"","ShannonWiener","Pielou","Richness"
"1",0,0,1
"2",0.693147180559945,1,2
"3",1.09861228866811,1,3
"4",1.38629436111989,1,4
"5",1.6094379124341,1,5
"6",1.56071040904141,0.969723899868247,5
"7",1.47507631105469,0.916516443199602,5
"8",1.66746193342929,0.930628224416578,6
"9",1.67698777432242,0.935944697445866,6
"10",1.64341771979318,0.917208893279194,6
"11",1.79865220625213,0.924324387292664,7
"12",1.82007597536062,0.93533402672483,7
"13",1.8446214763655,0.947947919003874,7
"14",1.97018144002608,0.947456997725703,8
"15",2.08376603748565,0.948362793216102,9
"16",2.10067892127926,0.956060178348267,9
"17",2.08850161933547,0.950518049396406,9
"18",2.06206954130016,0.938488292261909,9
"19",2.15973161607549,0.937959523253579,10
"20",2.25026027861759,0.938431425318885,11
"21",2.26853509201638,0.946052614453414,11
"22",2.26352987314321,0.943965276057134,11
"23",2.24616302709404,0.936722738717751,11
"24",2.22152760281051,0.926448968815039,11
"25",2.19247595630435,0.914333491197763,11
"26",2.27117358747932,0.913987488291796,12
"27",2.29412238173706,0.923222762485981,12
"28",2.29806759660018,0.924810433742547,12
"29",2.29125534175972,0.922068980722152,12
"30",2.27762450578659,0.916583528794094,12
"31",2.2850604696093,0.919575980773462,12
"32",2.35271312838875,0.917255197083957,13
"33",2.37520382988251,0.926023674881902,13
"34",2.38187329969982,0.928623909384744,13
"35",2.37929359789996,0.927618157831656,13
"36",2.44013265441081,0.92462282915489,14
"37",2.43764097199271,0.923678672925263,14
"38",2.49518492803938,0.92139537406796,15
"39",2.51490674445719,0.92867803685234,15
"40",2.50639062204101,0.925533293666743,15
"41",2.55992442565755,0.92329756848667,16
"42",2.57848276961583,0.929991076185598,16
"43",2.56610209482764,0.925525691655655,16
"44",2.55100715379886,0.920081342514473,16
"45",2.53708819303093,0.915061138595918,16
"46",2.52114129554727,0.909309511116607,16
"47",2.50366901647791,0.903007718525006,16
"48",2.55277406286808,0.901017238332414,17
"49",2.57200830082428,0.907806080406928,17
"50",2.59088136086513,0.914467442524413,17
"51",2.5991467163903,0.917384750372942,17
"52",2.60093669336007,0.918016533705999,17
"53",2.59825460356719,0.917069873688846,17
"54",2.64235483491239,0.914192033496654,18
"55",2.68518814106517,0.911952382122498,19
"56",2.70206112305084,0.917682839471097,19
"57",2.69554882847456,0.915471112679558,19
"58",2.68667657483025,0.912457888867791,19
"59",2.67596770557369,0.908820907652584,19
"60",2.66380950515249,0.904691699845177,19
"61",2.68106406441435,0.910551749716799,19
"62",2.66795329602555,0.906099027659538,19
"63",2.66740076390102,0.905911374891577,19
"64",2.65384813480117,0.901308586653906,19
"65",2.6509164397273,0.90031291478072,19
"66",2.64830669332734,0.899426584169548,19
"67",2.68634976544859,0.896725581642725,20
"68",2.68127556632084,0.895031772361922,20
"69",2.67656158184107,0.893458205684624,20
"70",2.67014151404609,0.891315134405641,20
"71",2.66233833024109,0.888710367659999,20
"72",2.65340112517258,0.885727055316833,20
"73",2.64352688460631,0.882430952840174,20
"74",2.63287443882247,0.878875079080065,20
"75",2.62157384321911,0.875102847594923,20
"76",2.63200817214588,0.878585912159431,20
"77",2.63792940422836,0.880562467986785,20
"78",2.64062593598651,0.881462592401088,20
"79",2.64086769135261,0.881543292324856,20
"80",2.63737670944776,0.880377973936537,20
"81",2.63120441699337,0.878317612098173,20
"82",2.64169039047293,0.881817916037922,20
"83",2.67507715891842,0.878652469685439,21
"84",2.69130893434321,0.883983938169189,21
"85",2.70114298445628,0.887214017866162,21
"86",2.69412403818682,0.884908583627121,21
"87",2.68635372796023,0.882356357330374,21
"88",2.67794256629693,0.879593637778997,21
"89",2.66898294492802,0.876650771844463,21
"90",2.66847668104599,0.876484485048292,21
"91",2.67866707200619,0.879831608010483,21
"92",2.68506192358225,0.881932052893666,21
"93",2.68871923254427,0.883133327982562,21
"94",2.69027104301645,0.88364303369304,21
"95",2.69013956825473,0.883599849658624,21
"96",2.6886272851355,0.883103127052647,21
"97",2.68725357336982,0.882651919418681,21
"98",2.6847342423385,0.881824423125633,21
"99",2.68124422493805,0.880678096412055,21
"100",2.67440870736738,0.878432910932068,21
"101",2.66709974195027,0.876032217369572,21
"102",2.65937707991865,0.87349564153885,21
"103",2.68821670858601,0.869679646640035,22
"104",2.70326533025278,0.874548108297824,22
"105",2.71313557235468,0.877741284144109,22
"106",2.71970378988779,0.87986620401571,22
"107",2.72623740617921,0.881979929850928,22
"108",2.73039701468034,0.883325627480091,22
"109",2.72594121488407,0.881884107389862,22
"110",2.72089137860917,0.880250407319061,22
"111",2.71532074583692,0.878448221533422,22
"112",2.70929172879786,0.876497741353989,22
"113",2.70285802668585,0.874416339299798,22
"114",2.69606622214789,0.872219085577004,22
"115",2.68895701023031,0.869919145661957,22
"116",2.68156616052602,0.867528091570722,22
"117",2.70785951131639,0.863614896037677,23
"118",2.72203138795346,0.868134718324408,23
"119",2.7316392543441,0.871198945437897,23
"120",2.72537647856169,0.86920156468988,23
"121",2.72302336561918,0.86845108875835,23
"122",2.72003038429097,0.867496540249537,23
"123",2.71647441696996,0.86636243918727,23
"124",2.71242040922507,0.865069498596184,23
"125",2.70641895182797,0.863155459856578,23
"126",2.70631097800799,0.863121023875346,23
"127",2.70725402868748,0.863421790075041,23
"128",2.71224502599289,0.865013563799275,23
"129",2.7122775259337,0.865023928972537,23
"130",2.71151268852387,0.864780000150744,23
"131",2.70758831974281,0.863528405183316,23
"132",2.70327581658375,0.862153022911152,23
"133",2.69861489299269,0.860666519262898,23
"134",2.69364041130434,0.859080012847712,23
"135",2.68838317072975,0.857403326426833,23
"136",2.68287053347436,0.85564518660078,23
"137",2.67712692853833,0.853813384485869,23
"138",2.67117426189349,0.851914906531548,23
"139",2.66503225397328,0.849956042155716,23
"140",2.67234432274248,0.852288072855072,23
"141",2.67179016660372,0.852111336398043,23
"142",2.665618212431,0.850142921294176,23
"143",2.65929036657088,0.848124787812068,23
"144",2.66488085634529,0.849907757063298,23
"145",2.66235979602649,0.849103717844859,23
"146",2.65946354796556,0.848180020379171,23
"147",2.65622785167966,0.847148063034309,23
"148",2.65268415989425,0.846017876996203,23
"149",2.64886033403424,0.844798348080926,23
"150",2.67124989533111,0.840530097326468,24
"151",2.68420629922624,0.844606933209928,24
"152",2.68003572451201,0.843294628593056,24
"153",2.68943170212647,0.84625114793352,24
"154",2.68504171105775,0.84486980220967,24
"155",2.70668784421728,0.84087985728002,25
"156",2.70603351324006,0.840676577932563,25
"157",2.70035457329523,0.838912316043072,25
"158",2.69454434425551,0.837107266902984,25
"159",2.6886140152474,0.8352649066099,25
"160",2.68257386202519,0.833388427506374,25
"161",2.67643334080037,0.831480767329681,25
"162",2.67570870101521,0.831255645322934,25
"163",2.66955708036285,0.8293445369152,25
"164",2.66332115841622,0.827407238837884,25
"165",2.65700835376899,0.8254460558067,25
"166",2.65420300652677,0.824574525684116,25
