1;1;1;1.94591014905531;1;7;0;NA;0
2;1;1;2.25385758960135;0.978837914159631;10;1;0.5;0
3;1;2;2.47622064959816;0.96540722817577;13;1;0.5;0
4;1;3;2.45158306052179;0.955801740642573;13;2;0.333333333333333;0
5;1;4;2.46310464379781;0.960293674661663;13;2;0.3;0.111111089587212
6;1;5;2.52842255306679;0.958077918464699;14;2;0.3;0
7;1;6;2.52671764404688;0.957431888914381;14;2;0.30952380952381;0
8;1;7;2.52596041029949;0.957144955493536;14;2;0.303571428571429;0.0553633496165276
9;1;8;2.55813899169812;0.944642381687359;15;2;0.277777777777778;0.0750000029802322
10;1;9;2.53807640875915;0.937233884263344;15;3;0.244444444444444;0.140495851635933
11;1;10;2.51021104856711;0.92694406017489;15;3;0.218181818181818;0.194444417953491
12;1;11;2.49585063333099;0.921641198643639;15;3;0.204545454545455;0.216049388051033
13;1;12;2.50669342321584;0.925645108866736;15;3;0.192307692307692;0.261666685342789
14;1;13;2.52505608510003;0.910721472985078;16;4;0.17032967032967;0.264308005571365
15;1;14;2.65721220696676;0.886999225673251;20;5;0.152380952380952;0.28076171875
16;1;15;2.71056742098914;0.904809633663777;20;5;0.141666666666667;0.306228369474411
17;1;16;2.73320618575977;0.912366638997827;20;5;0.132352941176471;0.356481492519379
18;1;17;2.75493905239646;0.904883806491667;21;5;0.127450980392157;0.40499672293663
19;1;18;2.91338659722708;0.883959587708324;27;6;0.116959064327485;0.420000016689301
20;1;19;2.93159785660086;0.879777290874237;28;6;0.113157894736842;0.454299628734589
21;1;20;2.93201693571251;0.879903057198115;28;6;0.10952380952381;0.476370513439178
22;1;21;2.92704196432851;0.878410060184033;28;6;0.103896103896104;0.442925333976746
23;1;22;2.91439911296784;0.874615919901807;28;6;0.100790513833992;0.449250280857086
24;1;23;2.9243886733102;0.877613803228553;28;6;0.0996376811594203;0.453388452529907
25;1;24;2.91800895014686;0.875699237917852;28;6;0.095;0.459679901599884
26;1;25;2.90210334078598;0.87092593864636;28;6;0.0923076923076923;0.460416674613953
27;1;26;2.94810558845357;0.85850802955906;31;7;0.0868945868945869;0.453238368034363
28;1;27;2.93753069318465;0.855428549456425;31;7;0.0833333333333333;0.468253970146179
29;2;25;2.92102111351905;0.850620849636216;31;7;0.0812807881773399;0.503099203109741
30;1;28;2.90783133287143;0.846779897453753;31;7;0.0781609195402299;0.519571781158447
31;1;29;2.89416964129672;0.842801521658739;31;8;0.0741935483870968;0.527095139026642
32;1;30;2.88186385495336;0.839217994519416;31;9;0.0705645161290323;0.526734709739685
33;2;29;2.86821987787559;0.835244777304177;31;9;0.0681818181818182;0.547646641731262
34;3;29;2.85468509271051;0.831303357502902;31;10;0.0650623885918004;0.55695253610611
35;2;27;2.84596561697254;0.828764187954868;31;11;0.0621848739495798;0.565558850765228
36;3;27;2.83711255465898;0.826186117104169;31;12;0.0595238095238095;0.563733339309692
37;1;31;2.83396294155484;0.825268928740733;31;12;0.0585585585585586;0.571581184864044
38;4;29;2.82130938145372;0.821584127561337;31;12;0.0561877667140825;0.578993737697601
39;5;29;2.80886977619331;0.817961631459963;31;12;0.0539811066126856;0.575937509536743
40;1;32;2.80369797164271;0.816455567446723;31;12;0.0519230769230769;0.589696645736694
41;3;25;2.79127623797578;0.812838275672689;31;12;0.051219512195122;0.592332780361176
42;1;33;2.78157780291668;0.810014026634592;31;12;0.0499419279907085;0.592212021350861
43;1;34;2.77858064300409;0.809141233658346;31;12;0.0481727574750831;0.597965359687805
44;1;35;2.77424325932431;0.807878158573467;31;12;0.0486257928118393;0.585125207901001
45;1;36;2.76806524145531;0.806079078524208;31;12;0.0474747474747475;0.594612956047058
46;1;37;2.76658131549186;0.805646949376635;31;12;0.0458937198067633;0.588587284088135
47;1;38;2.7884598718868;0.797498596204174;33;12;0.0444033302497687;0.589084208011627
48;1;39;2.78097067144438;0.795356687367781;33;12;0.0434397163120567;0.600478947162628
49;1;40;2.77605346311094;0.793950367419378;33;12;0.0429421768707483;0.612488985061646
50;0;0;2.77605346311094;0.793950367419378;33;12;0.0412244897959184;0.612488985061646
51;1;41;2.77578287263062;0.793872978631977;33;12;0.0403921568627451;0.613252878189087
52;1;42;2.77188640957465;0.792758591493533;33;12;0.0395927601809955;0.62058961391449
53;1;43;2.7634283842715;0.790339599069101;33;12;0.0388243831640058;0.627653002738953
54;1;44;2.76510686934959;0.790819645243343;33;12;0.0384346610761705;0.63652890920639
55;1;45;2.7568208618533;0.78844984985448;33;12;0.0380471380471381;0.643589973449707
56;1;46;2.75205171526819;0.787085875516867;33;12;0.037012987012987;0.645583271980286
57;1;47;2.76711640099838;0.778296907402977;35;12;0.0363408521303258;0.649078488349915
58;1;48;2.76724634640699;0.778333456682081;35;12;0.0359951603145796;0.641797959804535
59;1;49;2.76976327785135;0.779041384963876;35;12;0.0359438924605494;0.640227377414703
60;1;50;2.76482546422404;0.777652543831613;35;12;0.0350282485875706;0.643860578536987
61;1;51;2.76300530550088;0.777140594314525;35;12;0.0349726775956284;0.65228271484375
62;2;45;2.75545723487096;0.775017575555355;35;12;0.0343733474352195;0.657337307929993
63;1;52;2.74985821695371;0.773442759863499;35;12;0.0335381464413722;0.659635186195374
64;1;53;2.74459962953265;0.771963695836542;35;12;0.0329861111111111;0.663802325725555
65;1;54;2.73913116715299;0.770425601032577;35;12;0.0329326923076923;0.663274526596069
66;1;55;2.73681595840946;0.769774410571479;35;12;0.0321678321678322;0.657398581504822
67;4;25;2.73007522438672;0.76787846848475;35;12;0.0318860244233379;0.666691780090332
