"V1","V2"
"2","Augustus Snodgrass"
"2","Samuel Pickwick"
"2","Tracy Tupman"
"3","Augustus Snodgrass"
"3","Nathaniel Winkle"
"3","Samuel Pickwick"
"3","Tracy Tupman"
"4","Augustus Snodgrass"
"4","Samuel Pickwick"
"5","Augustus Snodgrass"
"5","Nathaniel Winkle"
"5","Samuel Pickwick"
"5","Tracy Tupman"
"6","Augustus Snodgrass"
"6","Nathaniel Winkle"
"6","Samuel Pickwick"
"6","Tracy Tupman"
"7","Nathaniel Winkle"
"7","Samuel Pickwick"
"7","Tracy Tupman"
"8","Thomas Clubber"
"8","Tracy Tupman"
"9","Augustus Snodgrass"
"9","Doctor Slammer"
"9","Nathaniel Winkle"
"9","Samuel Pickwick"
"9","Tracy Tupman"
"10","Augustus Snodgrass"
"10","Doctor Slammer"
"10","Nathaniel Winkle"
"10","Samuel Pickwick"
"10","Tracy Tupman"
"11","Augustus Snodgrass"
"11","Doctor Slammer"
"11","Nathaniel Winkle"
"11","Samuel Pickwick"
"12","Augustus Snodgrass"
"12","Doctor Slammer"
"12","Nathaniel Winkle"
"12","Samuel Pickwick"
"12","Tracy Tupman"
"13","Augustus Snodgrass"
"13","Nathaniel Winkle"
"13","Samuel Pickwick"
"13","Tracy Tupman"
"14","Jem Hutley"
"15","Jem Hutley"
"16","Augustus Snodgrass"
"16","Doctor Payne"
"16","Doctor Slammer"
"16","Lieutenant Tappleton"
"16","Nathaniel Winkle"
"16","Samuel Pickwick"
"16","Tracy Tupman"
"17","Augustus Snodgrass"
"17","Doctor Payne"
"17","Doctor Slammer"
"17","Lieutenant Tappleton"
"17","Nathaniel Winkle"
"17","Samuel Pickwick"
"18","Augustus Snodgrass"
"18","Colonel Bulder"
"18","Nathaniel Winkle"
"18","Samuel Pickwick"
"18","Tracy Tupman"
"19","Augustus Snodgrass"
"19","Nathaniel Winkle"
"19","Samuel Pickwick"
"20","Augustus Snodgrass"
"20","Nathaniel Winkle"
"20","Samuel Pickwick"
