"Character","Node","Appearances"
"Adam Smith Gradgrind",9,1
"Bitzer",2,16
"Bitzer",74,16
"Bitzer",117,16
"Bitzer",73,16
"Bitzer",49,16
"Bitzer",118,16
"Bitzer",48,16
"Bitzer",75,16
"Bitzer",47,16
"Bitzer",121,16
"Bitzer",78,16
"Bitzer",11,16
"Bitzer",72,16
"Bitzer",50,16
"Bitzer",116,16
"Bitzer",58,16
"Bounderby",7,83
"Bounderby",75,83
"Bounderby",104,83
"Bounderby",112,83
"Bounderby",58,83
"Bounderby",40,83
"Bounderby",39,83
"Bounderby",101,83
"Bounderby",121,83
"Bounderby",73,83
"Bounderby",17,83
"Bounderby",13,83
"Bounderby",105,83
"Bounderby",43,83
"Bounderby",98,83
"Bounderby",108,83
"Bounderby",113,83
"Bounderby",54,83
"Bounderby",30,83
"Bounderby",81,83
"Bounderby",109,83
"Bounderby",78,83
"Bounderby",68,83
"Bounderby",44,83
"Bounderby",18,83
"Bounderby",57,83
"Bounderby",53,83
"Bounderby",115,83
"Bounderby",117,83
"Bounderby",11,83
"Bounderby",67,83
"Bounderby",83,83
"Bounderby",97,83
"Bounderby",15,83
"Bounderby",46,83
"Bounderby",107,83
"Bounderby",59,83
"Bounderby",95,83
"Bounderby",52,83
"Bounderby",33,83
"Bounderby",96,83
"Bounderby",49,83
"Bounderby",77,83
"Bounderby",106,83
"Bounderby",61,83
"Bounderby",9,83
"Bounderby",26,83
"Bounderby",51,83
"Bounderby",22,83
"Bounderby",31,83
"Bounderby",41,83
"Bounderby",12,83
"Bounderby",120,83
"Bounderby",8,83
"Bounderby",19,83
"Bounderby",69,83
"Bounderby",74,83
"Bounderby",72,83
"Bounderby",92,83
"Bounderby",111,83
"Bounderby",70,83
"Bounderby",62,83
"Bounderby",14,83
"Bounderby",48,83
"Bounderby",55,83
"Bounderby",82,83
"Bounderby",6,83
"Bounderby",100,83
"Bounderby",71,83
"Bounderby",16,83
"Bounderby",63,83
"Bounderby",110,83
"Bounderby",102,83
"Bounderby",20,83
"Bounderby",99,83
"Bounderby",10,83
"Bounderby",32,83
"Bounderby",50,83
"Bounderby",42,83
"Bounderby",45,83
"Bounderby",65,83
"Bounderby",60,83
"Bounderby",103,83
"E.W.B. Childers",114,5
"E.W.B. Childers",118,5
"E.W.B. Childers",15,5
"E.W.B. Childers",14,5
"E.W.B. Childers",13,5
"Emma Gordon",114,2
"Emma Gordon",16,2
"Harthouse",68,29
"Harthouse",51,29
"Harthouse",74,29
"Harthouse",97,29
"Harthouse",81,29
"Harthouse",94,29
"Harthouse",96,29
"Harthouse",75,29
"Harthouse",55,29
"Harthouse",73,29
"Harthouse",72,29
"Harthouse",82,29
"Harthouse",60,29
"Harthouse",53,29
"Harthouse",115,29
"Harthouse",83,29
"Harthouse",93,29
"Harthouse",54,29
"Harthouse",95,29
"Harthouse",70,29
"Harthouse",59,29
"Harthouse",84,29
"Harthouse",69,29
"Harthouse",71,29
"Harthouse",52,29
"Harthouse",67,29
"Harthouse",92,29
"Harthouse",77,29
"Harthouse",78,29
"Jane Gradgrind",45,3
"Jane Gradgrind",9,3
"Jane Gradgrind",79,3
"Kidderminster",13,5
"Kidderminster",14,5
"Kidderminster",17,5
"Kidderminster",15,5
"Kidderminster",113,5
"Lady Scadgers",120,4
"Lady Scadgers",44,4
"Lady Scadgers",18,4
"Lady Scadgers",96,4
"Louisa Gradgrind",98,66
"Louisa Gradgrind",40,66
"Louisa Gradgrind",79,66
"Louisa Gradgrind",67,66
"Louisa Gradgrind",68,66
"Louisa Gradgrind",15,66
"Louisa Gradgrind",43,66
"Louisa Gradgrind",78,66
"Louisa Gradgrind",59,66
"Louisa Gradgrind",90,66
"Louisa Gradgrind",118,66
"Louisa Gradgrind",92,66
"Louisa Gradgrind",41,66
"Louisa Gradgrind",69,66
"Louisa Gradgrind",109,66
"Louisa Gradgrind",77,66
"Louisa Gradgrind",102,66
"Louisa Gradgrind",89,66
"Louisa Gradgrind",70,66
"Louisa Gradgrind",65,66
"Louisa Gradgrind",112,66
"Louisa Gradgrind",121,66
"Louisa Gradgrind",74,66
"Louisa Gradgrind",82,66
"Louisa Gradgrind",96,66
"Louisa Gradgrind",8,66
"Louisa Gradgrind",117,66
"Louisa Gradgrind",111,66
"Louisa Gradgrind",45,66
"Louisa Gradgrind",83,66
"Louisa Gradgrind",72,66
"Louisa Gradgrind",113,66
"Louisa Gradgrind",6,66
"Louisa Gradgrind",26,66
"Louisa Gradgrind",22,66
"Louisa Gradgrind",107,66
"Louisa Gradgrind",91,66
"Louisa Gradgrind",52,66
"Louisa Gradgrind",63,66
"Louisa Gradgrind",71,66
"Louisa Gradgrind",99,66
"Louisa Gradgrind",87,66
"Louisa Gradgrind",25,66
"Louisa Gradgrind",53,66
"Louisa Gradgrind",61,66
"Louisa Gradgrind",101,66
"Louisa Gradgrind",81,66
"Louisa Gradgrind",75,66
"Louisa Gradgrind",116,66
"Louisa Gradgrind",103,66
"Louisa Gradgrind",73,66
"Louisa Gradgrind",19,66
"Louisa Gradgrind",60,66
"Louisa Gradgrind",85,66
"Louisa Gradgrind",64,66
"Louisa Gradgrind",97,66
"Louisa Gradgrind",39,66
"Louisa Gradgrind",115,66
"Louisa Gradgrind",24,66
"Louisa Gradgrind",18,66
"Louisa Gradgrind",114,66
"Louisa Gradgrind",21,66
"Louisa Gradgrind",9,66
"Louisa Gradgrind",42,66
"Louisa Gradgrind",86,66
"Louisa Gradgrind",20,66
"M’Choakumchild",1,7
"M’Choakumchild",21,7
"M’Choakumchild",24,7
"M’Choakumchild",11,7
"M’Choakumchild",3,7
"M’Choakumchild",39,7
"M’Choakumchild",10,7
"Malthus Gradgrind",9,1
"Mr Sleary",112,14
"Mr Sleary",117,14
"Mr Sleary",118,14
"Mr Sleary",26,14
"Mr Sleary",16,14
"Mr Sleary",17,14
"Mr Sleary",14,14
"Mr Sleary",5,14
"Mr Sleary",113,14
"Mr Sleary",15,14
"Mr Sleary",115,14
"Mr Sleary",116,14
"Mr Sleary",119,14
"Mr Sleary",114,14
"Mrs Blackpool",31,6
"Mrs Blackpool",35,6
"Mrs Blackpool",28,6
"Mrs Blackpool",36,6
"Mrs Blackpool",121,6
"Mrs Blackpool",37,6
"Mrs Gradgrind",39,14
"Mrs Gradgrind",7,14
"Mrs Gradgrind",24,14
"Mrs Gradgrind",22,14
"Mrs Gradgrind",19,14
"Mrs Gradgrind",10,14
"Mrs Gradgrind",26,14
"Mrs Gradgrind",9,14
"Mrs Gradgrind",79,14
"Mrs Gradgrind",80,14
"Mrs Gradgrind",8,14
"Mrs Gradgrind",43,14
"Mrs Gradgrind",78,14
"Mrs Gradgrind",23,14
"Mrs Pegler",81,15
"Mrs Pegler",11,15
"Mrs Pegler",34,15
"Mrs Pegler",101,15
"Mrs Pegler",74,15
"Mrs Pegler",33,15
"Mrs Pegler",7,15
"Mrs Pegler",63,15
"Mrs Pegler",62,15
"Mrs Pegler",106,15
"Mrs Pegler",65,15
"Mrs Pegler",18,15
"Mrs Pegler",120,15
"Mrs Pegler",100,15
"Mrs Pegler",105,15
"Mrs Sparsit",66,33
"Mrs Sparsit",78,33
"Mrs Sparsit",73,33
"Mrs Sparsit",18,33
