"V1","V2"
"7","Seth Pecksniff"
"8","Charity Pecksniff"
"8","Mercy Pecksniff"
"8","Seth Pecksniff"
"9","Charity Pecksniff"
"9","Mercy Pecksniff"
"9","Seth Pecksniff"
"10","John Westlock"
"10","Seth Pecksniff"
"10","Tom Pinch"
"11","John Westlock"
"11","Seth Pecksniff"
"11","Tom Pinch"
"12","John Westlock"
"12","Tom Pinch"
"13","Seth Pecksniff"
"14","Seth Pecksniff"
"16","Seth Pecksniff"
"17","Mrs Lupin"
"17","Seth Pecksniff"
"18","Mrs Lupin"
"18","Seth Pecksniff"
"19","Seth Pecksniff"
"20","Martin Jr"
"20","Martin Sr"
"20","Seth Pecksniff"
"22","Mrs Lupin"
"22","Seth Pecksniff"
"23","Seth Pecksniff"
"24","Chevy Slyme"
"24","Martin Sr"
"24","Seth Pecksniff"
"24","Tigg Montague"
"25","Chevy Slyme"
"25","Mr/Mrs Spottletoe"
"25","Mrs Lupin"
"25","Seth Pecksniff"
"25","Tigg Montague"
"26","Anthony Chuzzlewit"
"26","Charity Pecksniff"
"26","Jonas Chuzzlewit"
"26","Mercy Pecksniff"
"26","Mr/Mrs Spottletoe"
"26","Mrs Ned Chuzzlewit"
"26","Seth Pecksniff"
"27","Charity Pecksniff"
"27","Chevy Slyme"
"27","Mercy Pecksniff"
"27","Mr/Mrs Spottletoe"
"27","Mrs Ned Chuzzlewit"
"27","Seth Pecksniff"
"27","Tigg Montague"
"28","Anthony Chuzzlewit"
"28","George Chuzzlewit"
"28","Mercy Pecksniff"
"28","Mr/Mrs Spottletoe"
"28","Mrs Ned Chuzzlewit"
"28","Seth Pecksniff"
"28","Tigg Montague"
"29","Charity Pecksniff"
"29","George Chuzzlewit"
"29","Martin Sr"
"29","Mr/Mrs Spottletoe"
"29","Mrs Ned Chuzzlewit"
"29","Seth Pecksniff"
"30","Seth Pecksniff"
"30","Tigg Montague"
"31","Seth Pecksniff"
"31","Tom Pinch"
"32","Tom Pinch"
"33","Mark Tapley"
"33","Mrs Lupin"
"33","Tom Pinch"
"34","Seth Pecksniff"
"34","Tom Pinch"
"35","Martin Jr"
"35","Tom Pinch"
"36","Martin Jr"
"36","Martin Sr"
"36","Seth Pecksniff"
"36","Tom Pinch"
"37","Charity Pecksniff"
"37","Martin Jr"
"37","Martin Sr"
"37","Mercy Pecksniff"
"37","Seth Pecksniff"
"37","Tom Pinch"
"38","Martin Jr"
"38","Mercy Pecksniff"
"38","Seth Pecksniff"
"38","Tom Pinch"
"39","Charity Pecksniff"
"39","Martin Jr"
"39","Martin Sr"
"39","Mercy Pecksniff"
"39","Seth Pecksniff"
"39","Tom Pinch"
"40","Martin Jr"
"40","Seth Pecksniff"
"40","Tom Pinch"
"41","John Westlock"
"41","Martin Jr"
"41","Mercy Pecksniff"
"41","Seth Pecksniff"
"41","Tom Pinch"
"42","Charity Pecksniff"
"42","John Westlock"
"42","Martin Jr"
"42","Mercy Pecksniff"
"42","Seth Pecksniff"
"43","Charity Pecksniff"
"43","John Westlock"
"43","Martin Jr"
"43","Mercy Pecksniff"
"43","Seth Pecksniff"
"43","Tom Pinch"
"44","Martin Jr"
"44","Mercy Pecksniff"
"44","Seth Pecksniff"
"44","Tom Pinch"
"45","Martin Jr"
"45","Tom Pinch"
"46","Martin Jr"
"47","Martin Jr"
"47","Mercy Pecksniff"
"47","Tom Pinch"
"48","Chevy Slyme"
"48","Martin Jr"
"48","Seth Pecksniff"
"48","Tigg Montague"
"48","Tom Pinch"
"49","Chevy Slyme"
"49","Mark Tapley"
"49","Martin Jr"
"49","Mrs Lupin"
"49","Seth Pecksniff"
"49","Tigg Montague"
"49","Tom Pinch"
"50","Chevy Slyme"
"50","Mark Tapley"
"50","Martin Jr"
"50","Seth Pecksniff"
"50","Tigg Montague"
"50","Tom Pinch"
"51","Chevy Slyme"
"51","Martin Jr"
"51","Tigg Montague"
"51","Tom Pinch"
"52","Mark Tapley"
"52","Martin Jr"
"52","Seth Pecksniff"
"52","Tigg Montague"
"52","Tom Pinch"
"53","Mark Tapley"
"53","Mrs Lupin"
"53","Tom Pinch"
"54","Mark Tapley"
"54","Mrs Lupin"
"54","Tom Pinch"
"55","Anthony Chuzzlewit"
"55","Charity Pecksniff"
"55","Seth Pecksniff"
"56","Charity Pecksniff"
"56","Jonas Chuzzlewit"
"56","Mercy Pecksniff"
"56","Seth Pecksniff"
"57","Anthony Chuzzlewit"
"57","Charity Pecksniff"
"57","Jonas Chuzzlewit"
"57","Martin Sr"
"57","Mercy Pecksniff"
"57","Seth Pecksniff"
"58","Seth Pecksniff"
"59","Mercy Pecksniff"
"59","Mr Jinkins"
"59","Mrs Todgers"
"59","Seth Pecksniff"
"61","Martin Sr"
"61","Mrs Todgers"
"62","Charity Pecksniff"
"62","Mercy Pecksniff"
"62","Mr Jinkins"
"62","Mrs Todgers"
"62","Seth Pecksniff"
"62","Tom Pinch"
"63","Mercy Pecksniff"
"63","Mrs Todgers"
"63","Ruth Pinch"
"63","Seth Pecksniff"
"63","Tom Pinch"
"64","Mercy Pecksniff"
"64","Mrs Todgers"
"64","Ruth Pinch"
"64","Seth Pecksniff"
"65","Mrs Todgers"
"65","Ruth Pinch"
"65","Seth Pecksniff"
"66","Charity Pecksniff"
"66","Martin Sr"
"66","Mercy Pecksniff"
"66","Mr Jinkins"
"66","Mrs Todgers"
"66","Seth Pecksniff"
"66","Young Bailey"
"67","Mercy Pecksniff"
"67","Mr Gander"
"67","Mr Jinkins"
"67","Mrs Todgers"
"67","Seth Pecksniff"
"67","Young Bailey"
"68","Charity Pecksniff"
"68","Mercy Pecksniff"
"68","Mr Gander"
"68","Mr Jinkins"
"68","Mrs Todgers"
"68","Seth Pecksniff"
"68","Young Bailey"
"69","Charity Pecksniff"
"69","Mercy Pecksniff"
"69","Mr Jinkins"
"69","Mrs Todgers"
"69","Seth Pecksniff"
"70","Augustus Moddle"
"70","Mr Gander"
"70","Mr Jinkins"
"70","Mrs Todgers"
"70","Seth Pecksniff"
"70","Young Bailey"
"71","Martin Sr"
"71","Seth Pecksniff"
"72","Charity Pecksniff"
"72","Martin Sr"
"72","Mercy Pecksniff"
"72","Seth Pecksniff"
"73","Martin Sr"
"73","Mercy Pecksniff"
"73","Seth Pecksniff"
"74","Martin Sr"
"74","Seth Pecksniff"
"75","Augustus Moddle"
"75","Mercy Pecksniff"
"75","Mr Jinkins"
"75","Mrs Todgers"
"75","Seth Pecksniff"
"76","Augustus Moddle"
"76","Mr Jinkins"
"76","Mrs Todgers"
"76","Seth Pecksniff"
"77","Mrs Todgers"
"77","Seth Pecksniff"
"78","Charity Pecksniff"
"78","Jonas Chuzzlewit"
"78","Mercy Pecksniff"
"78","Mr Jinkins"
"78","Mrs Todgers"
"78","Young Bailey"
"79","Charity Pecksniff"
"79","Jonas Chuzzlewit"
"79","Mercy Pecksniff"
"79","Young Bailey"
"80","Anthony Chuzzlewit"
"80","Charity Pecksniff"
"80","Jonas Chuzzlewit"
"80","Mr Jinkins"
"81","Anthony Chuzzlewit"
"81","Jonas Chuzzlewit"
"81","Martin Sr"
"81","Mercy Pecksniff"
"82","Anthony Chuzzlewit"
"82","Charity Pecksniff"
"82","Chuffey"
"82","Jonas Chuzzlewit"
"82","Mercy Pecksniff"
"83","Anthony Chuzzlewit"
"83","Charity Pecksniff"
"83","Jonas Chuzzlewit"
"83","Mercy Pecksniff"
"83","Mr Jinkins"
"83","Mrs Todgers"
"83","Seth Pecksniff"
"84","Augustus Moddle"
"84","Mr Jinkins"
"84","Mrs Todgers"
"84","Seth Pecksniff"
"84","Young Bailey"
"85","Anthony Chuzzlewit"
"85","Augustus Moddle"
"85","Charity Pecksniff"
"85","Mercy Pecksniff"
"85","Mr Jinkins"
"85","Seth Pecksniff"
"85","Young Bailey"
"86","Anthony Chuzzlewit"
"86","Augustus Moddle"
"86","Jonas Chuzzlewit"
"86","Mercy Pecksniff"
"86","Mr Jinkins"
"86","Mrs Todgers"
"86","Seth Pecksniff"
"87","Martin Jr"
"87","Tom Pinch"
"88","John Westlock"
"88","Mark Tapley"
"88","Martin Jr"
"88","Seth Pecksniff"
"89","John Westlock"
"89","Martin Jr"
"89","Martin Sr"
"89","Tom Pinch"
"90","John Westlock"
"90","Martin Jr"
"90","Seth Pecksniff"
"91","John Westlock"
"91","Martin Jr"
"91","Seth Pecksniff"
"91","Tom Pinch"
"92","John Westlock"
"92","Martin Jr"
"92","Seth Pecksniff"
"92","Tigg Montague"
"92","Tom Pinch"
"93","John Westlock"
"93","Martin Jr"
"93","Seth Pecksniff"
"93","Tigg Montague"
"93","Tom Pinch"
"94","Martin Jr"
"94","Seth Pecksniff"
"94","Tom Pinch"
"95","Martin Jr"
"95","Seth Pecksniff"
"95","Tom Pinch"
"96","Martin Jr"
"96","Seth Pecksniff"
"96","Tom Pinch"
"97","Martin Jr"
"98","Martin Jr"
"98","Martin Sr"
"98","Seth Pecksniff"
"99","Chevy Slyme"
"99","Martin Jr"
"99","Tigg Montague"
"100","Chevy Slyme"
"100","Martin Jr"
"100","Tigg Montague"
"101","John Westlock"
"101","Martin Jr"
"102","Mark Tapley"
"102","Martin Jr"
"103","Mark Tapley"
"103","Martin Jr"
"103","Tom Pinch"
"104","Mark Tapley"
"104","Martin Jr"
"104","Tom Pinch"
"105","Mark Tapley"
"105","Martin Jr"
"105","Martin Sr"
"106","Mark Tapley"
"106","Martin Jr"
"106","Seth Pecksniff"
"107","Mark Tapley"
"107","Martin Jr"
"107","Mrs Lupin"
"108","Mark Tapley"
"108","Martin Jr"
"109","Mark Tapley"
"109","Martin Jr"
"110","Mark Tapley"
"110","Martin Jr"
"111","Mark Tapley"
"111","Martin Jr"
"112","Mark Tapley"
"112","Martin Jr"
"113","Mark Tapley"
"113","Martin Jr"
"114","Martin Jr"
"115","Martin Jr"
"116","Colonel Diver"
"116","Mark Tapley"
"116","Martin Jr"
"117","Colonel Diver"
"117","Jeff Brick"
"117","Martin Jr"
"118","Colonel Diver"
"118","Jeff Brick"
"118","Martin Jr"
"119","Jeff Brick"
"119","Major Pawkins"
"119","Martin Jr"
"120","Jeff Brick"
"120","Martin Jr"
"120","Mrs Pawkins"
"121","Colonel Diver"
"121","Jeff Brick"
"121","Martin Jr"
"122","Martin Jr"
"123","Mark Tapley"
"123","Martin Jr"
"124","Mark Tapley"
"124","Martin Jr"
"125","Mark Tapley"
"125","Martin Jr"
"125","Mr Bevan"
"125","Mrs Pawkins"
"126","Mark Tapley"
"126","Martin Jr"
"126","Mr Bevan"
"126","Mrs Pawkins"
"127","Martin Jr"
"127","Mr Norris"
"128","Jeff Brick"
"128","Mark Tapley"
"128","Martin Jr"
"128","Mr Bevan"
"128","Mr Norris"
"129","Mark Tapley"
"129","Martin Jr"
"129","Mr Bevan"
"130","Mark Tapley"
"130","Martin Jr"
"131","Anthony Chuzzlewit"
"131","Chuffey"
"131","Jonas Chuzzlewit"
"131","Martin Jr"
"131","Martin Sr"
"132","Anthony Chuzzlewit"
"132","Chuffey"
"132","Jonas Chuzzlewit"
"132","Seth Pecksniff"
"133","Anthony Chuzzlewit"
"133","Chuffey"
"133","Jonas Chuzzlewit"
"133","Martin Sr"
"133","Mrs Todgers"
"133","Seth Pecksniff"
"134","Anthony Chuzzlewit"
"134","Chuffey"
"134","Jonas Chuzzlewit"
"134","Martin Sr"
"134","Seth Pecksniff"
"135","Anthony Chuzzlewit"
"135","Chuffey"
"135","Jonas Chuzzlewit"
"135","Martin Sr"
"135","Seth Pecksniff"
"136","Jonas Chuzzlewit"
"136","Seth Pecksniff"
"137","Mrs Gamp"
"137","Seth Pecksniff"
"138","Anthony Chuzzlewit"
"138","Chuffey"
"138","Jonas Chuzzlewit"
"138","Mr Mould"
"138","Mrs Gamp"
"138","Seth Pecksniff"
"139","Chuffey"
"139","Jonas Chuzzlewit"
"139","Mr Mould"
"139","Mrs Gamp"
"139","Seth Pecksniff"
"140","Anthony Chuzzlewit"
"140","Chuffey"
"140","Martin Sr"
"140","Mr Mould"
"140","Mrs Gamp"
"140","Seth Pecksniff"
"141","Anthony Chuzzlewit"
"141","Chuffey"
"141","Doctor Jobling"
"141","Jonas Chuzzlewit"
"141","Mr Mould"
"141","Mrs Gamp"
"141","Seth Pecksniff"
"142","Chuffey"
"142","Doctor Jobling"
"142","Jonas Chuzzlewit"
"142","Mr Mould"
"142","Mrs Gamp"
"142","Seth Pecksniff"
"144","Anthony Chuzzlewit"
"144","Jonas Chuzzlewit"
"144","Seth Pecksniff"
"145","Jonas Chuzzlewit"
"145","Seth Pecksniff"
"146","Jonas Chuzzlewit"
"146","Seth Pecksniff"
"147","Charity Pecksniff"
"147","Jonas Chuzzlewit"
"147","Mercy Pecksniff"
"147","Seth Pecksniff"
"147","Tom Pinch"
"148","Charity Pecksniff"
"148","Jonas Chuzzlewit"
"148","Mercy Pecksniff"
"148","Seth Pecksniff"
"148","Tom Pinch"
"149","Charity Pecksniff"
"149","Jonas Chuzzlewit"
"149","Martin Jr"
"149","Mercy Pecksniff"
"149","Seth Pecksniff"
"149","Tom Pinch"
"150","Seth Pecksniff"
"151","Seth Pecksniff"
"151","Tom Pinch"
"152","Mark Tapley"
"152","Martin Jr"
"153","Mark Tapley"
"153","Martin Jr"
"154","General Choke"
"154","La Fayette Kettle"
"154","Mark Tapley"
"154","Martin Jr"
"154","Mr Bevan"
"155","Colonel Diver"
"155","General Choke"
"155","Jeff Brick"
"155","La Fayette Kettle"
"155","Major Pawkins"
"155","Mark Tapley"
"155","Martin Jr"
"156","Mark Tapley"
"156","Martin Jr"
"157","Mark Tapley"
"157","Martin Jr"
"157","Zephaniah Scadder"
"158","Jeff Brick"
"158","La Fayette Kettle"
"158","Mark Tapley"
"158","Martin Jr"
"158","Zephaniah Scadder"
"159","Martin Jr"
"160","Martin Jr"
"161","Mark Tapley"
"161","Martin Jr"
"161","Mrs Gamp"
"162","Captain Kedgick"
"162","Mark Tapley"
"162","Martin Jr"
"163","Martin Jr"
"164","Captain Kedgick"
"164","Mark Tapley"
"164","Martin Jr"
"164","Mrs Hominy"
"164","Zephaniah Scadder"
"165","Mark Tapley"
"165","Martin Jr"
"166","Mark Tapley"
"166","Martin Jr"
"166","Mr Bevan"
"166","Mrs Hominy"
"166","Zephaniah Scadder"
"167","Mark Tapley"
"167","Martin Jr"
"168","Mark Tapley"
"168","Martin Jr"
"169","Mark Tapley"
"169","Martin Jr"
"170","Mark Tapley"
"171","Anthony Chuzzlewit"
"171","Charity Pecksniff"
"171","Jonas Chuzzlewit"
"171","Martin Sr"
"171","Mrs Todgers"
"171","Seth Pecksniff"
"172","Charity Pecksniff"
