"","Entropy","evenness_log2","entropy","evenness","Node"
"1",0,1,0,1,1
"2",1,0.693147180559945,0.693147180559945,1,2
"3",1.58496250072116,0.693147180559945,1.09861228866811,1,3
"4",2,0.693147180559945,1.38629436111989,1,4
"5",2.32192809488736,0.693147180559945,1.6094379124341,1,5
"6",2.25162916738782,0.67216138711527,1.56071040904141,0.969723899868247,6
"7",2.12808527889139,0.635280788540634,1.47507631105469,0.916516443199602,7
"8",2.40563906222957,0.645062329903859,1.66746193342929,0.930628224416578,8
"9",2.41938194564637,0.648747428194633,1.67698777432242,0.935944697445866,9
"10",2.37095059445467,0.635760758360981,1.64341771979318,0.917208893279194,10
"11",2.59490661824394,0.640692842974709,1.79865220625213,0.924324387292664,11
"12",2.62581458369391,0.648324143506097,1.82007597536062,0.93533402672483,12
"13",2.66122625626979,0.657067427375203,1.8446214763655,0.947947919003874,13
"14",2.84237099317711,0.656727146675361,1.97018144002608,0.947456997725703,14
"15",3.00623892865339,0.657354996265696,2.08376603748565,0.948362793216102,15
"16",3.03063906222957,0.66269041706774,2.10067892127926,0.956060178348267,16
"17",3.01307092910385,0.658848906010457,2.08850161933547,0.950518049396406,17
"18",2.97493750120193,0.650510513769861,2.06206954130016,0.938488292261909,18
"19",3.11583409216322,0.650143999022569,2.15973161607549,0.937959523253579,19
"20",3.24643934467102,0.650471096608636,2.25026027861759,0.938431425318885,20
"21",3.27280432733462,0.655753702369749,2.26853509201638,0.946052614453414,21
"22",3.26558332288773,0.654306869645493,2.26352987314321,0.943965276057134,22
"23",3.24052826021671,0.649286725308599,2.24616302709404,0.936722738717751,23
"24",3.20498685577267,0.642165490666813,2.22152760281051,0.926448968815039,24
"25",3.16307418942857,0.633767681515261,2.19247595630435,0.914333491197763,25
"26",3.2766108716544,0.633527850576524,2.27117358747932,0.913987488291796,26
"27",3.30971898332444,0.639929254845922,2.29412238173706,0.923222762485981,27
"28",3.3154107252427,0.641029744701067,2.29806759660018,0.924810433742547,28
"29",3.30558271896709,0.639129514269342,2.29125534175972,0.922068980722152,29
"30",3.2859175795055,0.635327288731312,2.27762450578659,0.916583528794094,30
"31",3.29664540763674,0.637401498383772,2.2850604696093,0.919575980773462,31
"32",3.39424756296081,0.635792853712701,2.35271312838875,0.917255197083957,32
"33",3.42669478647196,0.64187069937615,2.37520382988251,0.926023674881902,33
"34",3.43631679750276,0.64367304459059,2.38187329969982,0.928623909384744,34
"35",3.43259507450913,0.642975910737223,2.37929359789996,0.927618157831656,35
"36",3.5203672796297,0.640899707110072,2.44013265441081,0.92462282915489,36
"37",3.51677254176163,0.640245267881498,2.43764097199271,0.923678672925263,37
"38",3.5997909217833,0.638662605716182,2.49518492803938,0.92139537406796,38
"39",3.62824348852659,0.643710562892145,2.51490674445719,0.92867803685234,39
"40",3.61595732094918,0.641530793019463,2.50639062204101,0.925533293666743,40
"41",3.69319027394668,0.639981106414389,2.55992442565755,0.92329756848667,41
"42",3.71996430474239,0.644620692403956,2.57848276961583,0.929991076185598,42
"43",3.70210276662262,0.64152552370691,2.56610209482764,0.925525691655655,43
"44",3.68032537005789,0.637751788449716,2.55100715379886,0.920081342514473,44
"45",3.66024455438367,0.634272048257734,2.53708819303093,0.915061138595918,45
"46",3.63723804446643,0.630285323886818,2.52114129554727,0.909309511116607,46
"47",3.61203087410003,0.625917254119477,2.50366901647791,0.903007718525006,47
"48",3.68287448100974,0.624537558386021,2.55277406286808,0.901017238332414,48
"49",3.71062362072444,0.629243225129237,2.57200830082428,0.907806080406928,49
"50",3.73785169085177,0.633860529499661,2.59088136086513,0.914467442524413,50
"51",3.74977607827912,0.635882653209694,2.5991467163903,0.917384750372942,51
"52",3.75235846917671,0.636320572045727,2.60093669336007,0.918016533705999,52
"53",3.7484890315333,0.635664397323889,2.59825460356719,0.917069873688846,53
"54",3.81211221659709,0.633669630508569,2.64235483491239,0.914192033496654,54
"55",3.87390761496858,0.632117222473135,2.68518814106517,0.911952382122498,55
"56",3.89825018240431,0.636089272827636,2.70206112305084,0.917682839471097,56
"57",3.88885492731431,0.634556220637912,2.69554882847456,0.915471112679558,57
"58",3.87605497098014,0.632467613048389,2.68667657483025,0.912457888867791,58
