"","V1","V2"
"1","EmmaWoodhouse","MrsIsabellaKnightley"
"2","EmmaWoodhouse","MrsWeston"
"3","EmmaWoodhouse","MrWeston"
"4","MrsIsabellaKnightley","MrsWeston"
"5","MrsIsabellaKnightley","MrWeston"
"6","MrsWeston","MrWeston"
"7","EmmaWoodhouse","Hannah"
"8","EmmaWoodhouse","MrGeorgeKnightley"
"9","EmmaWoodhouse","MrWoodhouse"
"10","Hannah","MrGeorgeKnightley"
"11","Hannah","MrsIsabellaKnightley"
"12","Hannah","MrsWeston"
"13","Hannah","MrWeston"
"14","Hannah","MrWoodhouse"
"15","MrGeorgeKnightley","MrsIsabellaKnightley"
"16","MrGeorgeKnightley","MrsWeston"
"17","MrGeorgeKnightley","MrWeston"
"18","MrGeorgeKnightley","MrWoodhouse"
"19","MrsIsabellaKnightley","MrWoodhouse"
"20","MrsWeston","MrWoodhouse"
"21","MrWeston","MrWoodhouse"
"22","EmmaWoodhouse","FarmerMitchell"
"23","FarmerMitchell","MrGeorgeKnightley"
"24","FarmerMitchell","MrsWeston"
"25","FarmerMitchell","MrWeston"
"26","FarmerMitchell","MrWoodhouse"
"27","EmmaWoodhouse","MrPhillipElton"
"28","MrGeorgeKnightley","MrPhillipElton"
"29","MrPhillipElton","MrWoodhouse"
"30","FrankChurchill","MrsChurchill"
"31","FrankChurchill","MrsWeston"
"32","FrankChurchill","MrWeston"
"33","FrankChurchill","OldMrChurchill"
"34","MrsChurchill","MrsWeston"
"35","MrsChurchill","MrWeston"
"36","MrsChurchill","OldMrChurchill"
"37","MrsWeston","OldMrChurchill"
"38","MrWeston","OldMrChurchill"
"39","EmmaWoodhouse","FrankChurchill"
"40","EmmaWoodhouse","MissBates"
"41","EmmaWoodhouse","MrPerry"
"42","EmmaWoodhouse","MrsPerry"
"43","FrankChurchill","MissBates"
"44","FrankChurchill","MrPerry"
"45","FrankChurchill","MrsPerry"
"46","MissBates","MrPerry"
"47","MissBates","MrsPerry"
"48","MissBates","MrsWeston"
"49","MissBates","MrWeston"
"50","MrPerry","MrsPerry"
"51","MrPerry","MrsWeston"
"52","MrPerry","MrWeston"
"53","MrsPerry","MrsWeston"
"54","MrsPerry","MrWeston"
"55","EmmaWoodhouse","Harriet Smith"
"56","EmmaWoodhouse","MrsBates"
"57","EmmaWoodhouse","MrsGoddard"
"58","Harriet Smith","MissBates"
"59","Harriet Smith","MrGeorgeKnightley"
"60","Harriet Smith","MrPhillipElton"
"61","Harriet Smith","MrsBates"
"62","Harriet Smith","MrsGoddard"
"63","Harriet Smith","MrsWeston"
"64","Harriet Smith","MrWeston"
"65","MissBates","MrGeorgeKnightley"
"66","MissBates","MrPhillipElton"
"67","MissBates","MrsBates"
"68","MissBates","MrsGoddard"
"69","MrGeorgeKnightley","MrsBates"
"70","MrGeorgeKnightley","MrsGoddard"
"71","MrPhillipElton","MrsBates"
"72","MrPhillipElton","MrsGoddard"
