"source" "target" "tag"
47 50 "JamesMorland"
45 50 "MrsThorpe"
46 51 "CatherineMorland"
48 51 "EleanorTilney"
48 51 "GeneralTilney"
50 51 "JamesMorland"
47 51 "MrAllen"
49 51 "MrHenryTilney"
2 51 "MrRichardMorland"
47 51 "MrsAllen"
51 52 "EleanorTilney"
50 52 "IsabellaThorpe"
51 52 "MrHenryTilney"
52 53 "IsabellaThorpe"
51 53 "JamesMorland"
48 53 "JohnThorpe"
52 53 "MrHenryTilney"
51 53 "MrsAllen"
49 54 "CaptainFrederickTilney"
53 54 "IsabellaThorpe"
53 54 "JamesMorland"
53 54 "JohnThorpe"
53 54 "MrHenryTilney"
53 54 "MrsAllen"
54 55 "IsabellaThorpe"
54 56 "CaptainFrederickTilney"
55 56 "IsabellaThorpe"
54 56 "JamesMorland"
54 56 "MrHenryTilney"
45 57 "AnneThorpe"
56 57 "CaptainFrederickTilney"
51 57 "CatherineMorland"
56 57 "IsabellaThorpe"
56 57 "JamesMorland"
54 57 "JohnThorpe"
45 57 "MariaThorpe"
56 57 "MrHenryTilney"
50 57 "MrsThorpe"
57 58 "CaptainFrederickTilney"
57 58 "CatherineMorland"
52 58 "EleanorTilney"
51 58 "GeneralTilney"
57 58 "IsabellaThorpe"
51 58 "MrAllen"
57 58 "MrHenryTilney"
54 58 "MrsAllen"
58 59 "EleanorTilney"
58 59 "MrHenryTilney"
38 59 "William"
59 60 "Dorothy"
59 60 "MrHenryTilney"
59 61 "EleanorTilney"
58 62 "CatherineMorland"
61 62 "EleanorTilney"
58 62 "GeneralTilney"
60 62 "MrHenryTilney"
62 63 "EleanorTilney"
62 63 "GeneralTilney"
58 63 "MrAllen"
62 63 "MrHenryTilney"
63 64 "MrHenryTilney"
63 65 "EleanorTilney"
64 65 "MrHenryTilney"
58 65 "MrsAllen"
58 66 "CaptainFrederickTilney"
62 66 "CatherineMorland"
65 66 "EleanorTilney"
63 66 "MrAllen"
65 66 "MrHenryTilney"
66 67 "CatherineMorland"
66 67 "EleanorTilney"
66 67 "MrAllen"
66 67 "MrHenryTilney"
65 67 "MrsAllen"
24 67 "MrsTilney"
67 68 "EleanorTilney"
67 68 "MrAllen"
67 69 "CatherineMorland"
68 69 "EleanorTilney"
67 69 "MrHenryTilney"
67 69 "MrsAllen"
69 70 "CatherineMorland"
69 70 "EleanorTilney"
69 70 "MrHenryTilney"
67 71 "MrsTilney"
70 72 "EleanorTilney"
70 72 "MrHenryTilney"
71 72 "MrsTilney"
72 73 "EleanorTilney"
72 73 "MrHenryTilney"
72 73 "MrsTilney"
66 74 "CaptainFrederickTilney"
70 74 "CatherineMorland"
73 74 "EleanorTilney"
58 74 "IsabellaThorpe"
74 75 "EleanorTilney"
74 75 "IsabellaThorpe"
57 75 "JamesMorland"
73 75 "MrHenryTilney"
69 75 "MrsAllen"
74 76 "CaptainFrederickTilney"
75 76 "EleanorTilney"
75 76 "IsabellaThorpe"
75 76 "JamesMorland"
57 76 "JohnThorpe"
75 76 "MrHenryTilney"
51 76 "MrRichardMorland"
76 77 "CaptainFrederickTilney"
76 77 "EleanorTilney"
76 77 "IsabellaThorpe"
76 77 "JamesMorland"
76 77 "MrHenryTilney"
77 78 "CaptainFrederickTilney"
74 78 "CatherineMorland"
77 78 "EleanorTilney"
77 78 "IsabellaThorpe"
77 78 "MrHenryTilney"
78 79 "CaptainFrederickTilney"
78 79 "EleanorTilney"
78 79 "IsabellaThorpe"
78 79 "MrHenryTilney"
79 80 "MrHenryTilney"
79 81 "CaptainFrederickTilney"
48 81 "CharlesHodges"
79 81 "EleanorTilney"
79 81 "IsabellaThorpe"
77 81 "JamesMorland"
80 81 "MrHenryTilney"
81 82 "CaptainFrederickTilney"
81 82 "IsabellaThorpe"
81 82 "MrHenryTilney"
82 83 "CaptainFrederickTilney"
78 83 "CatherineMorland"
81 83 "EleanorTilney"
