"V1","V2"
"1","Anne Elliot"
"1","Elizabeth Elliot"
"1","Lady Elliot"
"1","Lady Russell"
"1","Mary Elliot"
"1","Mr William Elliot"
"1","Sir Walter Elliot"
"2","Anne Elliot"
"2","Elizabeth Elliot"
"2","Lady Elliot"
"2","Lady Russell"
"2","Sir Walter Elliot"
"3","Anne Elliot"
"3","Elizabeth Elliot"
"3","Lady Russell"
"3","Mr John Shepherd"
"3","Sir Walter Elliot"
"4","Anne Elliot"
"4","Elizabeth Elliot"
"4","Lady Russell"
"2","Mary Elliot"
"4","Mr John Shepherd"
"4","Sir Walter Elliot"
"5","Anne Elliot"
"5","Elizabeth Elliot"
"5","Mr John Shepherd"
"5","Mrs Penelope Clay"
"5","Sir Walter Elliot"
"6","Anne Elliot"
"6","Mr John Shepherd"
"6","Mrs Penelope Clay"
"6","Sir Walter Elliot"
"7","Admiral Croft"
"7","Anne Elliot"
"6","Elizabeth Elliot"
"7","Mr John Shepherd"
"7","Mrs Penelope Clay"
"7","Sir Walter Elliot"
"8","Anne Elliot"
"8","Captain Frederick Wentworth"
"8","Edward Wentworth"
"5","Lady Russell"
"8","Sir Walter Elliot"
"8","Admiral Croft"
"9","Anne Elliot"
"9","Captain Frederick Wentworth"
"8","Elizabeth Elliot"
"9","Lady Russell"
"5","Mary Elliot"
"8","Mrs Croft"
"10","Admiral Croft"
"10","Anne Elliot"
"10","Elizabeth Elliot"
"10","Lady Russell"
"10","Mary Elliot"
"8","Mr John Shepherd"
"10","Mrs Croft"
"8","Mrs Penelope Clay"
"9","Sir Walter Elliot"
"11","Admiral Croft"
"11","Anne Elliot"
"11","Elizabeth Elliot"
"11","Lady Russell"
"11","Mary Elliot"
"11","Mrs Croft"
"11","Mrs Penelope Clay"
"11","Sir Walter Elliot"
"12","Anne Elliot"
"1","Charles Musgrove"
"12","Elizabeth Elliot"
"12","Lady Russell"
"12","Mary Elliot"
"1","Walter Musgrove"
"13","Anne Elliot"
"13","Charles Musgrove"
"13","Elder Mr Charles Musgrove"
"13","Henrietta Musgrove"
"13","Louisa Musgrove"
