"V1","V2"
"4","John Jasper"
"4","Septimus Crisparkle"
"4","The Dean"
"5","Edwin Drood"
"5","John Jasper"
"6","Edwin Drood"
"6","John Jasper"
"7","John Jasper"
"7","Edwin Drood"
"9","Miss Twinkleton"
"9","Mr Porters"
"10","Edwin Drood"
"10","Miss Twinkleton"
"10","Mrs Tisher"
"10","Rosa Bud"
"11","Edwin Drood"
"8","John Jasper"
"11","Miss Twinkleton"
"11","Rosa Bud"
"12","Edwin Drood"
"12","Rosa Bud"
"12","John Jasper"
"5","The Dean"
"14","John Jasper"
"14","Thomas Sapsea"
"15","John Jasper"
"14","The Dean"
"15","Thomas Sapsea"
"16","Durdles"
"16","John Jasper"
"16","Thomas Sapsea"
"17","Durdles"
"17","John Jasper"
"17","Thomas Sapsea"
"18","Deputy"
"18","Durdles"
"18","John Jasper"
"18","Thomas Sapsea"
"19","Durdles"
"19","John Jasper"
"5","Septimus Crisparkle"
"20","John Jasper"
"21","Luke Honeythunder"
"12","Miss Twinkleton"
"21","Mrs Crisparkle"
"21","Septimus Crisparkle"
"19","Thomas Sapsea"
"22","Helena Landless"
"22","Luke Honeythunder"
"22","Mrs Crisparkle"
"22","Neville Landless"
"22","Septimus Crisparkle"
"23","Luke Honeythunder"
"22","Miss Twinkleton"
"4","Mr Tope"
"23","Septimus Crisparkle"
"24","Luke Honeythunder"
"23","Neville Landless"
"24","Septimus Crisparkle"
"13","Edwin Drood"
"23","Helena Landless"
"22","John Jasper"
"25","Luke Honeythunder"
"24","Miss Twinkleton"
"24","Mr Tope"
"23","Mrs Crisparkle"
"25","Neville Landless"
"13","Rosa Bud"
"25","Septimus Crisparkle"
"26","Edwin Drood"
"26","Helena Landless"
"26","John Jasper"
"26","Miss Twinkleton"
"26","Mrs Crisparkle"
"11","Mrs Tisher"
"26","Rosa Bud"
"27","Edwin Drood"
"27","Helena Landless"
"27","John Jasper"
"26","Neville Landless"
"27","Rosa Bud"
"26","Septimus Crisparkle"
"29","Edwin Drood"
"29","John Jasper"
"29","Neville Landless"
"30","Edwin Drood"
"30","John Jasper"
"27","Mrs Crisparkle"
"30","Neville Landless"
"29","Septimus Crisparkle"
"31","John Jasper"
"31","Septimus Crisparkle"
"31","Edwin Drood"
"29","Helena Landless"
"27","Miss Twinkleton"
"27","Mrs Tisher"
"31","Neville Landless"
"29","Rosa Bud"
"32","Septimus Crisparkle"
"33","Helena Landless"
"33","Miss Twinkleton"
"33","Mrs Tisher"
"33","Rosa Bud"
"33","Edwin Drood"
"34","Hiram Grewgious"
"34","Miss Twinkleton"
"34","Rosa Bud"
"35","Edwin Drood"
"35","Hiram Grewgious"
"32","John Jasper"
"35","Rosa Bud"
"36","Hiram Grewgious"
"36","John Jasper"
"34","Miss Ferdinand"
"35","Miss Twinkleton"
"36","Rosa Bud"
"36","Edwin Drood"
"37","Hiram Grewgious"
"37","John Jasper"
"38","John Jasper"
"31","Mrs Crisparkle"
"33","Neville Landless"
"33","Septimus Crisparkle"
"34","Helena Landless"
"39","Mrs Crisparkle"
"39","Septimus Crisparkle"
"38","Edwin Drood"
"40","Helena Landless"
"39","John Jasper"
"39","Neville Landless"
"37","Rosa Bud"
"40","Septimus Crisparkle"
"41","Edwin Drood"
"41","Helena Landless"
"41","Neville Landless"
"41","Septimus Crisparkle"
"42","Edwin Drood"
"42","Helena Landless"
"41","John Jasper"
"42","Neville Landless"
"42","Septimus Crisparkle"
"43","Edwin Drood"
"43","John Jasper"
"43","Neville Landless"
"43","Septimus Crisparkle"
"38","Hiram Grewgious"
"44","Edwin Drood"
"45","Hiram Grewgious"
"41","Rosa Bud"
"46","Bazzard"
"46","Edwin Drood"
"46","Hiram Grewgious"
"46","Rosa Bud"
"47","Bazzard"
"47","Edwin Drood"
"47","Hiram Grewgious"
"48","Bazzard"
"48","Edwin Drood"
"48","Hiram Grewgious"
"44","John Jasper"
"47","Rosa Bud"
"49","Hiram Grewgious"
"20","Durdles"
"49","John Jasper"
"26","Mr Tope"
"16","The Dean"
"22","Thomas Sapsea"
"51","Durdles"
"51","John Jasper"
"51","Mr Tope"
"51","The Dean"
"51","Thomas Sapsea"
"52","Durdles"
"52","John Jasper"
"44","Neville Landless"
"44","Septimus Crisparkle"
"53","Durdles"
"53","John Jasper"
"19","Deputy"
"54","Durdles"
"54","John Jasper"
"55","Deputy"
"55","Durdles"
"55","John Jasper"
"49","Edwin Drood"
"43","Helena Landless"
"37","Miss Ferdinand"
"34","Miss Giggles"
"37","Miss Twinkleton"
"34","Mrs Tisher"
"49","Rosa Bud"
"53","Septimus Crisparkle"
"57","Edwin Drood"
"50","Hiram Grewgious"
"57","Miss Twinkleton"
"57","Mrs Tisher"
"57","Rosa Bud"
"52","Thomas Sapsea"
"58","Edwin Drood"
"56","John Jasper"
"58","Rosa Bud"
"59","Edwin Drood"
"57","Helena Landless"
"58","Hiram Grewgious"
"59","John Jasper"
"58","Miss Twinkleton"
"59","Rosa Bud"
"60","Helena Landless"
"60","Miss Twinkleton"
"52","Mr Tope"
"5","Mrs Tope"
"53","Neville Landless"
"60","Rosa Bud"
"57","Septimus Crisparkle"
"52","The Dean"
"60","Edwin Drood"
"62","Helena Landless"
"62","Neville Landless"
"62","Septimus Crisparkle"
"63","Edwin Drood"
"63","Helena Landless"
"60","Hiram Grewgious"
"60","John Jasper"
"62","Rosa Bud"
"64","Edwin Drood"
"64","John Jasper"
"63","Septimus Crisparkle"
"58","Thomas Sapsea"
"56","Durdles"
"65","John Jasper"
"62","Mr Tope"
"63","Neville Landless"
"65","Septimus Crisparkle"
"66","John Jasper"
"66","Neville Landless"
"66","Septimus Crisparkle"
"23","Joe"
"67","Neville Landless"
"65","Edwin Drood"
"67","John Jasper"
"68","Neville Landless"
"67","Septimus Crisparkle"
"65","Thomas Sapsea"
"69","Edwin Drood"
"64","Helena Landless"
"64","Hiram Grewgious"
"69","John Jasper"
"69","Neville Landless"
"64","Rosa Bud"
"69","Thomas Sapsea"
"70","Hiram Grewgious"
"71","Hiram Grewgious"
"70","John Jasper"
"66","Mr Tope"
"62","Mrs Tope"
"70","Edwin Drood"
"72","Hiram Grewgious"
"72","John Jasper"
"70","Neville Landless"
"69","Septimus Crisparkle"
"70","Thomas Sapsea"
"73","Edwin Drood"
"73","John Jasper"
"40","Mrs Crisparkle"
"73","Neville Landless"
"73","Septimus Crisparkle"
"73","Thomas Sapsea"
"73","Hiram Grewgious"
"74","John Jasper"
"74","Mrs Crisparkle"
"74","Neville Landless"
"74","Septimus Crisparkle"
"62","The Dean"
"26","Luke Honeythunder"
"75","Septimus Crisparkle"
"76","Luke Honeythunder"
"75","Neville Landless"
"76","Septimus Crisparkle"
"75","Hiram Grewgious"
"77","Luke Honeythunder"
"75","Mrs Crisparkle"
"77","Neville Landless"
"77","Septimus Crisparkle"
"74","Edwin Drood"
"70","Helena Landless"
"78","Hiram Grewgious"
"78","Neville Landless"
"78","Septimus Crisparkle"
"79","Hiram Grewgious"
"75","John Jasper"
"79","Neville Landless"
"79","Septimus Crisparkle"
"80","Hiram Grewgious"
"80","Lieutenant Tartar"
"80","Neville Landless"
"72","Mr Tope"
"72","Mrs Tope"
"82","Dick Datchery"
"80","John Jasper"
"82","Mr Tope"
"82","Mrs Tope"
