"V1","V2"
"4","Lady Dedlock"
"4","Sir Dedlock"
"5","Lady Dedlock"
"5","Mercury"
"5","Mr Tulkinghorn"
"5","Sir Dedlock"
"7","Esther Summerson"
"7","Mrs Chadband"
"8","Esther Summerson"
"8","Mrs Chadband"
"9","Conversation Kenge"
"9","Mrs Chadband"
"10","Conversation Kenge"
"9","Esther Summerson"
"9","John Jarndyce"
"11","Conversation Kenge"
"11","Esther Summerson"
"12","Conversation Kenge"
"11","John Jarndyce"
"13","Ada Clare"
"13","Conversation Kenge"
"13","John Jarndyce"
"13","Richard Carstone"
"14","Conversation Kenge"
"14","John Jarndyce"
"14","Richard Carstone"
"14","Ada Clare"
"15","John Jarndyce"
"15","Mrs Jellyby"
"15","Richard Carstone"
"16","Ada Clare"
"16","Caroline Caddy"
"15","Mr Jellyby"
"16","Mrs Jellyby"
"16","Peepy Jellby"
"16","Richard Carstone"
"17","Ada Clare"
"12","Esther Summerson"
"16","John Jarndyce"
"17","Mr Jellyby"
"17","Mrs Jellyby"
"17","Peepy Jellby"
"17","Richard Carstone"
"18","Ada Clare"
"18","Peepy Jellby"
"19","Ada Clare"
"18","Mr Quale"
"19","Peepy Jellby"
"19","Priscilla"
"18","Richard Carstone"
"20","Ada Clare"
"20","Richard Carstone"
"21","Ada Clare"
"21","Krook"
"21","Richard Carstone"
"22","Ada Clare"
"22","Richard Carstone"
"23","Ada Clare"
"23","Richard Carstone"
"24","Ada Clare"
"17","Caroline Caddy"
"18","John Jarndyce"
"22","Krook"
"18","Mrs Jellyby"
"20","Peepy Jellby"
"24","Richard Carstone"
"25","Ada Clare"
"25","John Jarndyce"
"25","Richard Carstone"
"26","Ada Clare"
"18","Esther Summerson"
"26","John Jarndyce"
"25","Mrs Jellyby"
"26","Richard Carstone"
"27","Ada Clare"
"25","Caroline Caddy"
"27","Esther Summerson"
"27","John Jarndyce"
"25","Peepy Jellby"
"27","Richard Carstone"
"28","Ada Clare"
"28","John Jarndyce"
"27","Mrs Jellyby"
"28","Richard Carstone"
"29","Ada Clare"
"29","John Jarndyce"
"29","Mr Skimpole"
"29","Mrs Jellyby"
"29","Richard Carstone"
"30","Ada Clare"
"30","John Jarndyce"
"30","Mr Skimpole"
"30","Richard Carstone"
"15","Conversation Kenge"
"31","Mr Skimpole"
"31","Richard Carstone"
"31","Ada Clare"
"32","Coavinses"
"28","Esther Summerson"
"31","John Jarndyce"
"32","Mr Skimpole"
"30","Mrs Jellyby"
"32","Richard Carstone"
"33","Ada Clare"
"33","Esther Summerson"
"33","John Jarndyce"
"33","Mr Skimpole"
"33","Mrs Jellyby"
"33","Richard Carstone"
"34","Esther Summerson"
"6","Lady Dedlock"
"6","Sir Dedlock"
"35","Mrs Rouncewell"
"35","Sir Dedlock"
"35","Lady Dedlock"
"6","Mr Tulkinghorn"
"36","Mrs Rouncewell"
"36","Sir Dedlock"
"15","William Guppy"
"37","Lady Dedlock"
"37","Mrs Rouncewell"
"37","Rosa"
"37","Watt Rouncewell"
"37","William Guppy"
"38","Lady Dedlock"
"38","Mrs Rouncewell"
"38","Watt Rouncewell"
"34","Ada Clare"
"34","John Jarndyce"
"34","Mr Skimpole"
"35","Esther Summerson"
"40","John Jarndyce"
"40","Ada Clare"
"41","Esther Summerson"
"41","John Jarndyce"
"34","Richard Carstone"
"42","Ada Clare"
"42","Esther Summerson"
"42","John Jarndyce"
"34","Mrs Jellyby"
"42","Richard Carstone"
"43","Ada Clare"
"43","Alfred Pardiggle"
"43","Egbert Pardiggle"
"43","John Jarndyce"
"18","Mr Jellyby"
"43","Mrs Jellyby"
"43","Mrs Pardiggle"
"43","Oswald Pardiggle"
"44","Ada Clare"
"44","Egbert Pardiggle"
"43","Francis Pardiggle"
"44","Mr Pardiggle"
"44","Mrs Pardiggle"
"44","Oswald Pardiggle"
"45","Ada Clare"
"44","John Jarndyce"
"45","Mrs Pardiggle"
"46","Ada Clare"
"43","Esther Summerson"
"46","John Jarndyce"
"46","Mrs Pardiggle"
"43","Richard Carstone"
"47","Ada Clare"
"47","Jenny"
"48","Ada Clare"
"33","Coavinses"
"47","Esther Summerson"
"47","John Jarndyce"
"39","Lady Dedlock"
"40","Mr Skimpole"
"47","Richard Carstone"
"37","Sir Dedlock"
"49","Ada Clare"
"49","John Jarndyce"
"49","Richard Carstone"
"50","Ada Clare"
"50","John Jarndyce"
"50","Lawrence Boythorn"
"50","Richard Carstone"
"49","Sir Dedlock"
"51","Ada Clare"
"51","John Jarndyce"
"49","Lady Dedlock"
"51","Lawrence Boythorn"
"51","Richard Carstone"
"51","Sir Dedlock"
"52","Ada Clare"
"32","Conversation Kenge"
"52","John Jarndyce"
"52","Lawrence Boythorn"
"52","Richard Carstone"
"38","William Guppy"
"53","William Guppy"
"54","William Guppy"
"49","Coavinses"
"56","Guster"
"56","Mr Snagsby"
"37","Mr Tulkinghorn"
"56","Mrs Snagsby"
"21","Captain Hawden"
"57","Coavinses"
"57","Guster"
"57","Mr Snagsby"
