"","ShannonWiener","Pielou","Richness"
"1",1.6094379124341,1,5
"2",2.02532622077007,0.973976031629121,8
"3",1.97224697942344,0.948450312207479,8
"4",2.24595208072891,0.936634767250641,11
"5",2.22905124197433,0.929586570047742,11
"6",2.17673248655755,0.907767954359943,11
"7",2.13611884646673,0.890830750908423,11
"8",2.23642143821766,0.900002194613007,12
"9",2.28947028132574,0.892598629546265,13
"10",2.25849061068849,0.880520546777444,13
"11",2.31059629297954,0.875538498936814,14
"12",2.33341922896881,0.884186638457374,14
"13",2.33702716712651,0.885553769863429,14
"14",2.49475110284506,0.88053767926753,17
"15",2.59402689843437,0.8809919026302,19
"16",2.59070625783309,0.879864135804408,19
"17",2.5688307288626,0.872434697081014,19
"18",2.56712451069141,0.871855225683147,19
"19",2.57506395304851,0.859577464842538,20
"20",2.58299089794225,0.862223544054529,20
"21",2.57068095357136,0.85811438367342,20
"22",2.56142373636942,0.855024248655797,20
"23",2.54542825038694,0.849684824260736,20
"24",2.577954805474,0.846751783968357,21
"25",2.59482529274448,0.852293042939369,21
"26",2.60582352905752,0.855905509767256,21
"27",2.61308727972342,0.858291352149595,21
"28",2.64398736276497,0.855370769784273,22
"29",2.71939809499201,0.855680312593787,24
"30",2.78665976595463,0.865724531659662,25
"31",2.77861296187125,0.86322465141538,25
"32",2.77331166423723,0.861577710706123,25
"33",2.78917994463657,0.856076519552834,26
"34",2.79012109864795,0.85636538576671,26
"35",2.87720748226473,0.845939579330927,30
"36",2.86897193197366,0.843518211392837,30
"37",2.86222770387102,0.841535313211447,30
"38",2.85249739673114,0.838674465678065,30
"39",2.86068820682328,0.833051504410651,31
"40",2.95697606995765,0.838534814950469,34
"41",2.95053053532021,0.836706999957517,34
"42",2.94284263339525,0.8345268763226,34
"43",2.9545467970121,0.831014782776113,35
"44",2.95691647900514,0.831681294732765,35
"45",2.96488967192803,0.833923886114816,35
"46",2.97862674047534,0.831201618194497,36
"47",2.98620111495955,0.833315287639053,36
"48",2.98915818074376,0.834140472557842,36
"49",2.98660270989291,0.833427354838991,36
"50",2.98226969859448,0.832218205013682,36
"51",2.97186438224386,0.829314546199728,36
"52",2.9843451994711,0.826478272746362,37
"53",3.02193814232942,0.824863461905146,39
"54",3.03242620368525,0.82772626656599,39
"55",3.03150544881835,0.827474938771938,39
"56",3.02871412643655,0.826713023823748,39
"57",3.02764657474127,0.8264216265993,39
"58",3.05034625175701,0.826903207247715,40
"59",3.04877868021675,0.826478262068626,40
"60",3.04307263455879,0.824931438506368,40
"61",3.04177528283902,0.824579745875607,40
"62",3.03508510166475,0.822766137906714,40
"63",3.02573540645365,0.820231575493547,40
"64",3.01766449112792,0.81804367116484,40
"65",3.0148689885987,0.817285852275936,40
"66",3.01058630224721,0.816124880114942,40
"67",3.00522293607817,0.81467095183245,40
"68",3.00104247179457,0.813537690543866,40
"69",3.02872301140511,0.810323897165671,42
"70",3.07146027119814,0.811656013131102,44
"71",3.15597544747152,0.810925275507623,49
"72",3.19289683089114,0.820412194376295,49
"73",3.21462718343109,0.825995790450988,49
"74",3.21579946607234,0.826297007504051,49
"75",3.20388998500595,0.823236876214803,49
"76",3.2213657657961,0.82772726360464,49
"77",3.23064262607276,0.830110945163925,49
"78",3.24772079989801,0.830189596378044,50
"79",3.24173354101411,0.828659119978597,50
"80",3.24623469700184,0.825630381465455,51
"81",3.28020130127794,0.822314971177482,54
"82",3.28234653380528,0.822852760374505,54
"83",3.3077890433299,0.821739141686225,56
"84",3.31068917761232,0.822459608990758,56
"85",3.3071492123904,0.821580191366189,56
"86",3.31111326242333,0.822564962471296,56
"87",3.31478824032262,0.823477920687532,56
"88",3.32258294840507,0.825414324927785,56
"89",3.33446928280765,0.828367193475877,56
"90",3.35010544582693,0.82860820303702,57
"91",3.36030923777605,0.827572072566498,58
"92",3.36364710764457,0.828394118303835,58
"93",3.37406572629153,0.827476331660522,59
"94",3.40733523087033,0.825593477938835,62
"95",3.42792241463451,0.827374111876893,63
"96",3.43715394219229,0.826460824528794,64
"97",3.4364312275771,0.826287048396909,64
"98",3.43250860538855,0.825343857133793,64
"99",3.42819120721488,0.824305742311342,64
"100",3.47506447732957,0.817951834554319,70
"101",3.50129432784783,0.824125750028827,70
"102",3.50836169334371,0.825789248536705,70
"103",3.50695569824344,0.825458308987484,70
"104",3.50439279882597,0.824855060243764,70
"105",3.50136853742558,0.824143217290416,70
"106",3.49267572859792,0.822097126066958,70
"107",3.48515632188353,0.820327227247262,70
"108",3.47677215746496,0.818353783959484,70
"109",3.46880069470847,0.816477481338831,70
"110",3.47021791754907,0.816811063645003,70
"111",3.48987452533118,0.81602688360767,72
"112",3.49150154351481,0.816407324385217,72
"113",3.51129585955776,0.81327284921736,75
"114",3.52505380153329,0.813962330292131,76
"115",3.52572505940352,0.81166735546339,77
"116",3.52219799856268,0.810855380593823,77
"117",3.51858542867981,0.810023720440563,77
"118",3.51948189382997,0.810230098273614,77
"119",3.52653092286213,0.809448384812472,78
"120",3.52640017710788,0.809418374600761,78
"121",3.52674998640961,0.809498666700978,78
"122",3.53543136105002,0.809125427381836,79
"123",3.55272929156888,0.808458390693043,81
"124",3.57385559614283,0.80877676145121,83
"125",3.62368534389649,0.809339456477499,88
"126",3.64387805539198,0.811800679592459,89
"127",3.65142600483159,0.813482248072924,89
"128",3.668321366298,0.815217005840331,90
"129",3.66942983222293,0.815463342020334,90
"130",3.67601991788049,0.814926714647118,91
"131",3.68595753455904,0.815154771558234,92
"132",3.72318811624392,0.813863025170163,97
"133",3.72914084483969,0.815164250236347,97
"134",3.73674809510602,0.816827142231508,97
"135",3.73462860768644,0.816363837023912,97
"136",3.73822308809559,0.817149565439554,97
"137",3.7482601203037,0.819343590866573,97
"138",3.75322727173819,0.820429375620591,97
"139",3.74946442890659,0.819606844350467,97
"140",3.75076876836529,0.819891963883662,97
"141",3.75283419936929,0.820343452734807,97
"142",3.74903509839287,0.819512995686421,97
"143",3.75088791046541,0.818083863825572,98
"144",3.74909329509103,0.817692450934917,98
"145",3.74951390198041,0.817784187003131,98
"146",3.75217503086608,0.818364590004471,98
"147",3.75499639168755,0.81897994024078,98
"148",3.76060602909884,0.820203424908315,98
"149",3.76636180547513,0.821458783076734,98
"150",3.76866552159067,0.821961232903535,98
"151",3.77451936110718,0.823237979040501,98
"152",3.77629585074078,0.823625438633586,98
"153",3.7822612777112,0.824926522446759,98
"154",3.78278582473329,0.825040928279413,98
"155",3.78343240171277,0.825181949340628,98
"156",3.77714533865735,0.823810715393022,98
"157",3.77308692649288,0.822925559242331,98
"158",3.76764797360259,0.821739301560986,98
"159",3.76656942219927,0.821504065126195,98
"160",3.76865556946428,0.821959062304409,98
"161",3.76960294631305,0.822165689036917,98
"162",3.76887114259881,0.82200607967924,98
"163",3.77894958955884,0.820588477067981,100
"164",3.78901574281137,0.819251462825514,102
"165",3.79319013559789,0.820154039544349,102
"166",3.79902340337795,0.821415294045847,102
"167",3.79818892595092,0.821234865433461,102
"168",3.7964550900495,0.820859979791659,102
