"source" "target" "tag"
32 33 "ElizabethBennet"
30 33 "JaneBennet"
32 33 "LadyCatherinedeBourgh"
32 33 "LydiaBennet"
27 33 "MaryBennet"
31 33 "MrCharlesBingley"
32 33 "MrCollins"
31 33 "MrDarcy"
29 33 "MrsBennet"
32 33 "MrWickham"
33 34 "ElizabethBennet"
28 34 "KittyBennet"
33 34 "LydiaBennet"
33 34 "MrCollins"
33 34 "MrWickham"
31 35 "CarolineBingley"
23 35 "CharlotteLucas"
34 35 "ElizabethBennet"
34 35 "LydiaBennet"
33 35 "MrCharlesBingley"
34 35 "MrCollins"
33 35 "MrDarcy"
30 35 "MrDenny"
34 35 "MrWickham"
35 36 "CarolineBingley"
35 36 "ElizabethBennet"
33 36 "JaneBennet"
35 36 "MrCharlesBingley"
35 36 "MrDarcy"
35 36 "MrWickham"
15 36 "SirWilliamLucas"
31 37 "AnnedeBourgh"
36 37 "CarolineBingley"
35 37 "CharlotteLucas"
36 37 "ElizabethBennet"
36 37 "JaneBennet"
33 37 "LadyCatherinedeBourgh"
36 37 "MrCharlesBingley"
35 37 "MrCollins"
36 37 "MrDarcy"
36 37 "MrWickham"
37 38 "ElizabethBennet"
37 38 "JaneBennet"
37 38 "LadyCatherinedeBourgh"
16 38 "LadyMariaLucas"
33 38 "MaryBennet"
37 38 "MrCharlesBingley"
37 38 "MrCollins"
37 38 "MrDarcy"
33 38 "MrsBennet"
37 39 "CarolineBingley"
37 39 "CharlotteLucas"
38 39 "ElizabethBennet"
38 39 "JaneBennet"
38 39 "LadyMariaLucas"
35 39 "LydiaBennet"
38 39 "MaryBennet"
38 39 "MrCharlesBingley"
38 39 "MrCollins"
38 39 "MrDarcy"
38 39 "MrsBennet"
21 39 "MrsLouisaHurst"
37 39 "MrWickham"
39 40 "ElizabethBennet"
39 40 "MrCharlesBingley"
39 40 "MrCollins"
39 40 "MrsBennet"
37 41 "AnnedeBourgh"
40 41 "ElizabethBennet"
34 41 "KittyBennet"
38 41 "LadyCatherinedeBourgh"
40 41 "MrCollins"
40 41 "MrsBennet"
41 42 "ElizabethBennet"
41 42 "LadyCatherinedeBourgh"
41 42 "MrCollins"
