"V1","V2"
"Abel Magwitch","Joe Gargery"
"Abel Magwitch","Mrs Joe Gargery"
"Abel Magwitch","Pip"
"Joe Gargery","Mrs Joe Gargery"
"Joe Gargery","Pip"
"Mrs Joe Gargery","Pip"
"Avenger","Joe Gargery"
"Avenger","Mrs Joe Gargery"
"Avenger","Pip"
"Joe Gargery","Mr Hubble"
"Joe Gargery","Mr Wopsle"
"Joe Gargery","Mrs Hubble"
"Joe Gargery","Uncle Pumblechook"
"Mr Hubble","Mr Wopsle"
"Mr Hubble","Mrs Hubble"
"Mr Hubble","Mrs Joe Gargery"
"Mr Hubble","Uncle Pumblechook"
"Mr Wopsle","Mrs Hubble"
"Mr Wopsle","Mrs Joe Gargery"
"Mr Wopsle","Uncle Pumblechook"
"Mrs Hubble","Mrs Joe Gargery"
"Mrs Hubble","Uncle Pumblechook"
"Mrs Joe Gargery","Uncle Pumblechook"
"Dunstable","Joe Gargery"
"Dunstable","Mr Hubble"
"Dunstable","Mr Wopsle"
"Dunstable","Mrs Hubble"
"Dunstable","Mrs Joe Gargery"
"Dunstable","Uncle Pumblechook"
"Mr Hubble","Pip"
"Mr Wopsle","Pip"
"Pip","Uncle Pumblechook"
"Abel Magwitch","Compeyson"
"Abel Magwitch","Mr Wopsle"
"Compeyson","Joe Gargery"
"Compeyson","Mr Wopsle"
"Compeyson","Mrs Joe Gargery"
"Biddy","Joe Gargery"
"Biddy","Mr Wopsle"
"Biddy","Mrs Joe Gargery"
"Biddy","Pip"
"Joe Gargery","Miss Havisham"
"Miss Havisham","Mrs Joe Gargery"
"Miss Havisham","Pip"
"Miss Havisham","Uncle Pumblechook"
"Estella","Miss Havisham"
"Estella","Mrs Joe Gargery"
"Estella","Uncle Pumblechook"
"Estella","Joe Gargery"
"Estella","Pip"
"Miss Havisham","Mr Wopsle"
"Camilla","Estella"
"Camilla","Miss Havisham"
"Camilla","Mr Camilla"
"Camilla","Mrs Joe Gargery"
"Estella","Mr Camilla"
"Miss Havisham","Mr Camilla"
"Mr Camilla","Mrs Joe Gargery"
"Bentley Drummle","Camilla"
"Bentley Drummle","Estella"
"Bentley Drummle","Miss Havisham"
"Bentley Drummle","Sarah Pocket"
"Camilla","Sarah Pocket"
"Estella","Sarah Pocket"
"Miss Havisham","Sarah Pocket"
"Camilla","Uncle Pumblechook"
"Mr Camilla","Sarah Pocket"
"Mr Camilla","Uncle Pumblechook"
"Sarah Pocket","Uncle Pumblechook"
"Camilla","Georiana Pocket"
"Camilla","Mr Pocket"
"Camilla","Pip"
"Estella","Georiana Pocket"
"Estella","Mr Pocket"
"Georiana Pocket","Miss Havisham"
"Georiana Pocket","Mr Camilla"
"Georiana Pocket","Mr Pocket"
"Georiana Pocket","Pip"
"Georiana Pocket","Sarah Pocket"
"Miss Havisham","Mr Pocket"
"Mr Camilla","Mr Pocket"
"Mr Camilla","Pip"
"Mr Pocket","Pip"
"Mr Pocket","Sarah Pocket"
"Pip","Sarah Pocket"
"Estella","Herbert Pocket"
"Herbert Pocket","Joe Gargery"
"Herbert Pocket","Miss Havisham"
"Biddy","Estella"
"Biddy","Herbert Pocket"
"Biddy","Miss Havisham"
"Biddy","Uncle Pumblechook"
"Herbert Pocket","Mrs Joe Gargery"
"Herbert Pocket","Uncle Pumblechook"
