"V1","V2"
"2","Mrs Dashwood"
"2","Mrs Fanny Dashwood"
"3","Marianne Dashwood"
"3","Mrs Dashwood"
"3","Mrs Fanny Dashwood"
"4","Mrs Dashwood"
"4","Mrs Fanny Dashwood"
"5","Elinor Dashwood"
"5","Mrs Dashwood"
"5","Mrs Fanny Dashwood"
"6","Edward Ferrars"
"6","Marianne Dashwood"
"6","Mrs Dashwood"
"7","Edward Ferrars"
"7","Marianne Dashwood"
"8","Edward Ferrars"
"8","Marianne Dashwood"
"8","Mrs Dashwood"
"9","Edward Ferrars"
"9","Elinor Dashwood"
"9","Marianne Dashwood"
"9","Mrs Dashwood"
"9","Mrs Fanny Dashwood"
"9","Sir John Middleton"
"11","Marianne Dashwood"
"11","Mrs Dashwood"
"11","Sir John Middleton"
"12","Mrs Fanny Dashwood"
"12","Sir John Middleton"
"13","Marianne Dashwood"
"13","Mrs Dashwood"
"13","Sir John Middleton"
"14","ColonelBrandon"
"14","Marianne Dashwood"
"14","Sir John Middleton"
"15","ColonelBrandon"
"15","Edward Ferrars"
"15","Marianne Dashwood"
"15","Mrs Dashwood"
"15","Mrs Jennings"
"15","Sir John Middleton"
"16","Edward Ferrars"
"16","Mrs Dashwood"
"17","Marianne Dashwood"
"17","Mrs Dashwood"
"17","Sir John Middleton"
"18","ColonelBrandon"
"18","Elinor Dashwood"
"18","John Willoughby"
"18","Marianne Dashwood"
"18","Mrs Dashwood"
"18","Sir John Middleton"
"19","Edward Ferrars"
"19","Elinor Dashwood"
"19","John Willoughby"
"19","Marianne Dashwood"
"19","Mrs Dashwood"
"19","Sir John Middleton"
"20","ColonelBrandon"
"20","Edward Ferrars"
"20","Elinor Dashwood"
"20","John Willoughby"
"20","Marianne Dashwood"
"20","Mrs Jennings"
"20","Sir John Middleton"
"22","ColonelBrandon"
"22","John Willoughby"
"22","Marianne Dashwood"
"22","Mrs Dashwood"
"22","Mrs Jennings"
"22","Sir John Middleton"
"23","Elinor Dashwood"
"23","Marianne Dashwood"
"24","Elinor Dashwood"
"24","John Willoughby"
"24","Marianne Dashwood"
"24","Mrs Dashwood"
"25","ColonelBrandon"
"25","John Willoughby"
"25","Marianne Dashwood"
"25","Mrs Dashwood"
"25","Mrs Jennings"
"25","Sir John Middleton"
"26","ColonelBrandon"
"26","John Willoughby"
"26","Marianne Dashwood"
"26","Mrs Jennings"
"26","Sir John Middleton"
"27","ColonelBrandon"
"27","Elinor Dashwood"
"27","John Willoughby"
"27","Marianne Dashwood"
"27","Mrs Jennings"
"27","Sir John Middleton"
"27","The Miss Careys"
"28","John Willoughby"
"29","ColonelBrandon"
"29","Elinor Dashwood"
"29","ElizaWilliams"
"29","John Willoughby"
"29","Marianne Dashwood"
"29","Mrs Dashwood"
"29","Mrs Jennings"
"29","Sir John Middleton"
"30","John Willoughby"
"30","Marianne Dashwood"
"30","Mrs Dashwood"
"31","John Willoughby"
"31","Marianne Dashwood"
"31","Mrs Dashwood"
"32","John Willoughby"
"32","Marianne Dashwood"
"33","John Willoughby"
"33","Marianne Dashwood"
"34","John Willoughby"
"34","Marianne Dashwood"
"34","Mrs Dashwood"
"34","Mrs Jennings"
"34","Sir John Middleton"
"35","Edward Ferrars"
"35","John Willoughby"
"35","Marianne Dashwood"
"35","Sir John Middleton"
"36","Edward Ferrars"
"36","Elinor Dashwood"
"36","Marianne Dashwood"
"36","Mrs Dashwood"
"36","Mrs Ferrars"
"37","Edward Ferrars"
"37","Marianne Dashwood"
"38","Edward Ferrars"
"38","Marianne Dashwood"
"38","Mrs Dashwood"
"39","Edward Ferrars"
"39","Elinor Dashwood"
"39","John Willoughby"
"39","Marianne Dashwood"
"39","Mrs Dashwood"
"39","Mrs Jennings"
"39","Sir John Middleton"
"39","The Miss Careys"
"40","Edward Ferrars"
"40","John Willoughby"
"40","Mrs Dashwood"
"40","Mrs Ferrars"
"41","ColonelBrandon"
"41","Edward Ferrars"
"41","Marianne Dashwood"
"41","Mrs Dashwood"
"41","Mrs Jennings"
"41","Sir John Middleton"
"42","Marianne Dashwood"
"42","Mr Thomas Palmer"
"42","Mrs Charlotte Palmer"
"42","Mrs Dashwood"
"42","Mrs Jennings"
"42","Sir John Middleton"
"43","Elinor Dashwood"
"43","Marianne Dashwood"
"43","Mr Thomas Palmer"
"43","Mrs Charlotte Palmer"
"43","Mrs Dashwood"
"43","Mrs Jennings"
"43","Sir John Middleton"
"44","ColonelBrandon"
"44","John Willoughby"
"44","Marianne Dashwood"
"44","Mr Thomas Palmer"
"44","Mrs Charlotte Palmer"
"44","Mrs Dashwood"
"44","Sir John Middleton"
"45","ColonelBrandon"
"45","John Willoughby"
"45","Mr Thomas Palmer"
"45","Mrs Charlotte Palmer"
"45","Sir John Middleton"
"46","Marianne Dashwood"
"46","Mr Thomas Palmer"
"46","Mrs Charlotte Palmer"
"46","Mrs Jennings"
"46","Sir John Middleton"
"47","Anne Steele"
"47","Elinor Dashwood"
"47","Lucy Steele"
"47","Marianne Dashwood"
"47","Sir John Middleton"
"48","Anne Steele"
"48","Edward Ferrars"
"48","Elinor Dashwood"
"48","Lucy Steele"
"48","Marianne Dashwood"
"48","Mrs Jennings"
"48","Sir John Middleton"
"49","Anne Steele"
"49","Edward Ferrars"
"49","Elinor Dashwood"
"49","Lucy Steele"
"49","Marianne Dashwood"
"49","Mrs Ferrars"
"50","Anne Steele"
"50","Edward Ferrars"
"50","Elinor Dashwood"
"50","Lucy Steele"
"50","Mrs Fanny Dashwood"
"50","Mrs Ferrars"
