"V1","V2"
"2","Oliver Twist"
"3","Oliver Twist"
"4","Mr Bumble"
"4","Mrs Mann"
"4","Oliver Twist"
"5","Mr Bumble"
"5","Oliver Twist"
"6","Mr Bumble"
"6","Oliver Twist"
"7","Mr Bumble"
"7","Oliver Twist"
"8","Mr Bumble"
"8","Mr Gamfield"
"8","Mr Limbkins"
"8","Oliver Twist"
"9","Mr Bumble"
"9","Mr Gamfield"
"9","Mr Limbkins"
"9","Oliver Twist"
"10","Mr Gamfield"
"10","Oliver Twist"
"11","Mr Bumble"
"11","Oliver Twist"
"12","Mr Bumble"
"12","Mr Sowerberry"
"12","Oliver Twist"
"13","Mr Bumble"
"13","Mr Sowerberry"
"13","Oliver Twist"
"14","Charlotte"
"14","Mr Sowerberry"
"14","Mrs Sowerberry"
"14","Oliver Twist"
"15","Charlotte"
"15","Mr Bumble"
"15","Mr Sowerberry"
"15","Mrs Sowerberry"
"15","Noah Claypole"
"15","Oliver Twist"
"16","Mr Bumble"
"16","Mr Sowerberry"
"16","Noah Claypole"
"16","Oliver Twist"
"17","Mr Bumble"
"17","Mr Sowerberry"
"17","Oliver Twist"
"19","Charlotte"
"19","Mr Sowerberry"
"19","Mrs Sowerberry"
"19","Noah Claypole"
"19","Oliver Twist"
"20","Charlotte"
"20","Mr Bumble"
"20","Mrs Sowerberry"
"20","Noah Claypole"
"20","Oliver Twist"
"21","Charlotte"
"21","Mr Bumble"
"21","Mr Sowerberry"
"21","Mrs Sowerberry"
"21","Noah Claypole"
"21","Oliver Twist"
"22","Charlotte"
"22","Mr Bumble"
"22","Mr Sowerberry"
"22","Mrs Sowerberry"
"22","Noah Claypole"
"22","Oliver Twist"
"23","Oliver Twist"
"24","Mr Sowerberry"
"24","Oliver Twist"
"25","Oliver Twist"
"26","Oliver Twist"
"27","Oliver Twist"
"28","Oliver Twist"
"29","Artful Dodger"
"29","Fagin"
"29","Oliver Twist"
"30","Artful Dodger"
"30","Fagin"
"30","Oliver Twist"
"31","Artful Dodger"
"31","Charley Bates"
"31","Oliver Twist"
"32","Artful Dodger"
"32","Charley Bates"
"32","Oliver Twist"
"33","Oliver Twist"
"34","Mr Fang"
"34","Oliver Twist"
"35","Mr Brownlow"
"35","Mr Fang"
"35","Oliver Twist"
"36","Artful Dodger"
"36","Mr Brownlow"
"36","Oliver Twist"
"37","Mr Brownlow"
"37","Mrs Bedwin"
"37","Oliver Twist"
"38","Artful Dodger"
"38","Charley Bates"
"38","Mr Brownlow"
"38","Mrs Bedwin"
"38","Oliver Twist"
"39","Artful Dodger"
"39","Charley Bates"
"39","Fagin"
"40","Artful Dodger"
"40","Charley Bates"
"40","Fagin"
"41","Artful Dodger"
"41","Bill Sikes"
"41","Charley Bates"
"41","Fagin"
"41","Nancy"
"41","Oliver Twist"
"42","Artful Dodger"
"42","Bill Sikes"
"42","Mr Fang"
"42","Nancy"
