"V1","V2"
"2","Miss Betsey Trotwood"
"3","Clara Copperfield"
"3","Miss Betsey Trotwood"
"4","Clara Copperfield"
"4","Clara Peggotty"
"4","Miss Betsey Trotwood"
"5","Clara Copperfield"
"5","Miss Betsey Trotwood"
"5","Mr Chillip"
"6","Clara Copperfield"
"6","Clara Peggotty"
"7","Clara Copperfield"
"7","Clara Peggotty"
"7","David Copperfield"
"7","Mr Chillip"
"8","Clara Copperfield"
"8","Clara Peggotty"
"9","Clara Copperfield"
"9","Clara Peggotty"
"9","David Copperfield"
"10","Clara Copperfield"
"10","David Copperfield"
"10","Mr Murdstone"
"11","Clara Copperfield"
"11","Clara Peggotty"
"11","David Copperfield"
"11","Ham Peggotty"
"11","Mr Murdstone"
"12","Clara Peggotty"
"13","Clara Peggotty"
"13","David Copperfield"
"13","Ham Peggotty"
"14","Clara Copperfield"
"14","Clara Peggotty"
"14","Ham Peggotty"
"15","Clara Copperfield"
"15","Clara Peggotty"
"15","Daniel Peggotty"
"15","Ham Peggotty"
"15","Little Emily"
"16","Daniel Peggotty"
"16","Ham Peggotty"
"16","Little Emily"
"16","Mrs Gummidge"
"17","Clara Peggotty"
"17","Daniel Peggotty"
"17","David Copperfield"
"17","Ham Peggotty"
"17","Little Emily"
"17","Mrs Gummidge"
"18","Clara Copperfield"
"18","Clara Peggotty"
"18","Daniel Peggotty"
"18","David Copperfield"
"18","Ham Peggotty"
"18","Little Emily"
"18","Mrs Gummidge"
"19","Clara Copperfield"
"19","Clara Peggotty"
"19","David Copperfield"
"19","Mr Murdstone"
"20","Clara Copperfield"
"20","Clara Peggotty"
"20","David Copperfield"
"20","Little Emily"
"20","Mr Gummidge"
"20","Mr Murdstone"
"20","Mrs Gummidge"
"21","Clara Copperfield"
"21","Clara Peggotty"
"21","Mrs Gummidge"
"22","Clara Copperfield"
"22","Clara Peggotty"
"22","Jane Murdstone"
"22","Mr Murdstone"
"23","Clara Copperfield"
"23","Clara Peggotty"
"23","Jane Murdstone"
"23","Mr Murdstone"
"24","Clara Copperfield"
"24","David Copperfield"
"24","Jane Murdstone"
"24","Mr Murdstone"
"25","Clara Copperfield"
"25","David Copperfield"
"25","Jane Murdstone"
"25","Mr Murdstone"
"25","Tom Jones"
"26","Clara Copperfield"
"26","Clara Peggotty"
"26","David Copperfield"
"26","Jane Murdstone"
"26","Mr Murdstone"
"27","Clara Copperfield"
"27","Clara Peggotty"
"27","Daniel Peggotty"
"27","David Copperfield"
"27","Ham Peggotty"
"27","Jane Murdstone"
"27","Little Emily"
"27","Mr Murdstone"
"27","Mrs Gummidge"
"28","Clara Copperfield"
"28","Clara Peggotty"
"28","David Copperfield"
"29","Barkis"
"29","Daniel Peggotty"
"29","Little Emily"
"30","Clara Peggotty"
"31","Clara Peggotty"
"31","David Copperfield"
"31","Mr Murdstone"
"32","Clara Peggotty"
"32","Mr Murdstone"
"33","David Copperfield"
"33","Mrs Fibbitson"
"34","Clara Copperfield"
"34","Clara Peggotty"
"34","David Copperfield"
"34","George Demple"
"34","Mr Mell"
"35","Clara Peggotty"
"35","Jane Murdstone"
"35","Mr Creakle"
"35","Mr Mell"
"35","Mr Murdstone"
"36","Miss Creakle"
"36","Mr Creakle"
"36","Mr Mell"
"36","Mrs Creakle"
"37","Clara Copperfield"
"37","Clara Peggotty"
"37","David Copperfield"
"37","James Steerforth"
"37","Mr Creakle"
"37","Mr Mell"
"37","Tommy Traddles"
"38","David Copperfield"
"38","James Steerforth"
"38","Miss Creakle"
"38","Mr Creakle"
"38","Mr Mell"
"38","Mr Sharp"
"38","Mrs Creakle"
"38","Tommy Traddles"
"40","James Steerforth"
"40","Mr Creakle"
"40","Tommy Traddles"
"40","Tungay"
"41","David Copperfield"
"41","James Steerforth"
"41","Little Emily"
"41","Miss Creakle"
"41","Mr Creakle"
"41","Mr Mell"
"41","Mr Sharp"
"41","Tommy Traddles"
"42","Clara Peggotty"
"42","David Copperfield"
"42","James Steerforth"
"42","Mr Creakle"
"42","Mr Mell"
"42","Tommy Traddles"
"42","Tungay"
"43","David Copperfield"
"43","James Steerforth"
"43","Miss Creakle"
"43","Mr Creakle"
"43","Mr Mell"
"43","Mr Sharp"
"43","Mrs Creakle"
"43","Tommy Traddles"
"43","Tungay"
"44","James Steerforth"
"44","Mr Creakle"
"44","Mr Mell"
"44","Tommy Traddles"
"44","Tungay"
"45","Clara Peggotty"
"45","Daniel Peggotty"
"45","David Copperfield"
"45","Ham Peggotty"
"45","James Steerforth"
"45","Jane Murdstone"
"45","Little Emily"
"45","Mr Creakle"
"45","Mr Mell"
"45","Mrs Gummidge"
"45","Tommy Traddles"
"45","Tungay"
"46","Clara Peggotty"
"46","Daniel Peggotty"
"46","David Copperfield"
"46","Ham Peggotty"
"46","James Steerforth"
"46","Little Emily"
"46","Tommy Traddles"
"47","George Demple"
"47","James Steerforth"
"47","Mr Creakle"
"47","Tommy Traddles"
"48","Barkis"
"48","Clara Copperfield"
"48","Clara Peggotty"
"48","James Steerforth"
"48","Jane Murdstone"
"48","Mr Murdstone"
"49","Barkis"
"49","Clara Copperfield"
"49","Clara Peggotty"
"49","David Copperfield"
"49","Jane Murdstone"
"49","Mr Murdstone"
"50","Barkis"
"50","Clara Copperfield"
"50","Clara Peggotty"
"50","David Copperfield"
"50","James Steerforth"
"50","Jane Murdstone"
"50","Miss Betsey Trotwood"
"50","Mr Creakle"
"50","Mr Murdstone"
"51","Clara Copperfield"
"51","Clara Peggotty"
"51","David Copperfield"
"52","Clara Copperfield"
"52","David Copperfield"
"52","James Steerforth"
"52","Jane Murdstone"
"52","Mr Murdstone"
"53","Clara Copperfield"
"53","Clara Peggotty"
"53","David Copperfield"
"53","Jane Murdstone"
"53","Mr Murdstone"
"54","Barkis"
"54","Clara Copperfield"
"54","James Steerforth"
"54","Jane Murdstone"
"54","Mr Creakle"
"54","Mr Murdstone"
"55","Clara Copperfield"
"55","Clara Peggotty"
"55","David Copperfield"
"55","James Steerforth"
"55","Mr Creakle"
"55","Mr Sharp"
"55","Mrs Creakle"
"56","Barkis"
"56","Tommy Traddles"
"57","Clara Copperfield"
"57","Clara Peggotty"
"57","Jane Murdstone"
"57","Minnie Joram"
"57","Mr Murdstone"
"57","Mr Omer"
"58","Clara Copperfield"
"58","Clara Peggotty"
"58","Jane Murdstone"
"58","Minnie Joram"
"58","Mr Chillip"
"58","Mr Murdstone"
"58","Mr Omer"
"59","Clara Peggotty"
"60","Clara Peggotty"
"60","David Copperfield"
"60","Jane Murdstone"
"60","Little Emily"
"60","Mr Murdstone"
"61","Barkis"
"61","Clara Peggotty"
"61","Daniel Peggotty"
"61","Jane Murdstone"
"62","Barkis"
"62","Clara Peggotty"
"62","Daniel Peggotty"
"62","David Copperfield"
"62","Little Emily"
"62","Mrs Gummidge"
"63","Clara Peggotty"
"63","Daniel Peggotty"
"63","David Copperfield"
"63","Ham Peggotty"
"63","Little Emily"
"63","Mrs Gummidge"
"64","Barkis"
"64","Clara Peggotty"
"64","Daniel Peggotty"
"64","Ham Peggotty"
"64","Little Emily"
"64","Mr Gummidge"
"64","Mrs Gummidge"
"65","Barkis"
"65","Clara Peggotty"
"65","Daniel Peggotty"
"65","Ham Peggotty"
"65","Little Emily"
"65","Mrs Gummidge"
"66","Barkis"
"66","Clara Peggotty"
"66","Daniel Peggotty"
"66","David Copperfield"
"66","Ham Peggotty"
"66","Jane Murdstone"
"66","Mr Chillip"
"66","Mr Murdstone"
"66","Mrs Gummidge"
"67","Clara Peggotty"
"67","David Copperfield"
"67","Mr Murdstone"
"67","Mr Quinion"
"68","David Copperfield"
"68","Jane Murdstone"
"68","Mr Murdstone"
"68","Mr Quinion"
"68","Mrs Gummidge"
"69","David Copperfield"
"69","James Steerforth"
"69","Mr Quinion"
"69","Tommy Traddles"
"70","Mealy Potatoes"
"70","Mr Murdstone"
"70","Mr Quinion"
"71","Mr Micawber"
"71","Mrs Micawber"
"72","Clara Peggotty"
"72","Mealy Potatoes"
"72","Mick Walker"
"72","Mr Micawber"
"72","Mr Quinion"
"72","Mrs Micawber"
"73","David Copperfield"
"73","Mr Micawber"
"73","Mrs Micawber"
"74","Mr Micawber"
"74","Mrs Micawber"
"75","Captain Hopkins"
"75","Mr Micawber"
"75","Mr Murdstone"
"75","Mrs Micawber"
"76","David Copperfield"
"76","Mr Micawber"
"76","Mrs Micawber"
"77","David Copperfield"
"77","Jane Murdstone"
"77","Miss Micawber"
"77","Mr Micawber"
"77","Mr Murdstone"
"77","Mr Quinion"
"77","Mrs Micawber"
"77","Tipp"
"78","Barkis"
"78","Clara Peggotty"
"78","David Copperfield"
"78","Miss Betsey Trotwood"
"78","Mr Micawber"
"78","Mrs Micawber"
"79","David Copperfield"
"79","Mealy Potatoes"
"79","Mick Walker"
"79","Miss Betsey Trotwood"
"79","Mr Quinion"
"79","Tipp"
"80","James Steerforth"
"80","Mr Micawber"
"80","Mrs Micawber"
"81","James Steerforth"
"81","Miss Betsey Trotwood"
"81","Mr Creakle"
"81","Mr Dolloby"
"81","Tommy Traddles"
"83","Miss Betsey Trotwood"
"84","Miss Betsey Trotwood"
"85","David Copperfield"
"85","Miss Betsey Trotwood"
"86","Janet"
"86","Miss Betsey Trotwood"
"86","Mr Creakle"
"86","Mr Dick"
"87","Clara Peggotty"
"87","Miss Betsey Trotwood"
"87","Mr Dick"
"88","Janet"
"88","Miss Betsey Trotwood"
"89","Janet"
"89","Miss Betsey Trotwood"
"89","Mr Dick"
"90","Miss Betsey Trotwood"
"90","Mr Dick"
"91","Jane Murdstone"
"91","Janet"
"91","Miss Betsey Trotwood"
"91","Mr Dick"
"91","Mr Murdstone"
"92","Clara Copperfield"
"92","Jane Murdstone"
"92","Janet"
"92","Miss Betsey Trotwood"
"92","Mr Dick"
"92","Mr Murdstone"
"93","Clara Copperfield"
"93","Clara Peggotty"
"93","David Copperfield"
"93","Jane Murdstone"
"93","Miss Betsey Trotwood"
"93","Mr Dick"
