"source" "target" "tag"
19 20 "MrPhillipElton"
18 20 "MrsGoddard"
19 20 "RobertMartin"
20 21 "EmmaWoodhouse"
20 21 "Harriet Smith"
17 21 "MrGeorgeKnightley"
20 21 "MrPhillipElton"
20 21 "MrsGoddard"
20 21 "RobertMartin"
21 22 "EmmaWoodhouse"
21 22 "Harriet Smith"
21 22 "MrGeorgeKnightley"
21 22 "MrsGoddard"
21 22 "RobertMartin"
9 23 "ElizabethMartin"
22 23 "EmmaWoodhouse"
22 23 "Harriet Smith"
9 23 "Miss Martin"
22 23 "MrGeorgeKnightley"
22 23 "MrsGoddard"
10 23 "MrsMartin"
22 23 "RobertMartin"
23 24 "EmmaWoodhouse"
13 24 "FrankChurchill"
23 24 "Harriet Smith"
20 24 "MissNash"
23 24 "MrGeorgeKnightley"
6 24 "MrPerry"
21 24 "MrPhillipElton"
23 24 "MrsGoddard"
23 24 "RobertMartin"
24 25 "MissNash"
24 25 "MrPerry"
24 25 "MrPhillipElton"
24 25 "MrsGoddard"
24 26 "EmmaWoodhouse"
24 26 "Harriet Smith"
25 26 "MissNash"
24 26 "MrGeorgeKnightley"
25 26 "MrPerry"
25 26 "MrPhillipElton"
25 26 "MrsGoddard"
24 26 "RobertMartin"
26 27 "EmmaWoodhouse"
26 27 "Harriet Smith"
26 27 "MrGeorgeKnightley"
26 27 "MrPhillipElton"
27 28 "EmmaWoodhouse"
27 28 "Harriet Smith"
26 28 "MissNash"
27 28 "MrPhillipElton"
26 28 "RobertMartin"
28 29 "EmmaWoodhouse"
28 29 "Harriet Smith"
16 29 "HenryKnightley"
16 29 "JohnKnightley"
27 29 "MrGeorgeKnightley"
7 29 "MrsBates"
17 29 "MrsIsabellaKnightley"
17 29 "MrsWeston"
14 29 "MrWeston"
17 29 "MrWoodhouse"
29 30 "EmmaWoodhouse"
29 30 "Harriet Smith"
29 30 "HenryKnightley"
29 30 "JohnKnightley"
28 30 "MrCole"
29 30 "MrGeorgeKnightley"
28 30 "MrPhillipElton"
29 30 "MrWoodhouse"
30 31 "EmmaWoodhouse"
30 31 "Harriet Smith"
8 31 "MissBates"
28 31 "MissNash"
30 31 "MrPhillipElton"
31 32 "EmmaWoodhouse"
31 32 "Harriet Smith"
31 32 "MissBates"
31 32 "MrPhillipElton"
29 32 "MrsBates"
32 33 "EmmaWoodhouse"
32 33 "Harriet Smith"
30 33 "MrCole"
32 33 "MrPhillipElton"
33 34 "EmmaWoodhouse"
30 34 "JohnKnightley"
26 34 "MrPerry"
33 34 "MrPhillipElton"
29 34 "MrsIsabellaKnightley"
34 35 "EmmaWoodhouse"
30 35 "HenryKnightley"
34 35 "JohnKnightley"
29 35 "LittleJohnKnightley"
34 35 "MrsIsabellaKnightley"
29 35 "MrsWeston"
29 35 "MrWeston"
30 35 "MrWoodhouse"
5 35 "OldMrChurchill"
35 36 "EmmaWoodhouse"
35 36 "MrWeston"
36 37 "EmmaWoodhouse"
35 37 "JohnKnightley"
30 37 "MrGeorgeKnightley"
35 37 "MrsIsabellaKnightley"
28 37 "RobertMartin"
37 38 "EmmaWoodhouse"
37 38 "JohnKnightley"
16 38 "LitteIsabellaKnightley"
32 38 "MissBates"
34 38 "Mr. Wingfield"
37 38 "MrGeorgeKnightley"
34 38 "MrPerry"
32 38 "MrsBates"
37 38 "MrsIsabellaKnightley"
6 38 "MrsPerry"
38 39 "EmmaWoodhouse"
33 39 "Harriet Smith"
38 39 "JohnKnightley"
32 39 "MissJaneFairfax"
38 39 "Mr. Wingfield"
38 39 "MrPerry"
38 39 "MrsBates"
38 39 "MrsIsabellaKnightley"
38 40 "MrGeorgeKnightley"
39 40 "MrPerry"
39 41 "EmmaWoodhouse"
39 41 "Harriet Smith"
39 41 "JohnKnightley"
40 41 "MrGeorgeKnightley"
40 41 "MrPerry"
34 41 "MrPhillipElton"
26 41 "MrsGoddard"
35 41 "MrsWeston"
36 41 "MrWeston"
41 42 "EmmaWoodhouse"
41 42 "Harriet Smith"
41 42 "JohnKnightley"
41 42 "MrPhillipElton"
41 42 "MrsGoddard"
42 43 "EmmaWoodhouse"
42 43 "Harriet Smith"
42 43 "JohnKnightley"
41 43 "MrGeorgeKnightley"
41 43 "MrPerry"
42 43 "MrPhillipElton"
42 43 "MrsGoddard"
41 43 "MrsWeston"
41 43 "MrWeston"
43 44 "EmmaWoodhouse"
24 44 "FrankChurchill"
43 44 "Harriet Smith"
43 44 "JohnKnightley"
43 44 "MrPhillipElton"
39 44 "MrsIsabellaKnightley"
43 44 "MrsWeston"
43 44 "MrWeston"
44 45 "EmmaWoodhouse"
44 45 "FrankChurchill"
5 45 "MrsChurchill"
44 45 "MrsIsabellaKnightley"
44 45 "MrsWeston"
44 45 "MrWeston"
45 46 "EmmaWoodhouse"
45 46 "FrankChurchill"
45 46 "MrsChurchill"
45 46 "MrsWeston"
45 46 "MrWeston"
46 47 "EmmaWoodhouse"
46 47 "FrankChurchill"
44 47 "Harriet Smith"
44 47 "JohnKnightley"
43 47 "MrPerry"
44 47 "MrPhillipElton"
43 47 "MrsGoddard"
46 47 "MrsWeston"
46 47 "MrWeston"
47 48 "EmmaWoodhouse"
47 48 "Harriet Smith"
47 48 "JohnKnightley"
43 48 "MrGeorgeKnightley"
47 48 "MrPhillipElton"
45 48 "MrsIsabellaKnightley"
47 48 "MrsWeston"
47 48 "MrWeston"
48 49 "EmmaWoodhouse"
48 49 "Harriet Smith"
48 49 "MrPhillipElton"
48 50 "JohnKnightley"
49 51 "EmmaWoodhouse"
49 51 "Harriet Smith"
50 51 "JohnKnightley"
48 51 "MrGeorgeKnightley"
49 51 "MrPhillipElton"
51 52 "EmmaWoodhouse"
51 52 "Harriet Smith"
51 52 "MrGeorgeKnightley"
51 52 "MrPhillipElton"
37 52 "RobertMartin"
52 53 "EmmaWoodhouse"
52 53 "Harriet Smith"
51 53 "JohnKnightley"
52 53 "MrPhillipElton"
47 53 "MrsGoddard"
48 53 "MrsIsabellaKnightley"
53 54 "EmmaWoodhouse"
53 54 "Harriet Smith"
53 54 "MrPhillipElton"
53 54 "MrsGoddard"
54 55 "EmmaWoodhouse"
47 55 "FrankChurchill"
52 55 "MrGeorgeKnightley"
46 55 "MrsChurchill"
48 55 "MrsWeston"
48 55 "MrWeston"
35 55 "OldMrChurchill"
55 56 "EmmaWoodhouse"
55 56 "FrankChurchill"
55 56 "MrGeorgeKnightley"
55 56 "MrsChurchill"
55 56 "MrsWeston"
55 56 "MrWeston"
56 57 "EmmaWoodhouse"
56 57 "FrankChurchill"
56 57 "MrGeorgeKnightley"
56 57 "MrsWeston"
56 57 "MrWeston"
57 58 "EmmaWoodhouse"
54 58 "Harriet Smith"
38 58 "MissBates"
39 58 "MissJaneFairfax"
33 58 "MrCole"
57 58 "MrGeorgeKnightley"
54 58 "MrPhillipElton"
39 59 "ColonelCampbell"
58 59 "EmmaWoodhouse"
58 59 "MissBates"
58 59 "MissJaneFairfax"
39 59 "MrsBates"
39 59 "MrsCampbell"
58 59 "MrsCole"
59 60 "ColonelCampbell"
59 60 "EmmaWoodhouse"
58 60 "Harriet Smith"
59 60 "MissJaneFairfax"
47 60 "MrPerry"
59 60 "MrsBates"
59 60 "MrsCampbell"
60 62 "ColonelCampbell"
59 62 "MissBates"
60 62 "MissJaneFairfax"
60 62 "MrsBates"
60 62 "MrsCampbell"
62 63 "ColonelCampbell"
60 63 "EmmaWoodhouse"
57 63 "FrankChurchill"
62 63 "MissBates"
62 63 "MissJaneFairfax"
58 63 "MrGeorgeKnightley"
62 63 "MrsBates"
62 63 "MrsCampbell"
63 64 "EmmaWoodhouse"
63 64 "FrankChurchill"
63 64 "MissJaneFairfax"
64 65 "EmmaWoodhouse"
63 65 "MissBates"
64 65 "MissJaneFairfax"
63 65 "MrGeorgeKnightley"
63 65 "MrsBates"
35 65 "MrWoodhouse"
8 65 "Serle"
63 66 "ColonelCampbell"
65 66 "EmmaWoodhouse"
65 66 "MissBates"
65 66 "MissJaneFairfax"
58 66 "MrCole"
65 66 "MrGeorgeKnightley"
60 66 "MrPerry"
58 66 "MrPhillipElton"
59 66 "MrsCole"
38 66 "MrsPerry"
23 67 "ElizabethMartin"
66 67 "EmmaWoodhouse"
60 67 "Harriet Smith"
53 67 "JohnKnightley"
66 67 "MissBates"
66 67 "MissJaneFairfax"
66 67 "MrGeorgeKnightley"
66 67 "MrPhillipElton"
65 67 "MrsBates"
66 67 "MrsCole"
54 67 "MrsGoddard"
67 68 "ElizabethMartin"
67 68 "EmmaWoodhouse"
67 68 "Harriet Smith"
23 68 "Miss Martin"
66 68 "MrCole"
67 68 "MrPhillipElton"
66 68 "MrsElton"
67 68 "MrsGoddard"
23 68 "MrsMartin"
52 68 "RobertMartin"
68 69 "EmmaWoodhouse"
68 69 "Harriet Smith"
68 69 "MrPhillipElton"
67 69 "MrsCole"
68 69 "MrsElton"
68 70 "ElizabethMartin"
69 70 "EmmaWoodhouse"
69 70 "Harriet Smith"
68 70 "Miss Martin"
69 70 "MrPhillipElton"
69 70 "MrsElton"
68 70 "MrsGoddard"
68 70 "MrsMartin"
68 70 "RobertMartin"
70 71 "ElizabethMartin"
70 71 "EmmaWoodhouse"
64 71 "FrankChurchill"
70 71 "Harriet Smith"
70 71 "Miss Martin"
70 71 "MrPhillipElton"
70 71 "MrsGoddard"
70 71 "MrsMartin"
57 71 "MrsWeston"
57 71 "MrWeston"
70 71 "RobertMartin"
71 72 "EmmaWoodhouse"
71 72 "FrankChurchill"
71 72 "Harriet Smith"
71 72 "MrsWeston"
71 72 "MrWeston"
66 73 "ColonelCampbell"
72 73 "EmmaWoodhouse"
72 73 "FrankChurchill"
67 73 "MissBates"
67 73 "MissJaneFairfax"
67 73 "MrsBates"
63 73 "MrsCampbell"
72 73 "MrsWeston"
72 73 "MrWeston"
73 74 "EmmaWoodhouse"
73 74 "FrankChurchill"
73 74 "MissBates"
73 74 "MissJaneFairfax"
73 74 "MrsBates"
74 75 "EmmaWoodhouse"
74 75 "FrankChurchill"
67 75 "MrGeorgeKnightley"
73 75 "MrsWeston"
73 75 "MrWeston"
73 76 "ColonelCampbell"
75 76 "EmmaWoodhouse"
75 76 "FrankChurchill"
74 76 "MissBates"
74 76 "MissJaneFairfax"
73 76 "MrsCampbell"
75 76 "MrsWeston"
75 76 "MrWeston"
76 77 "EmmaWoodhouse"
76 77 "MissBates"
76 77 "MissJaneFairfax"
71 77 "MrPhillipElton"
74 77 "MrsBates"
76 77 "MrsWeston"
77 78 "EmmaWoodhouse"
76 78 "FrankChurchill"
75 78 "MrGeorgeKnightley"
56 78 "MrsChurchill"
77 78 "MrsWeston"
76 78 "MrWeston"
55 78 "OldMrChurchill"
78 79 "EmmaWoodhouse"
78 79 "FrankChurchill"
72 79 "Harriet Smith"
68 79 "MrCole"
78 79 "MrGeorgeKnightley"
77 79 "MrsBates"
69 79 "MrsCole"
71 79 "MrsGoddard"
78 79 "MrsWeston"
78 79 "MrWeston"
79 80 "EmmaWoodhouse"
79 80 "MrCole"
66 80 "MrPerry"
79 80 "MrsCole"
79 80 "MrsGoddard"
79 80 "MrsWeston"
79 80 "MrWeston"
65 80 "MrWoodhouse"
65 80 "Serle"
80 81 "EmmaWoodhouse"
79 81 "FrankChurchill"
79 81 "Harriet Smith"
77 81 "MissBates"
77 81 "MissJaneFairfax"
80 81 "MrCole"
79 81 "MrGeorgeKnightley"
77 81 "MrPhillipElton"
79 81 "MrsBates"
80 81 "MrsCole"
80 81 "MrsGoddard"
80 81 "MrsWeston"
80 81 "MrWeston"
76 82 "ColonelCampbell"
81 82 "EmmaWoodhouse"
81 82 "FrankChurchill"
81 82 "MissBates"
81 82 "MissJaneFairfax"
81 82 "MrCole"
81 82 "MrsBates"
76 82 "MrsCampbell"
81 82 "MrsCole"
82 83 "ColonelCampbell"
82 83 "EmmaWoodhouse"
82 83 "FrankChurchill"
81 83 "Harriet Smith"
82 83 "MissBates"
82 83 "MissJaneFairfax"
81 83 "MrPhillipElton"
82 83 "MrsCampbell"
81 83 "MrsWeston"
83 84 "EmmaWoodhouse"
83 84 "FrankChurchill"
83 84 "MissBates"
83 84 "MissJaneFairfax"
82 84 "MrCole"
81 84 "MrCoxe"
81 84 "MrGeorgeKnightley"
83 84 "MrPhillipElton"
78 84 "MrsChurchill"
83 84 "MrsWeston"
81 84 "MrWeston"
78 84 "OldMrChurchill"
84 85 "EmmaWoodhouse"
35 85 "HenryKnightley"
84 85 "MissBates"
84 85 "MissJaneFairfax"
84 85 "MrGeorgeKnightley"
84 85 "MrsWeston"
83 86 "ColonelCampbell"
85 86 "EmmaWoodhouse"
84 86 "FrankChurchill"
67 86 "JohnKnightley"
85 86 "MissBates"
85 86 "MissJaneFairfax"
84 86 "MrCole"
85 86 "MrGeorgeKnightley"
83 86 "MrsCampbell"
82 86 "MrsCole"
53 86 "MrsIsabellaKnightley"
85 86 "MrsWeston"
86 87 "EmmaWoodhouse"
86 87 "FrankChurchill"
85 87 "HenryKnightley"
86 87 "MissBates"
86 87 "MissJaneFairfax"
86 87 "MrCole"
86 87 "MrGeorgeKnightley"
86 87 "MrsCole"
86 87 "MrsWeston"
71 88 "ElizabethMartin"
87 88 "EmmaWoodhouse"
87 88 "FrankChurchill"
83 88 "Harriet Smith"
71 88 "Miss Martin"
87 88 "MissBates"
87 88 "MissJaneFairfax"
31 88 "MissNash"
87 88 "MrCole"
84 88 "MrPhillipElton"
82 88 "MrsBates"
71 88 "MrsMartin"
87 88 "MrsWeston"
71 88 "RobertMartin"
86 89 "ColonelCampbell"
88 89 "EmmaWoodhouse"
88 89 "FrankChurchill"
88 89 "Harriet Smith"
88 89 "MissBates"
88 89 "MissJaneFairfax"
88 89 "MrsBates"
84 89 "MrsChurchill"
81 89 "MrsGoddard"
88 89 "MrsWeston"
66 89 "Patty"
89 90 "EmmaWoodhouse"
89 90 "FrankChurchill"
89 90 "MissBates"
89 90 "MissJaneFairfax"
87 90 "MrGeorgeKnightley"
80 90 "MrPerry"
89 90 "MrsBates"
89 90 "MrsWeston"
89 90 "Patty"
90 91 "EmmaWoodhouse"
89 91 "Harriet Smith"
90 91 "MissBates"
90 91 "MissJaneFairfax"
90 91 "MrGeorgeKnightley"
90 91 "MrsHodges"
90 91 "MrsWeston"
90 91 "Patty"
89 92 "ColonelCampbell"
91 92 "EmmaWoodhouse"
90 92 "FrankChurchill"
91 92 "MissJaneFairfax"
90 92 "MrsBates"
91 92 "MrsWeston"
92 93 "EmmaWoodhouse"
92 93 "FrankChurchill"
91 93 "Harriet Smith"
91 93 "MissBates"
92 93 "MissJaneFairfax"
91 93 "MrGeorgeKnightley"
91 93 "MrsHodges"
92 93 "MrsWeston"
90 93 "WilliamLarkins"
93 94 "EmmaWoodhouse"
93 94 "FrankChurchill"
93 94 "Harriet Smith"
93 94 "MissJaneFairfax"
88 94 "MrCole"
93 94 "MrGeorgeKnightley"
93 94 "MrsWeston"
84 94 "MrWeston"
88 94 "WilliamCox"
94 95 "EmmaWoodhouse"
94 95 "FrankChurchill"
90 95 "MrPerry"
94 95 "MrsWeston"
94 95 "MrWeston"
80 95 "MrWoodhouse"
95 96 "EmmaWoodhouse"
95 96 "FrankChurchill"
93 96 "MissBates"
94 96 "MissJaneFairfax"
95 96 "MrPerry"
86 96 "MrsIsabellaKnightley"
95 96 "MrsWeston"
95 96 "MrWeston"
96 97 "EmmaWoodhouse"
96 97 "FrankChurchill"
96 97 "MissBates"
95 97 "MrsStokes"
96 97 "MrsWeston"
96 97 "MrWeston"
97 98 "EmmaWoodhouse"
97 98 "FrankChurchill"
96 98 "MissJaneFairfax"
94 98 "MrGeorgeKnightley"
89 98 "MrsChurchill"
97 98 "MrsWeston"
97 98 "MrWeston"
84 98 "OldMrChurchill"
93 98 "WilliamLarkins"
98 99 "EmmaWoodhouse"
98 99 "FrankChurchill"
97 99 "MissBates"
98 99 "MissJaneFairfax"
98 99 "MrGeorgeKnightley"
98 99 "MrsWeston"
98 99 "MrWeston"
98 99 "WilliamLarkins"
99 100 "EmmaWoodhouse"
99 100 "MissBates"
99 100 "MissJaneFairfax"
100 101 "EmmaWoodhouse"
99 101 "FrankChurchill"
94 101 "Harriet Smith"
98 101 "MrsChurchill"
99 101 "MrsWeston"
99 101 "MrWeston"
101 102 "EmmaWoodhouse"
101 102 "FrankChurchill"
101 102 "Harriet Smith"
100 102 "MissJaneFairfax"
88 102 "MrPhillipElton"
70 102 "MrsElton"
96 102 "MrsIsabellaKnightley"
101 102 "MrWeston"
102 103 "EmmaWoodhouse"
102 103 "Harriet Smith"
102 103 "MrPhillipElton"
102 103 "MrsElton"
103 104 "EmmaWoodhouse"
96 104 "MrPerry"
103 104 "MrsElton"
103 104 "MrSuckling"
104 105 "EmmaWoodhouse"
103 105 "MrPhillipElton"
104 105 "MrsElton"
102 105 "MrWeston"
105 106 "EmmaWoodhouse"
102 106 "FrankChurchill"
103 106 "Harriet Smith"
99 106 "MrGeorgeKnightley"
105 106 "MrPhillipElton"
105 106 "MrsElton"
101 106 "MrsWeston"
95 106 "MrWoodhouse"
92 107 "ColonelCampbell"
106 107 "EmmaWoodhouse"
106 107 "Harriet Smith"
100 107 "MissBates"
102 107 "MissJaneFairfax"
106 107 "MrPhillipElton"
86 107 "MrsCampbell"
106 107 "MrsElton"
107 108 "ColonelCampbell"
107 108 "EmmaWoodhouse"
107 108 "MissBates"
107 108 "MissJaneFairfax"
106 108 "MrGeorgeKnightley"
107 108 "MrPhillipElton"
107 108 "MrsCampbell"
107 108 "MrsElton"
104 108 "MrSuckling"
106 108 "MrsWeston"
108 109 "EmmaWoodhouse"
108 109 "MissBates"
108 109 "MissJaneFairfax"
94 109 "MrCole"
108 109 "MrGeorgeKnightley"
108 109 "MrsElton"
108 109 "MrsWeston"
109 110 "EmmaWoodhouse"
107 110 "Harriet Smith"
86 110 "JohnKnightley"
109 110 "MissJaneFairfax"
109 110 "MrGeorgeKnightley"
108 110 "MrPhillipElton"
92 110 "MrsBates"
109 110 "MrsElton"
89 110 "MrsGoddard"
102 110 "MrsIsabellaKnightley"
66 110 "MrsPerry"
109 110 "MrsWeston"
105 110 "MrWeston"
106 110 "MrWoodhouse"
87 111 "HenryKnightley"
110 111 "JohnKnightley"
35 111 "LittleJohnKnightley"
109 111 "MissBates"
110 111 "MissJaneFairfax"
110 111 "MrsBates"
110 111 "MrsElton"
110 111 "MrsWeston"
110 112 "EmmaWoodhouse"
106 112 "FrankChurchill"
111 112 "JohnKnightley"
111 112 "MissJaneFairfax"
110 112 "MrGeorgeKnightley"
111 112 "MrsBates"
110 112 "MrsIsabellaKnightley"
111 112 "MrsWeston"
91 112 "Patty"
112 113 "MissJaneFairfax"
108 114 "ColonelCampbell"
112 114 "EmmaWoodhouse"
113 114 "MissJaneFairfax"
108 114 "MrsCampbell"
111 114 "MrsElton"
105 114 "MrsPartridge"
108 114 "MrSuckling"
112 114 "MrsWeston"
114 115 "EmmaWoodhouse"
112 115 "FrankChurchill"
112 115 "JohnKnightley"
114 115 "MissJaneFairfax"
114 115 "MrsElton"
114 115 "MrsWeston"
110 115 "MrWeston"
115 116 "EmmaWoodhouse"
115 116 "JohnKnightley"
115 116 "MissJaneFairfax"
112 116 "MrGeorgeKnightley"
115 116 "MrsElton"
115 116 "MrsWeston"
115 116 "MrWeston"
115 117 "FrankChurchill"
110 117 "MrPhillipElton"
101 117 "MrsChurchill"
116 117 "MrsElton"
114 117 "MrSuckling"
116 117 "MrsWeston"
116 117 "MrWeston"
98 117 "OldMrChurchill"
117 118 "FrankChurchill"
117 118 "MrsChurchill"
117 118 "MrsElton"
117 118 "MrsWeston"
117 118 "MrWeston"
117 118 "OldMrChurchill"
116 119 "EmmaWoodhouse"
116 119 "JohnKnightley"
111 119 "LittleJohnKnightley"
109 119 "MrCole"
116 119 "MrGeorgeKnightley"
117 119 "MrPhillipElton"
118 119 "MrsElton"
112 119 "MrsIsabellaKnightley"
117 119 "MrSuckling"
118 119 "MrsWeston"
118 119 "MrWeston"
119 120 "EmmaWoodhouse"
118 120 "FrankChurchill"
118 120 "MrsChurchill"
119 120 "MrWeston"
120 121 "EmmaWoodhouse"
120 121 "FrankChurchill"
111 121 "HenryKnightley"
119 121 "LittleJohnKnightley"
112 121 "MrsBates"
120 121 "MrsChurchill"
120 121 "MrWeston"
121 122 "EmmaWoodhouse"
121 122 "FrankChurchill"
110 122 "Harriet Smith"
111 122 "MissBates"
116 122 "MissJaneFairfax"
119 122 "MrPhillipElton"
121 122 "MrsBates"
119 122 "MrsElton"
119 122 "MrSuckling"
119 122 "MrsWeston"
121 122 "MrWeston"
114 123 "ColonelCampbell"
122 123 "EmmaWoodhouse"
122 123 "FrankChurchill"
122 123 "MissBates"
122 123 "MissJaneFairfax"
122 123 "MrsElton"
97 123 "MrsStokes"
122 123 "MrsWeston"
122 123 "MrWeston"
123 124 "EmmaWoodhouse"
123 124 "FrankChurchill"
122 124 "Harriet Smith"
119 124 "MrGeorgeKnightley"
122 124 "MrPhillipElton"
123 124 "MrsElton"
94 124 "MrsGilbert"
123 124 "MrsWeston"
123 124 "MrWeston"
124 125 "EmmaWoodhouse"
124 125 "FrankChurchill"
124 125 "Harriet Smith"
123 125 "MissBates"
123 125 "MissJaneFairfax"
124 125 "MrGeorgeKnightley"
123 125 "MrGeorgeOtway"
124 125 "MrPhillipElton"
122 125 "MrsBates"
124 125 "MrsElton"
124 125 "MrsWeston"
94 125 "WilliamCox"
125 126 "EmmaWoodhouse"
125 126 "Harriet Smith"
125 126 "MissJaneFairfax"
123 126 "MissOtway"
125 126 "MrGeorgeKnightley"
125 126 "MrPhillipElton"
125 126 "MrsElton"
124 126 "MrWeston"
126 127 "EmmaWoodhouse"
125 127 "FrankChurchill"
126 127 "Harriet Smith"
125 127 "MissBates"
126 127 "MrGeorgeKnightley"
126 127 "MrPhillipElton"
126 127 "MrsElton"
110 127 "MrsGoddard"
110 127 "MrWoodhouse"
127 128 "EmmaWoodhouse"
127 128 "Harriet Smith"
121 128 "HenryKnightley"
127 128 "MissBickerton"
127 128 "MrPhillipElton"
128 129 "EmmaWoodhouse"
127 129 "FrankChurchill"
128 129 "Harriet Smith"
119 129 "JohnKnightley"
127 129 "MrGeorgeKnightley"
129 130 "EmmaWoodhouse"
129 130 "Harriet Smith"
129 130 "MrGeorgeKnightley"
128 130 "MrPhillipElton"
123 132 "ColonelCampbell"
130 132 "EmmaWoodhouse"
129 132 "FrankChurchill"
130 132 "Harriet Smith"
127 132 "MissBates"
126 132 "MissJaneFairfax"
130 132 "MrGeorgeKnightley"
104 132 "MrPerry"
130 132 "MrPhillipElton"
125 132 "MrsBates"
114 132 "MrsCampbell"
127 132 "MrsElton"
110 132 "MrsPerry"
125 132 "MrsWeston"
126 132 "MrWeston"
132 133 "EmmaWoodhouse"
132 133 "FrankChurchill"
132 133 "Harriet Smith"
132 133 "MissBates"
132 133 "MissJaneFairfax"
132 133 "MrGeorgeKnightley"
132 133 "MrsBates"
132 133 "MrsPerry"
132 133 "MrWeston"
133 134 "EmmaWoodhouse"
133 134 "FrankChurchill"
133 134 "MissBates"
133 134 "MissJaneFairfax"
133 134 "MrGeorgeKnightley"
133 134 "MrsBates"
134 135 "EmmaWoodhouse"
134 135 "MissJaneFairfax"
134 135 "MrGeorgeKnightley"
132 135 "MrPhillipElton"
121 135 "MrsChurchill"
132 135 "MrsElton"
122 135 "MrSuckling"
132 135 "MrsWeston"
133 135 "MrWeston"
135 136 "EmmaWoodhouse"
134 136 "FrankChurchill"
133 136 "Harriet Smith"
134 136 "MissBates"
135 136 "MissJaneFairfax"
135 136 "MrGeorgeKnightley"
135 136 "MrPhillipElton"
87 136 "MrsCole"
135 136 "MrsElton"
93 136 "MrsHodges"
135 136 "MrsWeston"
135 136 "MrWeston"
136 137 "EmmaWoodhouse"
136 137 "FrankChurchill"
136 137 "Harriet Smith"
129 137 "JohnKnightley"
136 137 "MissJaneFairfax"
136 137 "MrGeorgeKnightley"
114 137 "MrsBragge"
136 137 "MrsElton"
119 137 "MrsIsabellaKnightley"
135 137 "MrsSuckling"
136 137 "MrsWeston"
136 137 "MrWeston"
137 138 "EmmaWoodhouse"
137 138 "FrankChurchill"
137 138 "Harriet Smith"
137 138 "MissJaneFairfax"
137 138 "MrGeorgeKnightley"
135 138 "MrsChurchill"
137 138 "MrsWeston"
88 138 "RobertMartin"
138 139 "EmmaWoodhouse"
138 139 "FrankChurchill"
138 139 "Harriet Smith"
138 139 "MissJaneFairfax"
138 139 "MrsChurchill"
138 139 "MrsWeston"
139 141 "EmmaWoodhouse"
139 141 "FrankChurchill"
139 141 "Harriet Smith"
136 141 "MissBates"
139 141 "MissJaneFairfax"
138 141 "MrGeorgeKnightley"
136 141 "MrPhillipElton"
137 141 "MrsElton"
139 141 "MrsWeston"
137 141 "MrWeston"
141 142 "EmmaWoodhouse"
141 142 "FrankChurchill"
141 142 "Harriet Smith"
141 142 "MissBates"
141 142 "MissJaneFairfax"
141 142 "MrGeorgeKnightley"
141 142 "MrsElton"
