"V1","V2"
"1","Mr Dombey"
"1","Mrs Dombey I"
"2","Doctor Parker Peps"
"2","Mr Dombey"
"2","Mrs Dombey I"
"1","Paul Dombey"
"3","Lucretia Tox"
"3","Mr Dombey"
"3","Mrs Chick"
"3","Mrs Dombey I"
"3","Paul Dombey"
"3","Doctor Parker Peps"
"4","Mr Dombey"
"4","Mrs Chick"
"4","Mrs Dombey I"
"4","Lucretia Tox"
"5","Mrs Chick"
"5","Mrs Dombey I"
"4","Paul Dombey"
"6","Lucretia Tox"
"5","Mr Dombey"
"6","Mrs Chick"
"7","Lucretia Tox"
"7","Mr Dombey"
"7","Mrs Chick"
"7","Mrs Polly Toodle"
"7","Jemima"
"8","Lucretia Tox"
"8","Mr Dombey"
"8","Mrs Chick"
"8","Mrs Polly Toodle"
"9","Jemima"
"9","Lucretia Tox"
"9","Mrs Chick"
"9","Mrs Polly Toodle"
"9","Robin Toodle"
"9","Mr Dombey"
"10","Mrs Polly Toodle"
"6","Paul Dombey"
"2","Florence Dombey"
"10","Lucretia Tox"
"11","Mrs Polly Toodle"
"11","Paul Dombey"
"12","Florence Dombey"
"11","Mr Dombey"
"10","Mr Toodle"
"12","Mrs Polly Toodle"
"12","Paul Dombey"
"13","Florence Dombey"
"13","Mr Dombey"
"13","Mrs Polly Toodle"
"13","Paul Dombey"
"14","Florence Dombey"
"14","Mr Dombey"
"14","Mrs Polly Toodle"
"14","Paul Dombey"
"13","Susan Nipper"
"15","Mr Dombey"
"16","Solomon Gills"
"16","Walter Gay"
"17","Solomon Gills"
"17","Walter Gay"
"18","Solomon Gills"
"18","Walter Gay"
"17","Mr Dombey"
"19","Walter Gay"
"12","Lucretia Tox"
"20","Mr Dombey"
"10","Mrs Chick"
"6","Mrs Dombey I"
"15","Mrs Polly Toodle"
"15","Paul Dombey"
"21","Lucretia Tox"
"21","Mr Dombey"
"21","Mrs Chick"
"21","Mrs Polly Toodle"
"21","Paul Dombey"
"15","Susan Nipper"
"15","Florence Dombey"
"22","Lucretia Tox"
"22","Mrs Chick"
"21","Mrs Dombey I"
"22","Mrs Polly Toodle"
"22","Paul Dombey"
"23","Florence Dombey"
"23","Lucretia Tox"
"6","Mr Chick"
"22","Mr Dombey"
"23","Mrs Chick"
"23","Mrs Polly Toodle"
"23","Paul Dombey"
"22","Susan Nipper"
"23","Towlinson"
"24","Florence Dombey"
"19","John"
"24","Lucretia Tox"
"24","Mr Chick"
"24","Mr Dombey"
"24","Mrs Chick"
"24","Mrs Polly Toodle"
"24","Paul Dombey"
"24","Susan Nipper"
