"","V1","V2"
"96","Joe Gargery","Orlick Dolge"
"97","Miss Havisham","Orlick Dolge"
"98","Orlick Dolge","Pip"
"99","Estella","Orlick Dolge"
"100","Herbert Pocket","Orlick Dolge"
"101","Herbert Pocket","Pip"
"102","Herbert Pocket","Sarah Pocket"
"103","Joe Gargery","Sarah Pocket"
"104","Mrs Joe Gargery","Orlick Dolge"
"105","Mrs Joe Gargery","Sarah Pocket"
"106","Orlick Dolge","Sarah Pocket"
"107","Mr Wopsle","Orlick Dolge"
"108","Mr Wopsle","Sarah Pocket"
"109","Orlick Dolge","Uncle Pumblechook"
"110","Abel Magwitch","Orlick Dolge"
"111","Compeyson","Orlick Dolge"
"112","Biddy","Orlick Dolge"
"113","Biddy","Sarah Pocket"
"114","Joe Gargery","Mr Jaggers"
"115","Miss Havisham","Mr Jaggers"
"116","Mr Jaggers","Pip"
"117","Biddy","Camilla"
"118","Biddy","Mr Camilla"
"119","Biddy","Mr Jaggers"
"120","Biddy","Mr Pocket"
"121","Camilla","Joe Gargery"
"122","Camilla","Mr Jaggers"
"123","Camilla","Mr Wopsle"
"124","Joe Gargery","Mr Camilla"
"125","Joe Gargery","Mr Pocket"
"126","Mr Camilla","Mr Jaggers"
"127","Mr Camilla","Mr Wopsle"
"128","Mr Jaggers","Mr Pocket"
"129","Mr Jaggers","Mr Wopsle"
"130","Mr Pocket","Mr Wopsle"
"131","Mr Jaggers","Mrs Joe Gargery"
"132","Biddy","Mrs Hubble"
"133","Estella","Mrs Hubble"
"134","Miss Havisham","Mrs Hubble"
"135","Mrs Hubble","Pip"
"136","Biddy","Mr Trabb"
"137","Biddy","Trabb's Boy"
"138","Joe Gargery","Mr Trabb"
"139","Joe Gargery","Trabb's Boy"
"140","Mr Trabb","Trabb's Boy"
"141","Mr Trabb","Uncle Pumblechook"
"142","Trabb's Boy","Uncle Pumblechook"
"143","Mr Jaggers","Sarah Pocket"
"144","Mr Jaggers","Uncle Pumblechook"
"145","Mike","Mr Jaggers"
"146","Mike","Pip"
"147","John Wemmick","Mr Jaggers"
"148","Herbert Pocket","John Wemmick"
"149","Herbert Pocket","Mike"
"150","Herbert Pocket","Mr Jaggers"
"151","John Wemmick","Mike"
"152","John Wemmick","Pip"
"153","Herbert Pocket","Mr Pocket"
"154","John Wemmick","Mr Pocket"
"155","Estella","Mr Jaggers"
"156","Estella","Mr Trabb"
"157","Herbert Pocket","Mr Trabb"
"158","Miss Havisham","Mr Trabb"
"159","Mr Jaggers","Mr Trabb"
"160","Mr Trabb","Pip"
"161","Herbert Pocket","Mr Havisham"
"162","Miss Havisham","Mr Havisham"
"163","Mr Havisham","Pip"
"164","Mr Havisham","Uncle Pumblechook"
"165","Flopson","Herbert Pocket"
"166","Flopson","Millers"
"167","Flopson","Mr Pocket"
"168","Flopson","Mrs Pocket"
"169","Flopson","Pip"
"170","Herbert Pocket","Millers"
"171","Herbert Pocket","Mrs Pocket"
"172","Millers","Mr Pocket"
"173","Millers","Mrs Pocket"
"174","Millers","Pip"
"175","Mr Pocket","Mrs Pocket"
"176","Mrs Pocket","Pip"
"177","Bentley Drummle","Herbert Pocket"
"178","Bentley Drummle","Millers"
"179","Bentley Drummle","Mr Pocket"
"180","Bentley Drummle","Mrs Pocket"
"181","Bentley Drummle","Startop"
"182","Herbert Pocket","Startop"
"183","Millers","Startop"
"184","Mr Pocket","Startop"
"185","Mrs Pocket","Startop"
"186","Bentley Drummle","Dunstable"
"187","Bentley Drummle","Flopson"
"188","Bentley Drummle","Mrs Coiler"
"189","Dunstable","Flopson"
"190","Dunstable","Herbert Pocket"
"191","Dunstable","Millers"
"192","Dunstable","Mr Pocket"
"193","Dunstable","Mrs Coiler"
"194","Dunstable","Mrs Pocket"
"195","Dunstable","Startop"
"196","Flopson","Mrs Coiler"
"197","Flopson","Startop"
"198","Herbert Pocket","Mrs Coiler"
"199","Millers","Mrs Coiler"
"200","Mr Pocket","Mrs Coiler"
"201","Mrs Coiler","Mrs Pocket"
"202","Mrs Coiler","Startop"
"203","Bentley Drummle","Joe Gargery"
"204","Bentley Drummle","Sophia"
"205","Flopson","Joe Gargery"
"206","Flopson","Sophia"
"207","Joe Gargery","Millers"
"208","Joe Gargery","Mrs Pocket"
"209","Joe Gargery","Sophia"
"210","Joe Gargery","Startop"
"211","Millers","Sophia"
"212","Mr Pocket","Sophia"
"213","Mrs Pocket","Sophia"
"214","Sophia","Startop"
"215","Bentley Drummle","Georiana Pocket"
"216","Bentley Drummle","John Wemmick"
"217","Bentley Drummle","Mr Camilla"
"218","Bentley Drummle","Mr Jaggers"
"219","Bentley Drummle","Pip"
"220","Camilla","Herbert Pocket"
"221","Camilla","John Wemmick"
"222","Camilla","Mrs Pocket"
"223","Camilla","Startop"
"224","Georiana Pocket","Herbert Pocket"
"225","Georiana Pocket","John Wemmick"
"226","Georiana Pocket","Mr Jaggers"
"227","Georiana Pocket","Mrs Pocket"
"228","Georiana Pocket","Startop"
"229","Herbert Pocket","Mr Camilla"
"230","John Wemmick","Miss Havisham"
"231","John Wemmick","Mr Camilla"
"232","John Wemmick","Mrs Pocket"
"233","John Wemmick","Startop"
"234","Miss Havisham","Mrs Pocket"
"235","Miss Havisham","Startop"
"236","Mr Camilla","Mrs Pocket"
"237","Mr Camilla","Startop"
"238","Mr Jaggers","Mrs Pocket"
"239","Mr Jaggers","Startop"
"240","Pip","Startop"
"241","John Wemmick","The Aged"
"242","Pip","The Aged"
"243","Mr Jaggers","The Aged"
"244","Bentley Drummle","Molly"
"245","Herbert Pocket","Molly"
"246","John Wemmick","Molly"
"247","Molly","Mr Jaggers"
"248","Molly","Startop"
"249","Avenger","Bentley Drummle"
"250","Avenger","Biddy"
"251","Avenger","Herbert Pocket"
"252","Avenger","Mr Wopsle"
"253","Bentley Drummle","Biddy"
"254","Bentley Drummle","Mr Wopsle"
"255","Herbert Pocket","Mr Wopsle"
"256","Abel Magwitch","Avenger"
"257","Abel Magwitch","Herbert Pocket"
"258","Abel Magwitch","Miss Havisham"
"259","Abel Magwitch","Mr Pocket"
"260","Abel Magwitch","Trabb's Boy"
"261","Avenger","Compeyson"
"262","Avenger","Miss Havisham"
"263","Avenger","Mr Pocket"
"264","Avenger","Trabb's Boy"
"265","Compeyson","Herbert Pocket"
"266","Compeyson","Miss Havisham"
"267","Compeyson","Mr Pocket"
"268","Compeyson","Trabb's Boy"
"269","Herbert Pocket","Trabb's Boy"
"270","Miss Havisham","Trabb's Boy"
"271","Mr Pocket","Trabb's Boy"
"272","Mr Jaggers","Orlick Dolge"
"273","Mr Jaggers","Trabb's Boy"
"274","Mr Trabb","Orlick Dolge"
"275","Orlick Dolge","Trabb's Boy"
"276","Pip","Trabb's Boy"
"277","Avenger","Estella"
"278","Avenger","Mr Jaggers"
"279","Clara Barley","Estella"
"280","Clara Barley","Herbert Pocket"
"281","Clara Barley","Miss Havisham"
"282","Clara Barley","Mr Jaggers"
"283","Clara Barley","Pip"
"284","Clara Barley","Joe Gargery"
"285","Clara Barley","Mr Wopsle"
"286","Black Bill","John Wemmick"
"287","Black Bill","Miss Havisham"
"288","Black Bill","Mr Jaggers"
"289","Black Bill","Mr Pocket"
"290","Black Bill","Pip"
"291","Black Bill","The Aged"
"292","Miss Havisham","The Aged"
"293","Mr Pocket","The Aged"
"294","Estella","John Wemmick"
"295","Estella","Flopson"
"296","Estella","Millers"
"297","Estella","Mrs Pocket"
"298","Flopson","Miss Havisham"
"299","Millers","Miss Havisham"
"300","Avenger","Camilla"
"301","Avenger","Mrs Pocket"
"302","Avenger","Startop"
"303","Biddy","Mrs Pocket"
"304","Biddy","Startop"
"305","Estella","Startop"
"306","Biddy","Mr Hubble"
"307","Mr Hubble","Mr Trabb"
"308","Mr Hubble","Orlick Dolge"
"309","Mr Trabb","Mrs Hubble"
"310","Mr Trabb","Mrs Joe Gargery"
"311","Mrs Hubble","Orlick Dolge"
"312","Herbert Pocket","The Aged"
"313","John Wemmick","Miss Skiffins"
"314","Miss Skiffins","Mr Jaggers"
"315","Miss Skiffins","The Aged"
"316","Herbert Pocket","Miss Skiffins"
"317","Herbert Pocket","Skiffins"
"318","John Wemmick","Mr Wopsle"
"319","John Wemmick","Skiffins"
"320","Miss Havisham","Miss Skiffins"
"321","Miss Havisham","Skiffins"
"322","Miss Skiffins","Mr Wopsle"
"323","Miss Skiffins","Pip"
"324","Miss Skiffins","Skiffins"
"325","Mr Wopsle","Skiffins"
"326","Mr Wopsle","The Aged"
"327","Pip","Skiffins"
"328","Skiffins","The Aged"
"329","Herbert Pocket","Mr Clarriker"
"330","John Wemmick","Mr Clarriker"
"331","Miss Skiffins","Mr Clarriker"
"332","Mr Clarriker","Skiffins"
"333","Mr Clarriker","The Aged"
"334","Estella","Mrs Brandley"
"335","Miss Havisham","Mrs Brandley"
"336","Mrs Brandley","Pip"
"337","Bentley Drummle","Mrs Brandley"
"338","Abel Magwitch","John Wemmick"
"339","Abel Magwitch","Mr Jaggers"
"340","Abel Magwitch","Biddy"
"341","Abel Magwitch","Estella"
"342","Biddy","Compeyson"
"343","Compeyson","Estella"
"344","Abel Magwitch","Mr Clarriker"
"345","Compeyson","Mr Clarriker"
"346","Compeyson","Pip"
"347","Mr Clarriker","Pip"
"348","Abel Magwitch","Mr Havisham"
"349","Compeyson","Mr Havisham"
"350","Compeyson","Mr Jaggers"
"351","Mr Havisham","Mr Jaggers"
"352","Abel Magwitch","Bentley Drummle"
"353","Abel Magwitch","Mrs Brandley"
"354","Bentley Drummle","Compeyson"
"355","Compeyson","Mrs Brandley"
"356","Herbert Pocket","Mrs Brandley"
"357","Joe Gargery","Mrs Brandley"
"358","Bentley Drummle","Orlick Dolge"
"359","Abel Magwitch","The Aged"
"360","Estella","The Aged"
"361","Herbert Pocket","Mary Anne"
"362","John Wemmick","Mary Anne"
"363","Mary Anne","Mr Clarriker"
"364","Mary Anne","Pip"
"365","Mary Anne","The Aged"
"366","Clara Barley","John Wemmick"
"367","Clara Barley","Miss Skiffins"
"368","Clara Barley","The Aged"
"369","Abel Magwitch","Clara Barley"
"370","Abel Magwitch","Old Barley"
"371","Clara Barley","Old Barley"
"372","Herbert Pocket","Old Barley"
"373","Old Barley","Pip"
"374","Clara Barley","Compeyson"
"375","Compeyson","John Wemmick"
"376","Compeyson","Old Barley"
"377","John Wemmick","Old Barley"
"378","Estella","Old Barley"
"379","Abel Magwitch","Jack"
"380","Compeyson","Jack"
"381","Jack","Mr Wopsle"
"382","Jack","Pip"
"383","Miss Havisham","Molly"
"384","Molly","Pip"
"385","Bentley Drummle","Miss Skiffins"
"386","Bentley Drummle","The Aged"
"387","Estella","Miss Skiffins"
"388","Miss Havisham","Old Barley"
"389","Mr Jaggers","Old Barley"
"390","Abel Magwitch","Skiffins"
"391","Abel Magwitch","Startop"
"392","Clara Barley","Mr Clarriker"
"393","Clara Barley","Skiffins"
"394","Clara Barley","Startop"
"395","Mr Clarriker","Old Barley"
"396","Mr Clarriker","Startop"
"397","Old Barley","Skiffins"
"398","Old Barley","Startop"
"399","Skiffins","Startop"
"400","Abel Magwitch","Uncle Pumblechook"
"401","Joe Gargery","John Wemmick"
"402","John Wemmick","Uncle Pumblechook"
"403","Clara Barley","Mrs Joe Gargery"
"404","Clara Barley","Orlick Dolge"
"405","Mrs Joe Gargery","Old Barley"
"406","Old Barley","Orlick Dolge"
"407","Compeyson","Startop"
"408","Orlick Dolge","Startop"
"409","Startop","Trabb's Boy"
"410","Abel Magwitch","Mr Trabb"
"411","Mr Trabb","Startop"
"412","Herbert Pocket","Jack"
"413","Jack","Startop"
"414","Camilla","Orlick Dolge"
"415","Georiana Pocket","Joe Gargery"
"416","Georiana Pocket","Orlick Dolge"
"417","Georiana Pocket","Uncle Pumblechook"
"418","Mrs Joe Gargery","William Potkins"
"419","Uncle Pumblechook","William Potkins"
"420","Biddy","William Potkins"
"421","Joe Gargery","William Potkins"
"422","Biddy","Clara Barley"
"423","Biddy","Mr Clarriker"
"424","Biddy","Old Barley"
"425","Joe Gargery","Mr Clarriker"
"426","Joe Gargery","Old Barley"
