"V1","V2"
"Abel Magwitch","Joe Gargery"
"Abel Magwitch","Mrs Joe Gargery"
"Abel Magwitch","Pip"
"Joe Gargery","Mrs Joe Gargery"
"Joe Gargery","Pip"
"Mrs Joe Gargery","Pip"
"Avenger","Joe Gargery"
"Avenger","Mrs Joe Gargery"
"Avenger","Pip"
"Joe Gargery","Mr Hubble"
"Joe Gargery","Mr Wopsle"
"Joe Gargery","Mrs Hubble"
"Joe Gargery","Uncle Pumblechook"
"Mr Hubble","Mr Wopsle"
"Mr Hubble","Mrs Hubble"
"Mr Hubble","Mrs Joe Gargery"
"Mr Hubble","Uncle Pumblechook"
"Mr Wopsle","Mrs Hubble"
"Mr Wopsle","Mrs Joe Gargery"
"Mr Wopsle","Uncle Pumblechook"
"Mrs Hubble","Mrs Joe Gargery"
"Mrs Hubble","Uncle Pumblechook"
"Mrs Joe Gargery","Uncle Pumblechook"
"Dunstable","Joe Gargery"
"Dunstable","Mr Hubble"
"Dunstable","Mr Wopsle"
"Dunstable","Mrs Hubble"
"Dunstable","Mrs Joe Gargery"
"Dunstable","Uncle Pumblechook"
"Mr Hubble","Pip"
"Mr Wopsle","Pip"
"Pip","Uncle Pumblechook"
"Abel Magwitch","Compeyson"
"Abel Magwitch","Mr Wopsle"
"Compeyson","Joe Gargery"
"Compeyson","Mr Wopsle"
"Compeyson","Mrs Joe Gargery"
"Biddy","Joe Gargery"
"Biddy","Mr Wopsle"
"Biddy","Mrs Joe Gargery"
"Biddy","Pip"
