"Character","Node","Appearances"
"Admiral Baldwin",7,1
"Admiral Brand",62,1
"Admiral Croft",8,24
"Admiral Croft",30,24
"Admiral Croft",27,24
"Admiral Croft",10,24
"Admiral Croft",18,24
"Admiral Croft",19,24
"Admiral Croft",17,24
"Admiral Croft",61,24
"Admiral Croft",63,24
"Admiral Croft",11,24
"Admiral Croft",7,24
"Admiral Croft",12,24
"Admiral Croft",24,24
"Admiral Croft",91,24
"Admiral Croft",64,24
"Admiral Croft",33,24
"Admiral Croft",25,24
"Admiral Croft",60,24
"Admiral Croft",62,24
"Admiral Croft",23,24
"Admiral Croft",45,24
"Admiral Croft",65,24
"Admiral Croft",46,24
"Admiral Croft",31,24
"Anne Elliot",1,90
"Anne Elliot",7,90
"Anne Elliot",82,90
"Anne Elliot",34,90
"Anne Elliot",63,90
"Anne Elliot",45,90
"Anne Elliot",49,90
"Anne Elliot",18,90
"Anne Elliot",8,90
"Anne Elliot",2,90
"Anne Elliot",93,90
"Anne Elliot",83,90
"Anne Elliot",19,90
"Anne Elliot",56,90
"Anne Elliot",50,90
"Anne Elliot",30,90
"Anne Elliot",3,90
"Anne Elliot",9,90
"Anne Elliot",36,90
"Anne Elliot",20,90
"Anne Elliot",68,90
"Anne Elliot",51,90
"Anne Elliot",4,90
"Anne Elliot",38,90
"Anne Elliot",76,90
"Anne Elliot",58,90
"Anne Elliot",21,90
"Anne Elliot",5,90
"Anne Elliot",52,90
"Anne Elliot",66,90
"Anne Elliot",39,90
"Anne Elliot",44,90
"Anne Elliot",22,90
"Anne Elliot",75,90
"Anne Elliot",6,90
"Anne Elliot",28,90
"Anne Elliot",59,90
"Anne Elliot",23,90
"Anne Elliot",71,90
"Anne Elliot",67,90
"Anne Elliot",40,90
"Anne Elliot",60,90
"Anne Elliot",80,90
"Anne Elliot",72,90
"Anne Elliot",24,90
"Anne Elliot",79,90
"Anne Elliot",85,90
"Anne Elliot",13,90
"Anne Elliot",73,90
"Anne Elliot",41,90
"Anne Elliot",55,90
"Anne Elliot",27,90
"Anne Elliot",25,90
"Anne Elliot",88,90
"Anne Elliot",74,90
"Anne Elliot",70,90
"Anne Elliot",42,90
"Anne Elliot",14,90
"Anne Elliot",57,90
"Anne Elliot",86,90
"Anne Elliot",69,90
"Anne Elliot",84,90
"Anne Elliot",48,90
"Anne Elliot",10,90
"Anne Elliot",15,90
"Anne Elliot",47,90
"Anne Elliot",12,90
"Anne Elliot",43,90
"Anne Elliot",92,90
"Anne Elliot",32,90
"Anne Elliot",11,90
"Anne Elliot",29,90
"Anne Elliot",46,90
"Anne Elliot",77,90
"Anne Elliot",62,90
"Anne Elliot",90,90
"Anne Elliot",87,90
"Anne Elliot",64,90
"Anne Elliot",17,90
"Anne Elliot",61,90
"Anne Elliot",78,90
"Anne Elliot",53,90
"Anne Elliot",54,90
"Anne Elliot",31,90
"Anne Elliot",65,90
"Anne Elliot",35,90
"Anne Elliot",26,90
"Anne Elliot",16,90
"Anne Elliot",81,90
"Anne Elliot",33,90
"Captain Benwick",45,23
"Captain Benwick",42,23
"Captain Benwick",68,23
"Captain Benwick",36,23
"Captain Benwick",48,23
"Captain Benwick",61,23
"Captain Benwick",86,23
"Captain Benwick",44,23
"Captain Benwick",80,23
"Captain Benwick",41,23
"Captain Benwick",39,23
"Captain Benwick",69,23
"Captain Benwick",63,23
"Captain Benwick",81,23
"Captain Benwick",62,23
"Captain Benwick",92,23
"Captain Benwick",90,23
"Captain Benwick",40,23
"Captain Benwick",60,23
"Captain Benwick",87,23
"Captain Benwick",66,23
"Captain Benwick",47,23
"Captain Benwick",35,23
"Captain Brigden",62,1
"Captain Frederick Wentworth",18,56
"Captain Frederick Wentworth",63,56
"Captain Frederick Wentworth",20,56
"Captain Frederick Wentworth",22,56
"Captain Frederick Wentworth",41,56
"Captain Frederick Wentworth",40,56
"Captain Frederick Wentworth",45,56
"Captain Frederick Wentworth",10,56
"Captain Frederick Wentworth",87,56
"Captain Frederick Wentworth",44,56
"Captain Frederick Wentworth",43,56
"Captain Frederick Wentworth",8,56
"Captain Frederick Wentworth",68,56
"Captain Frederick Wentworth",84,56
"Captain Frederick Wentworth",42,56
"Captain Frederick Wentworth",39,56
"Captain Frederick Wentworth",85,56
"Captain Frederick Wentworth",61,56
"Captain Frederick Wentworth",49,56
"Captain Frederick Wentworth",82,56
"Captain Frederick Wentworth",67,56
"Captain Frederick Wentworth",34,56
"Captain Frederick Wentworth",21,56
"Captain Frederick Wentworth",91,56
"Captain Frederick Wentworth",79,56
"Captain Frederick Wentworth",69,56
