"source" "target" "tag"
86 92 "Doctor Manette"
91 92 "Ernest Defarge"
91 92 "Jacques"
91 92 "Thérèse Defarge"
90 93 "Charles St Evrémonde"
92 93 "Ernest Defarge"
90 93 "Lucie Manette"
93 94 "Ernest Defarge"
92 94 "Thérèse Defarge"
94 95 "Ernest Defarge"
94 95 "Foulon"
92 95 "Jacques"
94 95 "The Vengeance"
94 95 "Thérèse Defarge"
95 96 "Foulon"
95 97 "Jacques"
78 97 "Marquis St Evrémonde II"
97 98 "Marquis St Evrémonde II"
54 98 "Théophile Gabelle"
98 99 "Marquis St Evrémonde II"
98 99 "Théophile Gabelle"
93 100 "Charles St Evrémonde"
90 100 "Jarvis Lorry"
93 100 "Lucie Manette"
99 100 "Marquis St Evrémonde II"
100 101 "Charles St Evrémonde"
92 101 "Doctor Manette"
100 101 "Jarvis Lorry"
69 101 "Jerry Cruncher"
100 101 "Marquis St Evrémonde II"
89 101 "Mr Stryver"
101 102 "Charles St Evrémonde"
101 102 "Jarvis Lorry"
101 102 "Marquis St Evrémonde II"
101 102 "Mr Stryver"
102 103 "Charles St Evrémonde"
102 103 "Jarvis Lorry"
101 103 "Jerry Cruncher"
100 103 "Lucie Manette"
102 103 "Marquis St Evrémonde II"
102 103 "Mr Stryver"
99 103 "Théophile Gabelle"
103 104 "Charles St Evrémonde"
103 104 "Jarvis Lorry"
103 104 "Lucie Manette"
104 105 "Charles St Evrémonde"
103 105 "Théophile Gabelle"
105 106 "Charles St Evrémonde"
95 106 "Ernest Defarge"
105 106 "Théophile Gabelle"
106 107 "Charles St Evrémonde"
101 107 "Doctor Manette"
106 107 "Ernest Defarge"
104 107 "Jarvis Lorry"
107 108 "Charles St Evrémonde"
107 108 "Ernest Defarge"
107 110 "Jarvis Lorry"
104 110 "Lucie Manette"
103 110 "Marquis St Evrémonde II"
108 111 "Charles St Evrémonde"
107 111 "Doctor Manette"
110 111 "Jarvis Lorry"
110 111 "Lucie Manette"
111 112 "Charles St Evrémonde"
111 112 "Jarvis Lorry"
111 112 "Lucie Manette"
110 112 "Marquis St Evrémonde II"
89 112 "Miss Pross"
112 113 "Charles St Evrémonde"
111 113 "Doctor Manette"
108 113 "Ernest Defarge"
112 113 "Jarvis Lorry"
103 113 "Jerry Cruncher"
112 113 "Lucie Manette"
112 113 "Miss Pross"
95 113 "The Vengeance"
95 113 "Thérèse Defarge"
113 114 "Ernest Defarge"
113 114 "Jarvis Lorry"
113 114 "Lucie Manette"
113 114 "Miss Pross"
113 114 "The Vengeance"
113 114 "Thérèse Defarge"
113 115 "Charles St Evrémonde"
113 115 "Doctor Manette"
114 115 "Ernest Defarge"
114 115 "Jarvis Lorry"
114 115 "Lucie Manette"
115 116 "Charles St Evrémonde"
115 116 "Jarvis Lorry"
115 116 "Lucie Manette"
116 118 "Charles St Evrémonde"
116 118 "Lucie Manette"
118 119 "Charles St Evrémonde"
118 119 "Lucie Manette"
114 119 "The Vengeance"
114 119 "Thérèse Defarge"
116 120 "Jarvis Lorry"
112 120 "Marquis St Evrémonde II"
119 121 "Charles St Evrémonde"
115 121 "Doctor Manette"
115 121 "Ernest Defarge"
120 121 "Jarvis Lorry"
106 121 "Théophile Gabelle"
121 122 "Charles St Evrémonde"
121 122 "Doctor Manette"
121 122 "Jarvis Lorry"
121 122 "Théophile Gabelle"
122 123 "Charles St Evrémonde"
122 123 "Jarvis Lorry"
119 123 "Lucie Manette"
114 123 "Miss Pross"
123 124 "Charles St Evrémonde"
122 124 "Doctor Manette"
113 124 "Jerry Cruncher"
123 124 "Lucie Manette"
123 124 "Miss Pross"
124 125 "Charles St Evrémonde"
124 125 "Doctor Manette"
121 125 "Ernest Defarge"
123 125 "Jarvis Lorry"
124 125 "Jerry Cruncher"
124 125 "Lucie Manette"
124 125 "Miss Pross"
81 125 "Solomon Pross"
125 126 "Jerry Cruncher"
125 126 "Miss Pross"
125 126 "Solomon Pross"
125 127 "Jarvis Lorry"
126 127 "Jerry Cruncher"
126 127 "Miss Pross"
126 127 "Solomon Pross"
89 127 "Sydney Carton"
125 128 "Charles St Evrémonde"
125 128 "Doctor Manette"
125 128 "Ernest Defarge"
127 128 "Jarvis Lorry"
127 128 "Miss Pross"
127 128 "Solomon Pross"
127 128 "Sydney Carton"
128 129 "Jarvis Lorry"
127 129 "Jerry Cruncher"
67 129 "Roger Cly"
128 129 "Solomon Pross"
128 129 "Sydney Carton"
119 129 "Thérèse Defarge"
129 130 "Jarvis Lorry"
129 130 "Jerry Cruncher"
129 130 "Roger Cly"
129 130 "Solomon Pross"
129 130 "Sydney Carton"
130 131 "Jarvis Lorry"
130 131 "Jerry Cruncher"
69 131 "Mrs Cruncher"
130 131 "Solomon Pross"
130 131 "Sydney Carton"
131 132 "Jarvis Lorry"
125 132 "Lucie Manette"
131 132 "Sydney Carton"
132 133 "Jarvis Lorry"
132 133 "Sydney Carton"
128 134 "Charles St Evrémonde"
128 134 "Doctor Manette"
128 134 "Ernest Defarge"
97 134 "Jacques"
133 134 "Jarvis Lorry"
133 134 "Sydney Carton"
134 135 "Doctor Manette"
134 135 "Ernest Defarge"
119 135 "The Vengeance"
129 135 "Thérèse Defarge"
135 136 "Doctor Manette"
120 137 "Marquis St Evrémonde II"
139 140 "Marquis St Evrémonde I"
136 141 "Doctor Manette"
135 141 "Ernest Defarge"
140 141 "Marquis St Evrémonde I"
135 141 "The Vengeance"
135 141 "Thérèse Defarge"
134 142 "Charles St Evrémonde"
141 142 "Doctor Manette"
134 142 "Jarvis Lorry"
132 142 "Lucie Manette"
128 142 "Miss Pross"
131 142 "Solomon Pross"
134 142 "Sydney Carton"
142 143 "Charles St Evrémonde"
142 143 "Doctor Manette"
142 143 "Jarvis Lorry"
142 143 "Sydney Carton"
141 144 "Ernest Defarge"
134 144 "Jacques"
143 144 "Jarvis Lorry"
143 144 "Sydney Carton"
141 144 "The Vengeance"
141 144 "Thérèse Defarge"
143 145 "Charles St Evrémonde"
143 145 "Doctor Manette"
144 145 "Ernest Defarge"
144 145 "Jarvis Lorry"
142 145 "Lucie Manette"
137 145 "Marquis St Evrémonde II"
144 145 "Sydney Carton"
144 145 "Thérèse Defarge"
145 146 "Doctor Manette"
145 146 "Jarvis Lorry"
145 146 "Lucie Manette"
145 146 "Sydney Carton"
145 146 "Thérèse Defarge"
145 148 "Charles St Evrémonde"
146 148 "Jarvis Lorry"
146 148 "Lucie Manette"
146 148 "Sydney Carton"
148 149 "Charles St Evrémonde"
148 149 "Sydney Carton"
149 150 "Charles St Evrémonde"
148 150 "Jarvis Lorry"
142 150 "Solomon Pross"
149 150 "Sydney Carton"
150 151 "Charles St Evrémonde"
146 151 "Doctor Manette"
150 151 "Jarvis Lorry"
148 151 "Lucie Manette"
150 151 "Sydney Carton"
151 152 "Jarvis Lorry"
151 153 "Charles St Evrémonde"
145 153 "Ernest Defarge"
144 153 "Jacques"
144 153 "The Vengeance"
146 153 "Thérèse Defarge"
153 154 "Jacques"
152 154 "Jarvis Lorry"
131 154 "Jerry Cruncher"
142 154 "Miss Pross"
150 154 "Solomon Pross"
153 154 "The Vengeance"
153 154 "Thérèse Defarge"
153 155 "Charles St Evrémonde"
154 155 "Jerry Cruncher"
151 155 "Lucie Manette"
154 155 "Miss Pross"
131 155 "Mrs Cruncher"
154 155 "Thérèse Defarge"
154 156 "Jarvis Lorry"
155 156 "Miss Pross"
155 156 "Thérèse Defarge"
155 157 "Jerry Cruncher"
156 157 "Miss Pross"
156 157 "Thérèse Defarge"
155 158 "Charles St Evrémonde"
154 158 "The Vengeance"
157 158 "Thérèse Defarge"
158 159 "Charles St Evrémonde"
153 159 "Ernest Defarge"
130 159 "Roger Cly"
154 159 "Solomon Pross"
151 159 "Sydney Carton"
158 159 "The Vengeance"
