"Character","Node","Appearances"
"Doctor Manette",58,55
"Doctor Manette",65,55
"Doctor Manette",125,55
"Doctor Manette",151,55
"Doctor Manette",124,55
"Doctor Manette",42,55
"Doctor Manette",146,55
"Ernest Defarge",71,36
"Ernest Defarge",145,36
"Ernest Defarge",135,36
"Ernest Defarge",107,36
"Ernest Defarge",115,36
"Ernest Defarge",73,36
"Ernest Defarge",92,36
"Ernest Defarge",76,36
"Ernest Defarge",94,36
"Ernest Defarge",153,36
"Ernest Defarge",82,36
"Ernest Defarge",159,36
"Ernest Defarge",21,36
"Ernest Defarge",144,36
"Ernest Defarge",106,36
"Ernest Defarge",16,36
"Ernest Defarge",75,36
"Ernest Defarge",15,36
"Ernest Defarge",125,36
"Ernest Defarge",72,36
"Ernest Defarge",108,36
"Ernest Defarge",18,36
"Ernest Defarge",47,36
"Ernest Defarge",121,36
"Ernest Defarge",78,36
"Ernest Defarge",114,36
"Ernest Defarge",91,36
"Ernest Defarge",113,36
"Ernest Defarge",70,36
"Ernest Defarge",141,36
"Ernest Defarge",134,36
"Ernest Defarge",77,36
"Ernest Defarge",93,36
"Ernest Defarge",95,36
"Ernest Defarge",128,36
"Ernest Defarge",19,36
"Foulon",95,3
"Foulon",94,3
"Foulon",96,3
"Gaspard",77,3
"Gaspard",78,3
"Gaspard",14,3
"Jacques",134,15
"Jacques",154,15
"Jacques",75,15
"Jacques",72,15
"Jacques",55,15
"Jacques",71,15
"Jacques",92,15
"Jacques",95,15
"Jacques",144,15
"Jacques",15,15
"Jacques",70,15
"Jacques",91,15
"Jacques",153,15
"Jacques",73,15
"Jacques",97,15
"Jarvis Lorry",4,73
"Jarvis Lorry",27,73
"Jarvis Lorry",33,73
"Jarvis Lorry",8,73
"Jarvis Lorry",125,73
"Jarvis Lorry",9,73
"Jarvis Lorry",30,73
"Jarvis Lorry",10,73
"Jarvis Lorry",104,73
"Jarvis Lorry",11,73
"Jarvis Lorry",82,73
"Jarvis Lorry",12,73
"Jarvis Lorry",127,73
"Jarvis Lorry",83,73
"Jarvis Lorry",116,73
"Jarvis Lorry",121,73
"Jarvis Lorry",148,73
"Jarvis Lorry",15,73
"Jarvis Lorry",107,73
"Jarvis Lorry",61,73
"Jarvis Lorry",16,73
"Jarvis Lorry",110,73
"Jarvis Lorry",18,73
"Jarvis Lorry",86,73
"Jarvis Lorry",63,73
"Jarvis Lorry",19,73
"Jarvis Lorry",20,73
"Jarvis Lorry",100,73
"Jarvis Lorry",103,73
"Jarvis Lorry",21,73
"Jarvis Lorry",130,73
"Jarvis Lorry",122,73
"Jarvis Lorry",101,73
"Jarvis Lorry",143,73
"Jarvis Lorry",123,73
"Jarvis Lorry",131,73
"Jarvis Lorry",113,73
"Jarvis Lorry",26,73
"Jarvis Lorry",102,73
"Jarvis Lorry",41,73
"Jarvis Lorry",80,73
"Jarvis Lorry",87,73
"Jarvis Lorry",44,73
"Jarvis Lorry",29,73
"Jarvis Lorry",42,73
"Jarvis Lorry",81,73
"Jarvis Lorry",145,73
"Jarvis Lorry",34,73
"Jarvis Lorry",156,73
"Jarvis Lorry",134,73
"Jarvis Lorry",62,73
"Jarvis Lorry",115,73
"Jarvis Lorry",129,73
"Jarvis Lorry",35,73
"Jarvis Lorry",151,73
"Jarvis Lorry",142,73
"Jarvis Lorry",112,73
"Jarvis Lorry",84,73
"Jarvis Lorry",133,73
"Jarvis Lorry",154,73
"Jarvis Lorry",144,73
"Jarvis Lorry",150,73
"Jarvis Lorry",120,73
"Jarvis Lorry",40,73
"Jarvis Lorry",132,73
"Jarvis Lorry",146,73
"Jarvis Lorry",90,73
"Jarvis Lorry",152,73
"Jarvis Lorry",43,73
"Jarvis Lorry",111,73
"Jarvis Lorry",114,73
"Jarvis Lorry",128,73
"Jarvis Lorry",85,73
"Jerry Cruncher",130,28
"Jerry Cruncher",33,28
"Jerry Cruncher",6,28
"Jerry Cruncher",66,28
"Jerry Cruncher",125,28
"Jerry Cruncher",26,28
"Jerry Cruncher",23,28
"Jerry Cruncher",103,28
"Jerry Cruncher",126,28
"Jerry Cruncher",27,28
"Jerry Cruncher",127,28
"Jerry Cruncher",4,28
"Jerry Cruncher",157,28
"Jerry Cruncher",69,28
"Jerry Cruncher",101,28
"Jerry Cruncher",155,28
"Jerry Cruncher",68,28
"Jerry Cruncher",67,28
"Jerry Cruncher",154,28
"Jerry Cruncher",113,28
"Jerry Cruncher",131,28
"Jerry Cruncher",28,28
"Jerry Cruncher",124,28
"Jerry Cruncher",44,28
"Jerry Cruncher",25,28
"Jerry Cruncher",24,28
"Jerry Cruncher",32,28
"Jerry Cruncher",129,28
"Joe",3,2
"Joe",4,2
"Lucie Manette",113,42
"Lucie Manette",41,42
"Lucie Manette",86,42
"Lucie Manette",90,42
"Lucie Manette",56,42
"Lucie Manette",64,42
"Lucie Manette",111,42
"Lucie Manette",119,42
"Lucie Manette",115,42
"Lucie Manette",146,42
"Lucie Manette",110,42
"Lucie Manette",82,42
"Lucie Manette",116,42
"Lucie Manette",100,42
"Lucie Manette",89,42
"Lucie Manette",80,42
"Lucie Manette",155,42
"Lucie Manette",118,42
"Lucie Manette",34,42
"Lucie Manette",123,42
"Lucie Manette",40,42
"Lucie Manette",93,42
"Lucie Manette",79,42
"Lucie Manette",43,42
"Lucie Manette",65,42
"Lucie Manette",142,42
"Lucie Manette",132,42
"Lucie Manette",145,42
"Lucie Manette",44,42
"Lucie Manette",112,42
"Lucie Manette",58,42
"Lucie Manette",57,42
"Lucie Manette",104,42
"Lucie Manette",151,42
"Lucie Manette",83,42
"Lucie Manette",114,42
"Lucie Manette",103,42
"Lucie Manette",125,42
"Lucie Manette",81,42
"Lucie Manette",124,42
"Lucie Manette",42,42
"Lucie Manette",148,42
"Marquis St Evrémonde I",139,3
"Marquis St Evrémonde I",141,3
"Marquis St Evrémonde I",140,3
"Marquis St Evrémonde II",48,28
"Marquis St Evrémonde II",98,28
"Marquis St Evrémonde II",78,28
"Marquis St Evrémonde II",145,28
"Marquis St Evrémonde II",75,28
"Marquis St Evrémonde II",46,28
"Marquis St Evrémonde II",50,28
"Marquis St Evrémonde II",53,28
"Marquis St Evrémonde II",99,28
"Marquis St Evrémonde II",101,28
"Marquis St Evrémonde II",110,28
"Marquis St Evrémonde II",47,28
"Marquis St Evrémonde II",52,28
"Marquis St Evrémonde II",70,28
"Marquis St Evrémonde II",72,28
"Marquis St Evrémonde II",102,28
"Marquis St Evrémonde II",120,28
"Marquis St Evrémonde II",71,28
"Marquis St Evrémonde II",45,28
"Marquis St Evrémonde II",137,28
"Marquis St Evrémonde II",112,28
"Marquis St Evrémonde II",103,28
"Marquis St Evrémonde II",49,28
"Marquis St Evrémonde II",55,28
"Marquis St Evrémonde II",97,28
"Marquis St Evrémonde II",51,28
"Marquis St Evrémonde II",100,28
"Marquis St Evrémonde II",54,28
"Miss Pross",41,29
"Miss Pross",128,29
"Miss Pross",113,29
"Miss Pross",82,29
"Miss Pross",86,29
"Miss Pross",89,29
"Miss Pross",155,29
"Miss Pross",87,29
"Miss Pross",43,29
"Miss Pross",85,29
"Miss Pross",81,29
"Miss Pross",142,29
"Miss Pross",154,29
"Miss Pross",157,29
"Miss Pross",123,29
"Miss Pross",156,29
"Miss Pross",40,29
"Miss Pross",84,29
"Miss Pross",56,29
"Miss Pross",42,29
"Miss Pross",80,29
"Miss Pross",126,29
"Miss Pross",114,29
"Miss Pross",112,29
"Miss Pross",125,29
"Miss Pross",127,29
"Miss Pross",58,29
"Miss Pross",124,29
"Miss Pross",83,29
"Mr Stryver",103,17
"Mr Stryver",58,17
"Mr Stryver",62,17
"Mr Stryver",63,17
"Mr Stryver",87,17
"Mr Stryver",56,17
"Mr Stryver",102,17
"Mr Stryver",34,17
"Mr Stryver",60,17
"Mr Stryver",32,17
"Mr Stryver",64,17
"Mr Stryver",59,17
"Mr Stryver",89,17
"Mr Stryver",61,17
"Mr Stryver",101,17
"Mr Stryver",38,17
"Mr Stryver",37,17
"Mrs Cruncher",131,7
"Mrs Cruncher",67,7
"Mrs Cruncher",66,7
"Mrs Cruncher",68,7
"Mrs Cruncher",24,7
"Mrs Cruncher",69,7
"Mrs Cruncher",155,7
"Mrs Stryver",89,1
"Roger Cly",66,7
"Roger Cly",32,7
"Roger Cly",130,7
"Roger Cly",159,7
"Roger Cly",30,7
"Roger Cly",67,7
"Roger Cly",129,7
"Solomon Pross",41,17
"Solomon Pross",126,17
"Solomon Pross",81,17
"Solomon Pross",127,17
"Solomon Pross",32,17
"Solomon Pross",159,17
"Solomon Pross",129,17
"Solomon Pross",125,17
"Solomon Pross",150,17
"Solomon Pross",131,17
"Solomon Pross",29,17
"Solomon Pross",78,17
"Solomon Pross",128,17
"Solomon Pross",75,17
"Solomon Pross",130,17
"Solomon Pross",154,17
"Solomon Pross",142,17
"Sydney Carton",44,35
"Sydney Carton",34,35
"Sydney Carton",58,35
"Sydney Carton",144,35
"Sydney Carton",88,35
"Sydney Carton",151,35
"Sydney Carton",129,35
"Sydney Carton",145,35
"Sydney Carton",134,35
"Sydney Carton",149,35
"Sydney Carton",56,35
"Sydney Carton",37,35
"Sydney Carton",65,35
"Sydney Carton",128,35
"Sydney Carton",159,35
"Sydney Carton",146,35
"Sydney Carton",60,35
"Sydney Carton",89,35
"Sydney Carton",133,35
"Sydney Carton",131,35
"Sydney Carton",43,35
"Sydney Carton",64,35
"Sydney Carton",150,35
"Sydney Carton",142,35
"Sydney Carton",32,35
"Sydney Carton",127,35
"Sydney Carton",59,35
"Sydney Carton",143,35
"Sydney Carton",148,35
"Sydney Carton",87,35
"Sydney Carton",132,35
"Sydney Carton",33,35
"Sydney Carton",38,35
"Sydney Carton",35,35
"Sydney Carton",130,35
"The Vengeance",154,12
"The Vengeance",95,12
"The Vengeance",113,12
"The Vengeance",135,12
"The Vengeance",141,12
"The Vengeance",94,12
"The Vengeance",153,12
"The Vengeance",158,12
"The Vengeance",144,12
"The Vengeance",159,12
"The Vengeance",114,12
"The Vengeance",119,12
"Théophile Gabelle",103,10
"Théophile Gabelle",121,10
"Théophile Gabelle",98,10
"Théophile Gabelle",122,10
"Théophile Gabelle",49,10
"Théophile Gabelle",50,10
"Théophile Gabelle",99,10
"Théophile Gabelle",54,10
"Théophile Gabelle",106,10
"Théophile Gabelle",105,10
"Thérèse Defarge",119,29
"Thérèse Defarge",74,29
"Thérèse Defarge",15,29
"Thérèse Defarge",153,29
"Thérèse Defarge",135,29
"Thérèse Defarge",129,29
"Thérèse Defarge",75,29
"Thérèse Defarge",92,29
"Thérèse Defarge",145,29
"Thérèse Defarge",141,29
"Thérèse Defarge",70,29
"Thérèse Defarge",76,29
"Thérèse Defarge",154,29
"Thérèse Defarge",155,29
"Thérèse Defarge",144,29
"Thérèse Defarge",113,29
"Thérèse Defarge",21,29
"Thérèse Defarge",158,29
"Thérèse Defarge",73,29
"Thérèse Defarge",114,29
"Thérèse Defarge",78,29
"Thérèse Defarge",146,29
"Thérèse Defarge",95,29
"Thérèse Defarge",156,29
"Thérèse Defarge",14,29
"Thérèse Defarge",91,29
"Thérèse Defarge",94,29
"Thérèse Defarge",157,29
"Thérèse Defarge",77,29
"Tom",3,1
"Young Jerry Cruncher",25,2
"Young Jerry Cruncher",24,2
