"id1" "id2" "label"
"Adams" "Agnes Wickfield" 2
"Adams" "Annie Strong" 2
"Adams" "Daniel Peggotty" 1
"Adams" "David Copperfield" 1
"Adams" "Doctor Strong" 3
"Adams" "Jack Maldon" 2
"Adams" "Miss Larkins" 1
"Adams" "Mr Creakle" 1
"Adams" "Mr Larkins" 1
"Adams" "Mr Wickfield" 2
"Adams" "Mrs Markleham" 1
"Adams" "Uriah" 1
"Agnes Wickfield" "Annie Strong" 13
"Agnes Wickfield" "Captain Bailey" 1
"Agnes Wickfield" "Caroline Crewler" 2
"Agnes Wickfield" "Clara Peggotty" 11
"Agnes Wickfield" "Clarissa Spenlow" 7
"Agnes Wickfield" "Daniel Peggotty" 6
"Agnes Wickfield" "David Copperfield" 64
"Agnes Wickfield" "Doctor Strong" 9
"Agnes Wickfield" "Jack Maldon" 10
"Agnes Wickfield" "James Steerforth" 10
"Agnes Wickfield" "Jane Murdstone" 1
"Agnes Wickfield" "Janet" 4
"Agnes Wickfield" "Julia Mills" 4
"Agnes Wickfield" "Lavinia Spenlow" 8
"Agnes Wickfield" "Little Emily" 7
"Agnes Wickfield" "Markham" 1
"Agnes Wickfield" "Martha Endell" 2
"Agnes Wickfield" "Mealy Potatoes" 1
"Agnes Wickfield" "Mick Walker" 1
"Agnes Wickfield" "Miss Betsey Trotwood" 43
"Agnes Wickfield" "Miss Larkins" 5
"Agnes Wickfield" "Miss Micawber" 1
"Agnes Wickfield" "Miss Shepherd" 2
"Agnes Wickfield" "Misses Nettingall" 1
"Agnes Wickfield" "Mr Chestle" 1
"Agnes Wickfield" "Mr Creakle" 1
"Agnes Wickfield" "Mr Dick" 15
"Agnes Wickfield" "Mr Gulpidge" 2
"Agnes Wickfield" "Mr Henry Spiker" 3
"Agnes Wickfield" "Mr Jorkins" 3
"Agnes Wickfield" "Mr Larkins" 2
"Agnes Wickfield" "Mr Mell" 1
"Agnes Wickfield" "Mr Micawber" 17
"Agnes Wickfield" "Mr Spenlow" 4
"Agnes Wickfield" "Mr Waterbrook" 4
"Agnes Wickfield" "Mr Wickfield" 35
"Agnes Wickfield" "Mrs Crewler" 2
"Agnes Wickfield" "Mrs Crupp" 10
"Agnes Wickfield" "Mrs Gulpidge" 1
"Agnes Wickfield" "Mrs Gummidge" 2
"Agnes Wickfield" "Mrs Heep" 7
"Agnes Wickfield" "Mrs Henry Spiker" 3
"Agnes Wickfield" "Mrs Markleham" 6
"Agnes Wickfield" "Mrs Micawber" 6
"Agnes Wickfield" "Mrs Steerforth" 2
"Agnes Wickfield" "Mrs Waterbrook" 2
"Agnes Wickfield" "Reverend Crewler" 1
"Agnes Wickfield" "Rosa Dartle" 3
"Agnes Wickfield" "Sophy Crewler" 5
"Agnes Wickfield" "Tommy Traddles" 24
"Agnes Wickfield" "Uriah" 36
"Agnes Wickfield" "William" 1
"Annie Strong" "Clara Peggotty" 1
"Annie Strong" "Clarissa Spenlow" 1
"Annie Strong" "David Copperfield" 11
"Annie Strong" "Doctor Strong" 10
"Annie Strong" "Jack Maldon" 13
"Annie Strong" "Janet" 1
"Annie Strong" "Julia Mills" 2
"Annie Strong" "Lavinia Spenlow" 1
"Annie Strong" "Little Emily" 1
"Annie Strong" "Miss Betsey Trotwood" 12
"Annie Strong" "Mr Dick" 7
"Annie Strong" "Mr Jorkins" 1
"Annie Strong" "Mr Micawber" 1
"Annie Strong" "Mr Spenlow" 1
"Annie Strong" "Mr Wickfield" 13
"Annie Strong" "Mrs Heep" 1
"Annie Strong" "Mrs Markleham" 13
"Annie Strong" "Mrs Steerforth" 1
"Annie Strong" "Rosa Dartle" 1
"Annie Strong" "Sophy Crewler" 1
"Annie Strong" "Tommy Traddles" 2
"Annie Strong" "Uriah" 6
"Barkis" "Clara Copperfield" 5
"Barkis" "Clara Peggotty" 28
"Barkis" "Daniel Peggotty" 15
"Barkis" "David Copperfield" 15
"Barkis" "Doctor Strong" 1
"Barkis" "Ham Peggotty" 10
"Barkis" "James Steerforth" 9
"Barkis" "Jane Murdstone" 7
"Barkis" "Janet" 1
"Barkis" "Julia Mills" 1
"Barkis" "Littimer" 2
"Barkis" "Little Emily" 15
"Barkis" "Martha Endell" 3
"Barkis" "Minnie Joram" 7
"Barkis" "Miss Betsey Trotwood" 11
"Barkis" "Miss Mowcher" 1
"Barkis" "Mr Chillip" 4
"Barkis" "Mr Creakle" 2
"Barkis" "Mr Dick" 4
"Barkis" "Mr Grayper" 1
"Barkis" "Mr Gummidge" 1
"Barkis" "Mr Joram" 5
"Barkis" "Mr Micawber" 1
"Barkis" "Mr Mills" 1
"Barkis" "Mr Murdstone" 7
"Barkis" "Mr Omer" 9
"Barkis" "Mr Spenlow" 1
"Barkis" "Mr Tiffey" 1
"Barkis" "Mrs Crupp" 2
"Barkis" "Mrs Grayper" 1
"Barkis" "Mrs Gummidge" 6
"Barkis" "Mrs Micawber" 1
"Barkis" "Mrs Steerforth" 1
"Barkis" "Rosa Dartle" 1
"Barkis" "Sophy Crewler" 1
"Barkis" "Tommy Traddles" 3
"Barkis" "Topsawyer" 1
"Captain Bailey" "David Copperfield" 1
"Captain Bailey" "Doctor Strong" 1
"Captain Bailey" "Miss Betsey Trotwood" 1
"Captain Bailey" "Miss Larkins" 1
"Captain Bailey" "Mr Chestle" 1
"Captain Bailey" "Mr Dick" 1
"Captain Bailey" "Mr Larkins" 1
"Captain Hopkins" "Mr Micawber" 2
"Captain Hopkins" "Mr Murdstone" 1
"Captain Hopkins" "Mrs Micawber" 2
"Caroline Crewler" "David Copperfield" 3
"Caroline Crewler" "Louisa Crewler" 1
"Caroline Crewler" "Miss Betsey Trotwood" 1
"Caroline Crewler" "Mr Micawber" 1
"Caroline Crewler" "Mrs Crewler" 3
"Caroline Crewler" "Reverend Crewler" 2
"Caroline Crewler" "Sarah Crewler" 1
"Caroline Crewler" "Sophy Crewler" 3
"Caroline Crewler" "Tommy Traddles" 3
"Charley Pyegrave" "David Copperfield" 1
"Charley Pyegrave" "James Steerforth" 1
"Charley Pyegrave" "Little Emily" 1
"Charley Pyegrave" "Miss Mowcher" 1
"Clara Copperfield" "Clara Peggotty" 30
"Clara Copperfield" "Daniel Peggotty" 4
"Clara Copperfield" "David Copperfield" 24
"Clara Copperfield" "George Demple" 1
"Clara Copperfield" "Ham Peggotty" 6
"Clara Copperfield" "James Steerforth" 8
"Clara Copperfield" "Jane Murdstone" 18
"Clara Copperfield" "Janet" 1
"Clara Copperfield" "Little Emily" 5
"Clara Copperfield" "Minnie Joram" 2
"Clara Copperfield" "Miss Betsey Trotwood" 9
"Clara Copperfield" "Miss Creakle" 1
"Clara Copperfield" "Mr Chillip" 4
"Clara Copperfield" "Mr Creakle" 5
"Clara Copperfield" "Mr Dick" 2
"Clara Copperfield" "Mr Grayper" 1
"Clara Copperfield" "Mr Gummidge" 2
"Clara Copperfield" "Mr Joram" 1
"Clara Copperfield" "Mr Jorkins" 2
"Clara Copperfield" "Mr Mell" 2
"Clara Copperfield" "Mr Murdstone" 22
"Clara Copperfield" "Mr Omer" 2
"Clara Copperfield" "Mr Passnidge" 1
"Clara Copperfield" "Mr Quinion" 1
"Clara Copperfield" "Mr Sharp" 2
"Clara Copperfield" "Mr Spenlow" 1
"Clara Copperfield" "Mr Tiffey" 1
"Clara Copperfield" "Mrs Creakle" 2
"Clara Copperfield" "Mrs Grayper" 1
