"id1" "id2" "label"
"Ada Clare" "Alfred Pardiggle" 2
"Ada Clare" "Allan Woodcourt" 23
"Ada Clare" "Arethusa Skimpole" 4
"Ada Clare" "Captain Hawden" 1
"Ada Clare" "Captain Swosser" 4
"Ada Clare" "Caroline Caddy" 26
"Ada Clare" "Charley" 27
"Ada Clare" "Coavinses" 6
"Ada Clare" "Conversation Kenge" 13
"Ada Clare" "Egbert Pardiggle" 3
"Ada Clare" "Emma Neckett" 4
"Ada Clare" "Esther Summerson" 56
"Ada Clare" "Francis Pardiggle" 2
"Ada Clare" "Inspector Bucket" 1
"Ada Clare" "Jenny" 3
"Ada Clare" "Jo" 2
"Ada Clare" "John Jarndyce" 75
"Ada Clare" "Kitty Skimpole" 4
"Ada Clare" "Krook" 6
"Ada Clare" "Lady Dedlock" 11
"Ada Clare" "Laura Skimpole" 4
"Ada Clare" "Lawrence Boythorn" 18
"Ada Clare" "Mademoiselle Hortense" 2
"Ada Clare" "Miss Flite" 11
"Ada Clare" "Mr Badger" 9
"Ada Clare" "Mr Gridley" 3
"Ada Clare" "Mr Grubble" 1
"Ada Clare" "Mr Gusher" 2
"Ada Clare" "Mr Jellyby" 12
"Ada Clare" "Mr Pardiggle" 2
"Ada Clare" "Mr Quale" 5
"Ada Clare" "Mr Rouncewell" 1
"Ada Clare" "Mr Skimpole" 29
"Ada Clare" "Mr Snagsby" 1
"Ada Clare" "Mr Tulkinghorn" 1
"Ada Clare" "Mr Turveydrop" 10
"Ada Clare" "Mrs Badger" 4
"Ada Clare" "Mrs Blinder" 2
"Ada Clare" "Mrs Chadband" 1
"Ada Clare" "Mrs Jellyby" 21
"Ada Clare" "Mrs Pardiggle" 6
"Ada Clare" "Mrs Skimpole" 4
"Ada Clare" "Mrs Woodcourt" 8
"Ada Clare" "Oswald Pardiggle" 3
"Ada Clare" "Peepy Jellby" 17
"Ada Clare" "Prince Turvey" 9
"Ada Clare" "Priscilla" 2
"Ada Clare" "Professor Dingo" 4
"Ada Clare" "Richard Carstone" 81
"Ada Clare" "Sir Dedlock" 8
"Ada Clare" "Tom Neckett" 3
"Ada Clare" "Vholes" 19
"Ada Clare" "William Guppy" 5
"Alfred Pardiggle" "Egbert Pardiggle" 2
"Alfred Pardiggle" "Esther Summerson" 1
"Alfred Pardiggle" "Francis Pardiggle" 1
"Alfred Pardiggle" "John Jarndyce" 2
"Alfred Pardiggle" "Mr Gusher" 1
"Alfred Pardiggle" "Mr Jellyby" 1
"Alfred Pardiggle" "Mr Pardiggle" 1
"Alfred Pardiggle" "Mrs Jellyby" 2
"Alfred Pardiggle" "Mrs Pardiggle" 2
"Alfred Pardiggle" "Oswald Pardiggle" 2
"Alfred Pardiggle" "Richard Carstone" 1
"Allan Woodcourt" "Captain Swosser" 1
"Allan Woodcourt" "Caroline Caddy" 9
"Allan Woodcourt" "Charley" 3
"Allan Woodcourt" "Coavinses" 1
"Allan Woodcourt" "Conversation Kenge" 4
"Allan Woodcourt" "Esther Summerson" 18
"Allan Woodcourt" "George Rouncewell" 5
