"ShannonWiener";"Pielou";"Richness"
1.94591014905531;1;7
2.04493117484959;0.983404021638249;8
2.15973161607549;0.982936217969043;9
2.24616302709404;0.975496208122045;10
2.24616302709404;0.975496208122045;10
2.3979365438641;0.965000654679997;12
2.37615913220038;0.956236779519706;12
2.73514743406768;0.928919720673576;19
2.73419971185807;0.9285978521559;19
2.76472836290965;0.938966092512584;19
2.76472836290965;0.938966092512584;19
2.76472836290965;0.938966092512584;19
2.8337493381687;0.930769733557184;21
2.84373557094346;0.934049798979275;21
2.82502405557764;0.92790383824206;21
2.87188021149729;0.915925852105665;23
2.84964330631348;0.908833858419044;23
2.83125716197199;0.902969983994372;23
2.85934158503825;0.888304408311658;25
2.8432978537393;0.883320142943295;25
2.82792275200296;0.878543599027699;25
2.81745120830443;0.875290431068365;25
2.81749332921178;0.875303516663972;25
2.86853396695857;0.870350713212393;27
2.86441893927044;0.869102160005596;27
2.86242801951811;0.868498088920386;27
2.86242801951811;0.868498088920386;27
2.86989207281705;0.861259284672824;28
2.85528583308029;0.856875928341555;28
2.84373677325481;0.853410036680277;28
2.8303012547045;0.849378015683583;28
2.8303012547045;0.849378015683583;28
2.83252870604126;0.850046477457151;28
2.83034149889808;0.849390093031614;28
2.83034149889808;0.849390093031614;28
2.81830107340966;0.8457767417347;28
2.81232706273132;0.843983931401453;28
2.82116612531609;0.837813565470848;29
2.81359892084853;0.835566300944763;29
2.80795081464581;0.833888959098996;29
2.80264213777675;0.832312419009532;29
2.81489022763056;0.827617427558683;30
2.84450197172095;0.820749777680137;32
2.84998844786406;0.822332840064862;32
2.84967424112562;0.82224217916419;32
2.84005409197983;0.819466390871142;32
2.83200185640191;0.817143006803875;32
2.85184236118763;0.815625967069704;33
2.85819321014627;0.817442307760234;33
2.85340952676395;0.816074175903454;33
2.88262991163645;0.810786978315943;35
2.87662725998826;0.809098634011991;35
2.86653518003565;0.806260070873284;35
2.86189401216877;0.804954666230305;35
2.85919834800178;0.804196466436539;35
2.85701797644659;0.803583201147884;35
2.85711707318068;0.803611073730927;35
2.85547027600805;0.803147884995494;35
2.87304011485266;0.801737109303643;36
2.87912318121335;0.803434621292601;36
2.87783675289624;0.803075636635564;36
2.87648592976588;0.802698682263741;36
2.87462723405265;0.802180003349201;36
2.8726631820976;0.801631924215595;36
2.86798463257178;0.800326350111993;36
2.86629002623802;0.799853461210647;36
2.86808351997456;0.800353945167155;36
2.86583653745134;0.799726912755212;36
2.8605239450645;0.798244405622397;36
2.85630952055695;0.797068348071167;36
2.86230064784005;0.798740203972024;36
2.86361826251354;0.799107891347513;36
2.86412483226259;0.799249252327531;36
2.8623497318613;0.798753901128951;36
2.85434723363253;0.796520761478736;36
2.85375756629257;0.796356211674454;36
2.84886593267563;0.794991175323049;36
2.84462453554881;0.793807590919099;36
2.84070089485123;0.792712678135054;36
2.83875422308253;0.792169449034796;36
2.851016122121;0.78955439893488;37
2.84837523215629;0.788823036431328;37
2.84642493020171;0.788282923916516;37
2.85248432257115;0.789960999274647;37
2.84996528734653;0.789263382966118;37
2.86386182682947;0.787297317802881;38
2.86020318156032;0.786291528494121;38
2.87790181645364;0.791157017341991;38
2.8730839655619;0.789832553623419;38
2.8676204046222;0.788330579319639;38
2.8699677271586;0.788975876072301;38
2.86944754985475;0.788832875389703;38
2.86287388151388;0.787025724149233;38
2.87033881547187;0.783483149110982;39
2.86590058690325;0.782271697251475;39
