"V1","V2"
"Mrs Dashwood","Mrs Fanny Dashwood"
"Mrs Dashwood","TheOldGentlemanDashwood"
"Mrs Fanny Dashwood","TheOldGentlemanDashwood"
"Elinor Dashwood","Marianne Dashwood"
"Elinor Dashwood","Mrs Dashwood"
"Elinor Dashwood","Mrs Fanny Dashwood"
"Marianne Dashwood","Mrs Dashwood"
"Marianne Dashwood","Mrs Fanny Dashwood"
"Harry Dashwood","Marianne Dashwood"
"Harry Dashwood","Mrs Dashwood"
"Harry Dashwood","Mrs Fanny Dashwood"
"Mr John Dashwood","Mrs Dashwood"
"Mr John Dashwood","Mrs Fanny Dashwood"
"Edward Ferrars","Elinor Dashwood"
"Edward Ferrars","Mrs Dashwood"
"Edward Ferrars","Mrs Fanny Dashwood"
"Edward Ferrars","Robert Ferrars"
"Elinor Dashwood","Robert Ferrars"
"Mrs Dashwood","Robert Ferrars"
"Mrs Fanny Dashwood","Robert Ferrars"
"Edward Ferrars","Marianne Dashwood"
"Edward Ferrars","Mrs Ferrars"
"Edward Ferrars","Sir John Middleton"
"Marianne Dashwood","Mrs Ferrars"
"Marianne Dashwood","Sir John Middleton"
"Mrs Dashwood","Mrs Ferrars"
"Mrs Dashwood","Sir John Middleton"
"Mrs Ferrars","Sir John Middleton"
"Elinor Dashwood","Sir John Middleton"
"Mrs Fanny Dashwood","Sir John Middleton"
"ColonelBrandon","Marianne Dashwood"
"ColonelBrandon","Mrs Dashwood"
"ColonelBrandon","Mrs Jennings"
"ColonelBrandon","Sir John Middleton"
"Marianne Dashwood","Mrs Jennings"
"Mrs Dashwood","Mrs Jennings"
"Mrs Jennings","Sir John Middleton"
"ColonelBrandon","Edward Ferrars"
"Edward Ferrars","Mrs Jennings"
"John Willoughby","Marianne Dashwood"
"John Willoughby","Mrs Dashwood"
"John Willoughby","Sir John Middleton"
"ColonelBrandon","Elinor Dashwood"
"ColonelBrandon","John Willoughby"
"Elinor Dashwood","John Willoughby"
"Edward Ferrars","John Willoughby"
"Elinor Dashwood","Mrs Jennings"
"John Willoughby","Mrs Jennings"
"ColonelBrandon","Mr Jennings"
"John Willoughby","Mr Jennings"
"Marianne Dashwood","Mr Jennings"
"Mr Jennings","Mrs Dashwood"
"Mr Jennings","Mrs Jennings"
"Mr Jennings","Sir John Middleton"
"ColonelBrandon","The Miss Careys"
"John Willoughby","The Miss Careys"
"Marianne Dashwood","The Miss Careys"
"Mrs Jennings","The Miss Careys"
"Sir John Middleton","The Miss Careys"
"ColonelBrandon","ElizaWilliams"
"Elinor Dashwood","ElizaWilliams"
"Elinor Dashwood","The Miss Careys"
"ElizaWilliams","John Willoughby"
"ElizaWilliams","Marianne Dashwood"
"ElizaWilliams","Mrs Jennings"
"ElizaWilliams","Sir John Middleton"
"ElizaWilliams","The Miss Careys"
"ElizaWilliams","Mrs Dashwood"
"Elinor Dashwood","Mrs Ferrars"
"Edward Ferrars","The Miss Careys"
"Edward Ferrars","The Whitakers"
"Elinor Dashwood","The Whitakers"
"John Willoughby","The Whitakers"
"Marianne Dashwood","The Whitakers"
"Mrs Dashwood","The Miss Careys"
"Mrs Dashwood","The Whitakers"
"Mrs Jennings","The Whitakers"
"Sir John Middleton","The Whitakers"
"The Miss Careys","The Whitakers"
"John Willoughby","Mrs Ferrars"
"ColonelBrandon","Mr Thomas Palmer"
"ColonelBrandon","Mrs Charlotte Palmer"
"Edward Ferrars","Mr Thomas Palmer"
"Edward Ferrars","Mrs Charlotte Palmer"
"Marianne Dashwood","Mr Thomas Palmer"
"Marianne Dashwood","Mrs Charlotte Palmer"
"Mr Thomas Palmer","Mrs Charlotte Palmer"
"Mr Thomas Palmer","Mrs Dashwood"
"Mr Thomas Palmer","Mrs Jennings"
"Mr Thomas Palmer","Sir John Middleton"
"Mrs Charlotte Palmer","Mrs Dashwood"
"Mrs Charlotte Palmer","Mrs Jennings"
"Mrs Charlotte Palmer","Sir John Middleton"
"Elinor Dashwood","Mr Thomas Palmer"
"Elinor Dashwood","Mrs Charlotte Palmer"
"ColonelBrandon","The Westons"
"John Willoughby","Mr Thomas Palmer"
"John Willoughby","Mrs Charlotte Palmer"
"John Willoughby","The Westons"
"Marianne Dashwood","The Westons"
"Mr Thomas Palmer","The Westons"
"Mrs Charlotte Palmer","The Westons"
"Mrs Dashwood","The Westons"
"Sir John Middleton","The Westons"
"Anne Steele","Lucy Steele"
"Anne Steele","Marianne Dashwood"
"Anne Steele","Mr Thomas Palmer"
"Anne Steele","Mrs Charlotte Palmer"
"Anne Steele","Mrs Jennings"
"Anne Steele","Sir John Middleton"
"Lucy Steele","Marianne Dashwood"
"Lucy Steele","Mr Thomas Palmer"
"Lucy Steele","Mrs Charlotte Palmer"
"Lucy Steele","Mrs Jennings"
"Lucy Steele","Sir John Middleton"
"Annamaria Middleton","Anne Steele"
"Annamaria Middleton","Elinor Dashwood"
"Annamaria Middleton","Lucy Steele"
"Annamaria Middleton","Marianne Dashwood"
"Annamaria Middleton","Sir John Middleton"
"Anne Steele","Elinor Dashwood"
"Elinor Dashwood","Lucy Steele"
"Anne Steele","Edward Ferrars"
"Anne Steele","Mr Simpson"
"Anne Steele","Mr. Rose"
"Edward Ferrars","Lucy Steele"
"Edward Ferrars","Mr Simpson"
"Edward Ferrars","Mr. Rose"
"Elinor Dashwood","Mr Simpson"
"Elinor Dashwood","Mr. Rose"
"Lucy Steele","Mr Simpson"
"Lucy Steele","Mr. Rose"
"Marianne Dashwood","Mr Simpson"
"Marianne Dashwood","Mr. Rose"
"Mr Simpson","Mr. Rose"
"Mr Simpson","Mrs Jennings"
"Mr Simpson","Sir John Middleton"
"Mr. Rose","Mrs Jennings"
"Mr. Rose","Sir John Middleton"
"Anne Steele","Mrs Ferrars"
"Lucy Steele","Mrs Ferrars"
"Anne Steele","Mr Pratt"
"Anne Steele","Mrs Fanny Dashwood"
"Edward Ferrars","Mr Pratt"
"Elinor Dashwood","Mr Pratt"
"Lucy Steele","Mr Pratt"
"Lucy Steele","Mrs Fanny Dashwood"
"Mr Pratt","Mrs Fanny Dashwood"
"Mr Pratt","Mrs Ferrars"
"Mrs Fanny Dashwood","Mrs Ferrars"
"Marianne Dashwood","Mr Pratt"
"Annamaria Middleton","Edward Ferrars"
"Mrs Ferrars","Mrs Jennings"
"Betty","Elinor Dashwood"
"Betty","John Willoughby"
"Betty","Marianne Dashwood"
"Betty","Mrs Charlotte Palmer"
"Betty","Mrs Dashwood"
"Betty","Mrs Jennings"
"Betty","Sir John Middleton"
"Anne Steele","Mrs Dashwood"
"Lucy Steele","Mrs Dashwood"
"Cartwright","ColonelBrandon"
"Cartwright","John Willoughby"
"Cartwright","Marianne Dashwood"
"Cartwright","Mr Thomas Palmer"
"Cartwright","Mrs Charlotte Palmer"
"Cartwright","Mrs Jennings"
"ColonelBrandon","Lady Mary Middleton"
"John Willoughby","Lady Mary Middleton"
"Lady Mary Middleton","Marianne Dashwood"
"Lady Mary Middleton","Mrs Jennings"
"Lady Mary Middleton","Sir John Middleton"
"Biddy Henshawe","Marianne Dashwood"
"Biddy Henshawe","Miss Sophia Grey"
"Biddy Henshawe","Mrs Jennings"
"Biddy Henshawe","Mrs Taylor"
"Marianne Dashwood","Miss Sophia Grey"
"Marianne Dashwood","Mrs Taylor"
"Miss Sophia Grey","Mrs Jennings"
"Miss Sophia Grey","Mrs Taylor"
"Mrs Jennings","Mrs Taylor"
"ColonelBrandon","Miss Sophia Grey"
"ColonelBrandon","Miss Walker"
"ColonelBrandon","Mrs Taylor"
"John Willoughby","Miss Sophia Grey"
"John Willoughby","Miss Walker"
"John Willoughby","Mrs Taylor"
"Marianne Dashwood","Miss Walker"
"Miss Sophia Grey","Miss Walker"
"Miss Sophia Grey","Mrs Charlotte Palmer"
"Miss Sophia Grey","Sir John Middleton"
"Miss Walker","Mrs Charlotte Palmer"
"Miss Walker","Mrs Jennings"
"Miss Walker","Mrs Taylor"
"Miss Walker","Sir John Middleton"
"Mrs Charlotte Palmer","Mrs Taylor"
"Mrs Taylor","Sir John Middleton"
"ElizaBrandon","John Willoughby"
"ColonelBrandon","ElizaBrandon"
"ElizaBrandon","Marianne Dashwood"
"Edward Ferrars","ElizaWilliams"
"ElizaWilliams","Mrs Charlotte Palmer"
"Anne Steele","ColonelBrandon"
"Anne Steele","John Willoughby"
"Anne Steele","Miss Sophia Grey"
"ColonelBrandon","Lucy Steele"
"ColonelBrandon","Mrs Ferrars"
"Elinor Dashwood","Miss Sophia Grey"
"John Willoughby","Lucy Steele"
"Lucy Steele","Miss Sophia Grey"
"Miss Sophia Grey","Mrs Ferrars"
"Mrs Charlotte Palmer","Mrs Ferrars"
"Edward Ferrars","Harry Dashwood"
"Edward Ferrars","Mr John Dashwood"
"Harry Dashwood","Mr John Dashwood"
"Harry Dashwood","Mrs Ferrars"
"Harry Dashwood","Mrs Jennings"
"Harry Dashwood","Sir John Middleton"
"Marianne Dashwood","Mr John Dashwood"
"Mr John Dashwood","Mrs Ferrars"
"Mr John Dashwood","Mrs Jennings"
"Mr John Dashwood","Sir John Middleton"
"Mrs Fanny Dashwood","Mrs Jennings"
"ColonelBrandon","Lord Morton"
"ColonelBrandon","Miss Morton"
"Edward Ferrars","Lord Morton"
"Edward Ferrars","Miss Morton"
"Lord Morton","Miss Morton"
"Lord Morton","Mrs Ferrars"
"Lord Morton","Mrs Jennings"
"Lord Morton","Sir John Middleton"
"Miss Morton","Mrs Ferrars"
"Miss Morton","Mrs Jennings"
"Miss Morton","Sir John Middleton"
"ColonelBrandon","Mr John Dashwood"
"Anne Steele","Miss Morton"
"ColonelBrandon","Mrs Fanny Dashwood"
"Lucy Steele","Miss Morton"
"Marianne Dashwood","Miss Morton"
"Miss Morton","Mrs Dashwood"
"Miss Morton","Mrs Fanny Dashwood"
"Anne Steele","Harry Dashwood"
"ColonelBrandon","Harry Dashwood"
"Elinor Dashwood","Harry Dashwood"
"Elinor Dashwood","Miss Morton"
"Harry Dashwood","Lucy Steele"
"Harry Dashwood","Miss Morton"
"Elinor Dashwood","Lord Morton"
"Lord Morton","Lucy Steele"
"Lord Morton","Marianne Dashwood"
"Anne Steele","Mr John Dashwood"
"John Willoughby","Mr John Dashwood"
"John Willoughby","Mrs Fanny Dashwood"
"Lucy Steele","Mr John Dashwood"
"Mr John Dashwood","Mr Thomas Palmer"
"Mr John Dashwood","Mrs Charlotte Palmer"
"Mr Thomas Palmer","Mrs Fanny Dashwood"
"Mrs Charlotte Palmer","Mrs Fanny Dashwood"
"Mr John Dashwood","Mr Pratt"
"Anne Steele","LordCourtland"
"Anne Steele","Mrs Dennison"
"ColonelBrandon","LordCourtland"
"ColonelBrandon","Mrs Dennison"
"Edward Ferrars","LordCourtland"
"Edward Ferrars","Mrs Dennison"
"LordCourtland","Lucy Steele"
"LordCourtland","Marianne Dashwood"
"LordCourtland","Mr John Dashwood"
"LordCourtland","Mrs Dashwood"
"LordCourtland","Mrs Dennison"
"LordCourtland","Mrs Fanny Dashwood"
"LordCourtland","Mrs Jennings"
"Lucy Steele","Mrs Dennison"
"Marianne Dashwood","Mrs Dennison"
"Mr John Dashwood","Mrs Dennison"
"Mrs Dashwood","Mrs Dennison"
"Mrs Dennison","Mrs Fanny Dashwood"
"Mrs Dennison","Mrs Jennings"
