"V1","V2"
"Bitzer","Sissy Jupe"
"Bitzer","Thomas Gradgrind"
"Sissy Jupe","Thomas Gradgrind"
"M’Choakumchild","Sissy Jupe"
"M’Choakumchild","Thomas Gradgrind"
"Mr Sleary","Signor Jupe"
"Mr Sleary","Sissy Jupe"
"Mr Sleary","Thomas Gradgrind"
"Mr Sleary","Tom Gradgrind"
"Signor Jupe","Sissy Jupe"
"Signor Jupe","Thomas Gradgrind"
"Signor Jupe","Tom Gradgrind"
"Sissy Jupe","Tom Gradgrind"
"Thomas Gradgrind","Tom Gradgrind"
"Bounderby","Louisa Gradgrind"
"Bounderby","Thomas Gradgrind"
"Louisa Gradgrind","Thomas Gradgrind"
"Bounderby","Mrs Gradgrind"
"Bounderby","Mrs Pegler"
"Mrs Gradgrind","Mrs Pegler"
"Mrs Gradgrind","Thomas Gradgrind"
"Mrs Pegler","Thomas Gradgrind"
"Louisa Gradgrind","Mrs Gradgrind"
"Adam Smith Gradgrind","Bounderby"
"Adam Smith Gradgrind","Jane Gradgrind"
"Adam Smith Gradgrind","Louisa Gradgrind"
"Adam Smith Gradgrind","Malthus Gradgrind"
"Adam Smith Gradgrind","Mrs Gradgrind"
"Adam Smith Gradgrind","Thomas Gradgrind"
"Adam Smith Gradgrind","Tom Gradgrind"
"Bounderby","Jane Gradgrind"
"Bounderby","Malthus Gradgrind"
"Bounderby","Tom Gradgrind"
"Jane Gradgrind","Louisa Gradgrind"
"Jane Gradgrind","Malthus Gradgrind"
"Jane Gradgrind","Mrs Gradgrind"
"Jane Gradgrind","Thomas Gradgrind"
"Jane Gradgrind","Tom Gradgrind"
"Louisa Gradgrind","Malthus Gradgrind"
"Louisa Gradgrind","Tom Gradgrind"
"Malthus Gradgrind","Mrs Gradgrind"
"Malthus Gradgrind","Thomas Gradgrind"
"Malthus Gradgrind","Tom Gradgrind"
"Mrs Gradgrind","Tom Gradgrind"
"Bounderby","M’Choakumchild"
"M’Choakumchild","Mrs Gradgrind"
"Bitzer","Bounderby"
"Bitzer","M’Choakumchild"
"Bitzer","Mrs Pegler"
"Bounderby","Sissy Jupe"
"M’Choakumchild","Mrs Pegler"
"Mrs Pegler","Sissy Jupe"
"Bounderby","E.W.B. Childers"
"Bounderby","Kidderminster"
"Bounderby","Signor Jupe"
"E.W.B. Childers","Kidderminster"
"E.W.B. Childers","Signor Jupe"
"E.W.B. Childers","Sissy Jupe"
"E.W.B. Childers","Thomas Gradgrind"
"Kidderminster","Signor Jupe"
"Kidderminster","Sissy Jupe"
"Kidderminster","Thomas Gradgrind"
"Bounderby","Mr Sleary"
"E.W.B. Childers","Mr Sleary"
"Kidderminster","Mr Sleary"
"E.W.B. Childers","Louisa Gradgrind"
"Kidderminster","Louisa Gradgrind"
"Louisa Gradgrind","Mr Sleary"
"Louisa Gradgrind","Sissy Jupe"
"Bounderby","Emma Gordon"
"Emma Gordon","Mr Sleary"
"Emma Gordon","Sissy Jupe"
"Emma Gordon","Thomas Gradgrind"
"Bounderby","Lady Scadgers"
"Bounderby","Mrs Sparsit"
"Lady Scadgers","Louisa Gradgrind"
"Lady Scadgers","Mrs Pegler"
"Lady Scadgers","Mrs Sparsit"
"Lady Scadgers","Thomas Gradgrind"
"Louisa Gradgrind","Mrs Pegler"
"Louisa Gradgrind","Mrs Sparsit"
