"","V1","V2"
"305","Louisa Musgrove","Sarah"
"306","Mary Elliot","Sarah"
"307","Admiral Croft","Captain Benwick"
"308","Captain Benwick","Mrs Croft"
"309","Captain Benwick","Mrs Penelope Clay"
"310","Captain Harville","Mrs Penelope Clay"
"311","Charles Musgrove","Mrs Penelope Clay"
"312","Elder Mr Charles Musgrove","Mrs Penelope Clay"
"313","Henrietta Musgrove","Mrs Penelope Clay"
"314","Louisa Musgrove","Mrs Penelope Clay"
"315","Louisa Musgrove","Mr John Shepherd"
"316","Charles Hayter","Fanny Harville"
"317","Charles Musgrove","Fanny Harville"
"318","Fanny Harville","Henrietta Musgrove"
"319","Fanny Harville","Lady Russell"
"320","Fanny Harville","Mary Elliot"
"321","Charles Hayter","Mr William Elliot"
"322","Captain Harville","Elizabeth Elliot"
"323","Anne Elliot","Colonel Wallis"
"324","Anne Elliot","Mrs William Elliot"
"325","Colonel Wallis","Elizabeth Elliot"
"326","Colonel Wallis","Mr William Elliot"
"327","Colonel Wallis","Mrs Penelope Clay"
"328","Colonel Wallis","Mrs William Elliot"
"329","Colonel Wallis","Sir Walter Elliot"
"330","Elizabeth Elliot","Mrs William Elliot"
"331","Mr William Elliot","Mrs Penelope Clay"
"332","Mr William Elliot","Mrs William Elliot"
"333","Mrs Penelope Clay","Mrs William Elliot"
"334","Mrs William Elliot","Sir Walter Elliot"
"335","Colonel Wallis","Mary Elliot"
"336","Colonel Wallis","Lady Russell"
"337","Anne Elliot","The Dowager Countess Dalrymple"
"338","Anne Elliot","The Honourable Miss Carteret"
"339","Anne Elliot","The Late Viscount Dalrymple"
"340","Elizabeth Elliot","The Dowager Countess Dalrymple"
"341","Elizabeth Elliot","The Honourable Miss Carteret"
"342","Elizabeth Elliot","The Late Viscount Dalrymple"
"343","Lady Elliot","The Dowager Countess Dalrymple"
"344","Lady Elliot","The Honourable Miss Carteret"
"345","Lady Elliot","The Late Viscount Dalrymple"
"346","Lady Russell","The Dowager Countess Dalrymple"
"347","Lady Russell","The Honourable Miss Carteret"
"348","Lady Russell","The Late Viscount Dalrymple"
"349","Mary Elliot","The Dowager Countess Dalrymple"
"350","Mary Elliot","The Honourable Miss Carteret"
"351","Mary Elliot","The Late Viscount Dalrymple"
"352","Mr William Elliot","The Dowager Countess Dalrymple"
"353","Mr William Elliot","The Honourable Miss Carteret"
"354","Mr William Elliot","The Late Viscount Dalrymple"
"355","Sir Walter Elliot","The Dowager Countess Dalrymple"
"356","Sir Walter Elliot","The Honourable Miss Carteret"
"357","Sir Walter Elliot","The Late Viscount Dalrymple"
"358","The Dowager Countess Dalrymple","The Honourable Miss Carteret"
"359","The Dowager Countess Dalrymple","The Late Viscount Dalrymple"
"360","The Honourable Miss Carteret","The Late Viscount Dalrymple"
"361","Anne Elliot","Mrs Smith"
"362","Elizabeth Elliot","Mrs Smith"
"363","Lady Russell","Mrs Smith"
"364","Mrs Smith","Sir Walter Elliot"
"365","Anne Elliot","Nurse Rooke"
"366","Elizabeth Elliot","Nurse Rooke"
"367","Mrs Penelope Clay","Mrs Smith"
"368","Mrs Penelope Clay","Nurse Rooke"
"369","Mrs Penelope Clay","The Dowager Countess Dalrymple"
"370","Mrs Smith","Nurse Rooke"
"371","Mrs Smith","The Dowager Countess Dalrymple"
"372","Nurse Rooke","Sir Walter Elliot"
"373","Nurse Rooke","The Dowager Countess Dalrymple"
"374","Anne Elliot","Sir Henry Russell"
"375","Colonel Wallis","Lady Elliot"
"376","Colonel Wallis","Mrs Smith"
"377","Colonel Wallis","Sir Henry Russell"
"378","Elizabeth Elliot","Sir Henry Russell"
"379","Lady Elliot","Mrs Penelope Clay"
"380","Lady Elliot","Mrs Smith"
"381","Lady Elliot","Sir Henry Russell"
"382","Lady Russell","Sir Henry Russell"
"383","Mr William Elliot","Mrs Smith"
"384","Mr William Elliot","Sir Henry Russell"
"385","Mrs Penelope Clay","Sir Henry Russell"
"386","Mrs Smith","Sir Henry Russell"
"387","Sir Henry Russell","Sir Walter Elliot"
"388","Admiral Croft","Jemima"
"389","Admiral Croft","Mr William Elliot"
"390","Captain Benwick","Jemima"
"391","Captain Benwick","Mr Hayter"
"392","Captain Benwick","Mrs Hayter"
"393","Captain Harville","Jemima"
"394","Captain Harville","Mr Hayter"
"395","Captain Harville","Mrs Hayter"
"396","Captain Harville","Sir Walter Elliot"
"397","Charles Hayter","Jemima"
"398","Charles Hayter","Mrs Penelope Clay"
"399","Charles Hayter","Sir Walter Elliot"
"400","Jemima","Mr Hayter"
"401","Jemima","Mr William Elliot"
"402","Jemima","Mrs Croft"
"403","Jemima","Mrs Hayter"
"404","Jemima","Mrs Penelope Clay"
"405","Jemima","Sir Walter Elliot"
"406","Mr Hayter","Mr William Elliot"
"407","Mr Hayter","Mrs Penelope Clay"
"408","Mr Hayter","Sir Walter Elliot"
"409","Mr William Elliot","Mrs Croft"
"410","Mr William Elliot","Mrs Hayter"
"411","Mrs Hayter","Mrs Penelope Clay"
"412","Mrs Hayter","Sir Walter Elliot"
"413","Admiral Croft","The Dowager Countess Dalrymple"
"414","Captain Benwick","The Dowager Countess Dalrymple"
"415","Captain Frederick Wentworth","The Dowager Countess Dalrymple"
"416","Captain Harville","The Dowager Countess Dalrymple"
"417","Charles Hayter","Elizabeth Elliot"
"418","Charles Hayter","The Dowager Countess Dalrymple"
"419","Charles Musgrove","The Dowager Countess Dalrymple"
"420","Elder Mr Charles Musgrove","The Dowager Countess Dalrymple"
"421","Henrietta Musgrove","The Dowager Countess Dalrymple"
"422","Louisa Musgrove","The Dowager Countess Dalrymple"
"423","Mrs Croft","The Dowager Countess Dalrymple"
"424","Admiral Brand","Admiral Croft"
"425","Admiral Brand","Anne Elliot"
"426","Admiral Brand","Captain Benwick"
"427","Admiral Brand","Captain Brigden"
"428","Admiral Brand","Captain Frederick Wentworth"
"429","Admiral Brand","Elizabeth Elliot"
"430","Admiral Brand","Lady Russell"
"431","Admiral Brand","Louisa Musgrove"
"432","Admiral Brand","Mrs Croft"
"433","Admiral Brand","Sir Archibald Drew"
"434","Admiral Brand","Sir Walter Elliot"
"435","Admiral Croft","Captain Brigden"
"436","Admiral Croft","Sir Archibald Drew"
"437","Anne Elliot","Captain Brigden"
"438","Anne Elliot","Sir Archibald Drew"
"439","Captain Benwick","Captain Brigden"
"440","Captain Benwick","Sir Archibald Drew"
"441","Captain Brigden","Captain Frederick Wentworth"
"442","Captain Brigden","Elizabeth Elliot"
"443","Captain Brigden","Lady Russell"
"444","Captain Brigden","Louisa Musgrove"
"445","Captain Brigden","Mrs Croft"
"446","Captain Brigden","Sir Archibald Drew"
"447","Captain Brigden","Sir Walter Elliot"
"448","Captain Frederick Wentworth","Sir Archibald Drew"
"449","Elizabeth Elliot","Sir Archibald Drew"
"450","Lady Russell","Sir Archibald Drew"
"451","Louisa Musgrove","Sir Archibald Drew"
"452","Mrs Croft","Sir Archibald Drew"
"453","Sir Archibald Drew","Sir Walter Elliot"
"454","Captain Benwick","Edward Wentworth"
"455","Captain Harville","Edward Wentworth"
"456","Admiral Croft","The Honourable Miss Carteret"
"457","Captain Frederick Wentworth","The Honourable Miss Carteret"
"458","Charles Musgrove","The Honourable Miss Carteret"
"459","Elder Mr Charles Musgrove","The Honourable Miss Carteret"
"460","Henrietta Musgrove","The Honourable Miss Carteret"
"461","Louisa Musgrove","The Honourable Miss Carteret"
"462","Mrs Croft","The Honourable Miss Carteret"
"463","Mrs Penelope Clay","The Honourable Miss Carteret"
"464","Anne Elliot","Lady Alicia"
"465","Anne Elliot","Miss Atkinson"
"466","Anne Elliot","Mrs Frankland"
"467","Captain Benwick","Lady Alicia"
"468","Captain Benwick","Miss Atkinson"
"469","Captain Benwick","Mrs Frankland"
"470","Captain Frederick Wentworth","Lady Alicia"
"471","Captain Frederick Wentworth","Miss Atkinson"
"472","Captain Frederick Wentworth","Mrs Frankland"
"473","Lady Alicia","Lady Russell"
"474","Lady Alicia","Louisa Musgrove"
"475","Lady Alicia","Miss Atkinson"
"476","Lady Alicia","Mr William Elliot"
"477","Lady Alicia","Mrs Frankland"
"478","Lady Alicia","Mrs Penelope Clay"
"479","Lady Russell","Miss Atkinson"
"480","Lady Russell","Mrs Frankland"
"481","Louisa Musgrove","Miss Atkinson"
"482","Louisa Musgrove","Mrs Frankland"
"483","Miss Atkinson","Mr William Elliot"
"484","Miss Atkinson","Mrs Frankland"
"485","Miss Atkinson","Mrs Penelope Clay"
"486","Mr William Elliot","Mrs Frankland"
"487","Mrs Frankland","Mrs Penelope Clay"
"488","Captain Frederick Wentworth","Mrs Smith"
"489","Elder Mr Charles Musgrove","Fanny Harville"
"490","Elizabeth Elliot","Fanny Harville"
"491","Fanny Harville","Mrs Penelope Clay"
"492","Fanny Harville","Sir Walter Elliot"
"493","Fanny Harville","The Dowager Countess Dalrymple"
"494","Captain Benwick","Colonel Wallis"
"495","Captain Benwick","The Honourable Miss Carteret"
"496","Captain Frederick Wentworth","Colonel Wallis"
"497","Colonel Wallis","Louisa Musgrove"
"498","Colonel Wallis","The Dowager Countess Dalrymple"
"499","Colonel Wallis","The Honourable Miss Carteret"
"500","Colonel Wallis","Edward Wentworth"
"501","Edward Wentworth","Mr William Elliot"
"502","Edward Wentworth","The Dowager Countess Dalrymple"
"503","Edward Wentworth","The Honourable Miss Carteret"
"504","Anne Elliot","Mrs Speed"
"505","Colonel Wallis","Mrs Speed"
"506","Colonel Wallis","Nurse Rooke"
"507","Mr William Elliot","Mrs Speed"
"508","Mr William Elliot","Nurse Rooke"
"509","Mrs Smith","Mrs Speed"
"510","Mrs Speed","Nurse Rooke"
"511","Charles Musgrove","Mrs Smith"
"512","Anne Elliot","Charles Smith"
"513","Anne Elliot","Mary"
"514","Charles Smith","Mary"
"515","Charles Smith","Mr William Elliot"
"516","Charles Smith","Mrs Smith"
"517","Mary","Mr William Elliot"
"518","Mary","Mrs Smith"
"519","Colonel Wallis","Walter Musgrove"
"520","Mrs Smith","Walter Musgrove"
"521","Nurse Rooke","Walter Musgrove"
"522","Charles Smith","Lady Russell"
"523","Charles Hayter","Lady Alicia"
"524","Charles Hayter","The Honourable Miss Carteret"
"525","Charles Musgrove","Lady Alicia"
"526","Elder Mr Charles Musgrove","Lady Alicia"
"527","Elizabeth Elliot","Lady Alicia"
"528","Henrietta Musgrove","Lady Alicia"
"529","Lady Alicia","Mary Elliot"
"530","Lady Alicia","Sir Walter Elliot"
"531","Lady Alicia","The Dowager Countess Dalrymple"
"532","Lady Alicia","The Honourable Miss Carteret"
"533","Captain Frederick Wentworth","The Late Viscount Dalrymple"
"534","Charles Musgrove","The Late Viscount Dalrymple"
"535","Henrietta Musgrove","The Late Viscount Dalrymple"
"536","Captain Harville","Mrs Smith"
"537","Charles Hayter","Mrs Smith"
"538","Elder Mr Charles Musgrove","Mrs Smith"
"539","Henrietta Musgrove","Mrs Smith"
"540","Louisa Musgrove","Mrs Smith"
"541","Mary Elliot","Mrs Smith"
"542","Mrs Croft","Mrs Smith"
