"empEntropy";"evenness_log2";"entropy";"evenness"
3.16992500144231;0.693147180559945;2.19722457733622;1
3.125;0.68332371846787;2.16608493924983;0.985827739955402
3.19695718632742;0.667070989129535;2.21596186007371;0.962380007938076
3.17137315023149;0.661732672952695;2.19822835758647;0.954678445663051
3.24325035877276;0.649832137141332;2.24804984203337;0.937509601664076
3.24312682163803;0.649807384688884;2.24796421261674;0.93747389142368
3.54827635447556;0.629523067197427;2.45947775095226;0.908209807170938
3.79287817315608;0.61889540337266;2.62902281193049;0.892877329274712
3.80517277017162;0.620901549953664;2.63754477718794;0.895771586998422
3.83063274769013;0.625055931491066;2.65519228882201;0.901765092640392
3.81184091531569;0.621989611365151;2.64216678319411;0.897341327800957
3.79123738589583;0.618627671152715;2.62788550486715;0.89249107332871
4.0291432309848;0.609119326535394;2.7927892706293;0.878773431702237
4.08780821740304;0.617988203854891;2.8334527405627;0.891568517029329
4.06989522071481;0.615280146123147;2.82103639741286;0.887661615569301
4.1292346410582;0.616334191317581;2.86216734931995;0.889182281344184
4.16550886512517;0.62174852266453;2.88731072545897;0.896993510328157
4.16813101285718;0.622139907374388;2.88912825976642;0.897558159108148
4.19386670682358;0.618445732270474;2.90696688347899;0.892228591005557
4.21592316505566;0.62169827304399;2.92225525531569;0.896921015449797
4.2135603427659;0.621349841044746;2.92061747170738;0.896418334332401
4.2124294667692;0.621183077176751;2.91983360819871;0.896177744927045
4.20987516876372;0.620806409339916;2.9180631037379;0.89563432810678
4.25691832489263;0.613782627372637;2.95067093477329;0.885501152694302
4.26110174184875;0.614385812224858;2.95357065844153;0.886371364489341
4.27819008449506;0.610421365983419;2.96541539496726;0.880651877556946
4.34388242753432;0.60218997146586;3.0109498573293;0.868776485506863
4.36434001111614;0.599701352061454;3.02512997371011;0.865186166633466
4.37900005612901;0.601715780083356;3.03529154257766;0.868092371950891
4.36833831390297;0.600250756457333;3.02790138601383;0.865978789630843
4.35050150232845;0.597799810841165;3.01553785036077;0.862442822544909
4.3396757247134;0.596312247210393;3.00803399312953;0.860296721871788
4.32420939508233;0.594187028101076;2.99731355035215;0.857230678801974
4.31650169795538;0.593127918046283;2.99197098181999;0.855702705978167
4.35324715108909;0.588277343848971;3.01744098905802;0.848704806638241
4.3601888922948;0.589215418103991;3.02225263740293;0.850058161713945
4.3601888922948;0.589215418103991;3.02225263740293;0.850058161713945
4.3755462251004;0.586642461639566;3.03289752933806;0.846346170182296
4.37740391498129;0.586891527632387;3.03418518184135;0.846705496454993
4.37280212809003;0.586274552413535;3.03099546623213;0.845815389366403
4.36623849748977;0.585394546989174;3.02644590418733;0.844545809904723
4.37170859921463;0.58612793975346;3.03023748977529;0.845603872008782
4.36178042279801;0.584796839691204;3.02335580228401;0.843683500550038
4.3911072866711;0.579978215685205;3.0436836352923;0.836731695592674
4.38655812098948;0.579377361089168;3.04053039392619;0.835864845646678
4.38284295800882;0.578886661715222;3.03795523918082;0.835156916093318
4.39016974943481;0.579854385603647;3.0430337840003;0.836553046548098
4.38872335647786;0.579663345769822;3.04203122080021;0.836277434327226
4.38512766101121;0.579188425685946;3.03953887462535;0.8355922694774
4.41968888594406;0.575636279863922;3.06349489024425;0.830467606315452
4.43039018792161;0.577030056172397;3.07091246753831;0.832478400483797
4.43218376955196;0.577263658736733;3.07215568358849;0.832815417744904
4.43981907714588;0.578258108837725;3.07744807551992;0.834250105974016
4.48314344531349;0.572673538730685;3.10747823916484;0.826193274375093
4.4811300180453;0.572416344970835;3.10608263773064;0.825822222213209
4.48989317442147;0.570051428841305;3.11215679486559;0.822410369441018
4.51758798322527;0.570181561410817;3.13135337350409;0.822598111053712
4.54499087701468;0.570347112449566;3.1503476120734;0.822836950716329
4.54660168383135;0.570549251252803;3.1514641382768;0.82312857536533
4.56908166465284;0.573370245286983;3.16704607360226;0.82719840946882
4.57059931203111;0.573560693590034;3.16809802660359;0.827473168291177
4.60043240922074;0.567932598894691;3.18877675380795;0.819353543984551
4.60091261510551;0.567991881273363;3.18910960716307;0.819439070378274
4.59694703973834;0.567502323048385;3.18636087977802;0.818732787154872
4.60119971045853;0.568027323769952;3.18930860649757;0.819490203092339
4.63036623002988;0.563031179347655;3.20952529730519;0.812282290310727
4.63298018131819;0.563349023769349;3.2113371502708;0.812740842881678
4.63697990109549;0.563835371248446;3.21410954475747;0.813442493977921
4.64356611781242;0.564636224827052;3.21867476230537;0.814597881464253
4.65232696295922;0.565701503193825;3.2247473174182;0.816134753281163
4.65149311400873;0.565600111006972;3.22416933736915;0.815988475276005
4.653864109781;0.565888413158372;3.22581278640382;0.816404407360107
4.67513219388113;0.565747154598162;3.24055469893374;0.81620061433581
4.67437949589863;0.565656069100637;3.24003296844935;0.816069205740234
4.69459017859457;0.562850628125572;3.25404194617723;0.812021809958001
4.70537016671939;0.564143078127898;3.26151406455242;0.813886421166953
4.70874151200128;0.564547280355856;3.26385090302926;0.814469561716745
4.71330143492171;0.56509398526136;3.26701160074512;0.815258290172745
4.70818786955177;0.564480902250717;3.26346714732635;0.814373798353637
4.70318809982914;0.563881462593193;3.26000157103965;0.813508989732416
4.70974955102546;0.564668137635481;3.26454962243677;0.814643921914715
4.70223196925882;0.563766828797357;3.25933883183059;0.813343608123644
4.70549308992064;0.564157815814981;3.2615992684228;0.813907683155022
4.69675809497985;0.563110547107371;3.25554463130738;0.812396793784075
4.69380715141971;0.562756748293586;3.25349919309868;0.811886369989956
4.69128654387155;0.562454543950339;3.25175204108338;0.811450381282618
4.68914873663021;0.562198234857783;3.25027022602146;0.811080605425852
