"V1","V2"
"3","John Baptist Cavalletto"
"3","Rigaud"
"4","John Baptist Cavalletto"
"4","Rigaud"
"5","John Baptist Cavalletto"
"5","Madame Barronneau"
"5","Rigaud"
"6","John Baptist Cavalletto"
"6","Rigaud"
"8","Harriet Beadle"
"8","Minnie Meagles"
"8","Mr Meagles"
"8","Mrs Meagles"
"9","Harriet Beadle"
"9","Minnie Meagles"
"9","Mr Meagles"
"9","Mrs Meagles"
"10","Arthur Clennam"
"10","Minnie Meagles"
"10","Mr Meagles"
"11","Arthur Clennam"
"11","Minnie Meagles"
"11","Mr Meagles"
"13","Arthur Clennam"
"14","Arthur Clennam"
"15","Arthur Clennam"
"16","Affery Flintwinch"
"16","Arthur Clennam"
"16","Mrs Clennam"
"17","Affery Flintwinch"
"17","Arthur Clennam"
"17","Jeremiah Flintwinch"
"18","Affery Flintwinch"
"18","Arthur Clennam"
"18","Jeremiah Flintwinch"
"18","Mrs Clennam"
"19","Affery Flintwinch"
"19","Jeremiah Flintwinch"
"19","Mrs Clennam"
"20","Affery Flintwinch"
"20","Jeremiah Flintwinch"
"21","Arthur Clennam"
"21","Jeremiah Flintwinch"
"21","Mrs Clennam"
"23","Affery Flintwinch"
"23","Arthur Clennam"
"23","Jeremiah Flintwinch"
"23","Mrs Clennam"
"24","Affery Flintwinch"
"24","Arthur Clennam"
"24","Mrs Clennam"
"25","Affery Flintwinch"
"25","Amy Dorrit"
"25","Arthur Clennam"
"25","Jeremiah Flintwinch"
"28","Mrs Bangham"
"29","Mr William Dorrit"
"29","Mrs Bangham"
"30","Mr William Dorrit"
"31","Doctor Haggage"
"31","Mr William Dorrit"
"32","Mr William Dorrit"
"33","Amy Dorrit"
"33","Mr William Dorrit"
"33","Mrs Bangham"
"34","Amy Dorrit"
"34","Bob"
"34","Mrs Bangham"
"35","Amy Dorrit"
"35","Arthur Clennam"
"35","Edward Dorrit"
"35","Mr William Dorrit"
"36","Amy Dorrit"
"36","Arthur Clennam"
"36","Mr William Dorrit"
"37","Amy Dorrit"
"37","Arthur Clennam"
"37","Edward Dorrit"
"37","Fanny Dorrit"
"37","Mr Frederick Dorrit"
"37","Mr William Dorrit"
"38","Amy Dorrit"
"38","Arthur Clennam"
"38","Edward Dorrit"
"38","Fanny Dorrit"
"38","Mr William Dorrit"
"39","Amy Dorrit"
"39","Arthur Clennam"
"39","Edward Dorrit"
"39","Mrs Clennam"
"40","Amy Dorrit"
"41","Amy Dorrit"
"41","Arthur Clennam"
"42","Amy Dorrit"
"42","Arthur Clennam"
"42","Fanny Dorrit"
"42","Mr William Dorrit"
"43","Amy Dorrit"
"43","Arthur Clennam"
"43","Mr Cripples"
"44","Amy Dorrit"
"44","Arthur Clennam"
"44","Fanny Dorrit"
"45","Amy Dorrit"
"45","Arthur Clennam"
"46","Amy Dorrit"
"46","Arthur Clennam"
"46","Maggy"
"48","Arthur Clennam"
"48","Mr Tite Barnacle"
"49","Arthur Clennam"
"49","Mr Tite Barnacle"
"49","Mr William Dorrit"
"50","Arthur Clennam"
"50","Mr Tite Barnacle"
"51","Arthur Clennam"
"52","Arthur Clennam"
"52","Mr Meagles"
"53","Arthur Clennam"
"53","Mr Meagles"
"54","Arthur Clennam"
"54","Daniel Doyce"
"54","Mr Meagles"
"57","Rigaud"
"58","John Baptist Cavalletto"
"58","Rigaud"
"59","John Baptist Cavalletto"
"59","Rigaud"
"60","John Baptist Cavalletto"
"61","Amy Dorrit"
"61","Arthur Clennam"
"61","Daniel Doyce"
"61","Mr Meagles"
"61","Mr Plornish"
"62","Amy Dorrit"
"62","Arthur Clennam"
"62","Mr Plornish"
"62","Mr William Dorrit"
"62","Mrs Plornish"
"63","Arthur Clennam"
"63","Edward Dorrit"
"63","Mr Plornish"
"63","Mrs Clennam"
"63","Mrs Plornish"
"64","Amy Dorrit"
"64","Arthur Clennam"
"64","Mr Plornish"
"65","Affery Flintwinch"
"65","Amy Dorrit"
"65","Arthur Clennam"
"65","Christopher Casby"
"65","Mr William Dorrit"
"66","Amy Dorrit"
"66","Arthur Clennam"
"66","Christopher Casby"
"66","Flora Finching"
"67","Arthur Clennam"
"67","Christopher Casby"
"67","Flora Finching"
"67","Lord Decimus Tite Barnacle"
"67","Mr Pancks"
"68","Arthur Clennam"
"68","Flora Finching"
"68","Mr Pancks"
"69","Arthur Clennam"
"69","Flora Finching"
"70","Arthur Clennam"
"70","Christopher Casby"
"70","Flora Finching"
"70","Mr Pancks"
"71","Arthur Clennam"
"71","Flora Finching"
"71","Mr F.'s Aunt"
"71","Mr Pancks"
"72","Arthur Clennam"
"72","Mr Pancks"
"73","Arthur Clennam"
"73","Flora Finching"
"74","Arthur Clennam"
"74","Flora Finching"
"75","Amy Dorrit"
"75","Arthur Clennam"
"75","Fanny Dorrit"
"75","Maggy"
"76","Amy Dorrit"
"76","Arthur Clennam"
"76","Jeremiah Flintwinch"
"76","Maggy"
"76","Mrs Clennam"
"77","Affery Flintwinch"
"77","Amy Dorrit"
"77","Arthur Clennam"
"77","Maggy"
"78","Amy Dorrit"
"78","Arthur Clennam"
"78","Maggy"
"79","Amy Dorrit"
"79","Fanny Dorrit"
"79","Maggy"
"79","Mrs Bangham"
"80","Affery Flintwinch"
"80","Jeremiah Flintwinch"
"80","Mrs Clennam"
"81","Affery Flintwinch"
"81","Arthur Clennam"
"81","Jeremiah Flintwinch"
"81","Mrs Clennam"
"82","Affery Flintwinch"
"82","Amy Dorrit"
"82","Jeremiah Flintwinch"
"82","Mrs Clennam"
"83","Affery Flintwinch"
"83","Amy Dorrit"
"83","Arthur Clennam"
"83","Jeremiah Flintwinch"
"83","Mrs Clennam"
"84","Amy Dorrit"
"84","Arthur Clennam"
"84","Daniel Doyce"
"84","Mr Meagles"
"85","Arthur Clennam"
"85","Daniel Doyce"
"85","Minnie Meagles"
"85","Mr Meagles"
"85","Mrs Meagles"
"86","Amy Dorrit"
"86","Arthur Clennam"
"86","Daniel Doyce"
"86","Harriet Beadle"
"86","Minnie Meagles"
"86","Mr Meagles"
"86","Mrs Meagles"
"87","Arthur Clennam"
"87","Daniel Doyce"
"87","Harriet Beadle"
"87","Minnie Meagles"
"87","Miss Wade"
"87","Mr Meagles"
"88","Arthur Clennam"
"88","Daniel Doyce"
"88","Harriet Beadle"
"88","Minnie Meagles"
"88","Miss Wade"
"88","Mr Meagles"
"89","Arthur Clennam"
"89","Daniel Doyce"
"89","Minnie Meagles"
"89","Mr Meagles"
"90","Arthur Clennam"
"90","Minnie Meagles"
"90","Mr Meagles"
"90","Mrs Meagles"
"91","Arthur Clennam"
"91","Clarence Barnacle"
"91","Daniel Doyce"
"91","Henry Gowan"
"91","Minnie Meagles"
"91","Mr Meagles"
"91","Mrs Meagles"
"92","Arthur Clennam"
"92","Daniel Doyce"
"92","Ferdinand Barnacle"
"92","Henry Gowan"
"92","Mr Meagles"
"92","Mrs Meagles"
"93","Arthur Clennam"
"93","Daniel Doyce"
"93","Ferdinand Barnacle"
"93","Henry Gowan"
"93","Minnie Meagles"
"93","Mr Meagles"
"94","Amy Dorrit"
"94","Mr William Dorrit"
"95","Amy Dorrit"
"95","Edward Dorrit"
"95","Mr John Chivery"
"95","Mr William Dorrit"
"95","Mrs Chivery"
"96","Amy Dorrit"
"96","Mr William Dorrit"
"97","Amy Dorrit"
"97","Mr John Chivery"
"99","Amy Dorrit"
"99","Mr Frederick Dorrit"
"99","Mr William Dorrit"
"100","Mr Frederick Dorrit"
"100","Mr John Chivery"
"100","Mr William Dorrit"
"101","Amy Dorrit"
"102","Amy Dorrit"
"103","Amy Dorrit"
"103","Mr William Dorrit"
"104","Amy Dorrit"
"104","Arthur Clennam"
"104","Edward Dorrit"
"104","Fanny Dorrit"
"104","Maggy"
"104","Mr Cripples"
"104","Mr John Chivery"
"104","Mr Plornish"
"105","Amy Dorrit"
"105","Fanny Dorrit"
"106","Amy Dorrit"
"106","Fanny Dorrit"
"106","Mr William Dorrit"
"107","Amy Dorrit"
"107","Fanny Dorrit"
"107","Mrs Merdle"
"108","Amy Dorrit"
"108","Fanny Dorrit"
"108","Mrs Merdle"
"109","Amy Dorrit"
"109","Edward Dorrit"
"109","Fanny Dorrit"
"109","Mrs Merdle"
"110","Mr Merdle"
"110","Mrs Merdle"
"111","Amy Dorrit"
"111","Mr Merdle"
"111","Mrs Merdle"
"112","Mr Merdle"
"112","Mrs Merdle"
"112","Physician"
"112","Treasury"
"113","Mr Merdle"
"113","Mr Sparkler"
"113","Physician"
"114","Arthur Clennam"
"114","Mr John Chivery"
"114","Mr William Dorrit"
"114","Mrs Chivery"
"115","Amy Dorrit"
"115","Arthur Clennam"
"115","Mr John Chivery"
"115","Mrs Chivery"
"116","Amy Dorrit"
"116","Arthur Clennam"
"116","Maggy"
"116","Mrs Chivery"
"117","Amy Dorrit"
"117","Arthur Clennam"
"117","Maggy"
"118","Arthur Clennam"
"118","Daniel Doyce"
"118","Mr Meagles"
"119","Arthur Clennam"
"119","Daniel Doyce"
"119","Flora Finching"
"119","Mr F.'s Aunt"
"120","Amy Dorrit"
"120","Arthur Clennam"
"120","Christopher Casby"
"120","Daniel Doyce"
"120","Flora Finching"
"120","Mr F.'s Aunt"
"120","Mr Pancks"
"121","Amy Dorrit"
"121","Arthur Clennam"
"121","Flora Finching"
"121","Mr F.'s Aunt"
"121","Mr Pancks"
"122","Amy Dorrit"
"122","Arthur Clennam"
"122","Christopher Casby"
"122","Flora Finching"
"122","Mr F.'s Aunt"
"122","Mr Pancks"
"123","Arthur Clennam"
"123","Christopher Casby"
"123","Mr Pancks"
"123","Mr Plornish"
"123","Mr William Dorrit"
"123","Mrs Plornish"
"124","Arthur Clennam"
"124","Christopher Casby"
"124","Mr Pancks"
"125","Amy Dorrit"
"125","Arthur Clennam"
"125","Christopher Casby"
"125","Flora Finching"
"125","Maggy"
"125","Mr F.'s Aunt"
"125","Mr Pancks"
"125","Mr Plornish"
"126","Amy Dorrit"
"126","Arthur Clennam"
"126","Flora Finching"
"126","Mr F.'s Aunt"
"127","Amy Dorrit"
"127","Arthur Clennam"
"127","Flora Finching"
"127","Mr F.'s Aunt"
"128","Amy Dorrit"
"128","Arthur Clennam"
"128","Flora Finching"
"128","Mr Pancks"
"129","Amy Dorrit"
"129","Christopher Casby"
"129","Edward Dorrit"
"129","Maggy"
"129","Mr Pancks"
"129","Mr Plornish"
"129","Mrs Clennam"
"130","Amy Dorrit"
"130","Arthur Clennam"
"130","Maggy"
"131","Amy Dorrit"
"131","Maggy"
"131","Mr Pancks"
"132","Mr John Chivery"
"132","Mr Pancks"
"132","Mrs Chivery"
"133","Anastasia Rugg"
"133","Mr John Chivery"
"133","Mr Pancks"
"133","Mr Rugg"
"134","Anastasia Rugg"
"134","John Baptist Cavalletto"
"134","Mr Pancks"
"134","Mr Rugg"
"135","Arthur Clennam"
"135","Lord Decimus Tite Barnacle"
"135","Mr Pancks"
"135","Mrs Plornish"
"136","Mr Pancks"
"136","Mrs Plornish"
"137","Arthur Clennam"
"137","Daniel Doyce"
"137","Henry Gowan"
"137","Minnie Meagles"
"138","Arthur Clennam"
"138","Clarence Barnacle"
"138","Daniel Doyce"
"138","Henry Gowan"
"138","Mr Meagles"
"139","Arthur Clennam"
"139","Henry Gowan"
"140","Arthur Clennam"
"140","Henry Gowan"
"140","Lord Lancaster Stiltstalking"
"140","Mr Meagles"
"140","Mrs Gowan"
"141","Arthur Clennam"
"141","Henry Gowan"
"141","Mr Meagles"
"141","Mrs Gowan"
"142","Arthur Clennam"
"142","Henry Gowan"
"143","Amy Dorrit"
"143","Arthur Clennam"
"143","Henry Gowan"
"143","Minnie Meagles"
"143","Mr Meagles"
"143","Mr Pancks"
"144","Arthur Clennam"
"144","Harriet Beadle"
"144","Minnie Meagles"
"144","Mr Meagles"
"144","Mrs Gowan"
"144","Mrs Tickit"
"145","Arthur Clennam"
"145","Harriet Beadle"
"145","Minnie Meagles"
"145","Miss Wade"
"145","Mr Meagles"
"146","Arthur Clennam"
"146","Harriet Beadle"
"146","Miss Wade"
"146","Mr Meagles"
"147","Arthur Clennam"
"147","Harriet Beadle"
"147","Miss Wade"
"147","Mr Meagles"
"148","Arthur Clennam"
"148","Henry Gowan"
"148","Mr Meagles"
"149","Arthur Clennam"
"149","Daniel Doyce"
"149","Harriet Beadle"
"149","Minnie Meagles"
"149","Miss Wade"
"149","Mr Meagles"
"149","Mrs Meagles"
"150","Arthur Clennam"
"150","Daniel Doyce"
"150","Henry Gowan"
"150","Minnie Meagles"
"151","Arthur Clennam"
"151","Daniel Doyce"
"151","Minnie Meagles"
"151","Mr Meagles"
"151","Mrs Meagles"
"153","Affery Flintwinch"
"153","Amy Dorrit"
"153","Christopher Casby"
"153","Jeremiah Flintwinch"
"153","Mr Pancks"
"153","Mrs Clennam"
"154","Affery Flintwinch"
"154","Amy Dorrit"
"154","Flora Finching"
"154","Mr Pancks"
"154","Mrs Clennam"
"155","Affery Flintwinch"
"155","Arthur Clennam"
"156","Affery Flintwinch"
"156","Jeremiah Flintwinch"
"156","Mrs Clennam"
"157","Affery Flintwinch"
"157","Arthur Clennam"
"157","Jeremiah Flintwinch"
"157","Mrs Clennam"
"157","Rigaud"
"158","Jeremiah Flintwinch"
"158","Mrs Clennam"
"158","Rigaud"
"159","Affery Flintwinch"
"159","Arthur Clennam"
"159","Jeremiah Flintwinch"
"159","Mrs Clennam"
"159","Rigaud"
"160","Affery Flintwinch"
"160","Jeremiah Flintwinch"
"160","Mrs Clennam"
"160","Rigaud"
"161","Arthur Clennam"
"161","Jeremiah Flintwinch"
"161","Mrs Clennam"
"161","Rigaud"
"162","Arthur Clennam"
"162","Jeremiah Flintwinch"
"162","Mrs Clennam"
"162","Rigaud"
"163","Jeremiah Flintwinch"
"163","Rigaud"
"164","Mr Plornish"
"164","Mrs Plornish"
"165","Amy Dorrit"
"165","John Edward Nandy"
"165","Mr Plornish"
"165","Mr William Dorrit"
"165","Mrs Plornish"
"166","Amy Dorrit"
"166","Fanny Dorrit"
"166","John Edward Nandy"
"166","Mr John Chivery"
"166","Mr William Dorrit"
"167","Amy Dorrit"
"167","Arthur Clennam"
"167","Fanny Dorrit"
"167","John Edward Nandy"
"167","Mr John Chivery"
"167","Mr William Dorrit"
"168","Amy Dorrit"
"168","Arthur Clennam"
"168","Fanny Dorrit"
"168","John Edward Nandy"
"168","Maggy"
"168","Mr Plornish"
"168","Mr William Dorrit"
"168","Mrs Plornish"
"169","Amy Dorrit"
"169","Arthur Clennam"
"169","Edward Dorrit"
"169","Fanny Dorrit"
"169","Maggy"
"169","Mr William Dorrit"
"170","Amy Dorrit"
"170","Arthur Clennam"
"170","Edward Dorrit"
"170","Fanny Dorrit"
"170","Maggy"
"170","Mr William Dorrit"
"171","Amy Dorrit"
"171","Arthur Clennam"
"171","Maggy"
"172","Amy Dorrit"
"172","Arthur Clennam"
"172","Maggy"
"173","Amy Dorrit"
"173","Arthur Clennam"
"173","Maggy"
"173","Mr Pancks"
"173","Mr William Dorrit"
"174","Arthur Clennam"
"174","Mr Pancks"
"174","Mr Rugg"
"175","Arthur Clennam"
"175","Henry Gowan"
"175","Mr Meagles"
"175","Mr Merdle"
"175","Mrs Gowan"
"175","Mrs Meagles"
"175","Mrs Merdle"
"175","Treasury"
"176","Henry Gowan"
"176","Mr Sparkler"
"176","Mrs Gowan"
"176","Mrs Merdle"
"177","Henry Gowan"
"177","Mr Merdle"
"177","Mrs Gowan"
"177","Mrs Merdle"
"178","Mr Merdle"
"178","Mr Sparkler"
"178","Mrs Merdle"
"178","Physician"
"179","Mr Merdle"
"179","Mrs Merdle"
"180","Arthur Clennam"
"180","Daniel Doyce"
"180","Henry Gowan"
"180","Mr Meagles"
"180","Mrs Gowan"
"181","Arthur Clennam"
"181","Henry Gowan"
