"Character","Node","Appearances"
"MariaThorpe",10,9
"MariaThorpe",17,9
"MariaThorpe",45,9
"MariaThorpe",44,9
"MariaThorpe",43,9
"MariaThorpe",18,9
"MariaThorpe",57,9
"MarquisofLongtown",51,3
"MarquisofLongtown",86,3
"MarquisofLongtown",84,3
"MissAndrews",44,3
"MissAndrews",13,3
"MissAndrews",14,3
"MrAllen",39,30
"MrAllen",9,30
"MrAllen",51,30
"MrAllen",63,30
"MrAllen",17,30
"MrAllen",41,30
"MrAllen",29,30
"MrAllen",92,30
"MrAllen",3,30
"MrAllen",93,30
"MrAllen",25,30
"MrAllen",66,30
"MrAllen",31,30
"MrAllen",85,30
"MrAllen",18,30
"MrAllen",58,30
"MrAllen",2,30
"MrAllen",10,30
"MrAllen",91,30
"MrAllen",7,30
"MrAllen",67,30
"MrAllen",28,30
"MrAllen",40,30
"MrAllen",34,30
"MrAllen",4,30
"MrAllen",89,30
"MrAllen",68,30
"MrAllen",22,30
"MrAllen",38,30
"MrAllen",47,30
"MrDrummond",24,1
"MrHenryTilney",10,60
"MrHenryTilney",63,60
"MrHenryTilney",89,60
"MrHenryTilney",30,60
"MrHenryTilney",72,60
"MrHenryTilney",78,60
"MrHenryTilney",58,60
"MrHenryTilney",40,60
"MrHenryTilney",6,60
"MrHenryTilney",36,60
"MrHenryTilney",54,60
"MrHenryTilney",75,60
"MrHenryTilney",83,60
"MrHenryTilney",52,60
"MrHenryTilney",69,60
"MrHenryTilney",56,60
"MrHenryTilney",80,60
"MrHenryTilney",18,60
"MrHenryTilney",41,60
"MrHenryTilney",33,60
"MrHenryTilney",48,60
"MrHenryTilney",77,60
"MrHenryTilney",64,60
"MrHenryTilney",90,60
"MrHenryTilney",57,60
"MrHenryTilney",37,60
"MrHenryTilney",94,60
"MrHenryTilney",82,60
"MrHenryTilney",24,60
"MrHenryTilney",31,60
"MrHenryTilney",79,60
"MrHenryTilney",62,60
"MrHenryTilney",70,60
"MrHenryTilney",95,60
"MrHenryTilney",91,60
"MrHenryTilney",87,60
"MrHenryTilney",67,60
"MrHenryTilney",28,60
"MrHenryTilney",39,60
"MrHenryTilney",60,60
"MrHenryTilney",85,60
"MrHenryTilney",13,60
"MrHenryTilney",92,60
"MrHenryTilney",76,60
"MrHenryTilney",26,60
"MrHenryTilney",66,60
"MrHenryTilney",53,60
"MrHenryTilney",49,60
"MrHenryTilney",8,60
"MrHenryTilney",34,60
"MrHenryTilney",51,60
"MrHenryTilney",42,60
"MrHenryTilney",81,60
"MrHenryTilney",93,60
"MrHenryTilney",20,60
"MrHenryTilney",59,60
"MrHenryTilney",73,60
"MrHenryTilney",19,60
