"V1","V2"
"6","Seth Pecksniff"
"7","Charity Pecksniff"
"7","Mercy Pecksniff"
"7","Seth Pecksniff"
"8","Charity Pecksniff"
"8","Mercy Pecksniff"
"8","Seth Pecksniff"
"9","John Westlock"
"9","Seth Pecksniff"
"9","Tom Pinch"
"10","John Westlock"
"10","Seth Pecksniff"
"10","Tom Pinch"
"11","John Westlock"
"11","Tom Pinch"
"11","Seth Pecksniff"
"13","Seth Pecksniff"
"14","Seth Pecksniff"
"16","Mrs Lupin"
"16","Seth Pecksniff"
"17","Mrs Lupin"
"17","Seth Pecksniff"
"18","Seth Pecksniff"
"18","Martin Jr"
"18","Martin Sr"
"19","Seth Pecksniff"
"18","Mrs Lupin"
"20","Seth Pecksniff"
"22","Seth Pecksniff"
"23","Chevy Slyme"
"20","Martin Sr"
"23","Seth Pecksniff"
"23","Tigg Montague"
"24","Chevy Slyme"
"24","Mr/Mrs Spottletoe"
"22","Mrs Lupin"
"24","Seth Pecksniff"
"24","Tigg Montague"
"25","Anthony Chuzzlewit"
"9","Charity Pecksniff"
"25","Jonas Chuzzlewit"
"9","Mercy Pecksniff"
"25","Mr/Mrs Spottletoe"
"2","Mrs Ned Chuzzlewit"
"25","Seth Pecksniff"
"26","Charity Pecksniff"
"25","Chevy Slyme"
"26","Mercy Pecksniff"
"26","Mr/Mrs Spottletoe"
"26","Mrs Ned Chuzzlewit"
"26","Seth Pecksniff"
"25","Tigg Montague"
"26","Anthony Chuzzlewit"
"27","George Chuzzlewit"
"27","Mercy Pecksniff"
"27","Mr/Mrs Spottletoe"
"27","Mrs Ned Chuzzlewit"
"27","Seth Pecksniff"
"27","Tigg Montague"
"27","Charity Pecksniff"
"28","George Chuzzlewit"
"24","Martin Sr"
"28","Mr/Mrs Spottletoe"
"28","Mrs Ned Chuzzlewit"
"28","Seth Pecksniff"
"29","Seth Pecksniff"
"28","Tigg Montague"
"30","Seth Pecksniff"
"12","Tom Pinch"
"31","Tom Pinch"
"32","Mark Tapley"
"25","Mrs Lupin"
"32","Tom Pinch"
"31","Seth Pecksniff"
"33","Tom Pinch"
"20","Martin Jr"
"34","Tom Pinch"
"35","Martin Jr"
"29","Martin Sr"
"34","Seth Pecksniff"
"35","Tom Pinch"
"29","Charity Pecksniff"
"36","Martin Jr"
"36","Martin Sr"
"28","Mercy Pecksniff"
"36","Seth Pecksniff"
"36","Tom Pinch"
"37","Martin Jr"
"37","Mercy Pecksniff"
"37","Seth Pecksniff"
"37","Tom Pinch"
"37","Charity Pecksniff"
"38","Martin Jr"
"37","Martin Sr"
"38","Mercy Pecksniff"
"38","Seth Pecksniff"
"38","Tom Pinch"
"39","Martin Jr"
"39","Seth Pecksniff"
"39","Tom Pinch"
"12","John Westlock"
"40","Martin Jr"
"39","Mercy Pecksniff"
"40","Seth Pecksniff"
"40","Tom Pinch"
"39","Charity Pecksniff"
"41","John Westlock"
"41","Martin Jr"
"41","Mercy Pecksniff"
"41","Seth Pecksniff"
"42","Charity Pecksniff"
"42","John Westlock"
"42","Martin Jr"
"42","Mercy Pecksniff"
"42","Seth Pecksniff"
"41","Tom Pinch"
"43","Martin Jr"
"43","Mercy Pecksniff"
"43","Seth Pecksniff"
"43","Tom Pinch"
"44","Martin Jr"
"44","Tom Pinch"
"45","Martin Jr"
"46","Martin Jr"
"44","Mercy Pecksniff"
"45","Tom Pinch"
"27","Chevy Slyme"
"47","Martin Jr"
"44","Seth Pecksniff"
"30","Tigg Montague"
"47","Tom Pinch"
"48","Chevy Slyme"
"33","Mark Tapley"
"48","Martin Jr"
"33","Mrs Lupin"
"48","Seth Pecksniff"
"48","Tigg Montague"
"48","Tom Pinch"
"49","Chevy Slyme"
"49","Mark Tapley"
"49","Martin Jr"
"49","Seth Pecksniff"
