"source" "target" "tag"
50 51 "Clara Peggotty"
50 51 "David Copperfield"
51 52 "Clara Copperfield"
51 52 "David Copperfield"
50 52 "James Steerforth"
50 52 "Jane Murdstone"
50 52 "Mr Murdstone"
52 53 "Clara Copperfield"
51 53 "Clara Peggotty"
52 53 "David Copperfield"
52 53 "Jane Murdstone"
52 53 "Mr Murdstone"
50 54 "Barkis"
53 54 "Clara Copperfield"
52 54 "James Steerforth"
53 54 "Jane Murdstone"
50 54 "Mr Creakle"
53 54 "Mr Murdstone"
54 55 "Clara Copperfield"
53 55 "Clara Peggotty"
53 55 "David Copperfield"
54 55 "James Steerforth"
54 55 "Mr Creakle"
43 55 "Mr Sharp"
43 55 "Mrs Creakle"
54 56 "Barkis"
47 56 "Tommy Traddles"
55 57 "Clara Copperfield"
55 57 "Clara Peggotty"
54 57 "Jane Murdstone"
56 57 "Minnie Joram"
54 57 "Mr Murdstone"
56 57 "Mr Omer"
57 58 "Clara Copperfield"
57 58 "Clara Peggotty"
57 58 "Jane Murdstone"
57 58 "Minnie Joram"
7 58 "Mr Chillip"
57 58 "Mr Murdstone"
57 58 "Mr Omer"
58 59 "Clara Peggotty"
59 60 "Clara Peggotty"
55 60 "David Copperfield"
58 60 "Jane Murdstone"
46 60 "Little Emily"
58 60 "Mr Murdstone"
56 61 "Barkis"
60 61 "Clara Peggotty"
46 61 "Daniel Peggotty"
60 61 "Jane Murdstone"
61 62 "Barkis"
61 62 "Clara Peggotty"
61 62 "Daniel Peggotty"
60 62 "David Copperfield"
60 62 "Little Emily"
45 62 "Mrs Gummidge"
62 63 "Clara Peggotty"
62 63 "Daniel Peggotty"
62 63 "David Copperfield"
46 63 "Ham Peggotty"
62 63 "Little Emily"
62 63 "Mrs Gummidge"
62 64 "Barkis"
63 64 "Clara Peggotty"
63 64 "Daniel Peggotty"
63 64 "Ham Peggotty"
63 64 "Little Emily"
20 64 "Mr Gummidge"
63 64 "Mrs Gummidge"
64 65 "Barkis"
64 65 "Clara Peggotty"
64 65 "Daniel Peggotty"
64 65 "Ham Peggotty"
64 65 "Little Emily"
64 65 "Mrs Gummidge"
65 66 "Barkis"
65 66 "Clara Peggotty"
65 66 "Daniel Peggotty"
63 66 "David Copperfield"
65 66 "Ham Peggotty"
61 66 "Jane Murdstone"
58 66 "Mr Chillip"
60 66 "Mr Murdstone"
65 66 "Mrs Gummidge"
66 67 "Clara Peggotty"
66 67 "David Copperfield"
66 67 "Mr Murdstone"
10 67 "Mr Quinion"
67 68 "David Copperfield"
66 68 "Jane Murdstone"
67 68 "Mr Murdstone"
67 68 "Mr Quinion"
66 68 "Mrs Gummidge"
68 69 "David Copperfield"
55 69 "James Steerforth"
68 69 "Mr Quinion"
56 69 "Tommy Traddles"
69 70 "Mealy Potatoes"
68 70 "Mr Murdstone"
69 70 "Mr Quinion"
70 71 "Mr Micawber"
70 71 "Mrs Micawber"
67 72 "Clara Peggotty"
70 72 "Mealy Potatoes"
69 72 "Mick Walker"
71 72 "Mr Micawber"
70 72 "Mr Quinion"
71 72 "Mrs Micawber"
69 73 "David Copperfield"
72 73 "Mr Micawber"
72 73 "Mrs Micawber"
73 74 "Mr Micawber"
73 74 "Mrs Micawber"
74 75 "Captain Hopkins"
74 75 "Mr Micawber"
70 75 "Mr Murdstone"
74 75 "Mrs Micawber"
73 76 "David Copperfield"
75 76 "Mr Micawber"
75 76 "Mrs Micawber"
76 77 "David Copperfield"
68 77 "Jane Murdstone"
70 77 "Miss Micawber"
76 77 "Mr Micawber"
75 77 "Mr Murdstone"
72 77 "Mr Quinion"
76 77 "Mrs Micawber"
72 77 "Tipp"
66 78 "Barkis"
72 78 "Clara Peggotty"
77 78 "David Copperfield"
50 78 "Miss Betsey Trotwood"
77 78 "Mr Micawber"
77 78 "Mrs Micawber"
78 79 "David Copperfield"
72 79 "Mealy Potatoes"
72 79 "Mick Walker"
78 79 "Miss Betsey Trotwood"
77 79 "Mr Quinion"
77 79 "Tipp"
69 80 "James Steerforth"
78 80 "Mr Micawber"
78 80 "Mrs Micawber"
80 81 "James Steerforth"
79 81 "Miss Betsey Trotwood"
55 81 "Mr Creakle"
80 81 "Mr Dolloby"
69 81 "Tommy Traddles"
81 83 "Miss Betsey Trotwood"
83 84 "Miss Betsey Trotwood"
79 85 "David Copperfield"
84 85 "Miss Betsey Trotwood"
85 86 "Janet"
85 86 "Miss Betsey Trotwood"
81 86 "Mr Creakle"
85 86 "Mr Dick"
78 87 "Clara Peggotty"
86 87 "Miss Betsey Trotwood"
86 87 "Mr Dick"
86 88 "Janet"
87 88 "Miss Betsey Trotwood"
88 89 "Janet"
88 89 "Miss Betsey Trotwood"
87 89 "Mr Dick"
89 90 "Miss Betsey Trotwood"
89 90 "Mr Dick"
77 91 "Jane Murdstone"
89 91 "Janet"
90 91 "Miss Betsey Trotwood"
90 91 "Mr Dick"
77 91 "Mr Murdstone"
58 92 "Clara Copperfield"
91 92 "Jane Murdstone"
91 92 "Janet"
91 92 "Miss Betsey Trotwood"
91 92 "Mr Dick"
91 92 "Mr Murdstone"
92 93 "Clara Copperfield"
87 93 "Clara Peggotty"
85 93 "David Copperfield"
92 93 "Jane Murdstone"
92 93 "Miss Betsey Trotwood"
92 93 "Mr Dick"
92 93 "Mr Murdstone"
93 94 "David Copperfield"
93 94 "Jane Murdstone"
93 94 "Miss Betsey Trotwood"
93 94 "Mr Dick"
93 94 "Mr Murdstone"
94 95 "Miss Betsey Trotwood"
94 95 "Mr Dick"
94 96 "David Copperfield"
95 96 "Miss Betsey Trotwood"
95 96 "Mr Dick"
93 97 "Clara Peggotty"
96 97 "Miss Betsey Trotwood"
96 97 "Mr Wickfield"
96 98 "David Copperfield"
97 98 "Miss Betsey Trotwood"
97 98 "Mr Wickfield"
97 98 "Uriah"
98 99 "David Copperfield"
98 99 "Miss Betsey Trotwood"
96 99 "Mr Dick"
98 99 "Mr Wickfield"
98 99 "Uriah"
