"","empEntropy","evenness_log2","entropy","evenness"
"1",1.58496250072116,0.693147180559945,1.09861228866811,1
"2",1.5,0.655990769729155,1.03972077083992,0.946394630357186
"3",1.92192809488736,0.666089520105061,1.33217904021012,0.960964047443681
"4",2.5,0.670364831565806,1.73286795139986,0.967132018086354
"5",3.03914867190307,0.664551158867678,2.10657733323212,0.958744661315413
"6",3.04643934467102,0.666145363547974,2.1116308425056,0.961044612501838
"7",3.14849307036456,0.6569585591255,2.18236909473572,0.947790855319918
"8",3.27610847854387,0.656415736873481,2.27082535511122,0.947007728348845
"9",3.2456573285182,0.650314408357145,2.24971822632611,0.938205371955493
"10",3.34321334701247,0.646405340369923,2.31733890549207,0.93256577895583
"11",3.44661666762821,0.645602362855818,2.38901262563741,0.931407327278286
"12",3.42078283948344,0.640763304120762,2.37110598049579,0.92442604123865
"13",3.47157850699169,0.632017477612345,2.40631485421379,0.911808480706481
"14",3.53769550019953,0.627645848184027,2.45214366164291,0.905501552609643
"15",3.5806858798533,0.635273054454329,2.48194232209112,0.916505285271646
"16",3.57323612577617,0.633951344539998,2.47677854605669,0.914598460932746
"17",3.65858454890351,0.633984391228161,2.53593756491265,0.914646137225877
"18",3.78859432018159,0.629760360296884,2.62605347131929,0.908552148748761
"19",3.76097685963298,0.625169638663551,2.6069105064058,0.901929137414251
"20",3.79448482135164,0.619157565018165,2.6301364555974,0.893255548580593
"21",3.77871326533979,0.616584072521398,2.61920444601474,0.889542783717742
"22",3.76281210184243,0.613989431579212,2.60818259936892,0.885799508097562
"23",3.7753795495251,0.616040100028828,2.616893690297,0.888757997300331
"24",3.77437388324898,0.615876002420838,2.61619661555313,0.888521254495062
"25",3.79922576087819,0.619931158460056,2.63342262446343,0.894371608002873
"26",3.83205462533366,0.614581686919747,2.65617785930172,0.886653951940292
"27",3.85087763949767,0.617600506046529,2.66922497849915,0.891009187323842
"28",3.84629269435294,0.616865176413478,2.66604693669906,0.88994833090882
"29",3.89067739092766,0.613983873297508,2.69681206398983,0.885791489192113
"30",3.95607906015438,0.614909091812957,2.74214504661824,0.887126297356089
"31",3.96971604677389,0.617028742843627,2.75159748544489,0.890184307386452
"32",3.96043385473783,0.615585974843257,2.74516356020569,0.888102833147166
"33",3.97405321876067,0.617702886723685,2.75460378397913,0.891156891419057
"34",3.98746516720454,0.619787559176298,2.76390023822882,0.89416443802832
"35",3.99238234679679,0.620551855943723,2.7673085673995,0.895267085184452
"36",3.98286741002409,0.619072911503888,2.76071331580229,0.893133419375352
"37",3.98210362037794,0.618954192643495,2.76018389716252,0.892962144264202
"38",4.0056233502988,0.622609957744598,2.77648653164469,0.898236298446219
"39",4.01894373577043,0.624680398200518,2.78571951927833,0.901223312624431
"40",4.01212122887735,0.623619948837975,2.78099051786104,0.899693407587975
"41",4.02537549339406,0.625680111851073,2.79017767394119,0.902665594550394
"42",4.02661993525584,0.625873540395701,2.79104025530906,0.902944652952496
"43",4.03031505786389,0.626447887988987,2.79360151912664,0.903773261377076
"44",4.0559739290469,0.630436148318515,2.8113868933435,0.909527104776261
"45",4.04690765642245,0.629026941530467,2.80510263203568,0.907494049131557
"46",4.06473342985359,0.622840704736722,2.81745851663078,0.898569195987456
"47",4.07320635226985,0.624139013976428,2.82333149891471,0.90044226028912
"48",4.07482163129741,0.624386523818151,2.82445112501847,0.900799341510345
"49",4.0671562144959,0.623211948981906,2.8191378629747,0.899104788218942
"50",4.06595941900059,0.623028563536689,2.81830830755142,0.898840218946556
"51",4.060478263111,0.622188683860453,2.81450905980033,0.897628528702707
"52",4.05585273196486,0.621479911900727,2.81130288592779,0.896605986911288
"53",4.06575136714101,0.622996683668283,2.81816409699153,0.898794226018503
"54",4.08156670536465,0.625420074174662,2.82912645409085,0.902290439484192
"55",4.0905549294138,0.626797343286575,2.83535661624876,0.904277418801919
"56",4.10180255473221,0.628520821345058,2.84315287602621,0.906763872049973
"57",4.09902126724956,0.628094643568418,2.84122503444929,0.906149027485078
"58",4.09808547019142,0.627951251016547,2.84057638935686,0.905942155761593
"59",4.09464276384394,0.627423723766686,2.83819008715861,0.905181094814285
"60",4.09782130858254,0.627910773429154,2.84039328648245,0.905883758946994
"61",4.10878155888501,0.629590216900734,2.84799035307784,0.908306683714895
"62",4.11072950745678,0.629888701827769,2.84934056813824,0.90873730643891
"63",4.10175250428093,0.628513152094691,2.84311818369702,0.906752807660502
"64",4.10402668290565,0.628861625381257,2.84469452419883,0.907255548342913
"65",4.09270558788955,0.627126889532055,2.83684733910757,0.904752853536017
"66",4.09653571797101,0.627713781873297,2.83950218297472,0.905599560206262
"67",4.092287826434,0.627062875779646,2.83655776893251,0.904660501212867
"68",4.09181985422204,0.626991168213253,2.83623339531322,0.904557049062439
"69",4.09036823916257,0.626768736665834,2.83522721242749,0.90423614817204
"70",4.08356625869122,0.625726466518606,2.83051243884155,0.902732470199366
"71",4.07837532621011,0.624931057889584,2.82691435862779,0.901584938114797
"72",4.06910694074783,0.623510859533968,2.82049000337626,0.89953602499007
"73",4.0630179166028,0.622577835965486,2.81626941345777,0.898189956514789
"74",4.05828528725252,0.621852653305748,2.81298900476699,0.897143739087847
"75",4.04892202551842,0.620417917021624,2.80649888629515,0.895073852165757
"76",4.05743294190405,0.621722048092225,2.81239820399184,0.896955315593982
"77",4.0545928972761,0.621286866935064,2.81042963506531,0.896327481896658
"78",4.05590143145495,0.621487374142778,2.81133664184204,0.89661675265089
"79",4.0764633444213,0.616273104392273,2.82558907384159,0.889094151539979
"80",4.08623322191548,0.617750098596357,2.8323610368811,0.891225003753633
"81",4.10041186606799,0.619893602979856,2.84218892409957,0.89431742689783
"82",4.09914302996892,0.619701782400185,2.84130943393491,0.894040688298798
"83",4.10704229778602,0.620895980872921,2.84678478915082,0.895763552513251
"84",4.10908420378922,0.621204672904504,2.8482001305399,0.896208900976379
"85",4.10183790304541,0.620109188932875,2.84317737760984,0.894628451683136
"86",4.11305060141124,0.621804306451835,2.85094942786859,0.897073989321464
"87",4.11188666618366,0.621628344615456,2.85014264944723,0.896820130052734
"88",4.10402529753766,0.620439875677824,2.84469356393492,0.895105531810161
"89",4.10291639977934,0.620272234316616,2.84392493458021,0.894863676449699
"90",4.10483410694806,0.62056215017022,2.84525418789735,0.895281936613968
"91",4.11080674332748,0.621465083632871,2.84939410396425,0.896584594242788
"92",4.10987101042515,0.62132362105321,2.84874550334125,0.896380506880639
"93",4.108224672557,0.621074730369506,2.84760434888969,0.896021433525537
"94",4.10471897545229,0.620544744777771,2.84517438482566,0.895256825940598
"95",4.10134777453814,0.620035092101577,2.84283764641692,0.894521552552078
"96",4.09621929091278,0.619259776280584,2.83928285245145,0.893403008262007
"97",4.09923459067396,0.619715624398791,2.84137289897945,0.894060658081544
"98",4.10196401424602,0.62012825421926,2.84326479123299,0.894655957077257
"99",4.10142943481293,0.620047437369227,2.84289424900616,0.894539363008494
"100",4.11050579680139,0.621419587026079,2.8491855037282,0.896518956513791
"101",4.11684308959568,0.622377648652984,2.85357818036094,0.897901147271794
"102",4.11771059956347,0.622508797400261,2.85417949244922,0.898090354919108
"103",4.11370828076768,0.62190373334825,2.85140529646021,0.897217432011852
"104",4.11406394608414,0.621957502252857,2.85165182487154,0.897295004143883
"105",4.10894041337972,0.621182934904048,2.84810046262297,0.896177539670922
"106",4.10724549835784,0.620926700405179,2.84692563705427,0.895807871430099
"107",4.10471892729227,0.620544737497018,2.84517435144368,0.895256815436691
"108",4.10603979004832,0.620744423382152,2.84608990373895,0.89554490127291
"109",4.11284716998124,0.621773552018812,2.85080841994645,0.897029620053456
"110",4.12214111862394,0.623178596072485,2.8572504942444,0.899056670141921
"111",4.13006181839579,0.624376034593315,2.86274070495932,0.900784208757691
"112",4.13678321445422,0.625392164327549,2.86739962168665,0.90225017408617
"113",4.1368321196898,0.625399557741594,2.8674335202128,0.902260840527949
"114",4.13749586569358,0.625499901783897,2.86789359388393,0.902405606380161
"115",4.13461332902965,0.625064124574999,2.86589557172247,0.901776912761953
"116",4.16423066190403,0.614075472845669,2.88642474250005,0.885923639405992
"117",4.19349810275925,0.611310232952621,2.90671138661106,0.881934241525423
"118",4.21426216386345,0.614337129047387,2.92110393702241,0.886301129510629
"119",4.23499732821877,0.617359812697588,2.93547645773374,0.89066194022295
"120",4.24975311609257,0.619510848396543,2.94570439049541,0.893765228758607
"121",4.27143443809717,0.622671458865552,2.9607327377137,0.898325025808427
"122",4.28059820247001,0.624007313275454,2.96708457515206,0.900252256340943
"123",4.28867319466874,0.625184451130565,2.97268173322765,0.901950507286955
"124",4.29768916893413,0.626498761330167,2.97893113036971,0.903846656094111
"125",4.30646907127344,0.627778657973215,2.98501689492179,0.905693156633886
"126",4.31639585223785,0.629225741681164,2.99189761515931,0.907780857123095
"127",4.31590244949122,0.629153815537265,2.9915556144366,0.907677089631982
"128",4.31909991518219,0.629619928421665,2.99377192876523,0.9083495483788
"129",4.32161348473202,0.629986345849168,2.99551420241184,0.908878176984354
"130",4.33293405265539,0.631636609863795,3.00336102215026,0.911259004694414
"131",4.33253222221806,0.63157803273982,3.00308249451556,0.911174495768146
"132",4.33391780741584,0.631780017428802,3.00404290898883,0.911465898077275
"133",4.33895170948102,0.63251383816002,3.00753214401253,0.912524577607105
