"V1","V2"
"1","Augustus Snodgrass"
"1","Samuel Pickwick"
"1","Tracy Tupman"
"2","Augustus Snodgrass"
"1","Nathaniel Winkle"
"2","Samuel Pickwick"
"2","Tracy Tupman"
"3","Augustus Snodgrass"
"3","Samuel Pickwick"
"4","Augustus Snodgrass"
"3","Nathaniel Winkle"
"4","Samuel Pickwick"
"3","Tracy Tupman"
"5","Augustus Snodgrass"
"5","Nathaniel Winkle"
"5","Samuel Pickwick"
"5","Tracy Tupman"
"6","Nathaniel Winkle"
"6","Samuel Pickwick"
"6","Tracy Tupman"
"7","Thomas Clubber"
"7","Tracy Tupman"
"6","Augustus Snodgrass"
"8","Doctor Slammer"
"7","Nathaniel Winkle"
"7","Samuel Pickwick"
"8","Tracy Tupman"
"9","Augustus Snodgrass"
"9","Doctor Slammer"
"9","Nathaniel Winkle"
"9","Samuel Pickwick"
"9","Tracy Tupman"
"10","Augustus Snodgrass"
"10","Doctor Slammer"
"10","Nathaniel Winkle"
"10","Samuel Pickwick"
"11","Augustus Snodgrass"
"11","Doctor Slammer"
"11","Nathaniel Winkle"
"11","Samuel Pickwick"
"10","Tracy Tupman"
"12","Augustus Snodgrass"
"12","Nathaniel Winkle"
"12","Samuel Pickwick"
"12","Tracy Tupman"
"13","Jem Hutley"
"14","Jem Hutley"
"13","Augustus Snodgrass"
"11","Doctor Payne"
"12","Doctor Slammer"
"12","Lieutenant Tappleton"
"13","Nathaniel Winkle"
"13","Samuel Pickwick"
"13","Tracy Tupman"
"16","Augustus Snodgrass"
"16","Doctor Payne"
"16","Doctor Slammer"
"16","Lieutenant Tappleton"
"16","Nathaniel Winkle"
"16","Samuel Pickwick"
"17","Augustus Snodgrass"
"8","Colonel Bulder"
"17","Nathaniel Winkle"
"17","Samuel Pickwick"
"16","Tracy Tupman"
"18","Augustus Snodgrass"
"18","Nathaniel Winkle"
"18","Samuel Pickwick"
"19","Augustus Snodgrass"
"19","Nathaniel Winkle"
"19","Samuel Pickwick"
"18","Tracy Tupman"
"20","Joe"
"20","Mr Trundle"
"20","Mr Wardle"
"20","Nathaniel Winkle"
"20","Rachael Wardle"
"20","Samuel Pickwick"
"20","Tracy Tupman"
"21","Emily Wardle"
"21","Isabella Wardle"
"21","Joe"
"21","Mr Wardle"
"21","Samuel Pickwick"
"20","Augustus Snodgrass"
"22","Mr Wardle"
"21","Nathaniel Winkle"
"22","Samuel Pickwick"
"21","Tracy Tupman"
"23","Augustus Snodgrass"
"23","Nathaniel Winkle"
"23","Samuel Pickwick"
"23","Tracy Tupman"
"24","Augustus Snodgrass"
"24","Nathaniel Winkle"
"24","Samuel Pickwick"
"24","Tracy Tupman"
"25","Augustus Snodgrass"
"22","Joe"
"23","Mr Wardle"
"25","Nathaniel Winkle"
"25","Samuel Pickwick"
"25","Tracy Tupman"
"26","Augustus Snodgrass"
"22","Isabella Wardle"
"26","Mr Wardle"
"26","Samuel Pickwick"
"26","Tracy Tupman"
"27","Augustus Snodgrass"
"27","Clergyman"
"22","Emily Wardle"
"27","Isabella Wardle"
"27","Mr Miller"
"21","Mr Trundle"
"27","Mr Wardle"
"27","Mrs Wardle"
"26","Nathaniel Winkle"
"27","Samuel Pickwick"
"27","Tracy Tupman"
"28","Augustus Snodgrass"
"28","Clergyman"
"28","Mr Miller"
"28","Mr Wardle"
"28","Mrs Wardle"
"28","Samuel Pickwick"
"28","Tracy Tupman"
"29","John Edmunds"
"30","John Edmunds"
"31","John Edmunds"
"29","Augustus Snodgrass"
"29","Clergyman"
"26","Joe"
"29","Mr Wardle"
"28","Nathaniel Winkle"
"29","Samuel Pickwick"
"29","Tracy Tupman"
"33","Augustus Snodgrass"
"28","Isabella Wardle"
"33","Mr Wardle"
"33","Nathaniel Winkle"
"21","Rachael Wardle"
"33","Samuel Pickwick"
"33","Tracy Tupman"
"34","Augustus Snodgrass"
"34","Mr Wardle"
"34","Nathaniel Winkle"
"34","Samuel Pickwick"
"34","Tracy Tupman"
"35","Mr Wardle"
"35","Samuel Pickwick"
"5","Alfred Jingle"
"35","Augustus Snodgrass"
