"V1","V2"
"Joe","Tom"
"Jarvis Lorry","Jerry Cruncher"
"Jarvis Lorry","Joe"
"Jerry Cruncher","Joe"
"Doctor Manette","Jarvis Lorry"
"Gaspard","Thérèse Defarge"
"Doctor Manette","Ernest Defarge"
"Doctor Manette","Jacques"
"Doctor Manette","Thérèse Defarge"
"Ernest Defarge","Jacques"
"Ernest Defarge","Jarvis Lorry"
"Ernest Defarge","Thérèse Defarge"
"Jacques","Jarvis Lorry"
"Jacques","Thérèse Defarge"
"Jarvis Lorry","Thérèse Defarge"
"Jerry Cruncher","Mrs Cruncher"
"Jerry Cruncher","Young Jerry Cruncher"
"Mrs Cruncher","Young Jerry Cruncher"
"Charles St Evrémonde","Jarvis Lorry"
"Charles St Evrémonde","Jerry Cruncher"
"Jarvis Lorry","Solomon Pross"
"Doctor Manette","Roger Cly"
"Jarvis Lorry","Roger Cly"
"Jerry Cruncher","Mr Stryver"
"Jerry Cruncher","Roger Cly"
"Jerry Cruncher","Solomon Pross"
"Jerry Cruncher","Sydney Carton"
"Mr Stryver","Roger Cly"
"Mr Stryver","Solomon Pross"
"Mr Stryver","Sydney Carton"
"Roger Cly","Solomon Pross"
"Roger Cly","Sydney Carton"
"Solomon Pross","Sydney Carton"
