"Character","Node","Appearances"
"Abel Garland",231,32
"Abel Garland",73,32
"Abel Garland",50,32
"Abel Garland",223,32
"Abel Garland",77,32
"Abel Garland",237,32
"Abel Garland",139,32
"Abel Garland",132,32
"Abel Garland",140,32
"Abel Garland",240,32
"Abel Garland",225,32
"Abel Garland",135,32
"Abel Garland",209,32
"Abel Garland",72,32
"Abel Garland",71,32
"Abel Garland",138,32
"Abel Garland",255,32
"Abel Garland",203,32
"Abel Garland",227,32
"Abel Garland",197,32
"Abel Garland",238,32
"Abel Garland",51,32
"Abel Garland",143,32
"Abel Garland",253,32
"Abel Garland",211,32
"Abel Garland",131,32
"Abel Garland",226,32
"Abel Garland",224,32
"Abel Garland",208,32
"Abel Garland",207,32
"Abel Garland",194,32
"Abel Garland",236,32
"Barbara",131,17
"Barbara",255,17
"Barbara",198,17
"Barbara",218,17
"Barbara",239,17
"Barbara",135,17
"Barbara",210,17
"Barbara",237,17
"Barbara",137,17
"Barbara",77,17
"Barbara",211,17
"Barbara",240,17
"Barbara",138,17
"Barbara",139,17
"Barbara",136,17
"Barbara",78,17
"Barbara",236,17
"Becky Morgan",188,2
"Becky Morgan",187,2
"Dame West",88,1
"Daniel Quilp",228,77
"Daniel Quilp",176,77
"Daniel Quilp",178,77
"Daniel Quilp",170,77
"Daniel Quilp",195,77
"Daniel Quilp",252,77
"Daniel Quilp",199,77
"Daniel Quilp",81,77
"Daniel Quilp",21,77
"Daniel Quilp",213,77
"Daniel Quilp",22,77
"Daniel Quilp",79,77
"Daniel Quilp",49,77
"Daniel Quilp",74,77
"Daniel Quilp",95,77
"Daniel Quilp",19,77
"Daniel Quilp",231,77
"Daniel Quilp",168,77
"Daniel Quilp",16,77
"Daniel Quilp",167,77
"Daniel Quilp",232,77
"Daniel Quilp",166,77
"Daniel Quilp",177,77
"Daniel Quilp",46,77
"Daniel Quilp",39,77
"Daniel Quilp",82,77
"Daniel Quilp",215,77
"Daniel Quilp",35,77
"Daniel Quilp",15,77
"Daniel Quilp",115,77
"Daniel Quilp",40,77
"Daniel Quilp",254,77
"Daniel Quilp",33,77
"Daniel Quilp",38,77
"Daniel Quilp",42,77
"Daniel Quilp",10,77
"Daniel Quilp",196,77
"Daniel Quilp",207,77
"Daniel Quilp",100,77
"Daniel Quilp",11,77
"Daniel Quilp",80,77
"Daniel Quilp",175,77
"Daniel Quilp",73,77
"Daniel Quilp",233,77
"Daniel Quilp",116,77
"Daniel Quilp",169,77
"Daniel Quilp",14,77
"Daniel Quilp",45,77
"Daniel Quilp",234,77
"Daniel Quilp",142,77
"Daniel Quilp",44,77
"Daniel Quilp",173,77
"Daniel Quilp",34,77
"Daniel Quilp",20,77
"Daniel Quilp",75,77
"Daniel Quilp",13,77
"Daniel Quilp",223,77
"Daniel Quilp",165,77
"Daniel Quilp",227,77
"Daniel Quilp",214,77
"Daniel Quilp",17,77
"Daniel Quilp",230,77
"Daniel Quilp",96,77
"Daniel Quilp",193,77
"Daniel Quilp",18,77
"Daniel Quilp",23,77
"Daniel Quilp",118,77
"Daniel Quilp",133,77
"Daniel Quilp",47,77
"Daniel Quilp",97,77
"Daniel Quilp",70,77
"Daniel Quilp",174,77
"Daniel Quilp",32,77
"Daniel Quilp",216,77
"Daniel Quilp",171,77
"Daniel Quilp",172,77
"Daniel Quilp",226,77
"David",187,2
"David",188,2
"Dick Swiveller",203,72
"Dick Swiveller",219,72
"Dick Swiveller",79,72
"Dick Swiveller",9,72
"Dick Swiveller",26,72
"Dick Swiveller",119,72
"Dick Swiveller",231,72
"Dick Swiveller",133,72
"Dick Swiveller",176,72
"Dick Swiveller",81,72
"Dick Swiveller",73,72
"Dick Swiveller",195,72
"Dick Swiveller",201,72
"Dick Swiveller",28,72
"Dick Swiveller",218,72
"Dick Swiveller",129,72
"Dick Swiveller",206,72
"Dick Swiveller",7,72
"Dick Swiveller",199,72
"Dick Swiveller",82,72
"Dick Swiveller",204,72
"Dick Swiveller",80,72
"Dick Swiveller",134,72
"Dick Swiveller",125,72
"Dick Swiveller",124,72
"Dick Swiveller",10,72
"Dick Swiveller",30,72
"Dick Swiveller",75,72
"Dick Swiveller",45,72
"Dick Swiveller",11,72
"Dick Swiveller",128,72
"Dick Swiveller",123,72
"Dick Swiveller",29,72
"Dick Swiveller",197,72
"Dick Swiveller",225,72
"Dick Swiveller",254,72
"Dick Swiveller",120,72
"Dick Swiveller",220,72
"Dick Swiveller",193,72
"Dick Swiveller",121,72
"Dick Swiveller",253,72
"Dick Swiveller",166,72
"Dick Swiveller",142,72
"Dick Swiveller",205,72
"Dick Swiveller",207,72
"Dick Swiveller",227,72
"Dick Swiveller",118,72
"Dick Swiveller",8,72
"Dick Swiveller",198,72
"Dick Swiveller",212,72
"Dick Swiveller",255,72
"Dick Swiveller",226,72
"Dick Swiveller",222,72
"Dick Swiveller",116,72
"Dick Swiveller",24,72
"Dick Swiveller",117,72
"Dick Swiveller",194,72
"Dick Swiveller",173,72
"Dick Swiveller",25,72
"Dick Swiveller",223,72
"Dick Swiveller",47,72
"Dick Swiveller",174,72
"Dick Swiveller",74,72
"Dick Swiveller",27,72
"Dick Swiveller",122,72
"Dick Swiveller",126,72
"Dick Swiveller",200,72
"Dick Swiveller",221,72
"Dick Swiveller",217,72
"Dick Swiveller",130,72
"Dick Swiveller",46,72
"Dick Swiveller",208,72
"Foxey",125,2
"Foxey",215,2
"Frederick Trent",21,13
"Frederick Trent",25,13
"Frederick Trent",46,13
"Frederick Trent",79,13
"Frederick Trent",80,13
"Frederick Trent",24,13
"Frederick Trent",26,13
"Frederick Trent",82,13
"Frederick Trent",30,13
"Frederick Trent",75,13
"Frederick Trent",27,13
"Frederick Trent",81,13
"Frederick Trent",254,13
"George",163,4
"George",99,4
"George",97,4
"George",92,4
"Harry",88,1
"Isaac List",146,8
"Isaac List",103,8
"Isaac List",101,8
"Isaac List",104,8
"Isaac List",102,8
"Isaac List",144,8
"Isaac List",254,8
"Isaac List",145,8
"Jacob Nubbles",72,24
"Jacob Nubbles",207,24
"Jacob Nubbles",139,24
"Jacob Nubbles",168,24
"Jacob Nubbles",236,24
"Jacob Nubbles",198,24
"Jacob Nubbles",131,24
"Jacob Nubbles",237,24
"Jacob Nubbles",137,24
"Jacob Nubbles",211,24
"Jacob Nubbles",143,24
"Jacob Nubbles",142,24
"Jacob Nubbles",48,24
"Jacob Nubbles",74,24
"Jacob Nubbles",255,24
"Jacob Nubbles",141,24
"Jacob Nubbles",210,24
"Jacob Nubbles",135,24
"Jacob Nubbles",76,24
"Jacob Nubbles",218,24
"Jacob Nubbles",240,24
"Jacob Nubbles",136,24
"Jacob Nubbles",73,24
"Jacob Nubbles",162,24
"James Groves",102,6
"James Groves",254,6
"James Groves",252,6
"James Groves",104,6
"James Groves",101,6
"James Groves",103,6
"Jane Wackles",29,3
"Jane Wackles",30,3
"Jane Wackles",28,3
"Jerry",64,4
"Jerry",130,4
"Jerry",66,4
"Jerry",65,4
"Joe Jowl",254,3
"Joe Jowl",146,3
"Joe Jowl",145,3
"John Owen",182,1
"Kit Nubbles",77,85
"Kit Nubbles",4,85
"Kit Nubbles",12,85
"Kit Nubbles",35,85
"Kit Nubbles",40,85
"Kit Nubbles",196,85
"Kit Nubbles",206,85
"Kit Nubbles",37,85
"Kit Nubbles",239,85
"Kit Nubbles",244,85
"Kit Nubbles",73,85
"Kit Nubbles",247,85
"Kit Nubbles",47,85
"Kit Nubbles",78,85
"Kit Nubbles",173,85
"Kit Nubbles",22,85
"Kit Nubbles",243,85
"Kit Nubbles",225,85
"Kit Nubbles",72,85
"Kit Nubbles",36,85
"Kit Nubbles",70,85
"Kit Nubbles",165,85
"Kit Nubbles",203,85
"Kit Nubbles",21,85
"Kit Nubbles",71,85
"Kit Nubbles",166,85
"Kit Nubbles",39,85
"Kit Nubbles",43,85
"Kit Nubbles",76,85
"Kit Nubbles",20,85
"Kit Nubbles",3,85
"Kit Nubbles",138,85
"Kit Nubbles",231,85
"Kit Nubbles",212,85
"Kit Nubbles",136,85
"Kit Nubbles",168,85
"Kit Nubbles",208,85
"Kit Nubbles",141,85
"Kit Nubbles",51,85
"Kit Nubbles",48,85
"Kit Nubbles",194,85
"Kit Nubbles",100,85
"Kit Nubbles",49,85
"Kit Nubbles",197,85
"Kit Nubbles",140,85
"Kit Nubbles",205,85
"Kit Nubbles",131,85
"Kit Nubbles",139,85
"Kit Nubbles",255,85
"Kit Nubbles",210,85
"Kit Nubbles",234,85
"Kit Nubbles",34,85
"Kit Nubbles",177,85
"Kit Nubbles",238,85
"Kit Nubbles",163,85
"Kit Nubbles",223,85
"Kit Nubbles",52,85
"Kit Nubbles",142,85
"Kit Nubbles",219,85
"Kit Nubbles",195,85
"Kit Nubbles",254,85
"Kit Nubbles",132,85
"Kit Nubbles",134,85
"Kit Nubbles",135,85
"Kit Nubbles",218,85
"Kit Nubbles",204,85
"Kit Nubbles",198,85
"Kit Nubbles",211,85
"Kit Nubbles",236,85
"Kit Nubbles",167,85
"Kit Nubbles",202,85
"Kit Nubbles",143,85
"Kit Nubbles",137,85
"Kit Nubbles",162,85
"Kit Nubbles",246,85
"Kit Nubbles",133,85
"Kit Nubbles",249,85
"Kit Nubbles",240,85
"Kit Nubbles",169,85
"Kit Nubbles",207,85
"Kit Nubbles",237,85
"Kit Nubbles",217,85
"Kit Nubbles",227,85
"Kit Nubbles",209,85
"Kit Nubbles",144,85
"Little Nell",154,97
"Little Nell",40,97
"Little Nell",44,97
"Little Nell",39,97
"Little Nell",75,97
"Little Nell",179,97
"Little Nell",239,97
"Little Nell",148,97
"Little Nell",93,97
"Little Nell",11,97
"Little Nell",55,97
"Little Nell",109,97
"Little Nell",155,97
"Little Nell",159,97
"Little Nell",58,97
"Little Nell",85,97
"Little Nell",82,97
"Little Nell",104,97
"Little Nell",210,97
"Little Nell",3,97
"Little Nell",5,97
"Little Nell",152,97
"Little Nell",100,97
"Little Nell",139,97
"Little Nell",108,97
"Little Nell",87,97
"Little Nell",20,97
"Little Nell",92,97
"Little Nell",9,97
"Little Nell",90,97
"Little Nell",149,97
"Little Nell",188,97
"Little Nell",81,97
"Little Nell",73,97
"Little Nell",174,97
"Little Nell",110,97
"Little Nell",43,97
"Little Nell",103,97
"Little Nell",53,97
"Little Nell",22,97
"Little Nell",66,97
"Little Nell",191,97
"Little Nell",98,97
"Little Nell",136,97
"Little Nell",84,97
"Little Nell",161,97
"Little Nell",88,97
"Little Nell",21,97
"Little Nell",51,97
"Little Nell",19,97
"Little Nell",158,97
"Little Nell",190,97
"Little Nell",46,97
"Little Nell",111,97
"Little Nell",181,97
"Little Nell",95,97
"Little Nell",12,97
"Little Nell",4,97
"Little Nell",99,97
"Little Nell",246,97
"Little Nell",133,97
"Little Nell",65,97
"Little Nell",61,97
"Little Nell",183,97
"Little Nell",86,97
"Little Nell",153,97
"Little Nell",31,97
"Little Nell",140,97
"Little Nell",60,97
"Little Nell",33,97
"Little Nell",143,97
"Little Nell",101,97
"Little Nell",135,97
"Little Nell",97,97
"Little Nell",112,97
"Little Nell",94,97
"Little Nell",167,97
"Little Nell",83,97
"Little Nell",56,97
"Little Nell",57,97
"Little Nell",255,97
"Little Nell",248,97
"Little Nell",238,97
"Little Nell",189,97
"Little Nell",180,97
"Little Nell",163,97
"Little Nell",36,97
"Little Nell",102,97
"Little Nell",25,97
"Little Nell",70,97
"Little Nell",91,97
"Little Nell",160,97
"Little Nell",144,97
"Little Nell",42,97
"Little Nell",107,97
"Little Nell",10,97
"Little Nell",32,97
"Maunders",66,1
"Melissa Wackles",28,1
"Miss Cheggs",28,3
"Miss Cheggs",29,3
"Miss Cheggs",30,3
"Miss Edwards",110,3
"Miss Edwards",109,3
"Miss Edwards",111,3
"Miss Monflathers",100,5
"Miss Monflathers",108,5
"Miss Monflathers",109,5
"Miss Monflathers",111,5
"Miss Monflathers",110,5
"Mr Cheggs",29,8
"Mr Cheggs",74,8
"Mr Cheggs",173,8
"Mr Cheggs",174,8
"Mr Cheggs",200,8
"Mr Cheggs",30,8
"Mr Cheggs",28,8
"Mr Cheggs",73,8
"Mr Chuckster",197,17
"Mr Chuckster",207,17
"Mr Chuckster",223,17
"Mr Chuckster",133,17
"Mr Chuckster",140,17
"Mr Chuckster",139,17
"Mr Chuckster",194,17
"Mr Chuckster",71,17
"Mr Chuckster",51,17
"Mr Chuckster",50,17
"Mr Chuckster",132,17
"Mr Chuckster",224,17
"Mr Chuckster",208,17
"Mr Chuckster",209,17
"Mr Chuckster",254,17
"Mr Chuckster",240,17
"Mr Chuckster",193,17
"Mr Garland",207,34
"Mr Garland",253,34
"Mr Garland",77,34
"Mr Garland",236,34
"Mr Garland",197,34
"Mr Garland",228,34
"Mr Garland",227,34
"Mr Garland",226,34
"Mr Garland",238,34
"Mr Garland",72,34
"Mr Garland",244,34
"Mr Garland",202,34
"Mr Garland",242,34
"Mr Garland",131,34
"Mr Garland",218,34
"Mr Garland",50,34
"Mr Garland",135,34
"Mr Garland",223,34
"Mr Garland",194,34
"Mr Garland",247,34
"Mr Garland",132,34
"Mr Garland",208,34
"Mr Garland",210,34
"Mr Garland",241,34
"Mr Garland",137,34
"Mr Garland",73,34
"Mr Garland",71,34
"Mr Garland",138,34
"Mr Garland",237,34
"Mr Garland",254,34
"Mr Garland",255,34
"Mr Garland",214,34
"Mr Garland",139,34
"Mr Garland",240,34
"Mr Grinder",61,1
"Mr Harris",129,12
"Mr Harris",64,12
"Mr Harris",67,12
"Mr Harris",66,12
"Mr Harris",60,12
"Mr Harris",91,12
"Mr Harris",69,12
"Mr Harris",68,12
"Mr Harris",61,12
"Mr Harris",63,12
"Mr Harris",65,12
"Mr Harris",130,12
"Mr Marton",182,2
"Mr Marton",181,2
"Mr Slum",98,4
"Mr Slum",163,4
"Mr Slum",99,4
"Mr Slum",97,4
"Mr Tomkinley",50,1
"Mr Vuffin",66,1
"Mr Witherden",133,15
"Mr Witherden",71,15
"Mr Witherden",50,15
"Mr Witherden",206,15
"Mr Witherden",51,15
"Mr Witherden",230,15
"Mr Witherden",228,15
"Mr Witherden",209,15
"Mr Witherden",229,15
"Mr Witherden",140,15
"Mr Witherden",231,15
"Mr Witherden",132,15
"Mr Witherden",217,15
"Mr Witherden",195,15
"Mr Witherden",208,15
"Mrs Betsy Quilp",233,28
"Mrs Betsy Quilp",15,28
"Mrs Betsy Quilp",173,28
"Mrs Betsy Quilp",75,28
"Mrs Betsy Quilp",11,28
"Mrs Betsy Quilp",167,28
"Mrs Betsy Quilp",46,28
