"V1","V2"
"1","Miss Betsey Trotwood"
"2","Clara Copperfield"
"2","Miss Betsey Trotwood"
"3","Clara Copperfield"
"3","Clara Peggotty"
"3","Miss Betsey Trotwood"
"4","Clara Copperfield"
"4","Miss Betsey Trotwood"
"4","Mr Chillip"
"5","Clara Copperfield"
"4","Clara Peggotty"
"6","Clara Copperfield"
"6","Clara Peggotty"
"2","David Copperfield"
"5","Mr Chillip"
"7","Clara Copperfield"
"7","Clara Peggotty"
"8","Clara Copperfield"
"8","Clara Peggotty"
"7","David Copperfield"
"9","Clara Copperfield"
"9","David Copperfield"
"9","Mr Murdstone"
"10","Clara Copperfield"
"9","Clara Peggotty"
"10","David Copperfield"
"4","Ham Peggotty"
"10","Mr Murdstone"
"11","Clara Peggotty"
"12","Clara Peggotty"
"11","David Copperfield"
"11","Ham Peggotty"
"11","Clara Copperfield"
"13","Clara Peggotty"
"13","Ham Peggotty"
"14","Clara Copperfield"
"14","Clara Peggotty"
"14","Daniel Peggotty"
"14","Ham Peggotty"
"14","Little Emily"
"15","Daniel Peggotty"
"15","Ham Peggotty"
"15","Little Emily"
"15","Mrs Gummidge"
"15","Clara Peggotty"
"16","Daniel Peggotty"
"13","David Copperfield"
"16","Ham Peggotty"
"16","Little Emily"
"16","Mrs Gummidge"
"15","Clara Copperfield"
"17","Clara Peggotty"
"17","Daniel Peggotty"
"17","David Copperfield"
"17","Ham Peggotty"
"17","Little Emily"
"17","Mrs Gummidge"
"18","Clara Copperfield"
"18","Clara Peggotty"
"18","David Copperfield"
"11","Mr Murdstone"
"19","Clara Copperfield"
"19","Clara Peggotty"
"19","David Copperfield"
"18","Little Emily"
"18","Mr Gummidge"
"19","Mr Murdstone"
"18","Mrs Gummidge"
"20","Clara Copperfield"
"20","Clara Peggotty"
"20","Mrs Gummidge"
"21","Clara Copperfield"
"21","Clara Peggotty"
"21","Jane Murdstone"
"20","Mr Murdstone"
"22","Clara Copperfield"
"22","Clara Peggotty"
"22","Jane Murdstone"
"22","Mr Murdstone"
"23","Clara Copperfield"
"20","David Copperfield"
"23","Jane Murdstone"
"23","Mr Murdstone"
"24","Clara Copperfield"
"24","David Copperfield"
"24","Jane Murdstone"
"24","Mr Murdstone"
"24","Tom Jones"
"25","Clara Copperfield"
"23","Clara Peggotty"
"25","David Copperfield"
"25","Jane Murdstone"
"25","Mr Murdstone"
"26","Clara Copperfield"
"26","Clara Peggotty"
"18","Daniel Peggotty"
"26","David Copperfield"
"18","Ham Peggotty"
"26","Jane Murdstone"
"20","Little Emily"
"26","Mr Murdstone"
"21","Mrs Gummidge"
"27","Clara Copperfield"
"27","Clara Peggotty"
"27","David Copperfield"
"28","Barkis"
"27","Daniel Peggotty"
"27","Little Emily"
"28","Clara Peggotty"
"30","Clara Peggotty"
"28","David Copperfield"
"27","Mr Murdstone"
"31","Clara Peggotty"
"31","Mr Murdstone"
"31","David Copperfield"
"32","Mrs Fibbitson"
"28","Clara Copperfield"
"32","Clara Peggotty"
"33","David Copperfield"
"30","George Demple"
"33","Mr Mell"
"34","Clara Peggotty"
"27","Jane Murdstone"
"34","Mr Creakle"
"34","Mr Mell"
"32","Mr Murdstone"
"34","Miss Creakle"
"35","Mr Creakle"
"35","Mr Mell"
"34","Mrs Creakle"
"34","Clara Copperfield"
"35","Clara Peggotty"
"34","David Copperfield"
"35","James Steerforth"
"36","Mr Creakle"
"36","Mr Mell"
"34","Tommy Traddles"
"37","David Copperfield"
"37","James Steerforth"
"36","Miss Creakle"
"37","Mr Creakle"
"37","Mr Mell"
"37","Mr Sharp"
"36","Mrs Creakle"
"37","Tommy Traddles"
"38","James Steerforth"
"38","Mr Creakle"
"38","Tommy Traddles"
"38","Tungay"
"38","David Copperfield"
"40","James Steerforth"
"29","Little Emily"
"38","Miss Creakle"
"40","Mr Creakle"
"38","Mr Mell"
"38","Mr Sharp"
"40","Tommy Traddles"
"37","Clara Peggotty"
"41","David Copperfield"
"41","James Steerforth"
"41","Mr Creakle"
"41","Mr Mell"
"41","Tommy Traddles"
"40","Tungay"
"42","David Copperfield"
"42","James Steerforth"
"41","Miss Creakle"
"42","Mr Creakle"
"42","Mr Mell"
"41","Mr Sharp"
"38","Mrs Creakle"
"42","Tommy Traddles"
"42","Tungay"
"43","James Steerforth"
"43","Mr Creakle"
"43","Mr Mell"
"43","Tommy Traddles"
"43","Tungay"
"42","Clara Peggotty"
"29","Daniel Peggotty"
"43","David Copperfield"
"27","Ham Peggotty"
"44","James Steerforth"
"35","Jane Murdstone"
"41","Little Emily"
"44","Mr Creakle"
"44","Mr Mell"
"27","Mrs Gummidge"
"44","Tommy Traddles"
"44","Tungay"
"45","Clara Peggotty"
"45","Daniel Peggotty"
"45","David Copperfield"
"45","Ham Peggotty"
"45","James Steerforth"
"45","Little Emily"
"45","Tommy Traddles"
"34","George Demple"
"46","James Steerforth"
"45","Mr Creakle"
"46","Tommy Traddles"
"29","Barkis"
"37","Clara Copperfield"
"46","Clara Peggotty"
"47","James Steerforth"
"45","Jane Murdstone"
"35","Mr Murdstone"
"48","Barkis"
"48","Clara Copperfield"
"48","Clara Peggotty"
"46","David Copperfield"
"48","Jane Murdstone"
"48","Mr Murdstone"
"49","Barkis"
"49","Clara Copperfield"
"49","Clara Peggotty"
"49","David Copperfield"
"48","James Steerforth"
"49","Jane Murdstone"
"5","Miss Betsey Trotwood"
"47","Mr Creakle"
"49","Mr Murdstone"
"50","Clara Copperfield"
"50","Clara Peggotty"
"50","David Copperfield"
"51","Clara Copperfield"
"51","David Copperfield"
"50","James Steerforth"
"50","Jane Murdstone"
"50","Mr Murdstone"
"52","Clara Copperfield"
"51","Clara Peggotty"
"52","David Copperfield"
"52","Jane Murdstone"
"52","Mr Murdstone"
"50","Barkis"
"53","Clara Copperfield"
"52","James Steerforth"
"53","Jane Murdstone"
"50","Mr Creakle"
"53","Mr Murdstone"
"54","Clara Copperfield"
"53","Clara Peggotty"
"53","David Copperfield"
"54","James Steerforth"
"54","Mr Creakle"
"43","Mr Sharp"
"43","Mrs Creakle"
"54","Barkis"
"47","Tommy Traddles"
"55","Clara Copperfield"
"55","Clara Peggotty"
"54","Jane Murdstone"
"56","Minnie Joram"
"54","Mr Murdstone"
"56","Mr Omer"
"57","Clara Copperfield"
"57","Clara Peggotty"
"57","Jane Murdstone"
"57","Minnie Joram"
"7","Mr Chillip"
"57","Mr Murdstone"
"57","Mr Omer"
"58","Clara Peggotty"
"59","Clara Peggotty"
"55","David Copperfield"
"58","Jane Murdstone"
"46","Little Emily"
"58","Mr Murdstone"
"56","Barkis"
"60","Clara Peggotty"
"46","Daniel Peggotty"
"60","Jane Murdstone"
"61","Barkis"
"61","Clara Peggotty"
"61","Daniel Peggotty"
"60","David Copperfield"
"60","Little Emily"
"45","Mrs Gummidge"
"62","Clara Peggotty"
"62","Daniel Peggotty"
"62","David Copperfield"
"46","Ham Peggotty"
"62","Little Emily"
"62","Mrs Gummidge"
"62","Barkis"
"63","Clara Peggotty"
"63","Daniel Peggotty"
"63","Ham Peggotty"
"63","Little Emily"
"20","Mr Gummidge"
"63","Mrs Gummidge"
"64","Barkis"
"64","Clara Peggotty"
"64","Daniel Peggotty"
"64","Ham Peggotty"
"64","Little Emily"
"64","Mrs Gummidge"
"65","Barkis"
"65","Clara Peggotty"
"65","Daniel Peggotty"
"63","David Copperfield"
"65","Ham Peggotty"
"61","Jane Murdstone"
"58","Mr Chillip"
"60","Mr Murdstone"
"65","Mrs Gummidge"
"66","Clara Peggotty"
"66","David Copperfield"
"66","Mr Murdstone"
"10","Mr Quinion"
"67","David Copperfield"
"66","Jane Murdstone"
"67","Mr Murdstone"
"67","Mr Quinion"
"66","Mrs Gummidge"
"68","David Copperfield"
"55","James Steerforth"
"68","Mr Quinion"
"56","Tommy Traddles"
"69","Mealy Potatoes"
"68","Mr Murdstone"
"69","Mr Quinion"
"70","Mr Micawber"
"70","Mrs Micawber"
"67","Clara Peggotty"
"70","Mealy Potatoes"
"69","Mick Walker"
"71","Mr Micawber"
"70","Mr Quinion"
"71","Mrs Micawber"
"69","David Copperfield"
"72","Mr Micawber"
"72","Mrs Micawber"
"73","Mr Micawber"
"73","Mrs Micawber"
"74","Captain Hopkins"
"74","Mr Micawber"
"70","Mr Murdstone"
"74","Mrs Micawber"
"73","David Copperfield"
"75","Mr Micawber"
"75","Mrs Micawber"
"76","David Copperfield"
"68","Jane Murdstone"
"70","Miss Micawber"
"76","Mr Micawber"
"75","Mr Murdstone"
"72","Mr Quinion"
"76","Mrs Micawber"
"72","Tipp"
"66","Barkis"
"72","Clara Peggotty"
"77","David Copperfield"
"50","Miss Betsey Trotwood"
"77","Mr Micawber"
"77","Mrs Micawber"
"78","David Copperfield"
"72","Mealy Potatoes"
"72","Mick Walker"
"78","Miss Betsey Trotwood"
"77","Mr Quinion"
"77","Tipp"
"69","James Steerforth"
"78","Mr Micawber"
"78","Mrs Micawber"
"80","James Steerforth"
"79","Miss Betsey Trotwood"
"55","Mr Creakle"
"80","Mr Dolloby"
"69","Tommy Traddles"
"81","Miss Betsey Trotwood"
"83","Miss Betsey Trotwood"
"79","David Copperfield"
"84","Miss Betsey Trotwood"
"85","Janet"
"85","Miss Betsey Trotwood"
"81","Mr Creakle"
"85","Mr Dick"
"78","Clara Peggotty"
"86","Miss Betsey Trotwood"
"86","Mr Dick"
"86","Janet"
"87","Miss Betsey Trotwood"
"88","Janet"
"88","Miss Betsey Trotwood"
"87","Mr Dick"
"89","Miss Betsey Trotwood"
"89","Mr Dick"
"77","Jane Murdstone"
"89","Janet"
"90","Miss Betsey Trotwood"
"90","Mr Dick"
"77","Mr Murdstone"
"58","Clara Copperfield"
"91","Jane Murdstone"
"91","Janet"
"91","Miss Betsey Trotwood"
"91","Mr Dick"
"91","Mr Murdstone"
"92","Clara Copperfield"
"87","Clara Peggotty"
"85","David Copperfield"
"92","Jane Murdstone"
"92","Miss Betsey Trotwood"
"92","Mr Dick"
"92","Mr Murdstone"
"93","David Copperfield"
"93","Jane Murdstone"
"93","Miss Betsey Trotwood"
"93","Mr Dick"
"93","Mr Murdstone"
"94","Miss Betsey Trotwood"
"94","Mr Dick"
"94","David Copperfield"
"95","Miss Betsey Trotwood"
"95","Mr Dick"
"93","Clara Peggotty"
"96","Miss Betsey Trotwood"
"96","Mr Wickfield"
"96","David Copperfield"
"97","Miss Betsey Trotwood"
"97","Mr Wickfield"
"97","Uriah"
"98","David Copperfield"
"98","Miss Betsey Trotwood"
"96","Mr Dick"
"98","Mr Wickfield"
"98","Uriah"
"99","Mr Wickfield"
"99","Agnes Wickfield"
"99","David Copperfield"
"100","Doctor Strong"
"100","Jack Maldon"
"79","Mealy Potatoes"
"79","Mick Walker"
"100","Mr Wickfield"
"99","Uriah"
"101","Agnes Wickfield"
"100","Annie Strong"
"101","David Copperfield"
"101","Doctor Strong"
"101","Jack Maldon"
"65","Little Emily"
"101","Mr Wickfield"
"102","Agnes Wickfield"
"102","David Copperfield"
"99","Miss Betsey Trotwood"
"102","Mr Wickfield"
"101","Uriah"
"100","Adams"
