"t" "specificity" "diversity" "ShannonWiener" "Pielou" "Richness" "" "" ""
2 0 0 0 0 1 0 NA 0
6 0 1 0.693147180559945 1 2 0 0 0
7 0 2 1.33217904021012 0.960964047443681 4 1 0.166666666666667 0
8 1 2 1.32088834314932 0.952819531114783 4 2 0.166666666666667 0
9 0 3 1.6313454208086 0.910471214928994 6 3 0.15 0.16666667163372
10 0 4 1.6843729712136 0.940066454310007 6 4 0.133333333333333 0.21875
11 1 4 1.6847598065672 0.940282351231576 6 5 0.119047619047619 0.259999990463257
12 0 5 1.69058979789789 0.94353613134594 6 6 0.107142857142857 0.319444417953491
13 1 1 1.66816065043309 0.931018185801348 6 6 0.0972222222222222 0.357142865657806
14 2 1 1.64342634834626 0.917213708966359 6 7 0.0888888888888889 0.3671875
16 0 6 1.72059383218845 0.884210318253262 7 8 0.0818181818181818 0.42592591047287
17 1 6 1.73679338778106 0.892535243019433 7 9 0.0757575757575758 0.454999983310699
18 0 7 1.90641580165437 0.867647222463526 9 10 0.0705128205128205 0.458677679300308
19 3 1 1.87833761266135 0.854868287946483 9 11 0.0659340659340659 0.475694417953491
20 0 8 1.92406817988336 0.875681166017168 9 11 0.0666666666666667 0.517857193946838
22 2 6 1.90965852339285 0.869123048727229 9 11 0.0666666666666667 0.537109375
23 0 9 2.02336575900843 0.84380906120522 11 12 0.0625 0.538062274456024
24 0 10 2.13903258820037 0.860810038229347 12 12 0.0620915032679739 0.530470967292786
25 0 11 2.28674478872861 0.866500611057959 14 12 0.0614035087719298 0.51587301492691
26 0 12 2.36595920846985 0.896516791022032 14 12 0.0631578947368421 0.514756917953491
27 0 13 2.43510525627992 0.89920979134316 15 12 0.0619047619047619 0.523668646812439
28 0 14 2.46912959146881 0.911773936267445 15 12 0.0606060606060606 0.540816307067871
29 0 15 2.48361185271169 0.917121791797225 15 12 0.0612648221343874 0.518730521202087
30 0 16 2.47203006931469 0.912844993903195 15 12 0.0597826086956522 0.522038578987122
31 0 17 2.46343635000948 0.909671596563028 15 12 0.0583333333333333 0.518775522708893
32 0 18 2.50128537816932 0.902148002733238 16 12 0.0553846153846154 0.529706835746765
33 0 19 2.52320040571442 0.910052178123305 16 12 0.0541310541310541 0.524238228797913
34 1 17 2.50981679168599 0.905225059726305 16 12 0.0529100529100529 0.544375002384186
35 0 20 2.52029929512013 0.909005823656442 16 12 0.0517241379310345 0.522959172725677
36 0 21 2.51961093169395 0.908757549031119 16 12 0.0517241379310345 0.519012331962585
37 0 22 2.51937632992734 0.908672934329801 16 12 0.0516129032258065 0.511067688465118
38 0 23 2.51097865185799 0.905644112203396 16 12 0.0493951612903226 0.505414366722107
39 1 22 2.50568126207847 0.903733482712251 16 12 0.0482954545454545 0.516724348068237
40 0 24 2.49480298470986 0.899809973508974 16 12 0.0463458110516934 0.504622757434845
41 0 25 2.49025385602348 0.898169222159925 16 12 0.046218487394958 0.517355382442474
42 0 26 2.51479886403276 0.887613659348509 17 12 0.0452380952380952 0.540473997592926
43 0 27 2.50735973598578 0.884987973548113 17 12 0.0442942942942943 0.549267470836639
44 1 23 2.49524011746664 0.880710279972876 17 12 0.042674253200569 0.531666696071625
45 1 20 2.49147380803542 0.879380937994757 17 13 0.0411605937921727 0.539102375507355
46 0 28 2.49036043435318 0.878987965935463 17 14 0.0397435897435897 0.548387050628662
47 0 29 2.48470799608214 0.876992903232929 17 14 0.0396341463414634 0.571360945701599
48 0 30 2.48390926871069 0.876710987515877 17 14 0.0400696864111498 0.569313168525696
49 0 31 2.49612713399362 0.881023357888045 17 14 0.0393133997785161 0.528764128684998
50 0 32 2.50009779212912 0.882424825992743 17 14 0.0380549682875264 0.542534708976746
51 0 33 2.50057316354789 0.882592611246105 17 14 0.0368686868686869 0.553293287754059
52 0 34 2.49777519464414 0.881605050987144 17 14 0.036231884057971 0.567200005054474
53 1 19 2.50369573643047 0.883694742467227 17 14 0.0356151711378353 0.581463992595673
54 2 19 2.5078192171796 0.885150150249273 17 14 0.0345744680851064 0.586045324802399
55 0 35 2.51222575078943 0.886705463271876 17 14 0.0344387755102041 0.569501578807831
56 0 36 2.5180664550976 0.888766975625129 17 14 0.0342857142857143 0.561578810214996
57 0 37 2.53149452284967 0.893506494369891 17 14 0.0341176470588235 0.552847146987915
58 0 38 2.56510475953817 0.871169271188071 19 14 0.0331825037707391 0.555978834629059
59 0 39 2.60178005946698 0.868495520255673 20 14 0.032656023222061 0.548518538475037
61 0 40 2.61345812013223 0.87239375267395 20 14 0.0321453529000699 0.558719277381897
62 0 41 2.63884961802022 0.866753217293892 21 14 0.0323232323232323 0.56494140625
63 0 42 2.64649180779028 0.869263361307079 21 14 0.0314935064935065 0.568551421165466
64 0 43 2.65337766769994 0.871525082168234 21 14 0.0307017543859649 0.564972937107086
65 0 44 2.65904173940703 0.873385496017352 21 14 0.02994555353902 0.570247948169708
66 0 45 2.69229093013177 0.870997720269642 22 14 0.0303915838690824 0.587139427661896
67 0 46 2.71204266693814 0.877387712353026 22 14 0.0296610169491525 0.588979601860046
68 0 47 2.74189768507932 0.874470656380021 23 14 0.0292349726775956 0.584679841995239
69 0 48 2.74051618441825 0.874030055771015 23 14 0.0285563194077208 0.584747910499573
70 0 49 2.76092069394242 0.880537645362635 23 14 0.0281618023553507 0.59326446056366
71 0 50 2.75793432386322 0.879585205372786 23 14 0.0277777777777778 0.59088009595871
72 0 51 2.75275836098122 0.877934440764224 23 14 0.0274038461538462 0.584641396999359
73 0 52 2.74761471425205 0.876293982713612 23 14 0.0268065268065268 0.583251476287842
74 1 50 2.7439244808625 0.875117060309863 23 15 0.026232473993668 0.584051668643951
75 0 53 2.74879924228269 0.876671763040751 23 15 0.0261194029850746 0.593566834926605
76 0 54 2.7533998062347 0.878139016250356 23 15 0.0255754475703325 0.590763866901398
77 0 55 2.74966016252622 0.876946335463548 23 16 0.0250517598343685 0.593163013458252
78 0 56 2.75932146439595 0.880027604700356 23 16 0.0255533199195171 0.599665224552155
79 0 57 2.76505206480039 0.881855259293155 23 16 0.0250391236306729 0.600738525390625
80 0 58 2.77380877780307 0.884648028917222 23 16 0.024923896499239 0.600431203842163
81 0 59 2.79274166187864 0.878758451228901 24 16 0.0248056275453536 0.607763409614563
82 0 60 2.80431417860606 0.882399835971009 24 16 0.0245045045045045 0.611970186233521
83 0 61 2.80417074403994 0.882354703140106 24 16 0.0245614035087719 0.618928551673889
84 0 62 2.80914975990496 0.883921390216794 24 16 0.0244360902255639 0.623013317584991
85 0 63 2.81243976869951 0.884956617739731 24 16 0.0241425241425241 0.625255703926086
86 0 64 2.81497358971729 0.88575390474399 24 16 0.0240181759169101 0.618448674678802
87 2 20 2.81362392255113 0.885329221199215 24 16 0.0237341772151899 0.613666653633118
88 0 65 2.81567218638934 0.885973723761964 24 16 0.0237654320987654 0.610220909118652
89 0 66 2.81737738050793 0.886510276699583 24 16 0.0236374585968082 0.607184886932373
90 0 67 2.815671976265 0.885973657644664 24 16 0.0233617396414928 0.611783564090729
91 0 68 2.81242354824502 0.884951513844278 24 16 0.0230923694779116 0.615967750549316
92 0 69 2.81058161260978 0.884371934097186 24 16 0.0228291316526611 0.619763612747192
93 1 69 2.80828009796248 0.883647744146302 24 16 0.0224350205198358 0.62152361869812
94 1 24 2.80296571289231 0.881975530472821 24 16 0.0220529270248597 0.619614362716675
95 2 24 2.79758823250488 0.880283463354233 24 16 0.0216823406478579 0.622840762138367
96 3 24 2.79215500812511 0.878573855943596 24 16 0.0213227783452503 0.625945687294006
97 0 70 2.80259881307096 0.870676275058146 25 16 0.0209737827715356 0.62893283367157
98 1 8 2.79919911870899 0.869620100621186 25 16 0.0208791208791209 0.630843639373779
99 0 71 2.80215018843957 0.870536901980152 25 16 0.0207835642618251 0.62884795665741
100 1 71 2.80454363395423 0.871280467636263 25 16 0.0204534829359514 0.630171418190002
101 0 72 2.80475849726807 0.871347218677785 25 16 0.0202470830473576 0.639120280742645
102 0 73 2.80616130195794 0.871783024457875 25 16 0.0200447928331467 0.634780406951904
103 0 74 2.80595146595858 0.871717835239412 25 16 0.0198464912280702 0.641326546669006
104 1 74 2.80540190357336 0.871547104085081 25 16 0.0195446735395189 0.643174171447754
105 0 75 2.80660658344908 0.871921358930954 25 16 0.0193561960866821 0.646635711193085
106 0 76 2.80392414534706 0.871088012679666 25 16 0.0191713048855906 0.642285227775574
107 0 77 2.80627067580018 0.871817003352431 25 16 0.018989898989899 0.647153675556183
108 1 73 2.8060664054681 0.871753543205724 25 16 0.0187128712871287 0.648386061191559
109 2 73 2.80565989440749 0.871627253444103 25 16 0.0184430207726655 0.648365616798401
110 3 73 2.80506605560194 0.871442767046411 25 16 0.0181800875690082 0.650804579257965
111 0 78 2.81480296479798 0.863940933594098 26 16 0.0179238237490665 0.653157591819763
112 4 73 2.81383539892179 0.863643960847927 26 16 0.0176739926739927 0.650715410709381
113 5 73 2.81271726975517 0.863300776060867 26 17 0.0174303683737646 0.653111338615417
114 1 28 2.81104051126064 0.862786132472207 26 18 0.0171927349673779 0.655318856239319
115 0 79 2.81968051276008 0.855527936423166 27 19 0.0169608861197646 0.657655656337738
116 0 80 2.83544564441313 0.850921855412784 28 19 0.0168195718654434 0.662037014961243
117 0 81 2.84595047527168 0.854074372260556 28 19 0.0165971643035863 0.664187788963318
118 0 82 2.86426585328836 0.850613072894124 29 20 0.0163800163800164 0.661637485027313
119 0 83 2.88352398200992 0.847796719342629 30 21 0.0161679536679537 0.663906872272491
120 0 84 2.9018681725259 0.845043385349764 31 22 0.015960809102402 0.666098952293396
121 1 81 2.90713894083618 0.846578268270527 31 22 0.015836050302748 0.670234978199005
122 2 28 2.90511661753284 0.845989354223117 31 22 0.0156369183829138 0.672254621982574
123 6 73 2.90328054410145 0.845454677381868 31 22 0.0155172413793103 0.67113584280014
124 0 85 2.91096356839589 0.839926540866639 32 22 0.0153256704980843 0.669020414352417
125 0 86 2.92992670143492 0.837958062417596 33 22 0.0152107779226423 0.676655292510986
126 0 87 2.95585285334216 0.831382132556633 35 22 0.01502634952286 0.678320348262787
