"source" "target" "tag"
249 250 "Ruth Pinch"
243 250 "Seth Pecksniff"
250 251 "Ruth Pinch"
249 252 "John Westlock"
225 253 "Charity Pecksniff"
220 253 "Mary"
248 253 "Tom Pinch"
226 254 "Augustus Moddle"
253 254 "Charity Pecksniff"
224 254 "Mercy Pecksniff"
253 254 "Tom Pinch"
235 255 "Martin Sr"
254 255 "Mercy Pecksniff"
250 255 "Mrs Todgers"
254 255 "Tom Pinch"
254 256 "Augustus Moddle"
254 256 "Charity Pecksniff"
252 256 "John Westlock"
255 256 "Mercy Pecksniff"
246 256 "Mrs Lupin"
255 256 "Mrs Todgers"
256 257 "John Westlock"
224 258 "Jonas Chuzzlewit"
180 258 "Mr Mould"
206 258 "Mrs Gamp"
206 258 "Nadgett"
179 258 "Tacker"
199 259 "Doctor Jobling"
258 259 "Jonas Chuzzlewit"
258 259 "Nadgett"
200 259 "Tigg Montague"
223 259 "Young Bailey"
259 260 "Jonas Chuzzlewit"
259 260 "Nadgett"
259 260 "Tigg Montague"
260 261 "Jonas Chuzzlewit"
260 261 "Nadgett"
250 261 "Seth Pecksniff"
260 261 "Tigg Montague"
261 262 "Seth Pecksniff"
257 263 "John Westlock"
263 264 "John Westlock"
251 264 "Ruth Pinch"
264 265 "John Westlock"
243 265 "Mark Tapley"
264 265 "Ruth Pinch"
262 265 "Seth Pecksniff"
265 266 "John Westlock"
265 266 "Mr Fips"
255 266 "Tom Pinch"
266 267 "John Westlock"
266 267 "Mr Fips"
266 267 "Tom Pinch"
267 268 "John Westlock"
267 268 "Mr Fips"
268 269 "John Westlock"
265 269 "Mark Tapley"
243 269 "Martin Jr"
265 269 "Seth Pecksniff"
269 270 "John Westlock"
268 270 "Mr Fips"
269 270 "Seth Pecksniff"
270 271 "Mr Fips"
267 271 "Tom Pinch"
258 272 "Mrs Gamp"
272 273 "Mrs Gamp"
271 273 "Tom Pinch"
261 274 "Jonas Chuzzlewit"
256 274 "Mercy Pecksniff"
274 275 "Jonas Chuzzlewit"
273 275 "Mrs Gamp"
261 275 "Tigg Montague"
274 276 "Mercy Pecksniff"
275 276 "Mrs Gamp"
261 276 "Nadgett"
275 277 "Jonas Chuzzlewit"
275 277 "Tigg Montague"
277 278 "Jonas Chuzzlewit"
277 278 "Tigg Montague"
259 279 "Doctor Jobling"
278 279 "Jonas Chuzzlewit"
276 279 "Nadgett"
278 279 "Tigg Montague"
279 280 "Doctor Jobling"
279 280 "Jonas Chuzzlewit"
279 280 "Tigg Montague"
259 280 "Young Bailey"
