"","V1","V2"
"1","Augustus Snodgrass","Joe Smiggers"
"2","Augustus Snodgrass","Nathaniel Winkle"
"3","Augustus Snodgrass","Samuel Pickwick"
"4","Augustus Snodgrass","Tracy Tupman"
"5","Joe Smiggers","Nathaniel Winkle"
"6","Joe Smiggers","Samuel Pickwick"
"7","Joe Smiggers","Tracy Tupman"
"8","Nathaniel Winkle","Samuel Pickwick"
"9","Nathaniel Winkle","Tracy Tupman"
"10","Samuel Pickwick","Tracy Tupman"
"11","Augustus Snodgrass","Sam"
"12","Augustus Snodgrass","Tommy"
"13","Nathaniel Winkle","Sam"
"14","Nathaniel Winkle","Tommy"
"15","Sam","Samuel Pickwick"
"16","Sam","Tommy"
"17","Sam","Tracy Tupman"
"18","Samuel Pickwick","Tommy"
"19","Tommy","Tracy Tupman"
"20","Alfred Jingle","Augustus Snodgrass"
"21","Alfred Jingle","Nathaniel Winkle"
"22","Alfred Jingle","Samuel Pickwick"
"23","Alfred Jingle","Tracy Tupman"
"24","Hon Snipe","Lady Clubber"
"25","Hon Snipe","Miss Bulder"
"26","Hon Snipe","Misses Clubber"
"27","Hon Snipe","Misses Smithie"
"28","Hon Snipe","Mr Smithies"
"29","Hon Snipe","Mrs Bulder"
"30","Hon Snipe","Mrs Smithe"
"31","Hon Snipe","Nathaniel Winkle"
"32","Hon Snipe","Samuel Pickwick"
"33","Hon Snipe","Thomas Clubber"
"34","Hon Snipe","Tracy Tupman"
"35","Lady Clubber","Miss Bulder"
"36","Lady Clubber","Misses Clubber"
"37","Lady Clubber","Misses Smithie"
"38","Lady Clubber","Mr Smithies"
"39","Lady Clubber","Mrs Bulder"
"40","Lady Clubber","Mrs Smithe"
"41","Lady Clubber","Nathaniel Winkle"
"42","Lady Clubber","Samuel Pickwick"
"43","Lady Clubber","Thomas Clubber"
"44","Lady Clubber","Tracy Tupman"
"45","Miss Bulder","Misses Clubber"
"46","Miss Bulder","Misses Smithie"
"47","Miss Bulder","Mr Smithies"
"48","Miss Bulder","Mrs Bulder"
"49","Miss Bulder","Mrs Smithe"
"50","Miss Bulder","Nathaniel Winkle"
"51","Miss Bulder","Samuel Pickwick"
"52","Miss Bulder","Thomas Clubber"
"53","Miss Bulder","Tracy Tupman"
"54","Misses Clubber","Misses Smithie"
"55","Misses Clubber","Mr Smithies"
"56","Misses Clubber","Mrs Bulder"
"57","Misses Clubber","Mrs Smithe"
"58","Misses Clubber","Nathaniel Winkle"
"59","Misses Clubber","Samuel Pickwick"
"60","Misses Clubber","Thomas Clubber"
"61","Misses Clubber","Tracy Tupman"
"62","Misses Smithie","Mr Smithies"
"63","Misses Smithie","Mrs Bulder"
"64","Misses Smithie","Mrs Smithe"
"65","Misses Smithie","Nathaniel Winkle"
"66","Misses Smithie","Samuel Pickwick"
"67","Misses Smithie","Thomas Clubber"
"68","Misses Smithie","Tracy Tupman"
"69","Mr Smithies","Mrs Bulder"
"70","Mr Smithies","Mrs Smithe"
"71","Mr Smithies","Nathaniel Winkle"
"72","Mr Smithies","Samuel Pickwick"
"73","Mr Smithies","Thomas Clubber"
"74","Mr Smithies","Tracy Tupman"
"75","Mrs Bulder","Mrs Smithe"
"76","Mrs Bulder","Nathaniel Winkle"
"77","Mrs Bulder","Samuel Pickwick"
"78","Mrs Bulder","Thomas Clubber"
"79","Mrs Bulder","Tracy Tupman"
"80","Mrs Smithe","Nathaniel Winkle"
"81","Mrs Smithe","Samuel Pickwick"
"82","Mrs Smithe","Thomas Clubber"
"83","Mrs Smithe","Tracy Tupman"
"84","Nathaniel Winkle","Thomas Clubber"
"85","Samuel Pickwick","Thomas Clubber"
"86","Thomas Clubber","Tracy Tupman"
"87","Colonel Bulder","Doctor Slammer"
"88","Colonel Bulder","Mrs Budger"
"89","Colonel Bulder","Mrs Tomlinson"
"90","Colonel Bulder","Thomas Clubber"
"91","Colonel Bulder","Tracy Tupman"
"92","Doctor Slammer","Mrs Budger"
"93","Doctor Slammer","Mrs Tomlinson"
"94","Doctor Slammer","Thomas Clubber"
"95","Doctor Slammer","Tracy Tupman"
"96","Mrs Budger","Mrs Tomlinson"
"97","Mrs Budger","Thomas Clubber"
"98","Mrs Budger","Tracy Tupman"
"99","Mrs Tomlinson","Thomas Clubber"
"100","Mrs Tomlinson","Tracy Tupman"
"101","Augustus Snodgrass","Doctor Slammer"
"102","Doctor Slammer","Nathaniel Winkle"
"103","Doctor Slammer","Samuel Pickwick"
"104","Augustus Snodgrass","Doctor Payne"
"105","Doctor Payne","Doctor Slammer"
"106","Doctor Payne","Nathaniel Winkle"
"107","Doctor Payne","Samuel Pickwick"
"108","Augustus Snodgrass","Lieutenant Tappleton"
"109","Doctor Slammer","Lieutenant Tappleton"
"110","Lieutenant Tappleton","Nathaniel Winkle"
"111","Lieutenant Tappleton","Samuel Pickwick"
"112","Lieutenant Tappleton","Tracy Tupman"
"113","Augustus Snodgrass","Jem Hutley"
"114","Jem Hutley","Nathaniel Winkle"
"115","Jem Hutley","Samuel Pickwick"
"116","Jem Hutley","Tracy Tupman"
"117","Doctor Payne","Lieutenant Tappleton"
"118","Doctor Payne","Tracy Tupman"
"119","Augustus Snodgrass","Colonel Bulder"
"120","Colonel Bulder","Nathaniel Winkle"
"121","Colonel Bulder","Samuel Pickwick"
"122","Augustus Snodgrass","Joe"
"123","Augustus Snodgrass","Mr Trundle"
"124","Augustus Snodgrass","Mr Wardle"
"125","Augustus Snodgrass","Rachael Wardle"
"126","Joe","Mr Trundle"
"127","Joe","Mr Wardle"
"128","Joe","Nathaniel Winkle"
"129","Joe","Rachael Wardle"
"130","Joe","Samuel Pickwick"
"131","Joe","Tracy Tupman"
"132","Mr Trundle","Mr Wardle"
"133","Mr Trundle","Nathaniel Winkle"
"134","Mr Trundle","Rachael Wardle"
"135","Mr Trundle","Samuel Pickwick"
"136","Mr Trundle","Tracy Tupman"
"137","Mr Wardle","Nathaniel Winkle"
"138","Mr Wardle","Rachael Wardle"
"139","Mr Wardle","Samuel Pickwick"
"140","Mr Wardle","Tracy Tupman"
"141","Nathaniel Winkle","Rachael Wardle"
"142","Rachael Wardle","Samuel Pickwick"
"143","Rachael Wardle","Tracy Tupman"
"144","Emily Wardle","Isabella Wardle"
"145","Emily Wardle","Joe"
"146","Emily Wardle","Mr Trundle"
"147","Emily Wardle","Mr Wardle"
"148","Emily Wardle","Nathaniel Winkle"
"149","Emily Wardle","Rachael Wardle"
"150","Emily Wardle","Samuel Pickwick"
"151","Emily Wardle","Tracy Tupman"
"152","Isabella Wardle","Joe"
"153","Isabella Wardle","Mr Trundle"
"154","Isabella Wardle","Mr Wardle"
"155","Isabella Wardle","Nathaniel Winkle"
"156","Isabella Wardle","Rachael Wardle"
"157","Isabella Wardle","Samuel Pickwick"
