"","Character","Node","Appearances"
"145","Fanny Squeers",41,18
"146","Fanny Squeers",181,18
"147","Fanny Squeers",50,18
"148","Fanny Squeers",196,18
"149","Fanny Squeers",49,18
"150","Fanny Squeers",51,18
"151","Fanny Squeers",38,18
"152","Fanny Squeers",39,18
"153","Fanny Squeers",301,18
"154","Fanny Squeers",141,18
"155","Fluggers",139,1
"156","Frank Cheeryble",296,24
"157","Frank Cheeryble",281,24
"158","Frank Cheeryble",233,24
"159","Frank Cheeryble",262,24
"160","Frank Cheeryble",232,24
"161","Frank Cheeryble",226,24
"162","Frank Cheeryble",234,24
"163","Frank Cheeryble",303,24
"164","Frank Cheeryble",263,24
"165","Frank Cheeryble",261,24
"166","Frank Cheeryble",289,24
"167","Frank Cheeryble",201,24
"168","Frank Cheeryble",217,24
"169","Frank Cheeryble",203,24
"170","Frank Cheeryble",200,24
"171","Frank Cheeryble",202,24
"172","Frank Cheeryble",231,24
"173","Frank Cheeryble",298,24
"174","Frank Cheeryble",230,24
"175","Frank Cheeryble",299,24
"176","Frank Cheeryble",295,24
"177","Frank Cheeryble",273,24
"178","Frank Cheeryble",216,24
"179","Frank Cheeryble",291,24
"180","Graymarsh",31,2
"181","Graymarsh",35,2
"182","Hannah",9,1
"183","Henrietta Petowker",140,15
"184","Henrietta Petowker",118,15
"185","Henrietta Petowker",167,15
"186","Henrietta Petowker",116,15
"187","Henrietta Petowker",168,15
"188","Henrietta Petowker",64,15
"189","Henrietta Petowker",61,15
"190","Henrietta Petowker",65,15
"191","Henrietta Petowker",73,15
"192","Henrietta Petowker",141,15
"193","Henrietta Petowker",248,15
"194","Henrietta Petowker",117,15
"195","Henrietta Petowker",115,15
"196","Henrietta Petowker",60,15
"197","Henrietta Petowker",72,15
"198","Henry Wititterly",131,8
"199","Henry Wititterly",152,8
"200","Henry Wititterly",96,8
"201","Henry Wititterly",129,8
"202","Henry Wititterly",130,8
"203","Henry Wititterly",95,8
"204","Henry Wititterly",127,8
"205","Henry Wititterly",132,8
"206","Horatio Peltirogus",262,1
"207","Jane Dibabs",81,2
"208","Jane Dibabs",260,2
"209","John Browdie",1,29
"210","John Browdie",300,29
"211","John Browdie",40,29
"212","John Browdie",299,29
"213","John Browdie",200,29
"214","John Browdie",210,29
"215","John Browdie",185,29
"216","John Browdie",182,29
"217","John Browdie",145,29
"218","John Browdie",301,29
"219","John Browdie",135,29
"220","John Browdie",183,29
"221","John Browdie",213,29
"222","John Browdie",184,29
"223","John Browdie",34,29
"224","John Browdie",50,29
"225","John Browdie",49,29
"226","John Browdie",197,29
"227","John Browdie",56,29
"228","John Browdie",39,29
"229","John Browdie",195,29
"230","John Browdie",212,29
"231","John Browdie",198,29
"232","John Browdie",209,29
"233","John Browdie",196,29
"234","John Browdie",211,29
"235","John Browdie",199,29
"236","John Browdie",181,29
"237","John Browdie",57,29
"238","Julia Wititterly",129,9
"239","Julia Wititterly",128,9
"240","Julia Wititterly",95,9
"241","Julia Wititterly",96,9
"242","Julia Wititterly",127,9
"243","Julia Wititterly",130,9
"244","Julia Wititterly",132,9
"245","Julia Wititterly",131,9
"246","Julia Wititterly",126,9
"247","Kate Nickleby",74,108
"248","Kate Nickleby",131,108
"249","Kate Nickleby",123,108
"250","Kate Nickleby",95,108
"251","Kate Nickleby",135,108
"252","Kate Nickleby",295,108
"253","Kate Nickleby",148,108
"254","Kate Nickleby",178,108
"255","Kate Nickleby",151,108
"256","Kate Nickleby",97,108
"257","Kate Nickleby",258,108
"258","Kate Nickleby",43,108
"259","Kate Nickleby",165,108
"260","Kate Nickleby",192,108
"261","Kate Nickleby",129,108
"262","Kate Nickleby",78,108
"263","Kate Nickleby",86,108
"264","Kate Nickleby",299,108
"265","Kate Nickleby",203,108
"266","Kate Nickleby",127,108
"267","Kate Nickleby",234,108
"268","Kate Nickleby",213,108
"269","Kate Nickleby",120,108
"270","Kate Nickleby",18,108
"271","Kate Nickleby",175,108
"272","Kate Nickleby",12,108
"273","Kate Nickleby",90,108
"274","Kate Nickleby",92,108
"275","Kate Nickleby",238,108
"276","Kate Nickleby",190,108
"277","Kate Nickleby",161,108
"278","Kate Nickleby",125,108
"279","Kate Nickleby",160,108
"280","Kate Nickleby",122,108
"281","Kate Nickleby",134,108
"282","Kate Nickleby",17,108
"283","Kate Nickleby",211,108
"284","Kate Nickleby",232,108
"285","Kate Nickleby",145,108
"286","Kate Nickleby",46,108
"287","Kate Nickleby",259,108
"288","Kate Nickleby",194,108
"289","Kate Nickleby",193,108
"290","Kate Nickleby",128,108
"291","Kate Nickleby",233,108
"292","Kate Nickleby",87,108
"293","Kate Nickleby",260,108
"294","Kate Nickleby",11,108
"295","Kate Nickleby",230,108
"296","Kate Nickleby",288,108
"297","Kate Nickleby",89,108
"298","Kate Nickleby",261,108
"299","Kate Nickleby",98,108
"300","Kate Nickleby",291,108
"301","Kate Nickleby",81,108
"302","Kate Nickleby",47,108
"303","Kate Nickleby",300,108
"304","Kate Nickleby",231,108
"305","Kate Nickleby",210,108
"306","Kate Nickleby",19,108
"307","Kate Nickleby",174,108
"308","Kate Nickleby",76,108
"309","Kate Nickleby",91,108
"310","Kate Nickleby",263,108
"311","Kate Nickleby",298,108
"312","Kate Nickleby",4,108
"313","Kate Nickleby",137,108
"314","Kate Nickleby",96,108
"315","Kate Nickleby",158,108
"316","Kate Nickleby",94,108
"317","Kate Nickleby",202,108
"318","Kate Nickleby",80,108
"319","Kate Nickleby",144,108
"320","Kate Nickleby",103,108
"321","Kate Nickleby",42,108
"322","Kate Nickleby",185,108
"323","Kate Nickleby",130,108
"324","Kate Nickleby",191,108
"325","Kate Nickleby",48,108
"326","Kate Nickleby",150,108
"327","Kate Nickleby",85,108
"328","Kate Nickleby",235,108
"329","Kate Nickleby",124,108
"330","Kate Nickleby",152,108
"331","Kate Nickleby",83,108
"332","Kate Nickleby",303,108
"333","Kate Nickleby",82,108
"334","Kate Nickleby",262,108
"335","Kate Nickleby",79,108
"336","Kate Nickleby",184,108
"337","Kate Nickleby",132,108
"338","Kate Nickleby",187,108
"339","Kate Nickleby",93,108
"340","Kate Nickleby",45,108
"341","Kate Nickleby",275,108
"342","Kate Nickleby",289,108
"343","Kate Nickleby",84,108
"344","Kate Nickleby",35,108
"345","Kate Nickleby",296,108
"346","Kate Nickleby",133,108
"347","Kate Nickleby",274,108
"348","Kate Nickleby",173,108
"349","Kate Nickleby",147,108
"350","Kate Nickleby",44,108
"351","Kate Nickleby",163,108
"352","Kate Nickleby",264,108
"353","Kate Nickleby",75,108
"354","Kate Nickleby",126,108
"355","Lord Frederick Verisopht",131,16
"356","Lord Frederick Verisopht",177,16
"357","Lord Frederick Verisopht",122,16
"358","Lord Frederick Verisopht",128,16
"359","Lord Frederick Verisopht",121,16
"360","Lord Frederick Verisopht",85,16
"361","Lord Frederick Verisopht",86,16
"362","Lord Frederick Verisopht",84,16
"363","Lord Frederick Verisopht",240,16
"364","Lord Frederick Verisopht",176,16
"365","Lord Frederick Verisopht",149,16
"366","Lord Frederick Verisopht",132,16
"367","Lord Frederick Verisopht",120,16
"368","Lord Frederick Verisopht",130,16
"369","Lord Frederick Verisopht",126,16
"370","Lord Frederick Verisopht",127,16
"371","Lukin",191,1
"372","Madame Mantalini",93,17
"373","Madame Mantalini",45,17
"374","Madame Mantalini",94,17
"375","Madame Mantalini",207,17
"376","Madame Mantalini",80,17
"377","Madame Mantalini",299,17
"378","Madame Mantalini",154,17
"379","Madame Mantalini",155,17
"380","Madame Mantalini",78,17
"381","Madame Mantalini",46,17
"382","Madame Mantalini",76,17
"383","Madame Mantalini",75,17
"384","Madame Mantalini",74,17
"385","Madame Mantalini",208,17
"386","Madame Mantalini",81,17
"387","Madame Mantalini",156,17
"388","Madame Mantalini",89,17
"389","Madeline Bray",222,32
"390","Madeline Bray",243,32
"391","Madeline Bray",224,32
"392","Madeline Bray",296,32
"393","Madeline Bray",226,32
"394","Madeline Bray",288,32
"395","Madeline Bray",263,32
"396","Madeline Bray",260,32
"397","Madeline Bray",281,32
"398","Madeline Bray",295,32
"399","Madeline Bray",250,32
"400","Madeline Bray",299,32
"401","Madeline Bray",259,32
"402","Madeline Bray",254,32
"403","Madeline Bray",219,32
"404","Madeline Bray",258,32
"405","Madeline Bray",223,32
"406","Madeline Bray",252,32
"407","Madeline Bray",255,32
"408","Madeline Bray",230,32
"409","Madeline Bray",290,32
"410","Madeline Bray",253,32
"411","Madeline Bray",257,32
"412","Madeline Bray",218,32
"413","Madeline Bray",251,32
"414","Madeline Bray",283,32
"415","Madeline Bray",300,32
"416","Madeline Bray",303,32
"417","Madeline Bray",261,32
"418","Madeline Bray",298,32
"419","Madeline Bray",291,32
"420","Madeline Bray",245,32
"421","Matilda Price",50,2
"422","Matilda Price",40,2
"423","Miss Belvawney",110,2
"424","Miss Belvawney",137,2
"425","Miss Bravassa",137,6
"426","Miss Bravassa",142,6
"427","Miss Bravassa",118,6
"428","Miss Bravassa",117,6
"429","Miss Bravassa",110,6
"430","Miss Bravassa",106,6
"431","Miss Browndock",76,1
"432","Miss Cropley",152,1
"433","Miss Gazingi",106,1
"434","Miss Knag",75,15
"435","Miss Knag",83,15
"436","Miss Knag",82,15
"437","Miss Knag",95,15
"438","Miss Knag",93,15
"439","Miss Knag",81,15
"440","Miss Knag",154,15
"441","Miss Knag",78,15
"442","Miss Knag",80,15
"443","Miss Knag",89,15
"444","Miss Knag",207,15
"445","Miss Knag",79,15
"446","Miss Knag",76,15
"447","Miss Knag",46,15
"448","Miss Knag",208,15
"449","Miss La Creevy",177,33
"450","Miss La Creevy",232,33
"451","Miss La Creevy",147,33
"452","Miss La Creevy",152,33
"453","Miss La Creevy",47,33
"454","Miss La Creevy",144,33
"455","Miss La Creevy",42,33
"456","Miss La Creevy",90,33
"457","Miss La Creevy",303,33
"458","Miss La Creevy",145,33
"459","Miss La Creevy",288,33
"460","Miss La Creevy",295,33
"461","Miss La Creevy",175,33
"462","Miss La Creevy",160,33
"463","Miss La Creevy",231,33
"464","Miss La Creevy",125,33
"465","Miss La Creevy",10,33
"466","Miss La Creevy",297,33
"467","Miss La Creevy",146,33
"468","Miss La Creevy",84,33
"469","Miss La Creevy",178,33
"470","Miss La Creevy",233,33
"471","Miss La Creevy",211,33
"472","Miss La Creevy",43,33
"473","Miss La Creevy",151,33
"474","Miss La Creevy",165,33
"475","Miss La Creevy",234,33
"476","Miss La Creevy",9,33
"477","Miss La Creevy",296,33
"478","Miss La Creevy",48,33
"479","Miss La Creevy",298,33
"480","Miss La Creevy",89,33
"481","Miss La Creevy",17,33
"482","Miss Lane",113,1
"483","Miss Ledrook",141,6
"484","Miss Ledrook",117,6
"485","Miss Ledrook",106,6
"486","Miss Ledrook",139,6
"487","Miss Ledrook",118,6
"488","Miss Ledrook",140,6
"489","Miss Simmonds",75,1
"490","Miss Snevellicci",139,15
"491","Miss Snevellicci",110,15
"492","Miss Snevellicci",116,15
"493","Miss Snevellicci",109,15
"494","Miss Snevellicci",138,15
"495","Miss Snevellicci",106,15
"496","Miss Snevellicci",113,15
"497","Miss Snevellicci",117,15
"498","Miss Snevellicci",227,15
"499","Miss Snevellicci",114,15
"500","Miss Snevellicci",112,15
"501","Miss Snevellicci",111,15
"502","Miss Snevellicci",107,15
"503","Miss Snevellicci",137,15
"504","Miss Snevellicci",140,15
"505","Mobbs",35,1
"506","Morleena Kenwigs",73,12
"507","Morleena Kenwigs",61,12
"508","Morleena Kenwigs",166,12
"509","Morleena Kenwigs",167,12
"510","Morleena Kenwigs",168,12
"511","Morleena Kenwigs",246,12
"512","Morleena Kenwigs",248,12
"513","Morleena Kenwigs",247,12
"514","Morleena Kenwigs",72,12
"515","Morleena Kenwigs",249,12
"516","Morleena Kenwigs",64,12
"517","Morleena Kenwigs",59,12
"518","Mortimer Knag",81,2
"519","Mortimer Knag",80,2
"520","Mr Bobster",189,1
"521","Mr Bonney",6,2
"522","Mr Bonney",7,2
"523","Mr Borum",113,1
"524","Mr Brooker",287,5
"525","Mr Brooker",243,5
"526","Mr Brooker",206,5
"527","Mr Brooker",303,5
"528","Mr Brooker",285,5
"529","Mr Bulph",142,2
"530","Mr Bulph",107,2
"531","Mr Crowl",58,5
"532","Mr Crowl",62,5
"533","Mr Crowl",61,5
"534","Mr Crowl",64,5
"535","Mr Crowl",147,5
"536","Mr Crummles",226,29
"537","Mr Crummles",110,29
"538","Mr Crummles",103,29
"539","Mr Crummles",109,29
"540","Mr Crummles",142,29
"541","Mr Crummles",227,29
"542","Mr Crummles",143,29
"543","Mr Crummles",118,29
"544","Mr Crummles",160,29
"545","Mr Crummles",106,29
"546","Mr Crummles",228,29
"547","Mr Crummles",135,29
"548","Mr Crummles",102,29
"549","Mr Crummles",98,29
"550","Mr Crummles",107,29
"551","Mr Crummles",100,29
"552","Mr Crummles",115,29
"553","Mr Crummles",138,29
"554","Mr Crummles",161,29
"555","Mr Crummles",141,29
"556","Mr Crummles",104,29
"557","Mr Crummles",113,29
"558","Mr Crummles",229,29
"559","Mr Crummles",111,29
"560","Mr Crummles",105,29
"561","Mr Crummles",101,29
"562","Mr Crummles",108,29
"563","Mr Crummles",117,29
"564","Mr Crummles",139,29
"565","Mr Curdle",112,3
"566","Mr Curdle",113,3
"567","Mr Curdle",115,3
"568","Mr Cutler",60,1
"569","Mr Folair",136,10
"570","Mr Folair",106,10
"571","Mr Folair",138,10
"572","Mr Folair",135,10
"573","Mr Folair",118,10
"574","Mr Folair",105,10
"575","Mr Folair",117,10
"576","Mr Folair",137,10
"577","Mr Folair",139,10
"578","Mr Folair",109,10
"579","Mr Gallanbile",67,1
"580","Mr Glavormelly",140,1
"581","Mr Godfrey Nickleby",3,1
"582","Mr Gregsbury",71,4
"583","Mr Gregsbury",69,4
"584","Mr Gregsbury",68,4
"585","Mr Gregsbury",70,4
"586","Mr Kenwigs",61,17
"587","Mr Kenwigs",166,17
"588","Mr Kenwigs",168,17
"589","Mr Kenwigs",59,17
"590","Mr Kenwigs",246,17
"591","Mr Kenwigs",60,17
"592","Mr Kenwigs",63,17
"593","Mr Kenwigs",62,17
"594","Mr Kenwigs",249,17
"595","Mr Kenwigs",65,17
"596","Mr Kenwigs",58,17
"597","Mr Kenwigs",64,17
"598","Mr Kenwigs",247,17
"599","Mr Kenwigs",66,17
"600","Mr Kenwigs",248,17
"601","Mr Kenwigs",72,17
"602","Mr Kenwigs",167,17
"603","Mr Lenville",110,6
"604","Mr Lenville",137,6
"605","Mr Lenville",106,6
"606","Mr Lenville",136,6
"607","Mr Lenville",142,6
"608","Mr Lenville",109,6
"609","Mr Lillyvick",64,17
"610","Mr Lillyvick",72,17
"611","Mr Lillyvick",247,17
"612","Mr Lillyvick",63,17
"613","Mr Lillyvick",60,17
"614","Mr Lillyvick",73,17
"615","Mr Lillyvick",117,17
"616","Mr Lillyvick",118,17
"617","Mr Lillyvick",139,17
"618","Mr Lillyvick",140,17
"619","Mr Lillyvick",227,17
"620","Mr Lillyvick",61,17
"621","Mr Lillyvick",65,17
"622","Mr Lillyvick",167,17
"623","Mr Lillyvick",141,17
"624","Mr Lillyvick",248,17
"625","Mr Lillyvick",116,17
"626","Mr Mantalini",208,13
"627","Mr Mantalini",93,13
"628","Mr Mantalini",46,13
"629","Mr Mantalini",94,13
"630","Mr Mantalini",154,13
"631","Mr Mantalini",155,13
"632","Mr Mantalini",45,13
"633","Mr Mantalini",156,13
"634","Mr Mantalini",74,13
"635","Mr Mantalini",299,13
"636","Mr Mantalini",95,13
"637","Mr Mantalini",75,13
"638","Mr Mantalini",207,13
"639","Mr Nickleby",4,2
"640","Mr Nickleby",3,2
"641","Mr Pluck",124,15
"642","Mr Pluck",239,15
"643","Mr Pluck",126,15
"644","Mr Pluck",125,15
"645","Mr Pluck",85,15
"646","Mr Pluck",129,15
"647","Mr Pluck",176,15
"648","Mr Pluck",127,15
"649","Mr Pluck",130,15
"650","Mr Pluck",152,15
"651","Mr Pluck",86,15
"652","Mr Pluck",128,15
"653","Mr Pluck",131,15
"654","Mr Pluck",132,15
"655","Mr Pluck",238,15
"656","Mr Pugstyles",70,2
"657","Mr Pugstyles",69,2
"658","Mr Pyke",124,17
"659","Mr Pyke",129,17
"660","Mr Pyke",126,17
"661","Mr Pyke",130,17
"662","Mr Pyke",125,17
"663","Mr Pyke",156,17
"664","Mr Pyke",161,17
"665","Mr Pyke",176,17
"666","Mr Pyke",238,17
"667","Mr Pyke",127,17
"668","Mr Pyke",131,17
"669","Mr Pyke",128,17
"670","Mr Pyke",86,17
"671","Mr Pyke",152,17
"672","Mr Pyke",132,17
"673","Mr Pyke",85,17
"674","Mr Pyke",239,17
"675","Mr Scaley",94,1
"676","Mr Snawley",281,12
"677","Mr Snawley",180,12
"678","Mr Snawley",179,12
"679","Mr Snawley",278,12
"680","Mr Snawley",14,12
"681","Mr Snawley",212,12
"682","Mr Snawley",213,12
"683","Mr Snawley",267,12
"684","Mr Snawley",15,12
"685","Mr Snawley",280,12
"686","Mr Snawley",230,12
"687","Mr Snawley",19,12
"688","Mr Snevellicci",140,2
"689","Mr Snevellicci",141,2
"690","Mr Snobb",85,2
"691","Mr Snobb",86,2
"692","Mr Trimmers",290,2
"693","Mr Trimmers",163,2
"694","Mr Watkins",79,1
"695","Mr Westwood",239,2
"696","Mr Westwood",240,2
"697","Mrs Blockson",80,1
"698","Mrs Borum",114,2
"699","Mrs Borum",113,2
"700","Mrs Crummles",228,19
"701","Mrs Crummles",137,19
"702","Mrs Crummles",117,19
"703","Mrs Crummles",106,19
"704","Mrs Crummles",110,19
"705","Mrs Crummles",115,19
"706","Mrs Crummles",104,19
"707","Mrs Crummles",226,19
"708","Mrs Crummles",142,19
"709","Mrs Crummles",114,19
"710","Mrs Crummles",141,19
"711","Mrs Crummles",113,19
"712","Mrs Crummles",143,19
"713","Mrs Crummles",118,19
"714","Mrs Crummles",229,19
"715","Mrs Crummles",107,19
"716","Mrs Crummles",111,19
"717","Mrs Crummles",138,19
"718","Mrs Crummles",227,19
"719","Mrs Curdle",112,2
"720","Mrs Curdle",113,2
"721","Mrs Cutler",60,1
"722","Mrs Gallanbile",67,1
"723","Mrs Grudden",107,10
"724","Mrs Grudden",114,10
"725","Mrs Grudden",118,10
"726","Mrs Grudden",138,10
"727","Mrs Grudden",106,10
"728","Mrs Grudden",137,10
"729","Mrs Grudden",229,10
"730","Mrs Grudden",115,10
"731","Mrs Grudden",160,10
"732","Mrs Grudden",113,10
"733","Mrs Kenwigs",166,16
"734","Mrs Kenwigs",247,16
"735","Mrs Kenwigs",73,16
"736","Mrs Kenwigs",63,16
"737","Mrs Kenwigs",60,16
"738","Mrs Kenwigs",246,16
"739","Mrs Kenwigs",72,16
"740","Mrs Kenwigs",59,16
"741","Mrs Kenwigs",168,16
"742","Mrs Kenwigs",167,16
"743","Mrs Kenwigs",61,16
"744","Mrs Kenwigs",66,16
"745","Mrs Kenwigs",64,16
"746","Mrs Kenwigs",248,16
"747","Mrs Kenwigs",65,16
"748","Mrs Kenwigs",58,16
"749","Mrs Lenville",137,2
"750","Mrs Lenville",106,2
"751","Mrs Nickleby",127,66
"752","Mrs Nickleby",175,66
"753","Mrs Nickleby",295,66
"754","Mrs Nickleby",191,66
"755","Mrs Nickleby",211,66
"756","Mrs Nickleby",18,66
"757","Mrs Nickleby",210,66
"758","Mrs Nickleby",288,66
"759","Mrs Nickleby",230,66
"760","Mrs Nickleby",174,66
"761","Mrs Nickleby",190,66
"762","Mrs Nickleby",9,66
"763","Mrs Nickleby",296,66
"764","Mrs Nickleby",43,66
"765","Mrs Nickleby",83,66
"766","Mrs Nickleby",172,66
"767","Mrs Nickleby",76,66
"768","Mrs Nickleby",96,66
"769","Mrs Nickleby",185,66
"770","Mrs Nickleby",79,66
"771","Mrs Nickleby",129,66
"772","Mrs Nickleby",126,66
"773","Mrs Nickleby",233,66
"774","Mrs Nickleby",160,66
"775","Mrs Nickleby",152,66
"776","Mrs Nickleby",80,66
"777","Mrs Nickleby",125,66
"778","Mrs Nickleby",192,66
"779","Mrs Nickleby",123,66
"780","Mrs Nickleby",194,66
"781","Mrs Nickleby",44,66
"782","Mrs Nickleby",122,66
"783","Mrs Nickleby",137,66
"784","Mrs Nickleby",297,66
"785","Mrs Nickleby",90,66
"786","Mrs Nickleby",303,66
"787","Mrs Nickleby",203,66
"788","Mrs Nickleby",91,66
"789","Mrs Nickleby",92,66
"790","Mrs Nickleby",4,66
"791","Mrs Nickleby",298,66
"792","Mrs Nickleby",232,66
"793","Mrs Nickleby",213,66
"794","Mrs Nickleby",124,66
"795","Mrs Nickleby",47,66
"796","Mrs Nickleby",146,66
"797","Mrs Nickleby",262,66
"798","Mrs Nickleby",178,66
"799","Mrs Nickleby",260,66
"800","Mrs Nickleby",161,66
"801","Mrs Nickleby",128,66
"802","Mrs Nickleby",234,66
"803","Mrs Nickleby",169,66
"804","Mrs Nickleby",48,66
"805","Mrs Nickleby",165,66
"806","Mrs Nickleby",202,66
"807","Mrs Nickleby",193,66
"808","Mrs Nickleby",231,66
"809","Mrs Nickleby",10,66
"810","Mrs Nickleby",147,66
"811","Mrs Nickleby",12,66
"812","Mrs Nickleby",261,66
"813","Mrs Nickleby",11,66
"814","Mrs Nickleby",173,66
"815","Mrs Nickleby",263,66
"816","Mrs Nickleby",95,66
"817","Mrs Snawley",180,2
"818","Mrs Snawley",278,2
"819","Mrs Snevellicci",140,3
"820","Mrs Snevellicci",139,3
"821","Mrs Snevellicci",141,3
"822","Mrs Squeers",56,27
"823","Mrs Squeers",38,27
"824","Mrs Squeers",53,27
"825","Mrs Squeers",284,27
"826","Mrs Squeers",14,27
"827","Mrs Squeers",37,27
"828","Mrs Squeers",33,27
"829","Mrs Squeers",156,27
"830","Mrs Squeers",35,27
"831","Mrs Squeers",15,27
"832","Mrs Squeers",158,27
"833","Mrs Squeers",267,27
"834","Mrs Squeers",271,27
"835","Mrs Squeers",34,27
"836","Mrs Squeers",157,27
"837","Mrs Squeers",29,27
"838","Mrs Squeers",54,27
"839","Mrs Squeers",30,27
"840","Mrs Squeers",32,27
"841","Mrs Squeers",301,27
"842","Mrs Squeers",55,27
"843","Mrs Squeers",270,27
"844","Mrs Squeers",180,27
"845","Mrs Squeers",39,27
"846","Mrs Squeers",21,27
"847","Mrs Squeers",31,27
"848","Mrs Squeers",18,27
"849","Muntle",45,1
"850","Newman Noggs",297,70
"851","Newman Noggs",245,70
"852","Newman Noggs",208,70
"853","Newman Noggs",6,70
"854","Newman Noggs",248,70
"855","Newman Noggs",59,70
"856","Newman Noggs",19,70
"857","Newman Noggs",277,70
"858","Newman Noggs",135,70
"859","Newman Noggs",142,70
"860","Newman Noggs",242,70
"861","Newman Noggs",204,70
"862","Newman Noggs",152,70
"863","Newman Noggs",184,70
"864","Newman Noggs",58,70
"865","Newman Noggs",72,70
"866","Newman Noggs",31,70
"867","Newman Noggs",47,70
"868","Newman Noggs",104,70
"869","Newman Noggs",158,70
"870","Newman Noggs",185,70
"871","Newman Noggs",67,70
"872","Newman Noggs",134,70
