"","V1","V2"
"1","2","John Baptist Cavalletto"
"2","2","Rigaud"
"3","3","John Baptist Cavalletto"
"4","3","Rigaud"
"5","4","John Baptist Cavalletto"
"6","4","Rigaud"
"7","6","Harriet Beadle"
"8","6","Minnie Meagles"
"9","6","Mr Meagles"
"10","6","Mrs Meagles"
"11","7","Arthur Clennam"
"12","7","Minnie Meagles"
"13","7","Mr Meagles"
"14","7","Mrs Meagles"
"15","8","Arthur Clennam"
"16","8","Minnie Meagles"
"17","8","Mr Meagles"
"18","9","Arthur Clennam"
"19","11","Arthur Clennam"
"20","12","Arthur Clennam"
"21","13","Affery Flintwinch"
"22","13","Arthur Clennam"
"23","14","Affery Flintwinch"
"24","14","Arthur Clennam"
"25","14","Jeremiah Flintwinch"
"26","13","Mrs Clennam"
"27","15","Affery Flintwinch"
"28","15","Jeremiah Flintwinch"
"29","15","Mrs Clennam"
"30","16","Affery Flintwinch"
"31","15","Arthur Clennam"
"32","16","Jeremiah Flintwinch"
"33","16","Mrs Clennam"
"34","18","Arthur Clennam"
"35","17","Affery Flintwinch"
"36","19","Arthur Clennam"
"37","18","Jeremiah Flintwinch"
"38","18","Mrs Clennam"
"39","20","Affery Flintwinch"
"40","20","Amy Dorrit"
"41","20","Arthur Clennam"
"42","20","Jeremiah Flintwinch"
"43","22","Mr William Dorrit"
"44","23","Mrs Bangham"
"45","24","Mr William Dorrit"
"46","25","Mr William Dorrit"
"47","26","Mr William Dorrit"
"48","21","Amy Dorrit"
"49","26","Bob"
"50","27","Mr William Dorrit"
"51","24","Mrs Bangham"
"52","28","Amy Dorrit"
"53","21","Arthur Clennam"
"54","28","Edward Dorrit"
"55","28","Mr William Dorrit"
"56","28","Mrs Bangham"
"57","29","Amy Dorrit"
"58","29","Arthur Clennam"
"59","29","Mr William Dorrit"
"60","30","Amy Dorrit"
"61","30","Arthur Clennam"
"62","29","Edward Dorrit"
"63","28","Fanny Dorrit"
"64","30","Mr Frederick Dorrit"
"65","30","Mr William Dorrit"
"66","31","Amy Dorrit"
"67","31","Arthur Clennam"
"68","31","Edward Dorrit"
"69","31","Fanny Dorrit"
"70","31","Mr William Dorrit"
"71","20","Mrs Clennam"
"72","32","Amy Dorrit"
"73","32","Arthur Clennam"
"74","32","Edward Dorrit"
"75","33","Amy Dorrit"
"76","33","Arthur Clennam"
"77","34","Amy Dorrit"
"78","34","Arthur Clennam"
"79","32","Fanny Dorrit"
"80","34","Mr Cripples"
"81","32","Mr William Dorrit"
"82","35","Amy Dorrit"
"83","35","Arthur Clennam"
"84","36","Amy Dorrit"
"85","36","Arthur Clennam"
"86","35","Fanny Dorrit"
"87","37","Amy Dorrit"
"88","37","Arthur Clennam"
"89","37","Maggy"
"90","38","Arthur Clennam"
"91","37","Mr Tite Barnacle"
"92","35","Mr William Dorrit"
"93","40","Arthur Clennam"
"94","40","Mr Tite Barnacle"
"95","41","Arthur Clennam"
"96","42","Arthur Clennam"
"97","9","Mr Meagles"
"98","43","Arthur Clennam"
"99","43","Mr Meagles"
"100","44","Arthur Clennam"
"101","44","Daniel Doyce"
"102","44","Mr Meagles"
"103","5","Rigaud"
"104","5","John Baptist Cavalletto"
"105","47","Rigaud"
"106","48","John Baptist Cavalletto"
"107","48","Rigaud"
"108","38","Amy Dorrit"
"109","45","Arthur Clennam"
"110","45","Daniel Doyce"
"111","45","Mr Meagles"
"112","37","Mr Plornish"
"113","50","Amy Dorrit"
"114","50","Arthur Clennam"
"115","50","Mr Plornish"
"116","40","Mr William Dorrit"
"117","32","Mrs Clennam"
"118","50","Mrs Plornish"
"119","51","Amy Dorrit"
"120","51","Arthur Clennam"
"121","33","Edward Dorrit"
"122","51","Mr Plornish"
"123","52","Mr Plornish"
"124","21","Affery Flintwinch"
"125","52","Amy Dorrit"
"126","52","Arthur Clennam"
"127","51","Christopher Casby"
"128","51","Mr William Dorrit"
"129","54","Amy Dorrit"
"130","54","Arthur Clennam"
"131","54","Christopher Casby"
"132","54","Flora Finching"
"133","54","Lord Decimus Tite Barnacle"
"134","51","Mr Pancks"
"135","55","Arthur Clennam"
"136","55","Christopher Casby"
"137","55","Flora Finching"
"138","55","Mr Pancks"
"139","56","Arthur Clennam"
"140","56","Flora Finching"
"141","57","Arthur Clennam"
"142","56","Christopher Casby"
"143","57","Flora Finching"
"144","56","Mr Pancks"
"145","58","Arthur Clennam"
"146","58","Flora Finching"
"147","58","Mr Pancks"
"148","59","Arthur Clennam"
"149","59","Mr Pancks"
"150","60","Arthur Clennam"
"151","59","Flora Finching"
"152","55","Amy Dorrit"
"153","61","Arthur Clennam"
"154","37","Fanny Dorrit"
"155","38","Maggy"
"156","54","Affery Flintwinch"
"157","62","Amy Dorrit"
"158","62","Arthur Clennam"
"159","21","Jeremiah Flintwinch"
"160","62","Maggy"
"161","51","Mrs Clennam"
"162","63","Amy Dorrit"
"163","63","Arthur Clennam"
"164","63","Maggy"
"165","64","Amy Dorrit"
"166","64","Arthur Clennam"
"167","62","Fanny Dorrit"
"168","64","Maggy"
"169","65","Amy Dorrit"
"170","65","Maggy"
"171","29","Mrs Bangham"
"172","63","Affery Flintwinch"
"173","65","Arthur Clennam"
"174","63","Jeremiah Flintwinch"
"175","63","Mrs Clennam"
"176","67","Affery Flintwinch"
"177","66","Amy Dorrit"
"178","67","Jeremiah Flintwinch"
"179","67","Mrs Clennam"
"180","68","Affery Flintwinch"
"181","68","Amy Dorrit"
"182","67","Arthur Clennam"
"183","68","Jeremiah Flintwinch"
"184","68","Mrs Clennam"
"185","69","Affery Flintwinch"
"186","69","Jeremiah Flintwinch"
"187","69","Amy Dorrit"
"188","69","Arthur Clennam"
"189","50","Daniel Doyce"
"190","50","Mr Meagles"
"191","71","Amy Dorrit"
"192","71","Arthur Clennam"
"193","71","Daniel Doyce"
"194","7","Harriet Beadle"
"195","9","Minnie Meagles"
"196","71","Mr Meagles"
"197","8","Mrs Meagles"
"198","72","Arthur Clennam"
"199","72","Daniel Doyce"
"200","72","Harriet Beadle"
"201","72","Minnie Meagles"
"202","72","Mr Meagles"
"203","73","Arthur Clennam"
"204","73","Daniel Doyce"
"205","73","Harriet Beadle"
"206","73","Minnie Meagles"
"207","8","Miss Wade"
"208","73","Mr Meagles"
"209","74","Arthur Clennam"
"210","74","Daniel Doyce"
"211","74","Minnie Meagles"
"212","74","Miss Wade"
"213","74","Mr Meagles"
"214","75","Arthur Clennam"
"215","40","Clarence Barnacle"
"216","75","Minnie Meagles"
"217","75","Mr Meagles"
"218","72","Mrs Meagles"
"219","76","Arthur Clennam"
"220","75","Daniel Doyce"
"221","76","Henry Gowan"
"222","76","Minnie Meagles"
"223","76","Mr Meagles"
"224","77","Arthur Clennam"
"225","77","Daniel Doyce"
"226","40","Ferdinand Barnacle"
"227","77","Henry Gowan"
"228","77","Minnie Meagles"
"229","77","Mr Meagles"
"230","76","Mrs Meagles"
"231","78","Arthur Clennam"
"232","78","Minnie Meagles"
"233","72","Amy Dorrit"
"234","52","Edward Dorrit"
"235","54","Mr William Dorrit"
"236","80","Amy Dorrit"
"237","80","Mr John Chivery"
"238","80","Mr William Dorrit"
"239","80","Mrs Chivery"
"240","81","Amy Dorrit"
"241","81","Mr John Chivery"
"242","81","Mr William Dorrit"
"243","82","Amy Dorrit"
"244","83","Amy Dorrit"
"245","31","Mr Frederick Dorrit"
"246","82","Mr William Dorrit"
"247","84","Amy Dorrit"
"248","84","Mr Frederick Dorrit"
"249","82","Mr John Chivery"
"250","84","Mr William Dorrit"
"251","85","Amy Dorrit"
"252","85","Captain Martin"
"253","86","Amy Dorrit"
"254","85","Mr William Dorrit"
"255","87","Amy Dorrit"
"256","79","Arthur Clennam"
"257","80","Edward Dorrit"
"258","65","Fanny Dorrit"
"259","85","Mr John Chivery"
"260","53","Mr Plornish"
"261","88","Amy Dorrit"
"262","88","Fanny Dorrit"
"263","87","Mr William Dorrit"
"264","89","Amy Dorrit"
"265","89","Fanny Dorrit"
"266","90","Amy Dorrit"
"267","90","Fanny Dorrit"
"268","90","Mrs Merdle"
"269","91","Amy Dorrit"
"270","88","Edward Dorrit"
"271","91","Fanny Dorrit"
