"","Character","Node","Appearances"
"1","AdaClareBH",308,112
"2","AdaClareBH",23,112
"3","AdaClareBH",327,112
"4","AdaClareBH",258,112
"5","AdaClareBH",41,112
"6","AdaClareBH",25,112
"7","AdaClareBH",182,112
"8","AdaClareBH",303,112
"9","AdaClareBH",310,112
"10","AdaClareBH",70,112
"11","AdaClareBH",183,112
"12","AdaClareBH",42,112
"13","AdaClareBH",87,112
"14","AdaClareBH",22,112
"15","AdaClareBH",75,112
"16","AdaClareBH",24,112
"17","AdaClareBH",79,112
"18","AdaClareBH",158,112
"19","AdaClareBH",306,112
"20","AdaClareBH",255,112
"21","AdaClareBH",88,112
"22","AdaClareBH",66,112
"23","AdaClareBH",256,112
"24","AdaClareBH",226,112
"25","AdaClareBH",91,112
"26","AdaClareBH",14,112
"27","AdaClareBH",94,112
"28","AdaClareBH",21,112
"29","AdaClareBH",194,112
"30","AdaClareBH",162,112
"31","AdaClareBH",154,112
"32","AdaClareBH",64,112
"33","AdaClareBH",318,112
"34","AdaClareBH",193,112
"35","AdaClareBH",93,112
"36","AdaClareBH",95,112
"37","AdaClareBH",20,112
"38","AdaClareBH",65,112
"39","AdaClareBH",38,112
"40","AdaClareBH",232,112
"41","AdaClareBH",324,112
"42","AdaClareBH",322,112
"43","AdaClareBH",77,112
"44","AdaClareBH",96,112
"45","AdaClareBH",19,112
"46","AdaClareBH",224,112
"47","AdaClareBH",43,112
"48","AdaClareBH",304,112
"49","AdaClareBH",76,112
"50","AdaClareBH",164,112
"51","AdaClareBH",231,112
"52","AdaClareBH",86,112
"53","AdaClareBH",30,112
"54","AdaClareBH",17,112
"55","AdaClareBH",46,112
"56","AdaClareBH",253,112
"57","AdaClareBH",221,112
"58","AdaClareBH",92,112
"59","AdaClareBH",230,112
"60","AdaClareBH",69,112
"61","AdaClareBH",45,112
"62","AdaClareBH",259,112
"63","AdaClareBH",122,112
"64","AdaClareBH",233,112
"65","AdaClareBH",196,112
"66","AdaClareBH",13,112
"67","AdaClareBH",123,112
"68","AdaClareBH",187,112
"69","AdaClareBH",63,112
"70","AdaClareBH",299,112
"71","AdaClareBH",119,112
"72","AdaClareBH",181,112
"73","AdaClareBH",71,112
"74","AdaClareBH",16,112
"75","AdaClareBH",220,112
"76","AdaClareBH",155,112
"77","AdaClareBH",228,112
"78","AdaClareBH",323,112
"79","AdaClareBH",197,112
"80","AdaClareBH",28,112
"81","AdaClareBH",163,112
"82","AdaClareBH",305,112
"83","AdaClareBH",314,112
"84","AdaClareBH",74,112
"85","AdaClareBH",254,112
"86","AdaClareBH",29,112
"87","AdaClareBH",40,112
"88","AdaClareBH",37,112
"89","AdaClareBH",118,112
"90","AdaClareBH",188,112
"91","AdaClareBH",12,112
"92","AdaClareBH",120,112
"93","AdaClareBH",126,112
"94","AdaClareBH",125,112
"95","AdaClareBH",78,112
"96","AdaClareBH",44,112
"97","AdaClareBH",229,112
"98","AdaClareBH",195,112
"99","AdaClareBH",199,112
"100","AdaClareBH",222,112
"101","AdaClareBH",31,112
"102","AdaClareBH",39,112
"103","AdaClareBH",198,112
"104","AdaClareBH",15,112
"105","AdaClareBH",36,112
"106","AdaClareBH",227,112
"107","AdaClareBH",223,112
"108","AdaClareBH",26,112
"109","AdaClareBH",90,112
"110","AdaClareBH",260,112
"111","AdaClareBH",67,112
"112","AdaClareBH",320,112
"113","AlfredParBH",39,1
"114","AllanWdctBH",187,43
"115","AllanWdctBH",298,43
"116","AllanWdctBH",263,43
"117","AllanWdctBH",238,43
"118","AllanWdctBH",90,43
"119","AllanWdctBH",304,43
"120","AllanWdctBH",76,43
"121","AllanWdctBH",323,43
"122","AllanWdctBH",261,43
"123","AllanWdctBH",234,43
"124","AllanWdctBH",302,43
"125","AllanWdctBH",258,43
"126","AllanWdctBH",299,43
"127","AllanWdctBH",303,43
"128","AllanWdctBH",306,43
"129","AllanWdctBH",311,43
"130","AllanWdctBH",319,43
"131","AllanWdctBH",300,43
"132","AllanWdctBH",235,43
"133","AllanWdctBH",236,43
"134","AllanWdctBH",320,43
"135","AllanWdctBH",241,43
"136","AllanWdctBH",232,43
"137","AllanWdctBH",89,43
"138","AllanWdctBH",75,43
"139","AllanWdctBH",233,43
"140","AllanWdctBH",240,43
"141","AllanWdctBH",328,43
"142","AllanWdctBH",74,43
"143","AllanWdctBH",239,43
"144","AllanWdctBH",257,43
"145","AllanWdctBH",253,43
"146","AllanWdctBH",305,43
"147","AllanWdctBH",237,43
"148","AllanWdctBH",310,43
"149","AllanWdctBH",322,43
"150","AllanWdctBH",324,43
"151","AllanWdctBH",255,43
"152","AllanWdctBH",318,43
"153","AllanWdctBH",153,43
"154","AllanWdctBH",301,43
"155","AllanWdctBH",86,43
"156","AllanWdctBH",185,43
"157","ArethusaSkimpBH",222,3
"158","ArethusaSkimpBH",221,3
"159","ArethusaSkimpBH",308,3
"160","BartSmallweedBH",108,8
"161","BartSmallweedBH",102,8
"162","BartSmallweedBH",208,8
"163","BartSmallweedBH",207,8
"164","BartSmallweedBH",172,8
"165","BartSmallweedBH",103,8
"166","BartSmallweedBH",109,8
"167","BartSmallweedBH",107,8
"168","BobStablesBH",4,4
"169","BobStablesBH",145,4
"170","BobStablesBH",211,4
"171","BobStablesBH",293,4
"172","BogsbyBH",170,2
"173","BogsbyBH",173,2
"174","BoythornBH",188,22
"175","BoythornBH",183,22
"176","BoythornBH",93,22
"177","BoythornBH",95,22
"178","BoythornBH",325,22
"179","BoythornBH",91,22
"180","BoythornBH",94,22
"181","BoythornBH",46,22
"182","BoythornBH",45,22
"183","BoythornBH",61,22
"184","BoythornBH",83,22
"185","BoythornBH",224,22
"186","BoythornBH",92,22
"187","BoythornBH",44,22
"188","BoythornBH",199,22
"189","BoythornBH",78,22
"190","BoythornBH",63,22
"191","BoythornBH",286,22
"192","BoythornBH",193,22
"193","BoythornBH",187,22
"194","BoythornBH",64,22
"195","BoythornBH",118,22
"196","BucketBH",113,45
"197","BucketBH",299,45
"198","BucketBH",294,45
"199","BucketBH",130,45
"200","BucketBH",287,45
"201","BucketBH",272,45
"202","BucketBH",292,45
"203","BucketBH",298,45
"204","BucketBH",301,45
"205","BucketBH",288,45
"206","BucketBH",283,45
"207","BucketBH",291,45
"208","BucketBH",286,45
"209","BucketBH",285,45
"210","BucketBH",114,45
"211","BucketBH",135,45
"212","BucketBH",300,45
"213","BucketBH",250,45
"214","BucketBH",129,45
"215","BucketBH",265,45
"216","BucketBH",252,45
"217","BucketBH",251,45
"218","BucketBH",270,45
"219","BucketBH",312,45
"220","BucketBH",132,45
"221","BucketBH",269,45
"222","BucketBH",116,45
"223","BucketBH",266,45
"224","BucketBH",115,45
"225","BucketBH",267,45
"226","BucketBH",317,45
"227","BucketBH",268,45
"228","BucketBH",274,45
"229","BucketBH",290,45
"230","BucketBH",275,45
"231","BucketBH",284,45
"232","BucketBH",302,45
"233","BucketBH",273,45
"234","BucketBH",271,45
"235","BucketBH",217,45
"236","BucketBH",277,45
"237","BucketBH",289,45
"238","BucketBH",314,45
"239","BucketBH",313,45
"240","BucketBH",117,45
"241","BuffyBH",265,7
"242","BuffyBH",145,7
"243","BuffyBH",148,7
"244","BuffyBH",293,7
"245","BuffyBH",60,7
"246","BuffyBH",61,7
"247","BuffyBH",325,7
"248","CaddyBH",255,35
"249","CaddyBH",25,35
"250","CaddyBH",327,35
"251","CaddyBH",258,35
"252","CaddyBH",75,35
"253","CaddyBH",206,35
"254","CaddyBH",23,35
"255","CaddyBH",123,35
"256","CaddyBH",73,35
"257","CaddyBH",253,35
"258","CaddyBH",200,35
"259","CaddyBH",71,35
"260","CaddyBH",182,35
"261","CaddyBH",201,35
"262","CaddyBH",122,35
"263","CaddyBH",120,35
"264","CaddyBH",155,35
"265","CaddyBH",254,35
"266","CaddyBH",158,35
"267","CaddyBH",193,35
"268","CaddyBH",74,35
"269","CaddyBH",156,35
"270","CaddyBH",70,35
"271","CaddyBH",157,35
"272","CaddyBH",203,35
"273","CaddyBH",15,35
"274","CaddyBH",202,35
"275","CaddyBH",121,35
"276","CaddyBH",90,35
"277","CaddyBH",154,35
"278","CaddyBH",256,35
"279","CaddyBH",119,35
"280","CaddyBH",76,35
"281","CaddyBH",184,35
"282","CaddyBH",322,35
"283","CaptSwosserBH",86,3
"284","CaptSwosserBH",65,3
"285","CaptSwosserBH",66,3
"286","CarstoneBH",257,92
"287","CarstoneBH",307,92
"288","CarstoneBH",65,92
"289","CarstoneBH",13,92
"290","CarstoneBH",231,92
"291","CarstoneBH",256,92
"292","CarstoneBH",308,92
"293","CarstoneBH",235,92
"294","CarstoneBH",24,92
"295","CarstoneBH",14,92
"296","CarstoneBH",328,92
"297","CarstoneBH",30,92
"298","CarstoneBH",86,92
"299","CarstoneBH",299,92
"300","CarstoneBH",304,92
"301","CarstoneBH",21,92
"302","CarstoneBH",323,92
"303","CarstoneBH",232,92
"304","CarstoneBH",91,92
"305","CarstoneBH",38,92
"306","CarstoneBH",45,92
"307","CarstoneBH",43,92
"308","CarstoneBH",130,92
"309","CarstoneBH",46,92
"310","CarstoneBH",318,92
"311","CarstoneBH",228,92
"312","CarstoneBH",12,92
"313","CarstoneBH",23,92
"314","CarstoneBH",120,92
"315","CarstoneBH",303,92
"316","CarstoneBH",88,92
"317","CarstoneBH",309,92
"318","CarstoneBH",182,92
"319","CarstoneBH",16,92
"320","CarstoneBH",20,92
"321","CarstoneBH",194,92
"322","CarstoneBH",183,92
"323","CarstoneBH",310,92
"324","CarstoneBH",199,92
"325","CarstoneBH",327,92
"326","CarstoneBH",22,92
"327","CarstoneBH",324,92
"328","CarstoneBH",69,92
"329","CarstoneBH",19,92
"330","CarstoneBH",26,92
"331","CarstoneBH",185,92
"332","CarstoneBH",198,92
"333","CarstoneBH",153,92
"334","CarstoneBH",196,92
"335","CarstoneBH",233,92
"336","CarstoneBH",253,92
"337","CarstoneBH",229,92
"338","CarstoneBH",118,92
"339","CarstoneBH",31,92
"340","CarstoneBH",221,92
"341","CarstoneBH",42,92
"342","CarstoneBH",258,92
"343","CarstoneBH",306,92
"344","CarstoneBH",230,92
"345","CarstoneBH",193,92
"346","CarstoneBH",220,92
"347","CarstoneBH",127,92
"348","CarstoneBH",17,92
"349","CarstoneBH",27,92
"350","CarstoneBH",63,92
"351","CarstoneBH",67,92
"352","CarstoneBH",125,92
"353","CarstoneBH",260,92
"354","CarstoneBH",44,92
"355","CarstoneBH",156,92
"356","CarstoneBH",320,92
"357","CarstoneBH",66,92
"358","CarstoneBH",205,92
"359","CarstoneBH",64,92
"360","CarstoneBH",129,92
"361","CarstoneBH",131,92
"362","CarstoneBH",207,92
"363","CarstoneBH",119,92
"364","CarstoneBH",128,92
"365","CarstoneBH",28,92
"366","CarstoneBH",102,92
"367","CarstoneBH",126,92
"368","CarstoneBH",25,92
"369","CarstoneBH",314,92
"370","CarstoneBH",322,92
"371","CarstoneBH",87,92
"372","CarstoneBH",29,92
"373","CarstoneBH",206,92
"374","CarstoneBH",259,92
"375","CarstoneBH",197,92
"376","CarstoneBH",305,92
"377","CarstoneBH",195,92
"378","CharleyBH",190,37
"379","CharleyBH",80,37
"380","CharleyBH",188,37
"381","CharleyBH",164,37
"382","CharleyBH",183,37
"383","CharleyBH",260,37
"384","CharleyBH",181,37
"385","CharleyBH",189,37
"386","CharleyBH",108,37
"387","CharleyBH",230,37
"388","CharleyBH",286,37
"389","CharleyBH",160,37
"390","CharleyBH",229,37
"391","CharleyBH",327,37
"392","CharleyBH",308,37
"393","CharleyBH",312,37
"394","CharleyBH",123,37
"395","CharleyBH",187,37
