"","Character","Node","Appearances"
"1","AmeliaRoperSH",180,66
"2","AmeliaRoperSH",37,66
"3","AmeliaRoperSH",192,66
"4","AmeliaRoperSH",56,66
"5","AmeliaRoperSH",18,66
"6","AmeliaRoperSH",71,66
"7","AmeliaRoperSH",162,66
"8","AmeliaRoperSH",43,66
"9","AmeliaRoperSH",166,66
"10","AmeliaRoperSH",210,66
"11","AmeliaRoperSH",119,66
"12","AmeliaRoperSH",15,66
"13","AmeliaRoperSH",125,66
"14","AmeliaRoperSH",167,66
"15","AmeliaRoperSH",57,66
"16","AmeliaRoperSH",205,66
"17","AmeliaRoperSH",203,66
"18","AmeliaRoperSH",139,66
"19","AmeliaRoperSH",24,66
"20","AmeliaRoperSH",165,66
"21","AmeliaRoperSH",100,66
"22","AmeliaRoperSH",66,66
"23","AmeliaRoperSH",226,66
"24","AmeliaRoperSH",42,66
"25","AmeliaRoperSH",128,66
"26","AmeliaRoperSH",238,66
"27","AmeliaRoperSH",108,66
"28","AmeliaRoperSH",95,66
"29","AmeliaRoperSH",38,66
"30","AmeliaRoperSH",228,66
"31","AmeliaRoperSH",96,66
"32","AmeliaRoperSH",14,66
"33","AmeliaRoperSH",106,66
"34","AmeliaRoperSH",49,66
"35","AmeliaRoperSH",144,66
"36","AmeliaRoperSH",118,66
"37","AmeliaRoperSH",237,66
"38","AmeliaRoperSH",161,66
"39","AmeliaRoperSH",178,66
"40","AmeliaRoperSH",117,66
"41","AmeliaRoperSH",40,66
"42","AmeliaRoperSH",55,66
"43","AmeliaRoperSH",131,66
"44","AmeliaRoperSH",51,66
"45","AmeliaRoperSH",141,66
"46","AmeliaRoperSH",206,66
"47","AmeliaRoperSH",105,66
"48","AmeliaRoperSH",239,66
"49","AmeliaRoperSH",181,66
"50","AmeliaRoperSH",191,66
"51","AmeliaRoperSH",116,66
"52","AmeliaRoperSH",160,66
"53","AmeliaRoperSH",189,66
"54","AmeliaRoperSH",179,66
"55","AmeliaRoperSH",98,66
"56","AmeliaRoperSH",184,66
"57","AmeliaRoperSH",204,66
"58","AmeliaRoperSH",143,66
"59","AmeliaRoperSH",83,66
"60","AmeliaRoperSH",39,66
"61","AmeliaRoperSH",22,66
"62","AmeliaRoperSH",17,66
"63","AmeliaRoperSH",190,66
"64","AmeliaRoperSH",104,66
"65","AmeliaRoperSH",142,66
"66","AmeliaRoperSH",16,66
"67","AugustaGreshamSH",69,2
"68","AugustaGreshamSH",179,2
"69","BellDaleSH",120,102
"70","BellDaleSH",152,102
"71","BellDaleSH",149,102
"72","BellDaleSH",79,102
"73","BellDaleSH",9,102
"74","BellDaleSH",36,102
"75","BellDaleSH",211,102
"76","BellDaleSH",31,102
"77","BellDaleSH",235,102
"78","BellDaleSH",195,102
"79","BellDaleSH",7,102
"80","BellDaleSH",78,102
"81","BellDaleSH",13,102
"82","BellDaleSH",199,102
"83","BellDaleSH",25,102
"84","BellDaleSH",242,102
"85","BellDaleSH",72,102
"86","BellDaleSH",157,102
"87","BellDaleSH",132,102
"88","BellDaleSH",150,102
"89","BellDaleSH",10,102
"90","BellDaleSH",49,102
"91","BellDaleSH",168,102
"92","BellDaleSH",45,102
"93","BellDaleSH",121,102
"94","BellDaleSH",20,102
"95","BellDaleSH",5,102
"96","BellDaleSH",63,102
"97","BellDaleSH",59,102
"98","BellDaleSH",207,102
"99","BellDaleSH",210,102
"100","BellDaleSH",113,102
"101","BellDaleSH",158,102
"102","BellDaleSH",133,102
"103","BellDaleSH",89,102
"104","BellDaleSH",84,102
"105","BellDaleSH",127,102
"106","BellDaleSH",198,102
"107","BellDaleSH",30,102
"108","BellDaleSH",26,102
"109","BellDaleSH",24,102
"110","BellDaleSH",22,102
"111","BellDaleSH",124,102
"112","BellDaleSH",53,102
"113","BellDaleSH",201,102
"114","BellDaleSH",234,102
"115","BellDaleSH",77,102
"116","BellDaleSH",212,102
"117","BellDaleSH",12,102
"118","BellDaleSH",23,102
"119","BellDaleSH",200,102
"120","BellDaleSH",233,102
"121","BellDaleSH",35,102
"122","BellDaleSH",213,102
"123","BellDaleSH",155,102
"124","BellDaleSH",11,102
"125","BellDaleSH",215,102
"126","BellDaleSH",170,102
"127","BellDaleSH",209,102
"128","BellDaleSH",60,102
"129","BellDaleSH",74,102
"130","BellDaleSH",32,102
"131","BellDaleSH",50,102
"132","BellDaleSH",6,102
"133","BellDaleSH",108,102
"134","BellDaleSH",80,102
"135","BellDaleSH",236,102
"136","BellDaleSH",61,102
"137","BellDaleSH",197,102
"138","BellDaleSH",51,102
"139","BellDaleSH",229,102
"140","BellDaleSH",18,102
"141","BellDaleSH",230,102
"142","BellDaleSH",151,102
"143","BellDaleSH",183,102
"144","BellDaleSH",46,102
"145","BellDaleSH",76,102
"146","BellDaleSH",148,102
"147","BellDaleSH",208,102
"148","BellDaleSH",19,102
"149","BellDaleSH",169,102
"150","BellDaleSH",21,102
"151","BellDaleSH",29,102
"152","BellDaleSH",4,102
"153","BellDaleSH",177,102
"154","BellDaleSH",123,102
"155","BellDaleSH",82,102
"156","BellDaleSH",109,102
"157","BellDaleSH",75,102
"158","BellDaleSH",33,102
"159","BellDaleSH",153,102
"160","BellDaleSH",216,102
"161","BellDaleSH",110,102
"162","BellDaleSH",175,102
"163","BellDaleSH",156,102
"164","BellDaleSH",34,102
"165","BellDaleSH",196,102
"166","BellDaleSH",243,102
"167","BellDaleSH",54,102
"168","BellDaleSH",52,102
"169","BellDaleSH",122,102
"170","BellDaleSH",176,102
"171","BernardDaleSH",25,66
"172","BernardDaleSH",101,66
"173","BernardDaleSH",210,66
"174","BernardDaleSH",24,66
"175","BernardDaleSH",49,66
"176","BernardDaleSH",209,66
"177","BernardDaleSH",11,66
"178","BernardDaleSH",5,66
"179","BernardDaleSH",132,66
"180","BernardDaleSH",59,66
"181","BernardDaleSH",48,66
"182","BernardDaleSH",136,66
"183","BernardDaleSH",76,66
"184","BernardDaleSH",170,66
"185","BernardDaleSH",79,66
"186","BernardDaleSH",20,66
"187","BernardDaleSH",125,66
"188","BernardDaleSH",151,66
"189","BernardDaleSH",78,66
"190","BernardDaleSH",7,66
"191","BernardDaleSH",121,66
"192","BernardDaleSH",81,66
"193","BernardDaleSH",195,66
"194","BernardDaleSH",53,66
"195","BernardDaleSH",31,66
"196","BernardDaleSH",26,66
"197","BernardDaleSH",73,66
"198","BernardDaleSH",29,66
"199","BernardDaleSH",243,66
"200","BernardDaleSH",63,66
"201","BernardDaleSH",19,66
"202","BernardDaleSH",45,66
"203","BernardDaleSH",30,66
"204","BernardDaleSH",27,66
"205","BernardDaleSH",22,66
"206","BernardDaleSH",110,66
"207","BernardDaleSH",75,66
"208","BernardDaleSH",152,66
"209","BernardDaleSH",23,66
"210","BernardDaleSH",133,66
"211","BernardDaleSH",6,66
"212","BernardDaleSH",211,66
"213","BernardDaleSH",108,66
"214","BernardDaleSH",156,66
"215","BernardDaleSH",4,66
"216","BernardDaleSH",148,66
"217","BernardDaleSH",123,66
"218","BernardDaleSH",129,66
"219","BernardDaleSH",34,66
"220","BernardDaleSH",32,66
"221","BernardDaleSH",111,66
"222","BernardDaleSH",93,66
"223","BernardDaleSH",77,66
"224","BernardDaleSH",52,66
"225","BernardDaleSH",28,66
"226","BernardDaleSH",61,66
"227","BernardDaleSH",233,66
"228","BernardDaleSH",54,66
"229","BernardDaleSH",196,66
"230","BernardDaleSH",212,66
"231","BernardDaleSH",104,66
"232","BernardDaleSH",122,66
"233","BernardDaleSH",50,66
"234","BernardDaleSH",10,66
"235","BernardDaleSH",60,66
"236","BernardDaleSH",150,66
"237","BurgoFitzgeraldSH",224,1
"238","ChristopherDaleSH",1,96
"239","ChristopherDaleSH",217,96
"240","ChristopherDaleSH",2,96
"241","ChristopherDaleSH",3,96
"242","ChristopherDaleSH",241,96
"243","ChristopherDaleSH",123,96
"244","ChristopherDaleSH",218,96
"245","ChristopherDaleSH",4,96
"246","ChristopherDaleSH",242,96
"247","ChristopherDaleSH",184,96
"248","ChristopherDaleSH",22,96
"249","ChristopherDaleSH",11,96
"250","ChristopherDaleSH",130,96
"251","ChristopherDaleSH",149,96
"252","ChristopherDaleSH",209,96
"253","ChristopherDaleSH",48,96
"254","ChristopherDaleSH",125,96
"255","ChristopherDaleSH",185,96
"256","ChristopherDaleSH",12,96
"257","ChristopherDaleSH",243,96
"258","ChristopherDaleSH",214,96
"259","ChristopherDaleSH",6,96
"260","ChristopherDaleSH",126,96
"261","ChristopherDaleSH",78,96
"262","ChristopherDaleSH",24,96
"263","ChristopherDaleSH",49,96
"264","ChristopherDaleSH",113,96
"265","ChristopherDaleSH",27,96
"266","ChristopherDaleSH",7,96
"267","ChristopherDaleSH",152,96
"268","ChristopherDaleSH",133,96
"269","ChristopherDaleSH",188,96
"270","ChristopherDaleSH",175,96
"271","ChristopherDaleSH",216,96
"272","ChristopherDaleSH",8,96
"273","ChristopherDaleSH",45,96
"274","ChristopherDaleSH",26,96
"275","ChristopherDaleSH",195,96
"276","ChristopherDaleSH",235,96
"277","ChristopherDaleSH",9,96
"278","ChristopherDaleSH",53,96
"279","ChristopherDaleSH",234,96
"280","ChristopherDaleSH",154,96
"281","ChristopherDaleSH",196,96
"282","ChristopherDaleSH",46,96
"283","ChristopherDaleSH",10,96
"284","ChristopherDaleSH",148,96
"285","ChristopherDaleSH",91,96
"286","ChristopherDaleSH",110,96
"287","ChristopherDaleSH",197,96
"288","ChristopherDaleSH",170,96
"289","ChristopherDaleSH",210,96
"290","ChristopherDaleSH",76,96
"291","ChristopherDaleSH",215,96
"292","ChristopherDaleSH",134,96
"293","ChristopherDaleSH",122,96
"294","ChristopherDaleSH",111,96
"295","ChristopherDaleSH",77,96
"296","ChristopherDaleSH",35,96
"297","ChristopherDaleSH",112,96
"298","ChristopherDaleSH",84,96
"299","ChristopherDaleSH",151,96
"300","ChristopherDaleSH",132,96
"301","ChristopherDaleSH",106,96
"302","ChristopherDaleSH",20,96
"303","ChristopherDaleSH",199,96
"304","ChristopherDaleSH",153,96
"305","ChristopherDaleSH",47,96
"306","ChristopherDaleSH",201,96
"307","ChristopherDaleSH",101,96
"308","ChristopherDaleSH",232,96
"309","ChristopherDaleSH",194,96
"310","ChristopherDaleSH",25,96
"311","ChristopherDaleSH",135,96
"312","ChristopherDaleSH",200,96
"313","ChristopherDaleSH",102,96
"314","ChristopherDaleSH",211,96
"315","ChristopherDaleSH",213,96
"316","ChristopherDaleSH",33,96
"317","ChristopherDaleSH",29,96
"318","ChristopherDaleSH",212,96
"319","ChristopherDaleSH",32,96
"320","ChristopherDaleSH",198,96
"321","ChristopherDaleSH",21,96
"322","ChristopherDaleSH",229,96
"323","ChristopherDaleSH",208,96
"324","ChristopherDaleSH",183,96
"325","ChristopherDaleSH",155,96
"326","ChristopherDaleSH",231,96
"327","ChristopherDaleSH",120,96
"328","ChristopherDaleSH",108,96
"329","ChristopherDaleSH",103,96
"330","ChristopherDaleSH",28,96
"331","ChristopherDaleSH",236,96
"332","ChristopherDaleSH",54,96
"333","ChristopherDaleSH",104,96
"334","ColDaleSH",4,4
"335","ColDaleSH",243,4
"336","ColDaleSH",128,4
"337","ColDaleSH",129,4
"338","CountessDeCourcySH",162,32
"339","CountessDeCourcySH",99,32
"340","CountessDeCourcySH",98,32
"341","CountessDeCourcySH",107,32
"342","CountessDeCourcySH",136,32
"343","CountessDeCourcySH",178,32
"344","CountessDeCourcySH",92,32
"345","CountessDeCourcySH",70,32
"346","CountessDeCourcySH",66,32
"347","CountessDeCourcySH",141,32
"348","CountessDeCourcySH",67,32
"349","CountessDeCourcySH",68,32
"350","CountessDeCourcySH",179,32
"351","CountessDeCourcySH",126,32
"352","CountessDeCourcySH",93,32
"353","CountessDeCourcySH",91,32
"354","CountessDeCourcySH",73,32
"355","CountessDeCourcySH",160,32
"356","CountessDeCourcySH",106,32
"357","CountessDeCourcySH",105,32
"358","CountessDeCourcySH",223,32
"359","CountessDeCourcySH",161,32
"360","CountessDeCourcySH",180,32
"361","CountessDeCourcySH",164,32
"362","CountessDeCourcySH",108,32
"363","CountessDeCourcySH",226,32
"364","CountessDeCourcySH",72,32
"365","CountessDeCourcySH",45,32
"366","CountessDeCourcySH",163,32
"367","CountessDeCourcySH",69,32
"368","CountessDeCourcySH",95,32
"369","CountessDeCourcySH",16,32
"370","CrosbieSH",244,159
"371","CrosbieSH",178,159
"372","CrosbieSH",151,159
"373","CrosbieSH",79,159
"374","CrosbieSH",23,159
"375","CrosbieSH",108,159
"376","CrosbieSH",31,159
"377","CrosbieSH",7,159
"378","CrosbieSH",227,159
"379","CrosbieSH",20,159
"380","CrosbieSH",24,159
"381","CrosbieSH",40,159
"382","CrosbieSH",70,159
"383","CrosbieSH",120,159
"384","CrosbieSH",47,159
"385","CrosbieSH",6,159
"386","CrosbieSH",205,159
"387","CrosbieSH",73,159
"388","CrosbieSH",223,159
"389","CrosbieSH",45,159
