"","Character","Node","Appearances"
"1","Abel Garland",172,30
"2","Abel Garland",121,30
"3","Abel Garland",190,30
"4","Abel Garland",171,30
"5","Abel Garland",116,30
"6","Abel Garland",211,30
"7","Abel Garland",111,30
"8","Abel Garland",118,30
"9","Abel Garland",187,30
"10","Abel Garland",110,30
"11","Abel Garland",61,30
"12","Abel Garland",44,30
"13","Abel Garland",163,30
"14","Abel Garland",183,30
"15","Abel Garland",62,30
"16","Abel Garland",182,30
"17","Abel Garland",117,30
"18","Abel Garland",66,30
"19","Abel Garland",63,30
"20","Abel Garland",186,30
"21","Abel Garland",184,30
"22","Abel Garland",168,30
"23","Abel Garland",210,30
"24","Abel Garland",160,30
"25","Abel Garland",194,30
"26","Abel Garland",195,30
"27","Abel Garland",185,30
"28","Abel Garland",198,30
"29","Abel Garland",174,30
"30","Abel Garland",113,30
"31","Barbara",110,15
"32","Barbara",114,15
"33","Barbara",116,15
"34","Barbara",174,15
"35","Barbara",198,15
"36","Barbara",194,15
"37","Barbara",197,15
"38","Barbara",211,15
"39","Barbara",113,15
"40","Barbara",67,15
"41","Barbara",115,15
"42","Barbara",173,15
"43","Barbara",117,15
"44","Barbara",195,15
"45","Barbara",163,15
"46","Becky Morgan",155,2
"47","Becky Morgan",156,2
"48","Dame West",74,1
"49","Daniel Quilp",186,65
"50","Daniel Quilp",41,65
"51","Daniel Quilp",81,65
"52","Daniel Quilp",16,65
"53","Daniel Quilp",43,65
"54","Daniel Quilp",18,65
"55","Daniel Quilp",15,65
"56","Daniel Quilp",171,65
"57","Daniel Quilp",192,65
"58","Daniel Quilp",176,65
"59","Daniel Quilp",17,65
"60","Daniel Quilp",42,65
"61","Daniel Quilp",193,65
"62","Daniel Quilp",165,65
"63","Daniel Quilp",191,65
"64","Daniel Quilp",148,65
"65","Daniel Quilp",37,65
"66","Daniel Quilp",145,65
"67","Daniel Quilp",82,65
"68","Daniel Quilp",38,65
"69","Daniel Quilp",146,65
"70","Daniel Quilp",32,65
"71","Daniel Quilp",97,65
"72","Daniel Quilp",143,65
"73","Daniel Quilp",14,65
"74","Daniel Quilp",65,65
"75","Daniel Quilp",19,65
"76","Daniel Quilp",12,65
"77","Daniel Quilp",177,65
"78","Daniel Quilp",209,65
"79","Daniel Quilp",35,65
"80","Daniel Quilp",69,65
"81","Daniel Quilp",64,65
"82","Daniel Quilp",31,65
"83","Daniel Quilp",40,65
"84","Daniel Quilp",36,65
"85","Daniel Quilp",190,65
"86","Daniel Quilp",175,65
"87","Daniel Quilp",188,65
"88","Daniel Quilp",162,65
"89","Daniel Quilp",119,65
"90","Daniel Quilp",141,65
"91","Daniel Quilp",13,65
"92","Daniel Quilp",61,65
"93","Daniel Quilp",140,65
"94","Daniel Quilp",147,65
"95","Daniel Quilp",34,65
"96","Daniel Quilp",187,65
"97","Daniel Quilp",99,65
"98","Daniel Quilp",120,65
"99","Daniel Quilp",20,65
"100","Daniel Quilp",68,65
"101","Daniel Quilp",70,65
"102","Daniel Quilp",84,65
"103","Daniel Quilp",182,65
"104","Daniel Quilp",189,65
"105","Daniel Quilp",30,65
"106","Daniel Quilp",139,65
"107","Daniel Quilp",98,65
"108","Daniel Quilp",144,65
"109","Daniel Quilp",160,65
"110","Daniel Quilp",142,65
"111","Daniel Quilp",9,65
"112","Daniel Quilp",29,65
"113","Daniel Quilp",211,65
"114","David",156,2
"115","David",155,2
"116","Dick Swiveller",165,60
"117","Dick Swiveller",163,60
"118","Dick Swiveller",161,60
"119","Dick Swiveller",172,60
"120","Dick Swiveller",174,60
"121","Dick Swiveller",171,60
"122","Dick Swiveller",106,60
"123","Dick Swiveller",26,60
"124","Dick Swiveller",40,60
"125","Dick Swiveller",107,60
"126","Dick Swiveller",145,60
"127","Dick Swiveller",24,60
"128","Dick Swiveller",68,60
"129","Dick Swiveller",103,60
"130","Dick Swiveller",105,60
"131","Dick Swiveller",21,60
"132","Dick Swiveller",6,60
"133","Dick Swiveller",104,60
"134","Dick Swiveller",65,60
"135","Dick Swiveller",7,60
"136","Dick Swiveller",102,60
"137","Dick Swiveller",101,60
"138","Dick Swiveller",181,60
"139","Dick Swiveller",178,60
"140","Dick Swiveller",186,60
"141","Dick Swiveller",183,60
"142","Dick Swiveller",169,60
"143","Dick Swiveller",140,60
"144","Dick Swiveller",25,60
"145","Dick Swiveller",182,60
"146","Dick Swiveller",190,60
"147","Dick Swiveller",167,60
"148","Dick Swiveller",112,60
"149","Dick Swiveller",97,60
"150","Dick Swiveller",22,60
"151","Dick Swiveller",185,60
"152","Dick Swiveller",8,60
"153","Dick Swiveller",41,60
"154","Dick Swiveller",166,60
"155","Dick Swiveller",146,60
"156","Dick Swiveller",120,60
"157","Dick Swiveller",147,60
"158","Dick Swiveller",179,60
"159","Dick Swiveller",187,60
"160","Dick Swiveller",170,60
"161","Dick Swiveller",180,60
"162","Dick Swiveller",162,60
"163","Dick Swiveller",70,60
"164","Dick Swiveller",160,60
"165","Dick Swiveller",64,60
"166","Dick Swiveller",98,60
"167","Dick Swiveller",168,60
"168","Dick Swiveller",100,60
"169","Dick Swiveller",164,60
"170","Dick Swiveller",210,60
"171","Dick Swiveller",211,60
"172","Dick Swiveller",69,60
"173","Dick Swiveller",9,60
"174","Dick Swiveller",109,60
"175","Dick Swiveller",99,60
"176","Foxey",177,1
"177","Frederick Trent",24,11
"178","Frederick Trent",21,11
"179","Frederick Trent",41,11
"180","Frederick Trent",22,11
"181","Frederick Trent",65,11
"182","Frederick Trent",70,11
"183","Frederick Trent",211,11
"184","Frederick Trent",69,11
"185","Frederick Trent",19,11
"186","Frederick Trent",27,11
"187","Frederick Trent",68,11
"188","George",138,5
"189","George",82,5
"190","George",83,5
"191","George",77,5
"192","George",78,5
"193","Harry",75,1
"194","Isaac List",211,7
"195","Isaac List",124,7
"196","Isaac List",88,7
"197","Isaac List",122,7
"198","Isaac List",86,7
"199","Isaac List",85,7
"200","Isaac List",123,7
"201","Jacob Nubbles",114,24
"202","Jacob Nubbles",119,24
"203","Jacob Nubbles",137,24
"204","Jacob Nubbles",121,24
"205","Jacob Nubbles",64,24
"206","Jacob Nubbles",110,24
"207","Jacob Nubbles",63,24
"208","Jacob Nubbles",173,24
"209","Jacob Nubbles",141,24
"210","Jacob Nubbles",195,24
"211","Jacob Nubbles",194,24
"212","Jacob Nubbles",211,24
"213","Jacob Nubbles",179,24
"214","Jacob Nubbles",170,24
"215","Jacob Nubbles",171,24
"216","Jacob Nubbles",42,24
"217","Jacob Nubbles",115,24
"218","Jacob Nubbles",113,24
"219","Jacob Nubbles",120,24
"220","Jacob Nubbles",163,24
"221","Jacob Nubbles",66,24
"222","Jacob Nubbles",174,24
"223","Jacob Nubbles",117,24
"224","Jacob Nubbles",198,24
"225","James Groves",85,4
"226","James Groves",86,4
"227","James Groves",211,4
