"","V1","V2"
"1","2","John Baptist Cavalletto"
"2","2","Rigaud"
"3","3","John Baptist Cavalletto"
"4","3","Rigaud"
"5","4","John Baptist Cavalletto"
"6","4","Madame Barronneau"
"7","4","Rigaud"
"8","5","John Baptist Cavalletto"
"9","5","Rigaud"
"10","7","Harriet Beadle"
"11","7","Minnie Meagles"
"12","7","Mr Meagles"
"13","7","Mrs Meagles"
"14","8","Harriet Beadle"
"15","8","Minnie Meagles"
"16","8","Mr Meagles"
"17","8","Mrs Meagles"
"18","9","Arthur Clennam"
"19","9","Minnie Meagles"
"20","9","Mr Meagles"
"21","10","Arthur Clennam"
"22","10","Minnie Meagles"
"23","10","Mr Meagles"
"24","11","Arthur Clennam"
"25","13","Arthur Clennam"
"26","14","Arthur Clennam"
"27","15","Affery Flintwinch"
"28","15","Arthur Clennam"
"29","15","Mrs Clennam"
"30","16","Affery Flintwinch"
"31","16","Arthur Clennam"
"32","16","Jeremiah Flintwinch"
"33","17","Affery Flintwinch"
"34","17","Arthur Clennam"
"35","17","Jeremiah Flintwinch"
"36","16","Mrs Clennam"
"37","18","Affery Flintwinch"
"38","18","Jeremiah Flintwinch"
"39","18","Mrs Clennam"
"40","19","Affery Flintwinch"
"41","19","Jeremiah Flintwinch"
"42","18","Arthur Clennam"
"43","20","Jeremiah Flintwinch"
"44","19","Mrs Clennam"
"45","20","Affery Flintwinch"
"46","21","Arthur Clennam"
"47","21","Jeremiah Flintwinch"
"48","21","Mrs Clennam"
"49","23","Affery Flintwinch"
"50","23","Arthur Clennam"
"51","23","Mrs Clennam"
"52","24","Affery Flintwinch"
"53","24","Amy Dorrit"
"54","24","Arthur Clennam"
"55","23","Jeremiah Flintwinch"
"56","27","Mrs Bangham"
"57","26","Mr William Dorrit"
"58","28","Mrs Bangham"
"59","29","Mr William Dorrit"
"60","30","Mr William Dorrit"
"61","31","Mr William Dorrit"
"62","25","Amy Dorrit"
"63","32","Mr William Dorrit"
"64","29","Mrs Bangham"
"65","33","Amy Dorrit"
"66","31","Bob"
"67","33","Mrs Bangham"
"68","34","Amy Dorrit"
"69","25","Arthur Clennam"
"70","34","Edward Dorrit"
"71","33","Mr William Dorrit"
"72","35","Amy Dorrit"
"73","35","Arthur Clennam"
"74","35","Mr William Dorrit"
"75","36","Amy Dorrit"
"76","36","Arthur Clennam"
"77","35","Edward Dorrit"
"78","33","Fanny Dorrit"
"79","36","Mr Frederick Dorrit"
"80","36","Mr William Dorrit"
"81","37","Amy Dorrit"
"82","37","Arthur Clennam"
"83","37","Edward Dorrit"
"84","37","Fanny Dorrit"
"85","37","Mr William Dorrit"
"86","38","Amy Dorrit"
"87","38","Arthur Clennam"
"88","38","Edward Dorrit"
"89","24","Mrs Clennam"
"90","39","Amy Dorrit"
"91","40","Amy Dorrit"
"92","39","Arthur Clennam"
"93","41","Amy Dorrit"
"94","41","Arthur Clennam"
"95","38","Fanny Dorrit"
"96","38","Mr William Dorrit"
"97","42","Amy Dorrit"
"98","42","Arthur Clennam"
"99","42","Mr Cripples"
"100","43","Amy Dorrit"
"101","43","Arthur Clennam"
"102","42","Fanny Dorrit"
"103","44","Amy Dorrit"
"104","44","Arthur Clennam"
"105","45","Amy Dorrit"
"106","45","Arthur Clennam"
"107","45","Maggy"
"108","46","Arthur Clennam"
"109","44","Mr Tite Barnacle"
"110","48","Arthur Clennam"
"111","48","Mr Tite Barnacle"
"112","42","Mr William Dorrit"
"113","49","Arthur Clennam"
"114","49","Mr Tite Barnacle"
"115","50","Arthur Clennam"
"116","51","Arthur Clennam"
"117","11","Mr Meagles"
"118","52","Arthur Clennam"
"119","52","Mr Meagles"
"120","53","Arthur Clennam"
"121","53","Daniel Doyce"
"122","53","Mr Meagles"
"123","6","Rigaud"
"124","6","John Baptist Cavalletto"
"125","57","Rigaud"
"126","58","John Baptist Cavalletto"
"127","58","Rigaud"
"128","59","John Baptist Cavalletto"
"129","46","Amy Dorrit"
"130","54","Arthur Clennam"
"131","54","Daniel Doyce"
"132","54","Mr Meagles"
"133","45","Mr Plornish"
"134","61","Amy Dorrit"
"135","61","Arthur Clennam"
"136","61","Mr Plornish"
"137","49","Mr William Dorrit"
"138","61","Mrs Plornish"
"139","62","Arthur Clennam"
"140","39","Edward Dorrit"
"141","62","Mr Plornish"
"142","39","Mrs Clennam"
"143","62","Mrs Plornish"
"144","62","Amy Dorrit"
"145","63","Arthur Clennam"
"146","63","Mr Plornish"
"147","25","Affery Flintwinch"
"148","64","Amy Dorrit"
"149","64","Arthur Clennam"
"150","63","Christopher Casby"
"151","62","Mr William Dorrit"
"152","65","Amy Dorrit"
"153","65","Arthur Clennam"
"154","65","Christopher Casby"
"155","65","Flora Finching"
"156","66","Arthur Clennam"
"157","66","Christopher Casby"
"158","66","Flora Finching"
"159","66","Lord Decimus Tite Barnacle"
"160","63","Mr Pancks"
"161","67","Arthur Clennam"
"162","67","Flora Finching"
"163","67","Mr Pancks"
"164","68","Arthur Clennam"
"165","68","Flora Finching"
"166","69","Arthur Clennam"
"167","67","Christopher Casby"
"168","69","Flora Finching"
"169","68","Mr Pancks"
"170","70","Arthur Clennam"
"171","70","Flora Finching"
"172","70","Mr Pancks"
"173","71","Arthur Clennam"
"174","71","Mr Pancks"
"175","72","Arthur Clennam"
"176","71","Flora Finching"
"177","73","Arthur Clennam"
"178","73","Flora Finching"
"179","66","Amy Dorrit"
"180","74","Arthur Clennam"
"181","44","Fanny Dorrit"
"182","46","Maggy"
"183","75","Amy Dorrit"
"184","75","Arthur Clennam"
"185","25","Jeremiah Flintwinch"
"186","75","Maggy"
"187","63","Mrs Clennam"
"188","65","Affery Flintwinch"
"189","76","Amy Dorrit"
"190","76","Arthur Clennam"
"191","76","Maggy"
"192","77","Amy Dorrit"
"193","77","Arthur Clennam"
"194","77","Maggy"
"195","78","Amy Dorrit"
"196","75","Fanny Dorrit"
"197","78","Maggy"
"198","34","Mrs Bangham"
"199","77","Affery Flintwinch"
"200","76","Jeremiah Flintwinch"
"201","76","Mrs Clennam"
"202","80","Affery Flintwinch"
"203","78","Arthur Clennam"
"204","80","Jeremiah Flintwinch"
"205","80","Mrs Clennam"
"206","81","Affery Flintwinch"
"207","79","Amy Dorrit"
"208","81","Jeremiah Flintwinch"
"209","81","Mrs Clennam"
"210","82","Affery Flintwinch"
"211","82","Amy Dorrit"
"212","81","Arthur Clennam"
"213","82","Jeremiah Flintwinch"
"214","83","Amy Dorrit"
"215","83","Arthur Clennam"
"216","61","Daniel Doyce"
"217","61","Mr Meagles"
"218","84","Arthur Clennam"
"219","84","Daniel Doyce"
"220","11","Minnie Meagles"
"221","84","Mr Meagles"
"222","9","Mrs Meagles"
"223","84","Amy Dorrit"
"224","85","Arthur Clennam"
"225","85","Daniel Doyce"
"226","9","Harriet Beadle"
"227","85","Minnie Meagles"
"228","85","Mr Meagles"
"229","85","Mrs Meagles"
"230","86","Arthur Clennam"
"231","86","Daniel Doyce"
"232","86","Harriet Beadle"
"233","86","Minnie Meagles"
"234","10","Miss Wade"
"235","86","Mr Meagles"
"236","87","Arthur Clennam"
"237","87","Daniel Doyce"
"238","87","Harriet Beadle"
"239","87","Minnie Meagles"
"240","87","Miss Wade"
"241","87","Mr Meagles"
"242","88","Arthur Clennam"
"243","88","Daniel Doyce"
"244","88","Minnie Meagles"
"245","88","Mr Meagles"
"246","89","Arthur Clennam"
"247","89","Minnie Meagles"
"248","89","Mr Meagles"
"249","86","Mrs Meagles"
"250","90","Arthur Clennam"
"251","48","Clarence Barnacle"
"252","89","Daniel Doyce"
"253","90","Henry Gowan"
"254","90","Minnie Meagles"
"255","90","Mr Meagles"
"256","90","Mrs Meagles"
"257","91","Arthur Clennam"
"258","91","Daniel Doyce"
"259","49","Ferdinand Barnacle"
"260","91","Henry Gowan"
"261","91","Mr Meagles"
"262","91","Mrs Meagles"
"263","92","Arthur Clennam"
"264","92","Daniel Doyce"
"265","92","Ferdinand Barnacle"
"266","92","Henry Gowan"
"267","91","Minnie Meagles"
"268","92","Mr Meagles"
"269","86","Amy Dorrit"
"270","65","Mr William Dorrit"
"271","94","Amy Dorrit"
