"","Character","Node","Appearances"
"1","Ada Clare",310,112
"2","Ada Clare",13,112
"3","Ada Clare",154,112
"4","Ada Clare",232,112
"5","Ada Clare",20,112
"6","Ada Clare",70,112
"7","Ada Clare",229,112
"8","Ada Clare",327,112
"9","Ada Clare",65,112
"10","Ada Clare",308,112
"11","Ada Clare",182,112
"12","Ada Clare",24,112
"13","Ada Clare",21,112
"14","Ada Clare",22,112
"15","Ada Clare",183,112
"16","Ada Clare",40,112
"17","Ada Clare",92,112
"18","Ada Clare",226,112
"19","Ada Clare",324,112
"20","Ada Clare",16,112
"21","Ada Clare",224,112
"22","Ada Clare",78,112
"23","Ada Clare",228,112
"24","Ada Clare",233,112
"25","Ada Clare",37,112
"26","Ada Clare",196,112
"27","Ada Clare",30,112
"28","Ada Clare",41,112
"29","Ada Clare",63,112
"30","Ada Clare",87,112
"31","Ada Clare",77,112
"32","Ada Clare",23,112
"33","Ada Clare",45,112
"34","Ada Clare",259,112
"35","Ada Clare",43,112
"36","Ada Clare",93,112
"37","Ada Clare",38,112
"38","Ada Clare",86,112
"39","Ada Clare",231,112
"40","Ada Clare",39,112
"41","Ada Clare",67,112
"42","Ada Clare",253,112
"43","Ada Clare",19,112
"44","Ada Clare",88,112
"45","Ada Clare",74,112
"46","Ada Clare",64,112
"47","Ada Clare",306,112
"48","Ada Clare",164,112
"49","Ada Clare",76,112
"50","Ada Clare",14,112
"51","Ada Clare",304,112
"52","Ada Clare",256,112
"53","Ada Clare",220,112
"54","Ada Clare",255,112
"55","Ada Clare",120,112
"56","Ada Clare",25,112
"57","Ada Clare",223,112
"58","Ada Clare",158,112
"59","Ada Clare",227,112
"60","Ada Clare",31,112
"61","Ada Clare",12,112
"62","Ada Clare",318,112
"63","Ada Clare",254,112
"64","Ada Clare",188,112
"65","Ada Clare",26,112
"66","Ada Clare",94,112
"67","Ada Clare",162,112
"68","Ada Clare",258,112
"69","Ada Clare",260,112
"70","Ada Clare",119,112
"71","Ada Clare",79,112
"72","Ada Clare",15,112
"73","Ada Clare",42,112
"74","Ada Clare",222,112
"75","Ada Clare",66,112
"76","Ada Clare",122,112
"77","Ada Clare",95,112
"78","Ada Clare",199,112
"79","Ada Clare",96,112
"80","Ada Clare",91,112
"81","Ada Clare",305,112
"82","Ada Clare",230,112
"83","Ada Clare",71,112
"84","Ada Clare",44,112
"85","Ada Clare",90,112
"86","Ada Clare",46,112
"87","Ada Clare",155,112
"88","Ada Clare",69,112
"89","Ada Clare",198,112
"90","Ada Clare",187,112
"91","Ada Clare",118,112
"92","Ada Clare",197,112
"93","Ada Clare",195,112
"94","Ada Clare",125,112
"95","Ada Clare",181,112
"96","Ada Clare",303,112
"97","Ada Clare",194,112
"98","Ada Clare",28,112
"99","Ada Clare",323,112
"100","Ada Clare",299,112
"101","Ada Clare",29,112
"102","Ada Clare",193,112
"103","Ada Clare",123,112
"104","Ada Clare",320,112
"105","Ada Clare",17,112
"106","Ada Clare",75,112
"107","Ada Clare",221,112
"108","Ada Clare",163,112
"109","Ada Clare",314,112
"110","Ada Clare",36,112
"111","Ada Clare",126,112
"112","Ada Clare",322,112
"113","Alfred Pardiggle",39,1
"114","Allan Woodcourt",263,43
"115","Allan Woodcourt",298,43
"116","Allan Woodcourt",299,43
"117","Allan Woodcourt",323,43
"118","Allan Woodcourt",306,43
"119","Allan Woodcourt",74,43
"120","Allan Woodcourt",240,43
"121","Allan Woodcourt",301,43
"122","Allan Woodcourt",89,43
"123","Allan Woodcourt",76,43
"124","Allan Woodcourt",255,43
"125","Allan Woodcourt",261,43
"126","Allan Woodcourt",90,43
"127","Allan Woodcourt",320,43
"128","Allan Woodcourt",238,43
"129","Allan Woodcourt",304,43
"130","Allan Woodcourt",236,43
"131","Allan Woodcourt",302,43
"132","Allan Woodcourt",324,43
"133","Allan Woodcourt",300,43
"134","Allan Woodcourt",239,43
"135","Allan Woodcourt",310,43
"136","Allan Woodcourt",328,43
"137","Allan Woodcourt",318,43
"138","Allan Woodcourt",322,43
"139","Allan Woodcourt",258,43
"140","Allan Woodcourt",253,43
"141","Allan Woodcourt",319,43
"142","Allan Woodcourt",237,43
"143","Allan Woodcourt",234,43
"144","Allan Woodcourt",303,43
"145","Allan Woodcourt",241,43
"146","Allan Woodcourt",153,43
"147","Allan Woodcourt",86,43
"148","Allan Woodcourt",233,43
"149","Allan Woodcourt",311,43
"150","Allan Woodcourt",232,43
"151","Allan Woodcourt",235,43
"152","Allan Woodcourt",75,43
"153","Allan Woodcourt",257,43
"154","Allan Woodcourt",305,43
"155","Allan Woodcourt",185,43
"156","Allan Woodcourt",187,43
"157","Arethusa Skimpole",308,3
"158","Arethusa Skimpole",222,3
"159","Arethusa Skimpole",221,3
"160","Bartholomew Smallweed",103,8
"161","Bartholomew Smallweed",207,8
"162","Bartholomew Smallweed",108,8
"163","Bartholomew Smallweed",172,8
"164","Bartholomew Smallweed",208,8
"165","Bartholomew Smallweed",102,8
"166","Bartholomew Smallweed",109,8
"167","Bartholomew Smallweed",107,8
"168","Bob Stables",145,4
"169","Bob Stables",211,4
"170","Bob Stables",293,4
"171","Bob Stables",4,4
"172","Captain Hawden",272,10
"173","Captain Hawden",151,10
"174","Captain Hawden",138,10
"175","Captain Hawden",141,10
"176","Captain Hawden",54,10
"177","Captain Hawden",111,10
"178","Captain Hawden",20,10
"179","Captain Hawden",271,10
"180","Captain Hawden",140,10
"181","Captain Hawden",51,10
"182","Captain Swosser",86,3
"183","Captain Swosser",65,3
"184","Captain Swosser",66,3
"185","Caroline Caddy",155,35
"186","Caroline Caddy",15,35
"187","Caroline Caddy",322,35
"188","Caroline Caddy",256,35
"189","Caroline Caddy",200,35
"190","Caroline Caddy",206,35
"191","Caroline Caddy",73,35
"192","Caroline Caddy",119,35
"193","Caroline Caddy",201,35
"194","Caroline Caddy",182,35
"195","Caroline Caddy",122,35
"196","Caroline Caddy",120,35
"197","Caroline Caddy",157,35
"198","Caroline Caddy",158,35
"199","Caroline Caddy",154,35
"200","Caroline Caddy",254,35
"201","Caroline Caddy",193,35
"202","Caroline Caddy",255,35
"203","Caroline Caddy",71,35
"204","Caroline Caddy",327,35
"205","Caroline Caddy",70,35
"206","Caroline Caddy",90,35
"207","Caroline Caddy",121,35
"208","Caroline Caddy",184,35
"209","Caroline Caddy",23,35
"210","Caroline Caddy",76,35
"211","Caroline Caddy",203,35
"212","Caroline Caddy",75,35
"213","Caroline Caddy",258,35
"214","Caroline Caddy",202,35
"215","Caroline Caddy",123,35
"216","Caroline Caddy",74,35
