"","V1","V2"
"1","1","ClaraCoppDC"
"2","1","MissBetseyTrotwoodDC"
"3","2","ClaraCoppDC"
"4","2","DavCopp1DC"
"5","2","MissBetseyTrotwoodDC"
"6","3","ClaraCoppDC"
"7","3","ClaraPeggottyDC"
"8","3","HamPeggottyDC"
"9","3","MissBetseyTrotwoodDC"
"10","3","MrChillipDC"
"11","4","ClaraCoppDC"
"12","4","ClaraPeggottyDC"
"13","4","MrChillipDC"
"14","5","ClaraCoppDC"
"15","5","ClaraPeggottyDC"
"16","6","ClaraCoppDC"
"17","6","ClaraPeggottyDC"
"18","3","DavCopp1DC"
"19","6","DavCoppDC"
"20","7","ClaraCoppDC"
"21","7","ClaraPeggottyDC"
"22","7","DavCoppDC"
"23","8","ClaraCoppDC"
"24","8","ClaraPeggottyDC"
"25","8","DavCoppDC"
"26","4","HamPeggottyDC"
"27","8","MrMurdstoneDC"
"28","8","MrQuinionDC"
"29","9","ClaraPeggottyDC"
"30","9","MrMurdstoneDC"
"31","10","ClaraPeggottyDC"
"32","9","DavCoppDC"
"33","9","HamPeggottyDC"
"34","9","ClaraCoppDC"
"35","11","ClaraPeggottyDC"
"36","11","DanielPeggottyDC"
"37","11","HamPeggottyDC"
"38","12","ClaraCoppDC"
"39","12","DanielPeggottyDC"
"40","7","DavCopp1DC"
"41","12","HamPeggottyDC"
"42","12","LittleEmlyDC"
"43","12","MrsGummidgeDC"
"44","12","ClaraPeggottyDC"
"45","13","DanielPeggottyDC"
"46","13","HamPeggottyDC"
"47","13","LittleEmlyDC"
"48","13","MrsGummidgeDC"
"49","13","ClaraCoppDC"
"50","14","ClaraPeggottyDC"
"51","14","DanielPeggottyDC"
"52","11","DavCoppDC"
"53","14","HamPeggottyDC"
"54","14","LittleEmlyDC"
"55","14","MrsGummidgeDC"
"56","15","ClaraCoppDC"
"57","15","ClaraPeggottyDC"
"58","15","DavCoppDC"
"59","10","MrMurdstoneDC"
"60","16","ClaraCoppDC"
"61","16","ClaraPeggottyDC"
"62","16","DavCoppDC"
"63","15","LittleEmlyDC"
"64","15","MrGummidgeDC"
"65","16","MrMurdstoneDC"
"66","15","MrsGummidgeDC"
"67","17","ClaraCoppDC"
"68","17","ClaraPeggottyDC"
"69","17","MrMurdstoneDC"
"70","18","ClaraCoppDC"
"71","18","ClaraPeggottyDC"
"72","18","JaneMurdstoneDC"
"73","18","MrMurdstoneDC"
"74","19","ClaraCoppDC"
"75","17","DavCoppDC"
"76","19","JaneMurdstoneDC"
"77","19","MrMurdstoneDC"
"78","20","ClaraCoppDC"
"79","20","DavCoppDC"
"80","20","JaneMurdstoneDC"
"81","20","MrMurdstoneDC"
"82","21","ClaraCoppDC"
"83","19","ClaraPeggottyDC"
"84","21","DavCoppDC"
"85","21","JaneMurdstoneDC"
"86","22","ClaraCoppDC"
