"","V1","V2"
"1","1","Mr Dombey"
"2","1","Mrs Dombey I"
"3","1","Paul Dombey"
"4","2","Mr Dombey"
"5","2","Mrs Chick"
"6","2","Mrs Dombey I"
"7","2","Paul Dombey"
"8","3","Lucretia Tox"
"9","3","Mr Dombey"
"10","3","Mrs Chick"
"11","3","Mrs Dombey I"
"12","3","Paul Dombey"
"13","4","Lucretia Tox"
"14","4","Mrs Chick"
"15","4","Mrs Dombey I"
"16","4","Paul Dombey"
"17","5","Lucretia Tox"
"18","4","Mr Dombey"
"19","5","Mrs Chick"
"20","6","Mr Dombey"
"21","6","Mrs Chick"
"22","6","Mrs Polly Toodle"
"23","6","Jemima"
"24","6","Lucretia Tox"
"25","7","Mrs Chick"
"26","7","Mrs Polly Toodle"
"27","7","Robin Toodle"
"28","2","Florence Dombey"
"29","8","Lucretia Tox"
"30","7","Mr Dombey"
"31","8","Mrs Chick"
"32","8","Mrs Polly Toodle"
"33","5","Paul Dombey"
"34","9","Florence Dombey"
"35","9","Mr Dombey"
"36","9","Mrs Polly Toodle"
"37","9","Paul Dombey"
"38","10","Florence Dombey"
"39","10","Mr Dombey"
"40","10","Mrs Polly Toodle"
"41","10","Paul Dombey"
"42","10","Susan Nipper"
"43","11","Florence Dombey"
"44","11","Mr Dombey"
"45","11","Mrs Polly Toodle"
"46","11","Paul Dombey"
"47","11","Susan Nipper"
"48","12","Mrs Polly Toodle"
"49","12","Mr Dombey"
"50","14","Solomon Gills"
"51","14","Walter Gay"
"52","15","Solomon Gills"
"53","15","Walter Gay"
"54","15","Mr Dombey"
"55","16","Solomon Gills"
"56","16","Walter Gay"
"57","9","Lucretia Tox"
"58","17","Mr Dombey"
"59","9","Mrs Chick"
"60","5","Mrs Dombey I"
"61","13","Mrs Polly Toodle"
"62","12","Paul Dombey"
"63","12","Florence Dombey"
"64","19","Lucretia Tox"
"65","19","Mr Dombey"
"66","19","Mrs Chick"
"67","19","Mrs Polly Toodle"
"68","19","Paul Dombey"
"69","12","Susan Nipper"
"70","20","Florence Dombey"
"71","20","Lucretia Tox"
"72","20","Mrs Chick"
"73","20","Mrs Polly Toodle"
"74","20","Susan Nipper"
"75","21","Florence Dombey"
"76","16","John"
"77","21","Lucretia Tox"
"78","5","Mr Chick"
"79","20","Mr Dombey"
"80","21","Mrs Chick"
"81","21","Mrs Polly Toodle"
"82","20","Paul Dombey"
"83","21","Susan Nipper"
"84","21","Towlinson"
"85","22","Florence Dombey"
"86","22","John"
"87","22","Lucretia Tox"
"88","22","Mr Chick"
"89","22","Mr Dombey"
"90","22","Mrs Chick"
"91","22","Mrs Polly Toodle"
"92","22","Paul Dombey"
"93","22","Susan Nipper"
"94","23","John"
"95","23","Lucretia Tox"
"96","23","Mr Chick"
"97","23","Mr Dombey"
"98","23","Mrs Chick"
"99","23","Mrs Polly Toodle"
"100","23","Paul Dombey"
"101","8","Robin Toodle"
"102","23","Florence Dombey"
"103","24","Mrs Chick"
"104","24","Mrs Polly Toodle"
"105","24","Paul Dombey"
"106","23","Susan Nipper"
"107","25","Florence Dombey"
"108","8","Jemima"
"109","24","Mr Dombey"
"110","25","Mrs Polly Toodle"
"111","25","Paul Dombey"
"112","25","Susan Nipper"
"113","26","Florence Dombey"
"114","26","Jemima"
"115","26","Mr Dombey"
"116","8","Mr Toodle"
"117","26","Mrs Polly Toodle"
"118","26","Paul Dombey"
"119","24","Robin Toodle"
"120","26","Susan Nipper"
"121","27","Florence Dombey"
"122","27","Mrs Polly Toodle"
"123","27","Robin Toodle"
"124","27","Susan Nipper"
"125","28","Florence Dombey"
"126","28","Mrs Brown"
"127","29","Florence Dombey"
"128","27","Mr Dombey"
"129","17","Solomon Gills"
"130","17","Walter Gay"
"131","30","Florence Dombey"
"132","30","Mr Carker"
"133","30","Mr Dombey"
"134","30","Solomon Gills"
"135","30","Walter Gay"
"136","31","Florence Dombey"
"137","24","Lucretia Tox"
"138","31","Mr Dombey"
"139","25","Mrs Chick"
"140","28","Mrs Polly Toodle"
"141","31","Solomon Gills"
"142","28","Susan Nipper"
"143","31","Walter Gay"
"144","27","Paul Dombey"
"145","32","Lucretia Tox"
"146","34","Lucretia Tox"
"147","34","Major Bagstock"
"148","32","Mrs Chick"
"149","19","Mrs Dombey I"
"150","33","Paul Dombey"
"151","32","Florence Dombey"
"152","35","Lucretia Tox"
"153","35","Major Bagstock"
"154","24","Mr Chick"
"155","32","Mr Dombey"
"156","35","Mrs Chick"
"157","32","Mrs Polly Toodle"
"158","35","Paul Dombey"
