"","V1","V2"
"1","3","John Baptist Cavalletto"
"2","3","Rigaud"
"3","4","John Baptist Cavalletto"
"4","4","Rigaud"
"5","5","John Baptist Cavalletto"
"6","5","Madame Barronneau"
"7","5","Rigaud"
"8","6","John Baptist Cavalletto"
"9","6","Rigaud"
"10","8","Harriet Beadle"
"11","8","Minnie Meagles"
"12","8","Mr Meagles"
"13","8","Mrs Meagles"
"14","9","Harriet Beadle"
"15","9","Minnie Meagles"
"16","9","Mr Meagles"
"17","9","Mrs Meagles"
"18","10","Arthur Clennam"
"19","10","Minnie Meagles"
"20","10","Mr Meagles"
"21","11","Arthur Clennam"
"22","11","Minnie Meagles"
"23","11","Mr Meagles"
"24","13","Arthur Clennam"
"25","14","Arthur Clennam"
"26","15","Arthur Clennam"
"27","16","Affery Flintwinch"
"28","16","Arthur Clennam"
"29","16","Mrs Clennam"
"30","17","Affery Flintwinch"
"31","17","Arthur Clennam"
"32","17","Jeremiah Flintwinch"
"33","18","Affery Flintwinch"
"34","18","Arthur Clennam"
"35","18","Jeremiah Flintwinch"
"36","18","Mrs Clennam"
"37","19","Affery Flintwinch"
"38","19","Jeremiah Flintwinch"
"39","19","Mrs Clennam"
"40","20","Affery Flintwinch"
"41","20","Jeremiah Flintwinch"
"42","21","Arthur Clennam"
"43","21","Jeremiah Flintwinch"
"44","21","Mrs Clennam"
"45","23","Affery Flintwinch"
"46","23","Arthur Clennam"
"47","23","Jeremiah Flintwinch"
"48","23","Mrs Clennam"
"49","24","Affery Flintwinch"
"50","24","Arthur Clennam"
"51","24","Mrs Clennam"
"52","25","Affery Flintwinch"
"53","25","Amy Dorrit"
"54","25","Arthur Clennam"
"55","25","Jeremiah Flintwinch"
"56","28","Mrs Bangham"
"57","29","Mr William Dorrit"
"58","29","Mrs Bangham"
"59","30","Mr William Dorrit"
"60","31","Doctor Haggage"
"61","31","Mr William Dorrit"
"62","32","Mr William Dorrit"
"63","33","Amy Dorrit"
"64","33","Mr William Dorrit"
"65","33","Mrs Bangham"
"66","34","Amy Dorrit"
"67","34","Bob"
"68","34","Mrs Bangham"
"69","35","Amy Dorrit"
"70","35","Arthur Clennam"
"71","35","Edward Dorrit"
"72","35","Mr William Dorrit"
"73","36","Amy Dorrit"
"74","36","Arthur Clennam"
"75","36","Mr William Dorrit"
"76","37","Amy Dorrit"
"77","37","Arthur Clennam"
"78","37","Edward Dorrit"
"79","37","Fanny Dorrit"
"80","37","Mr Frederick Dorrit"
"81","37","Mr William Dorrit"
"82","38","Amy Dorrit"
"83","38","Arthur Clennam"
"84","38","Edward Dorrit"
"85","38","Fanny Dorrit"
"86","38","Mr William Dorrit"
"87","39","Amy Dorrit"
"88","39","Arthur Clennam"
"89","39","Edward Dorrit"
"90","39","Mrs Clennam"
"91","40","Amy Dorrit"
"92","41","Amy Dorrit"
"93","41","Arthur Clennam"
"94","42","Amy Dorrit"
"95","42","Arthur Clennam"
"96","42","Fanny Dorrit"
"97","42","Mr William Dorrit"
"98","43","Amy Dorrit"
"99","43","Arthur Clennam"
"100","43","Mr Cripples"
"101","44","Amy Dorrit"
"102","44","Arthur Clennam"
"103","44","Fanny Dorrit"
"104","45","Amy Dorrit"
"105","45","Arthur Clennam"
"106","46","Amy Dorrit"
"107","46","Arthur Clennam"
"108","46","Maggy"
"109","48","Arthur Clennam"
"110","48","Mr Tite Barnacle"
"111","49","Arthur Clennam"
"112","49","Mr Tite Barnacle"
"113","49","Mr William Dorrit"
"114","50","Arthur Clennam"
"115","50","Mr Tite Barnacle"
"116","51","Arthur Clennam"
"117","52","Arthur Clennam"
"118","52","Mr Meagles"
"119","53","Arthur Clennam"
"120","53","Mr Meagles"
"121","54","Arthur Clennam"
"122","54","Daniel Doyce"
"123","54","Mr Meagles"
"124","57","Rigaud"
"125","58","John Baptist Cavalletto"
"126","58","Rigaud"
"127","59","John Baptist Cavalletto"
"128","59","Rigaud"
"129","60","John Baptist Cavalletto"
"130","61","Amy Dorrit"
"131","61","Arthur Clennam"
"132","61","Daniel Doyce"
"133","61","Mr Meagles"
"134","61","Mr Plornish"
"135","62","Amy Dorrit"
"136","62","Arthur Clennam"
"137","62","Mr Plornish"
"138","62","Mr William Dorrit"
"139","62","Mrs Plornish"
"140","63","Arthur Clennam"
"141","63","Edward Dorrit"
"142","63","Mr Plornish"
"143","63","Mrs Clennam"
"144","63","Mrs Plornish"
"145","64","Amy Dorrit"
"146","64","Arthur Clennam"
"147","64","Mr Plornish"
"148","65","Affery Flintwinch"
"149","65","Amy Dorrit"
"150","65","Arthur Clennam"
"151","65","Christopher Casby"
"152","65","Mr William Dorrit"
"153","66","Amy Dorrit"
"154","66","Arthur Clennam"
"155","66","Christopher Casby"
"156","66","Flora Finching"
"157","67","Arthur Clennam"
"158","67","Christopher Casby"
"159","67","Flora Finching"
"160","67","Lord Decimus Tite Barnacle"
"161","67","Mr Pancks"
"162","68","Arthur Clennam"
"163","68","Flora Finching"
"164","68","Mr Pancks"
"165","69","Arthur Clennam"
"166","69","Flora Finching"
"167","70","Arthur Clennam"
"168","70","Christopher Casby"
"169","70","Flora Finching"
"170","70","Mr Pancks"
"171","71","Arthur Clennam"
"172","71","Flora Finching"
"173","71","Mr Pancks"
"174","72","Arthur Clennam"
"175","72","Mr Pancks"
"176","73","Arthur Clennam"
"177","73","Flora Finching"
"178","74","Arthur Clennam"
"179","74","Flora Finching"
"180","75","Amy Dorrit"
"181","75","Arthur Clennam"
"182","75","Fanny Dorrit"
"183","75","Maggy"
"184","76","Amy Dorrit"
"185","76","Arthur Clennam"
"186","76","Jeremiah Flintwinch"
"187","76","Maggy"
"188","76","Mrs Clennam"
"189","77","Affery Flintwinch"
"190","77","Amy Dorrit"
"191","77","Arthur Clennam"
"192","77","Maggy"
"193","78","Amy Dorrit"
"194","78","Arthur Clennam"
"195","78","Maggy"
"196","79","Amy Dorrit"
"197","79","Fanny Dorrit"
"198","79","Maggy"
"199","79","Mrs Bangham"
"200","80","Affery Flintwinch"
"201","80","Jeremiah Flintwinch"
"202","80","Mrs Clennam"
"203","81","Affery Flintwinch"
"204","81","Arthur Clennam"
"205","81","Jeremiah Flintwinch"
"206","81","Mrs Clennam"
"207","82","Affery Flintwinch"
"208","82","Amy Dorrit"
"209","82","Jeremiah Flintwinch"
"210","82","Mrs Clennam"
"211","83","Affery Flintwinch"
"212","83","Amy Dorrit"
"213","83","Arthur Clennam"
"214","83","Jeremiah Flintwinch"
"215","83","Mrs Clennam"
"216","84","Amy Dorrit"
"217","84","Arthur Clennam"
"218","84","Daniel Doyce"
"219","84","Mr Meagles"
"220","85","Arthur Clennam"
"221","85","Daniel Doyce"
"222","85","Minnie Meagles"
"223","85","Mr Meagles"
"224","85","Mrs Meagles"
"225","86","Amy Dorrit"
"226","86","Arthur Clennam"
"227","86","Daniel Doyce"
"228","86","Harriet Beadle"
"229","86","Minnie Meagles"
"230","86","Mr Meagles"
"231","86","Mrs Meagles"
"232","87","Arthur Clennam"
"233","87","Daniel Doyce"
"234","87","Harriet Beadle"
"235","87","Minnie Meagles"
"236","87","Miss Wade"
"237","87","Mr Meagles"
"238","88","Arthur Clennam"
"239","88","Daniel Doyce"
"240","88","Harriet Beadle"
"241","88","Minnie Meagles"
"242","88","Miss Wade"
"243","88","Mr Meagles"
"244","89","Arthur Clennam"
"245","89","Daniel Doyce"
"246","89","Minnie Meagles"
"247","89","Mr Meagles"
"248","90","Arthur Clennam"
"249","90","Minnie Meagles"
"250","90","Mr Meagles"
"251","90","Mrs Meagles"
"252","91","Arthur Clennam"
"253","91","Clarence Barnacle"
"254","91","Daniel Doyce"
