"","Character","Node","Appearances"
"1","Adam Smith Gradgrind",9,1
"2","Bitzer",121,15
"3","Bitzer",49,15
"4","Bitzer",2,15
"5","Bitzer",116,15
"6","Bitzer",47,15
"7","Bitzer",11,15
"8","Bitzer",78,15
"9","Bitzer",73,15
"10","Bitzer",58,15
"11","Bitzer",48,15
"12","Bitzer",75,15
"13","Bitzer",50,15
"14","Bitzer",117,15
"15","Bitzer",72,15
"16","Bitzer",118,15
"17","Bounderby",8,75
"18","Bounderby",105,75
"19","Bounderby",45,75
"20","Bounderby",13,75
"21","Bounderby",16,75
"22","Bounderby",59,75
"23","Bounderby",109,75
"24","Bounderby",70,75
"25","Bounderby",20,75
"26","Bounderby",42,75
"27","Bounderby",12,75
"28","Bounderby",68,75
"29","Bounderby",54,75
"30","Bounderby",7,75
"31","Bounderby",101,75
"32","Bounderby",6,75
"33","Bounderby",44,75
"34","Bounderby",62,75
"35","Bounderby",18,75
"36","Bounderby",83,75
"37","Bounderby",49,75
"38","Bounderby",113,75
"39","Bounderby",10,75
"40","Bounderby",112,75
"41","Bounderby",11,75
"42","Bounderby",99,75
"43","Bounderby",40,75
"44","Bounderby",48,75
"45","Bounderby",95,75
"46","Bounderby",78,75
"47","Bounderby",60,75
"48","Bounderby",75,75
"49","Bounderby",58,75
"50","Bounderby",41,75
"51","Bounderby",61,75
"52","Bounderby",121,75
"53","Bounderby",52,75
"54","Bounderby",77,75
"55","Bounderby",43,75
"56","Bounderby",69,75
"57","Bounderby",98,75
"58","Bounderby",117,75
"59","Bounderby",67,75
"60","Bounderby",31,75
"61","Bounderby",73,75
"62","Bounderby",53,75
"63","Bounderby",102,75
"64","Bounderby",96,75
"65","Bounderby",55,75
"66","Bounderby",9,75
"67","Bounderby",39,75
"68","Bounderby",46,75
"69","Bounderby",115,75
"70","Bounderby",32,75
"71","Bounderby",15,75
"72","Bounderby",72,75
"73","Bounderby",92,75
"74","Bounderby",14,75
"75","Bounderby",120,75
"76","Bounderby",106,75
"77","Bounderby",19,75
"78","Bounderby",26,75
"79","Bounderby",107,75
"80","Bounderby",17,75
"81","Bounderby",22,75
"82","Bounderby",82,75
"83","Bounderby",51,75
"84","Bounderby",97,75
"85","Bounderby",111,75
"86","Bounderby",103,75
"87","Bounderby",63,75
"88","Bounderby",30,75
"89","Bounderby",74,75
"90","Bounderby",81,75
"91","Bounderby",71,75
"92","E.W.B. Childers",13,5
"93","E.W.B. Childers",15,5
"94","E.W.B. Childers",118,5
"95","E.W.B. Childers",114,5
"96","E.W.B. Childers",14,5
"97","Emma Gordon",114,2
"98","Emma Gordon",16,2
"99","Harthouse",55,29
"100","Harthouse",52,29
"101","Harthouse",115,29
"102","Harthouse",81,29
"103","Harthouse",92,29
"104","Harthouse",78,29
"105","Harthouse",77,29
"106","Harthouse",72,29
"107","Harthouse",93,29
"108","Harthouse",51,29
"109","Harthouse",70,29
"110","Harthouse",71,29
"111","Harthouse",73,29
"112","Harthouse",96,29
"113","Harthouse",94,29
"114","Harthouse",60,29
"115","Harthouse",54,29
"116","Harthouse",83,29
"117","Harthouse",75,29
"118","Harthouse",53,29
"119","Harthouse",84,29
"120","Harthouse",82,29
"121","Harthouse",74,29
"122","Harthouse",97,29
"123","Harthouse",67,29
"124","Harthouse",69,29
"125","Harthouse",59,29
"126","Harthouse",95,29
"127","Harthouse",68,29
"128","Jane Gradgrind",9,3
"129","Jane Gradgrind",45,3
"130","Jane Gradgrind",79,3
"131","Kidderminster",17,5
"132","Kidderminster",113,5
"133","Kidderminster",14,5
"134","Kidderminster",13,5
"135","Kidderminster",15,5
"136","Lady Scadgers",44,4
"137","Lady Scadgers",120,4
"138","Lady Scadgers",96,4
