"","V1","V2"
"1","4","Mr Nickleby"
"2","4","Nicholas Nickleby"
"3","4","Ralph Nickleby"
"4","6","Ralph Nickleby"
"5","7","Ralph Nickleby"
"6","8","Mr Bonney"
"7","8","Newman Noggs"
"8","8","Ralph Nickleby"
"9","8","Sir Matthew Pupker"
"10","9","Mr Bonney"
"11","9","Ralph Nickleby"
"12","9","Sir Matthew Pupker"
"13","10","Ralph Nickleby"
"14","11","Mrs Nickleby"
"15","11","Newman Noggs"
"16","11","Nicholas Nickleby"
"17","11","Ralph Nickleby"
"18","12","Mrs Nickleby"
"19","12","Nicholas Nickleby"
"20","12","Ralph Nickleby"
"21","13","Mrs Nickleby"
"22","13","Nicholas Nickleby"
"23","13","Ralph Nickleby"
"24","14","Kate Nickleby"
"25","14","Mrs Nickleby"
"26","14","Nicholas Nickleby"
"27","14","Ralph Nickleby"
"28","14","Wackford Squeers"
"29","15","Kate Nickleby"
"30","15","Mrs Nickleby"
"31","15","Nicholas Nickleby"
"32","15","Wackford Squeers"
"33","16","Nicholas Nickleby"
"34","16","Wackford Squeers"
"35","17","Wackford Squeers"
"36","18","Mr Snawley"
"37","18","Mrs Squeers"
"38","18","Nicholas Nickleby"
"39","18","Ralph Nickleby"
"40","18","Wackford Squeers"
"41","19","Belling"
"42","19","Mr Snawley"
"43","19","Nicholas Nickleby"
"44","19","Ralph Nickleby"
"45","19","Wackford Squeers"
"46","20","Newman Noggs"
"47","20","Nicholas Nickleby"
"48","20","Ralph Nickleby"
"49","21","Kate Nickleby"
"50","21","Miss La Creevy"
"51","21","Nicholas Nickleby"
"52","21","Ralph Nickleby"
"53","22","Mrs Nickleby"
"54","22","Nicholas Nickleby"
"55","22","Ralph Nickleby"
"56","22","Wackford Squeers"
"57","23","Belling"
"58","23","Kate Nickleby"
"59","23","Mr Snawley"
"60","23","Mrs Nickleby"
"61","23","Mrs Squeers"
"62","23","Newman Noggs"
"63","23","Nicholas Nickleby"
"64","23","Ralph Nickleby"
"65","23","Wackford Squeers"
"66","24","Nicholas Nickleby"
"67","24","Wackford Squeers"
"68","25","Nicholas Nickleby"
"69","26","Mrs Squeers"
"70","26","Nicholas Nickleby"
"71","26","Ralph Nickleby"
"72","26","Wackford Squeers"
"73","32","Baron Von Koeldwethout"
"74","33","Baron Von Koeldwethout"
"75","33","Baron Von Swillenhausen"
"76","33","Baroness Von Koeldwethout"
"77","34","Baron Von Koeldwethout"
"78","34","Nicholas Nickleby"
"79","34","Wackford Squeers"
"80","35","Wackford Squeers"
"81","36","Mrs Squeers"
"82","36","Nicholas Nickleby"
"83","36","Wackford Squeers"
"84","37","Mrs Squeers"
"85","37","Nicholas Nickleby"
"86","37","Smike"
"87","37","Wackford Squeers"
"88","38","Mrs Squeers"
"89","38","Newman Noggs"
"90","38","Nicholas Nickleby"
