"","Character","Node","Appearances"
"1","AbrahamDurbeyfieldTD",11,12
"2","AbrahamDurbeyfieldTD",141,12
"3","AbrahamDurbeyfieldTD",8,12
"4","AbrahamDurbeyfieldTD",139,12
"5","AbrahamDurbeyfieldTD",15,12
"6","AbrahamDurbeyfieldTD",10,12
"7","AbrahamDurbeyfieldTD",133,12
"8","AbrahamDurbeyfieldTD",47,12
"9","AbrahamDurbeyfieldTD",143,12
"10","AbrahamDurbeyfieldTD",9,12
"11","AbrahamDurbeyfieldTD",142,12
"12","AbrahamDurbeyfieldTD",7,12
"13","Alecd'UrbervilleTD",24,39
"14","Alecd'UrbervilleTD",21,39
"15","Alecd'UrbervilleTD",16,39
"16","Alecd'UrbervilleTD",23,39
"17","Alecd'UrbervilleTD",139,39
"18","Alecd'UrbervilleTD",143,39
"19","Alecd'UrbervilleTD",15,39
"20","Alecd'UrbervilleTD",127,39
"21","Alecd'UrbervilleTD",123,39
"22","Alecd'UrbervilleTD",129,39
"23","Alecd'UrbervilleTD",131,39
"24","Alecd'UrbervilleTD",147,39
"25","Alecd'UrbervilleTD",86,39
"26","Alecd'UrbervilleTD",125,39
"27","Alecd'UrbervilleTD",25,39
"28","Alecd'UrbervilleTD",37,39
"29","Alecd'UrbervilleTD",19,39
"30","Alecd'UrbervilleTD",122,39
"31","Alecd'UrbervilleTD",130,39
"32","Alecd'UrbervilleTD",137,39
"33","Alecd'UrbervilleTD",65,39
"34","Alecd'UrbervilleTD",119,39
"35","Alecd'UrbervilleTD",28,39
"36","Alecd'UrbervilleTD",22,39
"37","Alecd'UrbervilleTD",151,39
"38","Alecd'UrbervilleTD",27,39
"39","Alecd'UrbervilleTD",121,39
"40","Alecd'UrbervilleTD",132,39
"41","Alecd'UrbervilleTD",14,39
"42","Alecd'UrbervilleTD",30,39
"43","Alecd'UrbervilleTD",124,39
"44","Alecd'UrbervilleTD",126,39
"45","Alecd'UrbervilleTD",20,39
"46","Alecd'UrbervilleTD",140,39
"47","Alecd'UrbervilleTD",13,39
"48","Alecd'UrbervilleTD",109,39
"49","Alecd'UrbervilleTD",26,39
"50","Alecd'UrbervilleTD",31,39
"51","Alecd'UrbervilleTD",63,39
"52","AmbySeedlingTD",123,2
"53","AmbySeedlingTD",134,2
"54","AngelClareTD",105,93
"55","AngelClareTD",148,93
"56","AngelClareTD",106,93
"57","AngelClareTD",68,93
"58","AngelClareTD",115,93
"59","AngelClareTD",81,93
