"","V1","V2"
"1","5","Charity Pecksniff"
"2","5","Seth Pecksniff"
"3","6","Charity Pecksniff"
"4","6","Seth Pecksniff"
"5","7","Charity Pecksniff"
"6","7","John Westlock"
"7","7","Seth Pecksniff"
"8","7","Tom Pinch"
"9","8","John Westlock"
"10","8","Seth Pecksniff"
"11","8","Tom Pinch"
"12","9","John Westlock"
"13","9","Seth Pecksniff"
"14","11","Seth Pecksniff"
"15","12","Seth Pecksniff"
"16","14","Mrs Lupin"
"17","14","Seth Pecksniff"
"18","15","Seth Pecksniff"
"19","15","Martin Jr"
"20","15","Martin Sr"
"21","16","Seth Pecksniff"
"22","15","Mrs Lupin"
"23","17","Seth Pecksniff"
"24","18","Chevy Slyme"
"25","18","Seth Pecksniff"
"26","19","Chevy Slyme"
"27","17","Martin Sr"
"28","19","Seth Pecksniff"
"29","19","Tigg Montague"
"30","8","Charity Pecksniff"
"31","20","Chevy Slyme"
"32","20","Mr/Mrs Spottletoe"
"33","18","Mrs Lupin"
"34","20","Seth Pecksniff"
"35","20","Tigg Montague"
"36","21","Anthony Chuzzlewit"
"37","21","Charity Pecksniff"
"38","21","Chevy Slyme"
"39","21","Jonas Chuzzlewit"
"40","21","Mr/Mrs Spottletoe"
"41","1","Mrs Ned Chuzzlewit"
"42","21","Seth Pecksniff"
"43","21","Tigg Montague"
"44","22","Anthony Chuzzlewit"
"45","22","George Chuzzlewit"
"46","20","Martin Sr"
"47","22","Mr/Mrs Spottletoe"
"48","22","Mrs Ned Chuzzlewit"
"49","22","Seth Pecksniff"
"50","22","Tigg Montague"
"51","22","Charity Pecksniff"
"52","23","George Chuzzlewit"
"53","23","Martin Sr"
"54","23","Mr/Mrs Spottletoe"
"55","23","Mrs Ned Chuzzlewit"
"56","23","Seth Pecksniff"
"57","23","Tigg Montague"
"58","24","Seth Pecksniff"
"59","9","Tom Pinch"
"60","21","Mrs Lupin"
"61","25","Tom Pinch"
"62","26","Mark Tapley"
"63","25","Seth Pecksniff"
"64","26","Tom Pinch"
"65","27","Tom Pinch"
"66","17","Martin Jr"
"67","24","Martin Sr"
"68","27","Seth Pecksniff"
"69","28","Tom Pinch"
"70","24","Charity Pecksniff"
"71","29","Martin Jr"
"72","29","Martin Sr"
"73","29","Seth Pecksniff"
"74","29","Tom Pinch"
"75","30","Martin Jr"
"76","30","Seth Pecksniff"
"77","30","Tom Pinch"
"78","30","Charity Pecksniff"
"79","31","Martin Jr"
"80","30","Martin Sr"
"81","31","Seth Pecksniff"
"82","31","Tom Pinch"
"83","10","John Westlock"
"84","32","Martin Jr"
"85","32","Seth Pecksniff"
"86","32","Tom Pinch"
"87","32","Charity Pecksniff"
"88","33","John Westlock"
"89","33","Martin Jr"
"90","33","Seth Pecksniff"
"91","33","Tom Pinch"
"92","34","Charity Pecksniff"
"93","34","John Westlock"
"94","34","Martin Jr"
"95","34","Seth Pecksniff"
"96","34","Tom Pinch"
"97","35","Martin Jr"
"98","35","Tom Pinch"
"99","36","Martin Jr"
"100","36","Tom Pinch"
"101","37","Martin Jr"
"102","37","Tom Pinch"
"103","22","Chevy Slyme"
"104","38","Martin Jr"
"105","35","Seth Pecksniff"
"106","24","Tigg Montague"
"107","38","Tom Pinch"
"108","39","Chevy Slyme"
"109","27","Mark Tapley"
"110","39","Martin Jr"
"111","26","Mrs Lupin"
"112","39","Seth Pecksniff"
"113","39","Tigg Montague"
"114","39","Tom Pinch"
"115","40","Chevy Slyme"
"116","40","Mark Tapley"
"117","40","Martin Jr"
"118","40","Tigg Montague"
"119","40","Tom Pinch"
"120","41","Chevy Slyme"
"121","41","Martin Jr"
"122","40","Seth Pecksniff"
"123","41","Tigg Montague"
"124","41","Tom Pinch"
"125","41","Mark Tapley"
"126","40","Mrs Lupin"
"127","42","Tom Pinch"
"128","43","Mark Tapley"
"129","43","Mrs Lupin"
"130","43","Tom Pinch"
"131","23","Anthony Chuzzlewit"
"132","35","Charity Pecksniff"
"133","22","Jonas Chuzzlewit"
"134","42","Seth Pecksniff"
"135","45","Charity Pecksniff"
"136","45","Jonas Chuzzlewit"
"137","45","Seth Pecksniff"
"138","45","Anthony Chuzzlewit"
"139","32","Martin Sr"
"140","46","Seth Pecksniff"
"141","47","Mr Jinkins"
"142","47","Seth Pecksniff"
"143","47","Martin Sr"
"144","46","Charity Pecksniff"
"145","48","Mrs Todgers"
"146","48","Seth Pecksniff"
"147","44","Tom Pinch"
"148","50","Charity Pecksniff"
"149","48","Mr Jinkins"
"150","50","Mrs Todgers"
"151","50","Ruth Pinch"
"152","50","Seth Pecksniff"
"153","50","Tom Pinch"
"154","51","Mrs Todgers"
"155","51","Ruth Pinch"
"156","51","Seth Pecksniff"
"157","52","Mrs Todgers"
"158","52","Ruth Pinch"
"159","52","Seth Pecksniff"
"160","51","Charity Pecksniff"
"161","49","Martin Sr"
"162","51","Mr Jinkins"
"163","53","Mrs Todgers"
"164","53","Seth Pecksniff"
"165","48","Young Bailey"
"166","54","Mr Jinkins"
"167","54","Mrs Todgers"
"168","54","Seth Pecksniff"
"169","54","Young Bailey"
"170","55","Augustus Moddle"
"171","54","Charity Pecksniff"
"172","54","Mr Gander"
"173","55","Mr Jinkins"
"174","55","Mrs Todgers"
"175","55","Seth Pecksniff"
"176","55","Young Bailey"
"177","56","Augustus Moddle"
"178","56","Mr Gander"
"179","56","Mr Jinkins"
"180","56","Mrs Todgers"
"181","56","Seth Pecksniff"
"182","56","Young Bailey"
"183","57","Young Bailey"
"184","54","Martin Sr"
"185","57","Seth Pecksniff"
"186","56","Charity Pecksniff"
"187","59","Martin Sr"
"188","59","Seth Pecksniff"
"189","60","Martin Sr"
"190","60","Seth Pecksniff"
"191","57","Augustus Moddle"
"192","61","Martin Sr"
"193","57","Mr Jinkins"
"194","57","Mrs Todgers"
"195","61","Seth Pecksniff"
"196","62","Augustus Moddle"
"197","62","Mr Jinkins"
"198","62","Mrs Todgers"
"199","62","Seth Pecksniff"
"200","63","Mrs Todgers"
"201","63","Seth Pecksniff"
"202","60","Charity Pecksniff"
"203","46","Jonas Chuzzlewit"
"204","63","Mr Jinkins"
"205","64","Mrs Todgers"
"206","58","Young Bailey"
"207","47","Anthony Chuzzlewit"
"208","65","Charity Pecksniff"
"209","65","Jonas Chuzzlewit"
"210","65","Mr Jinkins"
"211","65","Young Bailey"
"212","66","Anthony Chuzzlewit"
"213","66","Charity Pecksniff"
"214","66","Jonas Chuzzlewit"
"215","67","Anthony Chuzzlewit"
"216","67","Charity Pecksniff"
"217","67","Chuffey"
"218","67","Jonas Chuzzlewit"
"219","62","Martin Sr"
"220","68","Anthony Chuzzlewit"
"221","68","Charity Pecksniff"
"222","68","Chuffey"
"223","68","Jonas Chuzzlewit"
"224","66","Mr Jinkins"
"225","65","Mrs Todgers"
"226","64","Seth Pecksniff"
"227","63","Augustus Moddle"
"228","69","Mr Jinkins"
"229","69","Mrs Todgers"
"230","69","Seth Pecksniff"
"231","66","Young Bailey"
"232","69","Anthony Chuzzlewit"
"233","70","Augustus Moddle"
"234","69","Charity Pecksniff"
"235","70","Mr Jinkins"
"236","70","Mrs Todgers"
"237","70","Seth Pecksniff"
"238","70","Young Bailey"
"239","71","Augustus Moddle"
"240","69","Jonas Chuzzlewit"
"241","71","Mr Jinkins"
"242","71","Seth Pecksniff"
"243","42","Martin Jr"
"244","51","Tom Pinch"
"245","35","John Westlock"
"246","44","Mark Tapley"
"247","73","Martin Jr"
"248","72","Seth Pecksniff"
"249","74","John Westlock"
"250","74","Martin Jr"
"251","68","Martin Sr"
"252","74","Seth Pecksniff"
"253","73","Tom Pinch"
"254","75","John Westlock"
"255","75","Martin Jr"
"256","75","Seth Pecksniff"
"257","75","Tom Pinch"
"258","76","John Westlock"
"259","76","Martin Jr"
"260","76","Seth Pecksniff"
"261","42","Tigg Montague"
"262","76","Tom Pinch"
"263","77","John Westlock"
"264","77","Martin Jr"
"265","77","Seth Pecksniff"
"266","77","Tigg Montague"
"267","77","Tom Pinch"
"268","78","Martin Jr"
"269","78","Seth Pecksniff"
"270","78","Tom Pinch"
"271","79","Martin Jr"
"272","79","Seth Pecksniff"
"273","79","Tom Pinch"
"274","81","Martin Jr"
"275","75","Martin Sr"
"276","82","Martin Jr"
"277","81","Seth Pecksniff"
"278","78","Tigg Montague"
"279","42","Chevy Slyme"
"280","83","Martin Jr"
"281","83","Tigg Montague"
"282","78","John Westlock"
"283","84","Martin Jr"
"284","74","Mark Tapley"
"285","85","Martin Jr"
"286","86","Mark Tapley"
"287","86","Martin Jr"
"288","81","Tom Pinch"
"289","87","Mark Tapley"
"290","87","Martin Jr"
"291","88","Mark Tapley"
"292","88","Martin Jr"
"293","82","Martin Sr"
"294","89","Mark Tapley"
"295","89","Martin Jr"
"296","44","Mrs Lupin"
"297","83","Seth Pecksniff"
"298","90","Mark Tapley"
"299","90","Martin Jr"
"300","91","Mark Tapley"
"301","91","Martin Jr"
"302","92","Mark Tapley"
"303","92","Martin Jr"
"304","93","Mark Tapley"
"305","93","Martin Jr"
"306","94","Mark Tapley"
"307","94","Martin Jr"
"308","95","Mark Tapley"
"309","95","Martin Jr"
"310","96","Martin Jr"
"311","96","Mark Tapley"
"312","97","Martin Jr"
"313","98","Colonel Diver"
"314","98","Martin Jr"
"315","99","Colonel Diver"
"316","99","Jeff Brick"
"317","99","Martin Jr"
"318","100","Jeff Brick"
"319","100","Major Pawkins"
"320","100","Martin Jr"
"321","101","Jeff Brick"
"322","101","Martin Jr"
"323","101","Mrs Pawkins"
"324","100","Colonel Diver"
"325","102","Jeff Brick"
"326","102","Martin Jr"
"327","103","Martin Jr"
"328","98","Mark Tapley"
"329","104","Martin Jr"
"330","105","Mark Tapley"
"331","105","Martin Jr"
"332","105","Mr Bevan"
"333","102","Mrs Pawkins"
"334","106","Cicero"
"335","106","Mark Tapley"
"336","106","Martin Jr"
"337","106","Mr Bevan"
"338","106","Mrs Pawkins"
"339","107","Mark Tapley"
"340","107","Martin Jr"
"341","107","Mr Bevan"
"342","107","Mr Norris"
"343","107","Mrs Norris"
"344","103","Jeff Brick"
"345","108","Mark Tapley"
"346","108","Martin Jr"
"347","108","Mr Bevan"
"348","108","Mr Norris"
"349","109","Mark Tapley"
"350","109","Martin Jr"
"351","109","Mr Bevan"
"352","110","Mark Tapley"
"353","110","Martin Jr"
"354","71","Anthony Chuzzlewit"
"355","69","Chuffey"
"356","72","Jonas Chuzzlewit"
"357","111","Martin Jr"
"358","89","Martin Sr"
"359","112","Anthony Chuzzlewit"
"360","112","Chuffey"
"361","112","Jonas Chuzzlewit"
"362","90","Seth Pecksniff"
"363","113","Anthony Chuzzlewit"
"364","113","Chuffey"
"365","113","Jonas Chuzzlewit"
"366","112","Martin Sr"
"367","71","Mrs Todgers"
"368","113","Seth Pecksniff"
"369","114","Anthony Chuzzlewit"
"370","114","Chuffey"
"371","114","Jonas Chuzzlewit"
"372","114","Martin Sr"
"373","114","Seth Pecksniff"
"374","115","Jonas Chuzzlewit"
"375","115","Seth Pecksniff"
"376","116","Jonas Chuzzlewit"
"377","116","Mr Mould"
"378","116","Mrs Gamp"
"379","116","Seth Pecksniff"
"380","115","Anthony Chuzzlewit"
"381","115","Chuffey"
"382","117","Jonas Chuzzlewit"
"383","117","Mr Mould"
"384","117","Mrs Gamp"
"385","117","Seth Pecksniff"
"386","118","Anthony Chuzzlewit"
"387","118","Chuffey"
"388","118","Jonas Chuzzlewit"
"389","115","Martin Sr"
"390","118","Mr Mould"
"391","118","Mrs Gamp"
"392","118","Seth Pecksniff"
"393","119","Anthony Chuzzlewit"
"394","119","Chuffey"
"395","118","Doctor Jobling"
"396","119","Jonas Chuzzlewit"
"397","119","Mr Mould"
"398","119","Mrs Gamp"
"399","119","Seth Pecksniff"
"400","120","Chuffey"
"401","120","Doctor Jobling"
"402","120","Jonas Chuzzlewit"
"403","120","Mr Mould"
"404","120","Mrs Gamp"
"405","120","Seth Pecksniff"
"406","120","Anthony Chuzzlewit"
"407","121","Jonas Chuzzlewit"
"408","121","Seth Pecksniff"
"409","123","Jonas Chuzzlewit"
"410","123","Seth Pecksniff"
"411","124","Jonas Chuzzlewit"
"412","124","Seth Pecksniff"
"413","87","Tom Pinch"
"414","71","Charity Pecksniff"
"415","125","Jonas Chuzzlewit"
"416","125","Seth Pecksniff"
"417","126","Charity Pecksniff"
