"","V1","V2"
"1","1","Abel Magwitch"
"2","1","Joe Gargery"
"3","1","Mrs Joe Gargery"
"4","1","Pip"
"5","2","Abel Magwitch"
"6","3","Joe Gargery"
"7","3","Mrs Joe Gargery"
"8","3","Pip"
"9","4","Joe Gargery"
"10","4","Mrs Joe Gargery"
"11","4","Abel Magwitch"
"12","5","Joe Gargery"
"13","6","Abel Magwitch"
"14","6","Joe Gargery"
"15","5","Mrs Joe Gargery"
"16","8","Joe Gargery"
"17","8","Mr Hubble"
"18","8","Mr Wopsle"
"19","8","Mrs Hubble"
"20","8","Mrs Joe Gargery"
"21","8","Uncle Pumblechook"
"22","9","Joe Gargery"
"23","9","Mr Hubble"
"24","9","Mr Wopsle"
"25","9","Mrs Joe Gargery"
"26","4","Pip"
"27","9","Uncle Pumblechook"
"28","10","Joe Gargery"
"29","10","Mr Wopsle"
"30","10","Mrs Joe Gargery"
"31","10","Uncle Pumblechook"
"32","7","Abel Magwitch"
"33","11","Joe Gargery"
"34","10","Mr Hubble"
"35","11","Mr Wopsle"
"36","11","Mrs Joe Gargery"
"37","10","Pip"
"38","11","Uncle Pumblechook"
"39","12","Abel Magwitch"
"40","12","Joe Gargery"
"41","12","Mr Wopsle"
"42","13","Abel Magwitch"
"43","13","Compeyson"
"44","13","Joe Gargery"
"45","12","Mrs Joe Gargery"
"46","14","Joe Gargery"
"47","13","Mr Wopsle"
"48","14","Mrs Joe Gargery"
"49","12","Uncle Pumblechook"
"50","15","Joe Gargery"
"51","15","Mr Wopsle"
"52","15","Mrs Joe Gargery"
"53","12","Pip"
"54","16","Joe Gargery"
"55","16","Mrs Joe Gargery"
"56","16","Pip"
"57","17","Joe Gargery"
"58","17","Mrs Joe Gargery"
"59","17","Pip"
"60","15","Uncle Pumblechook"
"61","18","Mrs Joe Gargery"
"62","18","Pip"
"63","18","Uncle Pumblechook"
"64","18","Miss Havisham"
"65","19","Pip"
"66","19","Uncle Pumblechook"
"67","20","Miss Havisham"
"68","19","Mrs Joe Gargery"
"69","21","Estella"
