"","V1","V2"
"1","4","John Jasper"
"2","4","Septimus Crisparkle"
"3","4","The Dean"
"4","5","Edwin Drood"
"5","5","John Jasper"
"6","6","Edwin Drood"
"7","6","John Jasper"
"8","7","John Jasper"
"9","7","Edwin Drood"
"10","9","Miss Twinkleton"
"11","10","Edwin Drood"
"12","10","Miss Twinkleton"
"13","10","Mrs Tisher"
"14","10","Rosa Bud"
"15","11","Edwin Drood"
"16","11","Miss Twinkleton"
"17","11","Rosa Bud"
"18","12","Edwin Drood"
"19","8","John Jasper"
"20","5","The Dean"
"21","14","John Jasper"
"22","14","Thomas Sapsea"
"23","15","John Jasper"
"24","14","The Dean"
"25","15","Thomas Sapsea"
"26","16","Durdles"
"27","16","John Jasper"
"28","16","Thomas Sapsea"
"29","17","Durdles"
"30","17","John Jasper"
"31","17","Thomas Sapsea"
"32","18","Deputy"
"33","18","Durdles"
"34","18","John Jasper"
"35","18","Thomas Sapsea"
"36","19","Durdles"
"37","19","John Jasper"
"38","5","Septimus Crisparkle"
"39","20","John Jasper"
"40","21","Luke Honeythunder"
"41","12","Miss Twinkleton"
"42","21","Mrs Crisparkle"
"43","21","Septimus Crisparkle"
"44","19","Thomas Sapsea"
"45","22","Helena Landless"
"46","22","Luke Honeythunder"
"47","22","Mrs Crisparkle"
"48","22","Neville Landless"
"49","22","Septimus Crisparkle"
"50","23","Luke Honeythunder"
"51","22","Miss Twinkleton"
"52","4","Mr Tope"
"53","23","Septimus Crisparkle"
"54","23","Neville Landless"
"55","24","Septimus Crisparkle"
"56","13","Edwin Drood"
"57","23","Helena Landless"
"58","22","John Jasper"
"59","24","Luke Honeythunder"
"60","24","Mr Tope"
"61","23","Mrs Crisparkle"
"62","25","Neville Landless"
"63","12","Rosa Bud"
"64","25","Septimus Crisparkle"
"65","26","Edwin Drood"
"66","26","Helena Landless"
"67","26","John Jasper"
"68","24","Miss Twinkleton"
"69","26","Mrs Crisparkle"
"70","11","Mrs Tisher"
"71","26","Rosa Bud"
"72","27","Edwin Drood"
"73","27","Helena Landless"
"74","27","John Jasper"
"75","26","Neville Landless"
"76","27","Rosa Bud"
"77","26","Septimus Crisparkle"
"78","29","Edwin Drood"
"79","29","John Jasper"
"80","29","Neville Landless"
"81","30","Edwin Drood"
"82","30","John Jasper"
"83","27","Mrs Crisparkle"
"84","30","Neville Landless"
"85","29","Septimus Crisparkle"
"86","31","John Jasper"
"87","31","Septimus Crisparkle"
"88","31","Edwin Drood"
"89","29","Helena Landless"
