"","V1","V2"
"1","1","JohnDurbeyfieldTD"
"2","3","TessDurbeyfieldTD"
"3","4","TessDurbeyfieldTD"
"4","5","TessDurbeyfieldTD"
"5","6","JoanDurbeyfieldTD"
"6","2","JohnDurbeyfieldTD"
"7","6","TessDurbeyfieldTD"
"8","7","AbrahamDurbeyfieldTD"
"9","7","JoanDurbeyfieldTD"
"10","7","JohnDurbeyfieldTD"
"11","1","ParsonTringhamTD"
"12","7","TessDurbeyfieldTD"
"13","8","AbrahamDurbeyfieldTD"
"14","8","JoanDurbeyfieldTD"
"15","8","JohnDurbeyfieldTD"
"16","8","MrsRolliverTD"
"17","8","TessDurbeyfieldTD"
"18","9","AbrahamDurbeyfieldTD"
"19","9","TessDurbeyfieldTD"
"20","10","AbrahamDurbeyfieldTD"
"21","7","HopeModestyDurbeyfieldTD"
"22","10","TessDurbeyfieldTD"
"23","9","JoanDurbeyfieldTD"
"24","11","TessDurbeyfieldTD"
"25","9","JohnDurbeyfieldTD"
"26","8","ParsonTringhamTD"
"27","12","TessDurbeyfieldTD"
"28","13","Alecd'UrbervilleTD"
"29","13","TessDurbeyfieldTD"
"30","11","AbrahamDurbeyfieldTD"
"31","14","Alecd'UrbervilleTD"
"32","12","JoanDurbeyfieldTD"
"33","13","JohnDurbeyfieldTD"
"34","14","TessDurbeyfieldTD"
"35","15","Alecd'UrbervilleTD"
"36","15","JoanDurbeyfieldTD"
"37","15","TessDurbeyfieldTD"
"38","16","JoanDurbeyfieldTD"
"39","15","JohnDurbeyfieldTD"
"40","16","TessDurbeyfieldTD"
"41","17","JoanDurbeyfieldTD"
"42","17","JohnDurbeyfieldTD"
"43","17","TessDurbeyfieldTD"
"44","16","Alecd'UrbervilleTD"
"45","18","TessDurbeyfieldTD"
"46","19","Alecd'UrbervilleTD"
"47","19","TessDurbeyfieldTD"
"48","20","Alecd'UrbervilleTD"
"49","20","TessDurbeyfieldTD"
"50","21","Alecd'UrbervilleTD"
"51","21","TessDurbeyfieldTD"
"52","22","Alecd'UrbervilleTD"
"53","22","TessDurbeyfieldTD"
"54","23","Alecd'UrbervilleTD"
"55","23","TessDurbeyfieldTD"
"56","24","Alecd'UrbervilleTD"
"57","24","CarDarchTD"
"58","24","NancyDarchTD"
"59","24","TessDurbeyfieldTD"
"60","25","Alecd'UrbervilleTD"
"61","25","TessDurbeyfieldTD"
"62","26","Alecd'UrbervilleTD"
"63","26","TessDurbeyfieldTD"
"64","27","Alecd'UrbervilleTD"
"65","27","TessDurbeyfieldTD"
"66","28","TessDurbeyfieldTD"
"67","28","Alecd'UrbervilleTD"
"68","18","JoanDurbeyfieldTD"
"69","29","TessDurbeyfieldTD"
"70","30","Alecd'UrbervilleTD"
"71","30","JoanDurbeyfieldTD"
"72","30","TessDurbeyfieldTD"
"73","31","TessDurbeyfieldTD"
"74","33","TessDurbeyfieldTD"
"75","34","SorrowDurbeyfieldTD"
"76","34","TessDurbeyfieldTD"
"77","35","SorrowDurbeyfieldTD"
"78","35","TessDurbeyfieldTD"
"79","31","Alecd'UrbervilleTD"
"80","36","TessDurbeyfieldTD"
"81","37","TessDurbeyfieldTD"
"82","38","TessDurbeyfieldTD"
"83","37","DairymanCrickTD"
"84","31","JoanDurbeyfieldTD"
"85","39","TessDurbeyfieldTD"
"86","40","DairymanCrickTD"
"87","40","TessDurbeyfieldTD"
"88","41","DairymanCrickTD"
"89","41","TessDurbeyfieldTD"
"90","42","AngelClareTD"
"91","42","RevJamesClareTD"
"92","43","AngelClareTD"
"93","42","DairymanCrickTD"
"94","42","MrsCrickTD"
"95","42","TessDurbeyfieldTD"
"96","44","AngelClareTD"
"97","44","DairymanCrickTD"
