"","V1","V2"
"1","1","Oliver Twist"
"2","2","Mr Bumble"
"3","2","Mrs Mann"
"4","2","Oliver Twist"
"5","3","Oliver Twist"
"6","3","Mr Bumble"
"7","4","Oliver Twist"
"8","5","Mr Bumble"
"9","5","Mr Limbkins"
"10","5","Oliver Twist"
"11","6","Mr Bumble"
"12","6","Mr Gamfield"
"13","6","Mr Limbkins"
"14","6","Oliver Twist"
"15","7","Mr Bumble"
"16","7","Mr Gamfield"
"17","7","Mr Limbkins"
"18","7","Oliver Twist"
"19","8","Mr Bumble"
"20","8","Oliver Twist"
"21","9","Mr Bumble"
"22","9","Mr Sowerberry"
"23","9","Oliver Twist"
"24","10","Mrs Sowerberry"
"25","10","Oliver Twist"
"26","10","Charlotte"
"27","10","Mr Sowerberry"
"28","11","Mrs Sowerberry"
"29","11","Oliver Twist"
"30","10","Mr Bumble"
"31","12","Mr Sowerberry"
"32","12","Mrs Sowerberry"
"33","12","Noah Claypole"
"34","12","Oliver Twist"
"35","13","Mr Bumble"
"36","13","Mr Sowerberry"
"37","13","Oliver Twist"
"38","14","Mr Bumble"
"39","14","Mr Sowerberry"
"40","14","Oliver Twist"
"41","12","Charlotte"
"42","15","Mr Sowerberry"
"43","13","Mrs Sowerberry"
"44","13","Noah Claypole"
"45","15","Oliver Twist"
"46","16","Charlotte"
"47","15","Mr Bumble"
"48","16","Mrs Sowerberry"
"49","16","Noah Claypole"
"50","16","Oliver Twist"
"51","17","Charlotte"
"52","17","Mr Bumble"
"53","16","Mr Sowerberry"
"54","17","Mrs Sowerberry"
"55","17","Noah Claypole"
"56","17","Oliver Twist"
"57","18","Charlotte"
"58","18","Mr Bumble"
"59","18","Mr Sowerberry"
"60","18","Mrs Sowerberry"
"61","18","Noah Claypole"
"62","18","Oliver Twist"
"63","19","Mr Sowerberry"
"64","19","Oliver Twist"
"65","20","Oliver Twist"
"66","21","Artful Dodger"
"67","21","Oliver Twist"
"68","22","Artful Dodger"
"69","22","Oliver Twist"
"70","23","Artful Dodger"
"71","23","Charley Bates"
"72","22","Fagin"
"73","23","Oliver Twist"
"74","24","Artful Dodger"
"75","24","Charley Bates"
"76","24","Oliver Twist"
"77","25","Artful Dodger"
"78","25","Charley Bates"
"79","25","Oliver Twist"
"80","26","Oliver Twist"
"81","27","Mr Brownlow"
"82","27","Mr Fang"
"83","27","Oliver Twist"
"84","28","Mr Brownlow"
"85","28","Oliver Twist"
