"","empEntropy","evenness_log2","entropy","evenness"
"1",0,1,0,1
"2",0,1,0,1
"3",0,1,0,1
"4",0,1,0,1
"5",0.811278124459133,0.562335144618808,0.562335144618808,0.811278124459133
"6",1.37095059445467,0.599553957144641,0.950270539233235,0.864973520717927
"7",1.45914791702725,0.638125043492931,1.01140426470735,0.920619835714305
"8",1.44881563572518,0.633606456049999,1.00424247305408,0.914100892018565
"9",1.40563906222957,0.614724166928894,0.974314752869349,0.886859507142915
"10",1.35164411515339,0.591110708999571,0.936888307539016,0.85279248849004
"11",1.68547529722733,0.584141225088281,1.16828245017656,0.842737648613667
"12",1.78992907531,0.620342145976698,1.2406842919534,0.894964537655
"13",1.82501121082418,0.632500687636535,1.26500137527307,0.912505605412088
"14",1.82624525840261,0.632928375936369,1.26585675187274,0.913122629201305
"15",1.78845045730829,0.619829696027193,1.23965939205439,0.894225228654145
"16",1.74646579850407,0.605278922088736,1.21055784417747,0.873232899252036
"17",1.74899922306228,0.606156940133577,1.21231388026715,0.87449961153114
"18",1.73945419649189,0.602848886005759,1.20569777201152,0.869727098245945
"19",1.95236128139267,0.582823266840818,1.35327371763173,0.840836236785953
"20",2.04181451550182,0.609527046837818,1.41527797464645,0.879361647760615
"21",2.08837637173451,0.623426796550305,1.44755219401578,0.899414747740418
"22",2.11059613892668,0.630059891268384,1.46295376299774,0.908984280595937
"23",2.28142493859668,0.611754817876957,1.58136326384743,0.882575641991016
"24",2.35329469688772,0.631026401241538,1.6311795841744,0.910378659741176
"25",2.39033606476044,0.640958893375523,1.65685470387946,0.924708216886545
"26",2.40721031133898,0.645483653961691,1.66855104031944,0.931236066545419
"27",2.41098635524377,0.646496184776178,1.67116839450572,0.932696839730227
"28",2.40577928122937,0.645099929058334,1.66755912583367,0.930682468530281
"29",2.39422522865414,0.642001756854936,1.65955046686711,0.926212750856618
"30",2.37811385854503,0.63768155849114,1.64838291610102,0.919980022101514
"31",2.35870819647937,0.632478009138312,1.63493193615331,0.912472887255167
"32",2.33692444232987,0.626636784065791,1.61983258838257,0.904045780810325
"33",2.3134407885655,0.620339737825672,1.60355495998656,0.894961063427457
"34",2.30747259476752,0.618739390933618,1.59941812328245,0.892652250902588
"35",2.29782356700088,0.616152043384195,1.59272992689086,0.88891949742398
"36",2.28534898093427,0.612807033869236,1.58408320273014,0.884093668785022
"37",2.27069838709479,0.608878536720618,1.57392818491677,0.878426045430564
"38",2.25437335697612,0.604501046294296,1.56261253631746,0.872110661700971
"39",2.23676628588214,0.599779781794982,1.55040824463075,0.865299316821086
"40",2.35145025354597,0.580582490894222,1.62990111347236,0.837603480440055
"41",2.38019711625808,0.587680206499143,1.6498269203112,0.847843319544916
"42",2.3995305504813,0.592453708886417,1.66322783573357,0.854730027766707
"43",2.38649166508229,0.589234355828862,1.6541899690816,0.850085483075702
"44",2.37205898376182,0.585670868972746,1.64418599671639,0.84494445826011
"45",2.35652023855992,0.581834290511823,1.63341535929026,0.839409445540556
"46",2.45789530247624,0.567894399674314,1.70368319902294,0.819298434158748
"47",2.46552260445961,0.56965668062933,1.70897004188799,0.821840868153202
"48",2.44883991127759,0.565802160048244,1.69740648014473,0.816279970425865
"49",2.43564056797586,0.562752464183297,1.68825739254989,0.811880189325286
"50",2.42148856254183,0.559482656628008,1.67844796988402,0.80716285418061
"51",2.40656651251537,0.556034930993336,1.66810479298001,0.802188837505123
"52",2.3910262799279,0.552444374858919,1.65733312457676,0.797008759975965
"53",2.37499483566168,0.548740324727775,1.64622097418332,0.79166494522056
"54",2.35857882025384,0.544947419795784,1.63484225938735,0.786192940084614
"55",2.34800328578813,0.54250395249651,1.62751185748953,0.782667761929377
"56",2.35735492752712,0.544664640531505,1.63399392159451,0.785784975842372
"57",2.34651328757331,0.542159689809295,1.62647906942789,0.782171095857769
"58",2.33501434300989,0.539502869474779,1.61850860842434,0.77833811433663
"59",2.32296571951907,0.536719046340683,1.61015713902205,0.774321906506357
"60",2.33077506634025,0.538523388584388,1.61557016575316,0.776925022113417
"61",2.33605448003907,0.539743192157838,1.61922957647351,0.778684826679691
"62",2.33918596395136,0.54046671857276,1.62140015571828,0.779728654650452
"63",2.34047960080709,0.540765612152499,1.6222968364575,0.780159866935695
"64",2.33000412768617,0.538345263932901,1.6150357917987,0.776668042562057
"65",2.31908626379886,0.535822701742493,1.60746810522748,0.773028754599621
"66",2.30996137827166,0.533714405517121,1.60114321655136,0.769987126090552
"67",2.30035590360393,0.531495069622496,1.59448520886749,0.76678530120131
"68",2.29033766849561,0.529180365815989,1.58754109744797,0.763445889498535
"69",2.2799660566804,0.526784014653465,1.5803520439604,0.759988685560133
"70",2.26929320491219,0.524318062282909,1.57295418684873,0.756431068304064
"71",2.25836500114764,0.521793111073582,1.56537933322075,0.75278833371588
"72",2.2472219218552,0.519218513075478,1.55765553922644,0.749073973951734
"73",2.24009001859815,0.517570693530595,1.55271208059178,0.74669667286605
"74",2.23252937882426,0.515823814816427,1.54747144444928,0.744176459608086
"75",2.2245922416821,0.513989946739159,1.54196984021748,0.741530747227367
"76",2.21632498517419,0.512079804892683,1.53623941467805,0.738774995058062
"77",2.20776888414849,0.510102925791833,1.5303087773755,0.735922961382829
"78",2.19896075221214,0.50806781518594,1.52420344555782,0.732986917404046
"79",2.18993348844722,0.505982074376999,1.517946223131,0.729977829482408
"80",2.18071654547509,0.503852508365495,1.51155752509649,0.726905515158365
"81",2.17133633209968,0.501685218880755,1.50505565664227,0.72377877736656
"82",2.16181656119633,0.499485684760343,1.49845705428103,0.720605520398775
"83",2.15217855151127,0.49725883168054,1.49177649504162,0.717392850503755
"84",2.14244149046032,0.49500909287574,1.48502727862722,0.714147163486774
"85",2.13262266376363,0.492740462195334,1.478221386586,0.710874221254545
"86",2.12273765675143,0.490456540615227,1.47136962184568,0.707579218917144
"87",2.18945628089009,0.478754370329807,1.51761544805823,0.690696555878731
"88",2.23184546426444,0.488023341339785,1.5469973910004,0.70406885438897
"89",2.22606731597164,0.486759870691049,1.54299228380238,0.70224605154973
"90",2.21586317148968,0.484528595826668,1.53591930982469,0.699027002368027
"91",2.20562056777661,0.482288911328746,1.52881967793939,0.695795820649718
"92",2.19535070006287,0.48004326518656,1.52170114808888,0.692556038096795
"93",2.19034050158354,0.478947717200909,1.51822834313888,0.690975496450841
"94",2.1850525223699,0.477791428682687,1.51456299525609,0.689307324739765
"95",2.17542581042851,0.475686417290557,1.50789026701586,0.686270435243324
"96",2.16577389109637,0.473575893959872,1.50120006634379,0.683225593700465
"97",2.16086841585823,0.472503245134087,1.49779985001317,0.68167808855889
"98",2.15572315249044,0.471378163375056,1.49423342521655,0.680054938684541
"99",2.14665975947822,0.469396329322239,1.48795115990382,0.677195756524677
"100",2.13757270228373,0.467409320774379,1.48165249182987,0.674329109146475
"101",2.12846958420198,0.465418800295252,1.4753426911972,0.67145739512245
"102",2.11935735081987,0.463426286631822,1.46902657231978,0.668582805541317
"103",2.11024234746248,0.461433167275658,1.46270853344182,0.665707342130279
"104",2.10113037103073,0.459440709797918,1.45639259266882,0.662832833607961
"105",2.15915965964392,0.450526136542307,1.49661543046095,0.649971822980451
"106",2.21621574544035,0.4440508918253,1.53616369546453,0.640630019538682
