"","V1","V2"
"1","1","Mary Jones"
"2","3","John Willet"
"3","4","John Willet"
"4","4","Phil Parkes"
"5","4","Tom Cobb"
"6","5","Emma Haredale"
"7","5","Geoffrey Haredale"
"8","5","Joe Willet"
"9","5","John Willet"
"10","5","Phil Parkes"
"11","5","Tom Cobb"
"12","6","Emma Haredale"
"13","6","Geoffrey Haredale"
"14","6","Joe Willet"
"15","6","John Willet"
"16","7","Geoffrey Haredale"
"17","7","Joe Willet"
"18","7","Solomon Daisy"
"19","8","Joe Willet"
"20","7","John Willet"
"21","8","Solomon Daisy"
"22","10","Gabriel Varden"
"23","9","Joe Willet"
"24","11","Joe Willet"
"25","11","Gabriel Varden"
"26","12","Joe Willet"
"27","9","John Willet"
"28","9","Solomon Daisy"
"29","13","Gabriel Varden"
"30","13","Joe Willet"
"31","13","John Willet"
"32","11","Martha Varden"
"33","14","Barnaby Rudge"
"34","14","Gabriel Varden"
"35","14","Martha Varden"
"36","15","Gabriel Varden"
"37","13","Dolly Varden"
"38","17","Gabriel Varden"
"39","15","Barnaby Rudge"
"40","7","Emma Haredale"
"41","18","Gabriel Varden"
"42","18","Dolly Varden"
"43","19","Gabriel Varden"
"44","14","Joe Willet"
"45","14","John Willet"
"46","15","Martha Varden"
"47","19","Barnaby Rudge"
"48","20","Gabriel Varden"
"49","21","Gabriel Varden"
"50","22","Gabriel Varden"
"51","20","John Willet"
"52","2","Mary Jones"
"53","21","Barnaby Rudge"
"54","19","Edward Chester"
"55","23","Gabriel Varden"
"56","24","Barnaby Rudge"
"57","24","Edward Chester"
"58","24","Gabriel Varden"
"59","25","Barnaby Rudge"
"60","25","Edward Chester"
"61","25","Gabriel Varden"
"62","23","Mary Jones"
"63","19","Mrs Rudge"
"64","26","Gabriel Varden"
"65","20","Martha Varden"
"66","20","Dolly Varden"
"67","27","Gabriel Varden"
"68","27","Martha Varden"
"69","27","Miggs"
"70","26","Barnaby Rudge"
"71","30","Stagg"
"72","31","Stagg"
"73","23","John Willet"
"74","28","Miggs"
"75","28","Dolly Varden"
"76","34","Miggs"
"77","35","Miggs"
"78","33","John Willet"
"79","29","Barnaby Rudge"
"80","1","Hugh"
"81","20","Joe Willet"
"82","37","John Willet"
"83","38","Barnaby Rudge"
"84","8","Geoffrey Haredale"
"85","21","John Chester"
"86","38","John Willet"
"87","26","Mrs Rudge"
"88","39","Barnaby Rudge"
"89","39","Geoffrey Haredale"
"90","38","Hugh"
"91","39","John Chester"
"92","39","John Willet"
"93","40","Barnaby Rudge"
"94","41","Barnaby Rudge"
"95","40","Geoffrey Haredale"
"96","40","Hugh"
"97","38","Joe Willet"
"98","40","John Chester"
"99","40","John Willet"
"100","6","Phil Parkes"
"101","13","Solomon Daisy"
"102","42","Barnaby Rudge"
"103","42","Geoffrey Haredale"
"104","42","John Chester"
"105","42","John Willet"
"106","42","Phil Parkes"
"107","42","Solomon Daisy"
"108","43","Geoffrey Haredale"
"109","43","John Chester"
"110","19","Emma Haredale"
"111","44","Geoffrey Haredale"
"112","44","John Chester"
"113","43","Barnaby Rudge"
"114","45","Geoffrey Haredale"
"115","42","Hugh"
"116","45","John Chester"
"117","43","John Willet"
"118","46","Hugh"
"119","42","Joe Willet"
"120","46","John Willet"
"121","47","Hugh"
"122","47","Joe Willet"
"123","47","John Willet"
"124","47","The Black Lion"
"125","35","Dolly Varden"
"126","28","Gabriel Varden"
"127","48","Joe Willet"
"128","48","John Willet"
"129","28","Martha Varden"
"130","48","The Black Lion"
"131","49","Dolly Varden"
"132","49","Gabriel Varden"
"133","49","Joe Willet"
"134","49","John Willet"
"135","49","Martha Varden"
"136","36","Miggs"
"137","50","Dolly Varden"
"138","50","Gabriel Varden"
"139","50","Joe Willet"
"140","50","John Willet"
"141","50","Martha Varden"
"142","50","Miggs"
"143","49","The Black Lion"
"144","26","Edward Chester"
"145","46","Geoffrey Haredale"
"146","51","Joe Willet"
"147","51","John Willet"
"148","52","Edward Chester"
"149","52","Geoffrey Haredale"
"150","48","Hugh"
"151","52","Joe Willet"
"152","52","John Willet"
"153","53","Edward Chester"
"154","46","John Chester"
"155","53","John Willet"
"156","45","Ned Dennis"
"157","54","Edward Chester"
"158","45","Emma Haredale"
"159","53","Geoffrey Haredale"
"160","54","Ned Dennis"
"161","55","Edward Chester"
"162","55","Ned Dennis"
"163","56","Edward Chester"
"164","55","Emma Haredale"
"165","54","John Chester"
"166","56","Ned Dennis"
"167","46","Barnaby Rudge"
"168","62","Barnaby Rudge"
"169","53","Hugh"
"170","63","Barnaby Rudge"
"171","51","Miggs"
"172","65","Miggs"
"173","32","Stagg"
"174","51","Dolly Varden"
"175","57","Edward Chester"
"176","51","Gabriel Varden"
"177","51","Martha Varden"
"178","66","Miggs"
"179","64","Barnaby Rudge"
"180","67","Dolly Varden"
"181","67","Edward Chester"
"182","67","Gabriel Varden"
"183","54","John Willet"
"184","67","Martha Varden"
"185","67","Miggs"
"186","68","Dolly Varden"
"187","68","Martha Varden"
"188","68","Miggs"
"189","69","Dolly Varden"
"190","68","Gabriel Varden"
"191","53","Joe Willet"
"192","68","John Willet"
"193","69","Martha Varden"
"194","70","Dolly Varden"
"195","57","Emma Haredale"
"196","72","Dolly Varden"
"197","68","Edward Chester"
"198","72","Emma Haredale"
"199","70","Gabriel Varden"
"200","55","Geoffrey Haredale"
"201","70","Joe Willet"
"202","73","Dolly Varden"
"203","74","Dolly Varden"
"204","63","Hugh"
"205","73","Joe Willet"
"206","75","Dolly Varden"
"207","75","Hugh"
"208","75","Joe Willet"
"209","70","John Willet"
"210","70","Martha Varden"
"211","76","Dolly Varden"
"212","73","Emma Haredale"
"213","76","Hugh"
"214","76","Joe Willet"
"215","76","John Willet"
"216","76","Martha Varden"
"217","77","Dolly Varden"
"218","77","Joe Willet"
"219","77","John Willet"
"220","77","Martha Varden"
"221","78","Dolly Varden"
"222","73","Gabriel Varden"
"223","77","Hugh"
"224","78","Joe Willet"
"225","78","Martha Varden"
"226","69","Miggs"
"227","79","Dolly Varden"
"228","79","Gabriel Varden"
"229","79","Martha Varden"
"230","79","Miggs"
"231","80","Dolly Varden"
"232","80","Gabriel Varden"
"233","78","John Willet"
"234","80","Martha Varden"
"235","80","Miggs"
"236","73","Edward Chester"
"237","79","Hugh"
"238","57","John Chester"
"239","57","Ned Dennis"
"240","82","Hugh"
"241","82","John Chester"
"242","83","Hugh"
"243","83","John Chester"
"244","84","Hugh"
"245","84","John Chester"
"246","81","Gabriel Varden"
"247","85","John Chester"
"248","18","Simon Tappertit"
"249","68","Barnaby Rudge"
"250","81","Dolly Varden"
"251","86","John Chester"
"252","81","John Willet"
"253","81","Miggs"
"254","8","Mr Rudge"
"255","39","Mrs Rudge"
"256","87","Barnaby Rudge"
"257","88","Barnaby Rudge"
"258","77","Emma Haredale"
"259","73","Geoffrey Haredale"
"260","26","Mary Jones"
"261","89","Emma Haredale"
"262","89","Geoffrey Haredale"
"263","89","Barnaby Rudge"
"264","90","Geoffrey Haredale"
