"","V1","V2"
"1","3","Mr Nickleby"
"2","2","Nicholas Nickleby"
"3","3","Ralph Nickleby"
"4","4","Ralph Nickleby"
"5","6","Ralph Nickleby"
"6","7","Mr Bonney"
"7","7","Newman Noggs"
"8","7","Ralph Nickleby"
"9","7","Sir Matthew Pupker"
"10","8","Mr Bonney"
"11","8","Ralph Nickleby"
"12","8","Sir Matthew Pupker"
"13","9","Ralph Nickleby"
"14","4","Mrs Nickleby"
"15","8","Newman Noggs"
"16","4","Nicholas Nickleby"
"17","10","Ralph Nickleby"
"18","11","Mrs Nickleby"
"19","11","Nicholas Nickleby"
"20","11","Ralph Nickleby"
"21","12","Mrs Nickleby"
"22","12","Nicholas Nickleby"
"23","12","Ralph Nickleby"
"24","4","Kate Nickleby"
"25","13","Mrs Nickleby"
"26","13","Nicholas Nickleby"
"27","13","Ralph Nickleby"
"28","2","Wackford Squeers"
"29","14","Kate Nickleby"
"30","14","Mrs Nickleby"
"31","14","Nicholas Nickleby"
"32","14","Wackford Squeers"
"33","15","Nicholas Nickleby"
"34","15","Wackford Squeers"
"35","16","Wackford Squeers"
"36","17","Mr Snawley"
"37","17","Mrs Squeers"
"38","16","Nicholas Nickleby"
"39","14","Ralph Nickleby"
"40","17","Wackford Squeers"
"41","18","Belling"
"42","18","Mr Snawley"
"43","18","Nicholas Nickleby"
"44","18","Ralph Nickleby"
"45","18","Wackford Squeers"
"46","11","Newman Noggs"
"47","19","Nicholas Nickleby"
"48","19","Ralph Nickleby"
"49","15","Kate Nickleby"
"50","12","Miss La Creevy"
"51","20","Nicholas Nickleby"
"52","20","Ralph Nickleby"
"53","15","Mrs Nickleby"
"54","21","Nicholas Nickleby"
"55","21","Ralph Nickleby"
"56","19","Wackford Squeers"
"57","19","Belling"
"58","21","Kate Nickleby"
"59","19","Mr Snawley"
"60","22","Mrs Nickleby"
"61","18","Mrs Squeers"
"62","20","Newman Noggs"
"63","22","Nicholas Nickleby"
"64","22","Ralph Nickleby"
"65","22","Wackford Squeers"
"66","23","Nicholas Nickleby"
"67","23","Wackford Squeers"
"68","24","Nicholas Nickleby"
"69","23","Mrs Squeers"
"70","25","Nicholas Nickleby"
"71","23","Ralph Nickleby"
"72","24","Wackford Squeers"
"73","31","Baron Von Koeldwethout"
"74","32","Baron Von Koeldwethout"
"75","32","Baron Von Swillenhausen"
